GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022001005,667,203411,Sugar Rodgers,1611661319,Las Vegas Aces,4,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,216,117,1,0,20200726,LVA,CHI,2020,1022001005667,23970,validated,,0,matched,playbyplayv2,1611661329,201881|203411|203825|204324|1628932,complete,playbyplay_inferred,201516|202664|203828|1627674|1628931,complete,playbyplay_inferred
Shot Chart Detail,1022001012,398,203411,Sugar Rodgers,1611661319,Las Vegas Aces,3,2,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-158,238,1,0,20200729,LVA,ATL,2020,1022001012398,16240,validated,,0,matched,playbyplayv2,1611661330,202658|202670|203411|204324|1629498,complete,playbyplay_inferred,203015|204322|204335|204355|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022001012,425,203411,Sugar Rodgers,1611661319,Las Vegas Aces,3,1,11,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,66,20,1,0,20200729,LVA,ATL,2020,1022001012425,17290,validated,,0,matched,playbyplayv2,1611661330,202658|203411|204324|1628932|1629498,complete,playbyplay_inferred,204335|204355|1628283|1628881|1630095,complete,playbyplay_inferred
Shot Chart Detail,1022001012,431,203411,Sugar Rodgers,1611661319,Las Vegas Aces,3,0,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,159,141,1,1,20200729,LVA,ATL,2020,1022001012431,17650,validated,,0,matched,playbyplayv2,1611661330,202658|203411|204324|1628932|1629498,complete,playbyplay_inferred,204335|204355|1628283|1628881|1630095,complete,playbyplay_inferred
Shot Chart Detail,1022001012,465,203411,Sugar Rodgers,1611661319,Las Vegas Aces,4,7,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-11,67,1,0,20200729,LVA,ATL,2020,1022001012465,19470,validated,,0,matched,playbyplayv2,1611661330,202658|203411|204324|1628932|1629498,complete,playbyplay_inferred,204322|204355|1628283|1630095|1630153,complete,playbyplay_inferred
Shot Chart Detail,1022001018,103,203411,Sugar Rodgers,1611661319,Las Vegas Aces,1,1,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,188,153,1,1,20200731,PHO,LVA,2020,1022001018103,4820,validated,1628932,1,matched,playbyplayv2,1611661317,203069|203411|204324|1628932|1629498,complete,playbyplay_inferred,201913|203398|203400|203829|1628269,complete,playbyplay_inferred
Shot Chart Detail,1022001018,127,203411,Sugar Rodgers,1611661319,Las Vegas Aces,1,0,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-200,147,1,1,20200731,PHO,LVA,2020,1022001018127,5490,validated,201881,1,matched,playbyplayv2,1611661317,201881|203069|203411|204324|1629498,complete,playbyplay_inferred,201913|203400|203829|1628269|1629501,complete,playbyplay_inferred
Shot Chart Detail,1022001018,185,203411,Sugar Rodgers,1611661319,Las Vegas Aces,2,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,203,1,0,20200731,PHO,LVA,2020,1022001018185,7540,validated,,0,matched,playbyplayv2,1611661317,201881|202670|203411|204324|1629498,complete,playbyplay_inferred,100940|203398|203400|1629482|1629501,complete,playbyplay_inferred
Shot Chart Detail,1022001018,241,203411,Sugar Rodgers,1611661319,Las Vegas Aces,2,3,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-129,-7,1,1,20200731,PHO,LVA,2020,1022001018241,10020,validated,1628932,1,matched,playbyplayv2,1611661317,202658|202670|203411|1628932|1629498,complete,playbyplay_inferred,100940|201913|203398|203829|1629482,complete,playbyplay_inferred
Shot Chart Detail,1022001018,416,203411,Sugar Rodgers,1611661319,Las Vegas Aces,3,3,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,8,318,1,0,20200731,PHO,LVA,2020,1022001018416,16200,validated,,0,matched,playbyplayv2,1611661317,202658|203069|203411|204324|1629498,complete,playbyplay_inferred,100940|203398|203829|1628269|1629488,complete,playbyplay_inferred
Shot Chart Detail,1022001018,431,203411,Sugar Rodgers,1611661319,Las Vegas Aces,3,2,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,161,1,0,20200731,PHO,LVA,2020,1022001018431,16750,validated,,0,matched,playbyplayv2,1611661317,202658|203069|203411|203825|204324,complete,playbyplay_inferred,100940|203398|203829|1628269|1629488,complete,playbyplay_inferred
