GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022001045,539,1630118,Stella Johnson,1611661329,Chicago Sky,4,0,19,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,57,59,1,0,20200810,SEA,CHI,2020,1022001045539,23810,validated,,0,matched,playbyplayv2,1611661328,202641|1628890|1628931|1630113|1630118,complete,playbyplay_inferred,203827|1627670|1628244|1628886|1628920,complete,playbyplay_inferred
Shot Chart Detail,1022001067,217,1630118,Stella Johnson,1611661322,Washington Mystics,2,3,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-47,43,1,1,20200819,WAS,ATL,2020,1022001067217,10060,validated,,0,matched,playbyplayv2,1611661330,201507|203416|1628878|1628899|1630118,complete,playbyplay_inferred,203015|204322|204335|204355|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022001067,282,1630118,Stella Johnson,1611661322,Washington Mystics,3,9,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,232,36,1,1,20200819,WAS,ATL,2020,1022001067282,12330,validated,201507,1,matched,playbyplayv2,1611661330,201507|203416|1628878|1628899|1630118,complete,playbyplay_inferred,204322|204335|204355|1627675|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022001067,286,1630118,Stella Johnson,1611661322,Washington Mystics,3,9,0,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,31,1,1,20200819,WAS,ATL,2020,1022001067286,12600,validated,203416,1,matched,playbyplayv2,1611661330,201507|203416|1628878|1628899|1630118,complete,playbyplay_inferred,204322|204335|204355|1627675|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022001067,293,1630118,Stella Johnson,1611661322,Washington Mystics,3,7,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,205,1,1,20200819,WAS,ATL,2020,1022001067293,13340,validated,203416,1,matched,playbyplayv2,1611661330,201507|203416|1628878|1628899|1630118,complete,playbyplay_inferred,204322|204335|204355|1627675|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022001067,466,1630118,Stella Johnson,1611661322,Washington Mystics,4,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,189,1,0,20200819,WAS,ATL,2020,1022001067466,22180,validated,,0,matched,playbyplayv2,1611661330,201507|203416|1628878|1628899|1630118,complete,playbyplay_inferred,203015|204322|204335|1627675|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022001067,476,1630118,Stella Johnson,1611661322,Washington Mystics,4,2,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,228,33,1,1,20200819,WAS,ATL,2020,1022001067476,22610,validated,203416,1,matched,playbyplayv2,1611661330,201507|203416|1628878|1628899|1630118,complete,playbyplay_inferred,203015|204322|204335|1627675|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022001074,37,1630118,Stella Johnson,1611661322,Washington Mystics,1,6,52,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,42,84,1,0,20200821,DAL,WAS,2020,102200107437,1880,validated,,0,matched,playbyplayv2,1611661321,201507|203403|1628878|1628899|1630118,complete,playbyplay_inferred,203866|204330|1628277|1629481|1629497,complete,playbyplay_inferred
Shot Chart Detail,1022001074,90,1630118,Stella Johnson,1611661322,Washington Mystics,1,3,12,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,14,1,0,20200821,DAL,WAS,2020,102200107490,4080,validated,,0,matched,playbyplayv2,1611661321,203043|203403|1628268|1630118|1630134,complete,playbyplay_inferred,203866|1628277|1629481|1630093|1630112,complete,playbyplay_inferred
Shot Chart Detail,1022001074,195,1630118,Stella Johnson,1611661322,Washington Mystics,2,6,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-31,35,1,0,20200821,DAL,WAS,2020,1022001074195,8090,validated,,0,matched,playbyplayv2,1611661321,201507|203403|1628878|1628899|1630118,complete,playbyplay_inferred,203866|204330|1628277|1629481|1629497,complete,playbyplay_inferred
Shot Chart Detail,1022001074,228,1630118,Stella Johnson,1611661322,Washington Mystics,2,4,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,13,82,1,0,20200821,DAL,WAS,2020,1022001074228,9280,validated,,0,matched,playbyplayv2,1611661321,201507|1628268|1628878|1628899|1630118,complete,playbyplay_inferred,203866|1628277|1629481|1629497|1630093,complete,playbyplay_inferred
Shot Chart Detail,1022001074,324,1630118,Stella Johnson,1611661322,Washington Mystics,3,7,30,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-24,66,1,0,20200821,DAL,WAS,2020,1022001074324,13500,validated,,0,matched,playbyplayv2,1611661321,201507|203403|1628878|1628899|1630118,complete,playbyplay_inferred,203866|204330|1628277|1629481|1629497,complete,playbyplay_inferred
Shot Chart Detail,1022001074,338,1630118,Stella Johnson,1611661322,Washington Mystics,3,6,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,67,214,1,0,20200821,DAL,WAS,2020,1022001074338,14060,validated,,0,matched,playbyplayv2,1611661321,201507|203403|1628878|1628899|1630118,complete,playbyplay_inferred,203866|204330|1628277|1629481|1629497,complete,playbyplay_inferred
Shot Chart Detail,1022001081,93,1630118,Stella Johnson,1611661322,Washington Mystics,1,1,30,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,61,1,0,20200823,WAS,PHO,2020,102200108193,5100,validated,,0,matched,playbyplayv2,1611661317,201507|203403|1628268|1628878|1630118,complete,playbyplay_inferred,201913|203400|1628278|1629482|1629501,complete,playbyplay_inferred
Shot Chart Detail,1022001081,121,1630118,Stella Johnson,1611661322,Washington Mystics,2,9,46,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,18,1,1,20200823,WAS,PHO,2020,1022001081121,6140,validated,1628899,1,matched,playbyplayv2,1611661317,203043|1628268|1628899|1630118|1630134,complete,playbyplay_inferred,100940|1628278|1629482|1629488|1629501,complete,playbyplay_inferred
Shot Chart Detail,1022001081,133,1630118,Stella Johnson,1611661322,Washington Mystics,2,8,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,194,1,1,20200823,WAS,PHO,2020,1022001081133,6700,validated,1628899,1,matched,playbyplayv2,1611661317,203043|1628268|1628899|1630118|1630134,complete,playbyplay_inferred,100940|1628278|1629482|1629488|1629501,complete,playbyplay_inferred
Shot Chart Detail,1022001081,448,1630118,Stella Johnson,1611661322,Washington Mystics,4,7,55,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,38,1,0,20200823,WAS,PHO,2020,1022001081448,19250,validated,,0,matched,playbyplayv2,1611661317,203043|1628268|1628899|1630118|1630134,complete,playbyplay_inferred,100940|201913|203400|1628278|1629501,complete,playbyplay_inferred
Shot Chart Detail,1022001081,466,1630118,Stella Johnson,1611661322,Washington Mystics,4,6,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,31,1,1,20200823,WAS,PHO,2020,1022001081466,19810,validated,1628268,1,matched,playbyplayv2,1611661317,203043|1628268|1628899|1630118|1630134,complete,playbyplay_inferred,100940|201913|203400|1628278|1629488,complete,playbyplay_inferred
Shot Chart Detail,1022001081,519,1630118,Stella Johnson,1611661322,Washington Mystics,4,3,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,25,1,1,20200823,WAS,PHO,2020,1022001081519,21730,validated,201507,1,matched,playbyplayv2,1611661317,201507|203403|1628268|1628878|1630118,complete,playbyplay_inferred,100940|201913|203829|1629482|1629488,complete,playbyplay_inferred
Shot Chart Detail,1022001081,579,1630118,Stella Johnson,1611661322,Washington Mystics,4,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,137,207,1,1,20200823,WAS,PHO,2020,1022001081579,24000,validated,1628878,1,matched,playbyplayv2,1611661317,201507|203403|1628878|1628899|1630118,complete,playbyplay_inferred,100940|203400|203829|1629488|1629501,complete,playbyplay_inferred
