GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Center(C),24+ ft.,52,19,0.365,2016-17
League Averages,Above the Break 3,Center(C),16-24 ft.,49,17,0.347,2016-17
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,62,21,0.339,2016-17
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,76,25,0.329,2016-17
League Averages,Above the Break 3,Left Side(L),24+ ft.,13,7,0.538,2016-17
League Averages,Above the Break 3,Left Side(L),16-24 ft.,15,5,0.333,2016-17
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,58,14,0.241,2016-17
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,49,19,0.388,2016-17
League Averages,Above the Break 3,Right Side(R),16-24 ft.,15,5,0.333,2016-17
League Averages,Above the Break 3,Right Side(R),24+ ft.,18,4,0.222,2016-17
League Averages,Backcourt,Back Court(BC),Back Court Shot,11,0,0.0,2016-17
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,81,29,0.358,2016-17
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,181,68,0.376,2016-17
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,3,0.25,2016-17
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,15,7,0.467,2016-17
League Averages,Left Corner 3,Left Side(L),24+ ft.,32,12,0.375,2016-17
League Averages,Mid-Range,Center(C),8-16 ft.,38,20,0.526,2016-17
League Averages,Mid-Range,Center(C),16-24 ft.,79,29,0.367,2016-17
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,82,32,0.39,2016-17
League Averages,Mid-Range,Left Side(L),16-24 ft.,67,24,0.358,2016-17
League Averages,Mid-Range,Left Side(L),8-16 ft.,102,44,0.431,2016-17
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,105,45,0.429,2016-17
League Averages,Mid-Range,Right Side(R),8-16 ft.,79,30,0.38,2016-17
League Averages,Mid-Range,Right Side(R),16-24 ft.,54,27,0.5,2016-17
League Averages,Restricted Area,Center(C),Less Than 8 ft.,820,511,0.623,2016-17
League Averages,Right Corner 3,Right Side(R),24+ ft.,11,3,0.273,2016-17
