GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021200026,474,202252,Alysha Clark,1611661328,Seattle Storm,4,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,21,-210,55,1,0,20120601,SEA,TUL,2012,1021200026474,22090,validated,,0,matched,playbyplayv2,1611661321,100445|100720|101030|201067|202252,complete,playbyplay_inferred,101080|201056|202265|202640|203017,complete,playbyplay_inferred
Shot Chart Detail,1021200114,275,202252,Alysha Clark,1611661328,Seattle Storm,3,1,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,31,1,0,20120816,SEA,PHO,2012,1021200114275,16900,validated,,0,matched,playbyplayv2,1611661317,100404|100658|202252|202318|203015,complete,playbyplay_inferred,100556|201886|202663|203019|203041,complete,playbyplay_inferred
Shot Chart Detail,1021200114,283,202252,Alysha Clark,1611661328,Seattle Storm,3,1,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,9,1,1,20120816,SEA,PHO,2012,1021200114283,17270,validated,100658,1,matched,playbyplayv2,1611661317,100404|100658|202252|202318|203015,complete,playbyplay_inferred,100556|201886|202663|203019|203041,complete,playbyplay_inferred
Shot Chart Detail,1021200114,358,202252,Alysha Clark,1611661328,Seattle Storm,4,2,51,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,6,1,1,20120816,SEA,PHO,2012,1021200114358,22290,validated,203015,1,matched,playbyplayv2,1611661317,100404|100658|202252|202318|203015,complete,playbyplay_inferred,201487|201886|202663|203019|203069,complete,playbyplay_inferred
Shot Chart Detail,1021200120,117,202252,Alysha Clark,1611661328,Seattle Storm,2,9,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,7,1,1,20120818,SEA,LAS,2012,1021200120117,6210,validated,,0,matched,playbyplayv2,1611661320,100076|100658|101030|202252|203015,complete,playbyplay_inferred,100928|100949|201500|201889|202999,complete,playbyplay_inferred
Shot Chart Detail,1021200120,170,202252,Alysha Clark,1611661328,Seattle Storm,2,5,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,25,1,0,20120818,SEA,LAS,2012,1021200120170,8840,validated,,0,matched,playbyplayv2,1611661320,100404|101030|202252|202318|203015,complete,playbyplay_inferred,100396|100949|201496|201911|203014,complete,playbyplay_inferred
Shot Chart Detail,1021200120,336,202252,Alysha Clark,1611661328,Seattle Storm,3,0,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20120818,SEA,LAS,2012,1021200120336,17420,validated,101030,1,matched,playbyplayv2,1611661320,100404|101030|202252|202318|203015,complete,playbyplay_inferred,100396|100928|201496|201911|203040,complete,playbyplay_inferred
Shot Chart Detail,1021200127,86,202252,Alysha Clark,1611661328,Seattle Storm,1,0,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,19,1,1,20120821,SEA,MIN,2012,102120012786,5450,validated,201067,1,matched,playbyplayv2,1611661324,100658|100720|201067|202252|203015,complete,playbyplay_inferred,100412|200671|201499|202257|203016,complete,playbyplay_inferred
Shot Chart Detail,1021200127,195,202252,Alysha Clark,1611661328,Seattle Storm,2,1,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22,51,216,1,1,20120821,SEA,MIN,2012,1021200127195,11380,validated,101030,1,matched,playbyplayv2,1611661324,100720|101030|201067|202252|203015,complete,playbyplay_inferred,100915|100944|201499|202257|202632,complete,playbyplay_inferred
Shot Chart Detail,1021200127,238,202252,Alysha Clark,1611661328,Seattle Storm,3,5,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,11,1,0,20120821,SEA,MIN,2012,1021200127238,14540,validated,,0,matched,playbyplayv2,1611661324,100658|100720|101030|201067|202252,complete,playbyplay_inferred,100412|100915|100944|200671|202257,complete,playbyplay_inferred
Shot Chart Detail,1021200127,244,202252,Alysha Clark,1611661328,Seattle Storm,3,5,4,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,17,1,0,20120821,SEA,MIN,2012,1021200127244,14960,validated,,0,matched,playbyplayv2,1611661324,100658|100720|101030|201067|202252,complete,playbyplay_inferred,100412|100915|100944|200671|202257,complete,playbyplay_inferred
Shot Chart Detail,1021200131,115,202252,Alysha Clark,1611661328,Seattle Storm,2,6,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,21,-54,205,1,0,20120823,SEA,IND,2012,1021200131115,7880,validated,,0,matched,playbyplayv2,1611661325,100404|100682|100720|101030|202252,complete,playbyplay_inferred,100646|100666|101039|201896|203067,complete,playbyplay_inferred
Shot Chart Detail,1021200131,122,202252,Alysha Clark,1611661328,Seattle Storm,2,5,51,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,45,1,1,20120823,SEA,IND,2012,1021200131122,8490,validated,,0,matched,playbyplayv2,1611661325,100404|100682|100720|101030|202252,complete,playbyplay_inferred,100646|100666|101039|201896|203067,complete,playbyplay_inferred
Shot Chart Detail,1021200140,408,202252,Alysha Clark,1611661328,Seattle Storm,4,1,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,20,1,0,20120826,SEA,NYL,2012,1021200140408,22980,validated,,0,matched,playbyplayv2,1611661313,100076|100404|202252|202318|203015,complete,playbyplay_inferred,101025|201502|201507|201913|203047,complete,playbyplay_inferred
Shot Chart Detail,1021200160,331,202252,Alysha Clark,1611661328,Seattle Storm,4,9,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),16-24 ft.,21,-212,15,1,1,20120906,SEA,TUL,2012,1021200160331,18470,validated,100658,1,matched,playbyplayv2,1611661321,100076|100658|202252|202318|203015,complete,playbyplay_inferred,101033|101080|201056|203017|203029,complete,playbyplay_inferred
Shot Chart Detail,1021200160,356,202252,Alysha Clark,1611661328,Seattle Storm,4,6,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,26,1,0,20120906,SEA,TUL,2012,1021200160356,19830,validated,,0,matched,playbyplayv2,1611661321,100076|100658|202252|202318|203015,complete,playbyplay_inferred,101033|101080|201056|202653|203029,complete,playbyplay_inferred
Shot Chart Detail,1021200160,359,202252,Alysha Clark,1611661328,Seattle Storm,4,6,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,21,212,47,1,1,20120906,SEA,TUL,2012,1021200160359,20100,validated,100076,1,matched,playbyplayv2,1611661321,100076|100658|202252|202318|203015,complete,playbyplay_inferred,101033|101080|201056|202653|203029,complete,playbyplay_inferred
Shot Chart Detail,1021200166,426,202252,Alysha Clark,1611661328,Seattle Storm,4,1,22,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,19,1,0,20120908,TUL,SEA,2012,1021200166426,23180,validated,,0,matched,playbyplayv2,1611661321,100658|101030|202252|202318|203015,complete,playbyplay_inferred,200684|201056|201907|202653|203029,complete,playbyplay_inferred
Shot Chart Detail,1021200174,337,202252,Alysha Clark,1611661328,Seattle Storm,4,7,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,1,1,20120912,IND,SEA,2012,1021200174337,19600,validated,202318,1,matched,playbyplayv2,1611661325,100076|100658|202252|202318|203015,complete,playbyplay_inferred,101039|201047|201503|202640|202656,complete,playbyplay_inferred
Shot Chart Detail,1021200174,353,202252,Alysha Clark,1611661328,Seattle Storm,4,4,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-10,1,1,20120912,IND,SEA,2012,1021200174353,21200,validated,,0,matched,playbyplayv2,1611661325,100445|100658|202252|202318|203015,complete,playbyplay_inferred,101039|201047|201503|202640|202656,complete,playbyplay_inferred
Shot Chart Detail,1021200174,368,202252,Alysha Clark,1611661328,Seattle Storm,4,3,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),16-24 ft.,21,-217,-33,1,1,20120912,IND,SEA,2012,1021200174368,22150,validated,100445,1,matched,playbyplayv2,1611661325,100445|100658|202252|202318|203015,complete,playbyplay_inferred,101039|201503|202640|202656|203067,complete,playbyplay_inferred
Shot Chart Detail,1021200181,97,202252,Alysha Clark,1611661328,Seattle Storm,2,8,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,9,1,0,20120914,SAN,SEA,2012,102120018197,6930,validated,,0,matched,playbyplayv2,1611661319,100076|101030|202252|202318|203015,complete,playbyplay_inferred,100937|100952|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021200190,221,202252,Alysha Clark,1611661328,Seattle Storm,2,0,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,22,220,34,1,1,20120918,SEA,CHI,2012,1021200190221,11800,validated,100404,1,matched,playbyplayv2,1611661329,100076|100404|100445|202252|203015,complete,playbyplay_inferred,100656|201062|201909|202259|202664,complete,playbyplay_inferred
Shot Chart Detail,1021200190,389,202252,Alysha Clark,1611661328,Seattle Storm,4,4,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,6,1,0,20120918,SEA,CHI,2012,1021200190389,21220,validated,,0,matched,playbyplayv2,1611661329,100404|100445|202252|202318|203015,complete,playbyplay_inferred,100656|100973|201062|201909|202664,complete,playbyplay_inferred
Shot Chart Detail,1021200190,405,202252,Alysha Clark,1611661328,Seattle Storm,4,2,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,22,-205,86,1,1,20120918,SEA,CHI,2012,1021200190405,22270,validated,202318,1,matched,playbyplayv2,1611661329,100445|101030|202252|202318|203015,complete,playbyplay_inferred,100656|100721|100973|201062|202259,complete,playbyplay_inferred
Shot Chart Detail,1021200198,166,202252,Alysha Clark,1611661328,Seattle Storm,2,3,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,14,1,1,20120921,SEA,SAN,2012,1021200198166,10060,validated,100076,1,matched,playbyplayv2,1611661319,100076|100404|100445|101030|202252,complete,playbyplay_inferred,100342|200674|202658|203001|203018,complete,playbyplay_inferred
Shot Chart Detail,1021200201,48,202252,Alysha Clark,1611661328,Seattle Storm,1,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,21,121,183,1,0,20120923,PHO,SEA,2012,102120020148,2900,validated,,0,matched,playbyplayv2,1611661317,100404|100682|100720|201067|202252,complete,gamerotation,200676|201487|201886|202663|203019,complete,gamerotation
Shot Chart Detail,1021200201,163,202252,Alysha Clark,1611661328,Seattle Storm,2,3,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,21,-191,101,1,1,20120923,PHO,SEA,2012,1021200201163,9650,validated,100404,1,matched,playbyplayv2,1611661317,100404|100445|100682|202252|203015,complete,gamerotation,100556|201487|201886|202663|203019,complete,gamerotation
Shot Chart Detail,1021200201,194,202252,Alysha Clark,1611661328,Seattle Storm,2,0,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,22,218,48,1,0,20120923,PHO,SEA,2012,1021200201194,11480,validated,,0,matched,playbyplayv2,1611661317,100404|100445|201067|202252|203015,complete,gamerotation,100556|201501|201886|202663|203019,complete,gamerotation
