GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021200039,129,202670,Carolyn Swords,1611661329,Chicago Sky,1,0,15,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,28,1,0,20120608,CHI,TUL,2012,1021200039129,5850,validated,,0,matched,playbyplayv2,1611661321,100721|100973|201477|202664|202670,complete,playbyplay_inferred,101024|101080|201056|202653|203017,complete,playbyplay_inferred
Shot Chart Detail,1021200090,186,202670,Carolyn Swords,1611661329,Chicago Sky,2,3,8,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,19,1,0,20120706,CHI,NYL,2012,1021200090186,10120,validated,,0,matched,playbyplayv2,1611661313,100973|201062|201477|202664|202670,complete,playbyplay_inferred,101025|200665|201502|201507|203047,complete,playbyplay_inferred
Shot Chart Detail,1021200090,204,202670,Carolyn Swords,1611661329,Chicago Sky,2,2,3,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,0,1,0,20120706,CHI,NYL,2012,1021200090204,10770,validated,,0,matched,playbyplayv2,1611661313,100973|201062|201477|202664|202670,complete,playbyplay_inferred,100919|101025|200665|201502|201507,complete,playbyplay_inferred
Shot Chart Detail,1021200091,334,202670,Carolyn Swords,1611661329,Chicago Sky,3,2,29,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20120707,IND,CHI,2012,1021200091334,16510,validated,100721,1,matched,playbyplayv2,1611661325,100234|100721|100973|201062|202670,complete,playbyplay_inferred,100646|100666|201047|201919|202656,complete,playbyplay_inferred
Shot Chart Detail,1021200091,359,202670,Carolyn Swords,1611661329,Chicago Sky,3,1,8,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-37,52,1,0,20120707,IND,CHI,2012,1021200091359,17320,validated,,0,matched,playbyplayv2,1611661325,100234|100973|201062|201909|202670,complete,playbyplay_inferred,100666|201047|201503|201919|202656,complete,playbyplay_inferred
Shot Chart Detail,1021200091,361,202670,Carolyn Swords,1611661329,Chicago Sky,3,1,6,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,23,1,0,20120707,IND,CHI,2012,1021200091361,17340,validated,,0,matched,playbyplayv2,1611661325,100234|100973|201062|201909|202670,complete,playbyplay_inferred,100666|201047|201503|201919|202656,complete,playbyplay_inferred
Shot Chart Detail,1021200103,415,202670,Carolyn Swords,1611661329,Chicago Sky,4,1,18,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,55,1,0,20120711,CHI,SAN,2012,1021200103415,23220,validated,,0,matched,playbyplayv2,1611661319,100656|201062|201477|202664|202670,complete,playbyplay_inferred,100284|202251|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021200110,94,202670,Carolyn Swords,1611661329,Chicago Sky,1,0,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-21,48,1,0,20120713,CHI,CON,2012,102120011094,5740,validated,,0,matched,playbyplayv2,1611661323,100973|201062|201909|202664|202670,complete,playbyplay_inferred,101020|201904|202250|202254|202263,complete,playbyplay_inferred
Shot Chart Detail,1021200117,58,202670,Carolyn Swords,1611661329,Chicago Sky,1,4,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,11,1,0,20120817,CHI,ATL,2012,102120011758,3460,validated,,0,matched,playbyplayv2,1611661330,100234|100721|201062|201477|202670,complete,playbyplay_inferred,100812|101023|201046|201048|201881,complete,playbyplay_inferred
Shot Chart Detail,1021200117,61,202670,Carolyn Swords,1611661329,Chicago Sky,1,3,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,1,20120817,CHI,ATL,2012,102120011761,3750,validated,100721,1,matched,playbyplayv2,1611661330,100234|100721|201062|201477|202670,complete,playbyplay_inferred,100812|101023|201046|201048|201881,complete,playbyplay_inferred
Shot Chart Detail,1021200117,145,202670,Carolyn Swords,1611661329,Chicago Sky,2,6,19,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,0,1,1,20120817,CHI,ATL,2012,1021200117145,8210,validated,,0,matched,playbyplayv2,1611661330,100973|201477|202259|202664|202670,complete,playbyplay_inferred,100812|101023|201046|201048|203026,complete,playbyplay_inferred
Shot Chart Detail,1021200117,153,202670,Carolyn Swords,1611661329,Chicago Sky,2,5,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,3,1,1,20120817,CHI,ATL,2012,1021200117153,8550,validated,100973,1,matched,playbyplayv2,1611661330,100973|201477|202259|202664|202670,complete,playbyplay_inferred,100812|101049|201046|201881|203026,complete,playbyplay_inferred
Shot Chart Detail,1021200121,78,202670,Carolyn Swords,1611661329,Chicago Sky,1,2,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-15,140,1,1,20120819,WAS,CHI,2012,102120012178,4690,validated,100973,1,matched,playbyplayv2,1611661322,100973|201909|202259|202664|202670,complete,playbyplay_inferred,100942|201049|201492|201497|201518,complete,playbyplay_inferred
Shot Chart Detail,1021200121,107,202670,Carolyn Swords,1611661329,Chicago Sky,1,0,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,14,1,1,20120819,WAS,CHI,2012,1021200121107,5860,validated,202259,1,matched,playbyplayv2,1611661322,100973|201909|202259|202664|202670,complete,playbyplay_inferred,100942|201490|201497|201918|203021,complete,playbyplay_inferred
Shot Chart Detail,1021200125,87,202670,Carolyn Swords,1611661329,Chicago Sky,1,0,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-2,1,1,20120821,CHI,NYL,2012,102120012587,5420,validated,202664,1,matched,playbyplayv2,1611661313,100721|201062|201909|202664|202670,complete,playbyplay_inferred,100533|100888|200665|201502|201507,complete,playbyplay_inferred
Shot Chart Detail,1021200125,162,202670,Carolyn Swords,1611661329,Chicago Sky,2,4,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,118,7,1,0,20120821,CHI,NYL,2012,1021200125162,9410,validated,,0,matched,playbyplayv2,1611661313,100973|201062|201477|202259|202670,complete,playbyplay_inferred,100888|100919|200665|201502|201913,complete,playbyplay_inferred
Shot Chart Detail,1021200139,5,202670,Carolyn Swords,1611661329,Chicago Sky,1,9,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,0,1,1,20120826,CON,CHI,2012,10212001395,450,validated,100721,1,matched,playbyplayv2,1611661323,100234|100721|201062|202259|202670,complete,playbyplay_inferred,100874|200691|202250|202253|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200139,28,202670,Carolyn Swords,1611661329,Chicago Sky,1,6,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,6,148,1,1,20120826,CON,CHI,2012,102120013928,1850,validated,201062,1,matched,playbyplayv2,1611661323,100234|100721|201062|202259|202670,complete,playbyplay_inferred,100874|200691|202250|202253|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200139,134,202670,Carolyn Swords,1611661329,Chicago Sky,2,7,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,6,1,0,20120826,CON,CHI,2012,1021200139134,7530,validated,,0,matched,playbyplayv2,1611661323,100973|201909|202259|202664|202670,complete,playbyplay_inferred,100874|101020|200691|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021200139,147,202670,Carolyn Swords,1611661329,Chicago Sky,2,6,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-84,3,1,1,20120826,CON,CHI,2012,1021200139147,8270,validated,100234,1,matched,playbyplayv2,1611661323,100234|100721|100973|202259|202670,complete,playbyplay_inferred,100874|200691|202250|202255|202263,complete,playbyplay_inferred
Shot Chart Detail,1021200139,174,202670,Carolyn Swords,1611661329,Chicago Sky,2,3,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,1,20120826,CON,CHI,2012,1021200139174,10190,validated,202664,1,matched,playbyplayv2,1611661323,100973|201062|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200139,221,202670,Carolyn Swords,1611661329,Chicago Sky,3,9,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,0,20120826,CON,CHI,2012,1021200139221,12320,validated,,0,matched,playbyplayv2,1611661323,100234|100721|201062|202259|202670,complete,playbyplay_inferred,100874|200691|202250|202253|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200139,231,202670,Carolyn Swords,1611661329,Chicago Sky,3,8,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,0,20120826,CON,CHI,2012,1021200139231,13190,validated,,0,matched,playbyplayv2,1611661323,100234|100721|201062|202259|202670,complete,playbyplay_inferred,100874|200691|202250|202253|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200139,324,202670,Carolyn Swords,1611661329,Chicago Sky,4,8,57,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,36,1,1,20120826,CON,CHI,2012,1021200139324,18630,validated,,0,matched,playbyplayv2,1611661323,100721|201909|202259|202664|202670,complete,playbyplay_inferred,101020|201904|202250|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200139,337,202670,Carolyn Swords,1611661329,Chicago Sky,4,7,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20120826,CON,CHI,2012,1021200139337,19240,validated,202664,1,matched,playbyplayv2,1611661323,100721|201909|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200139,405,202670,Carolyn Swords,1611661329,Chicago Sky,4,1,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,1,1,20120826,CON,CHI,2012,1021200139405,23160,validated,,0,matched,playbyplayv2,1611661323,100721|201909|202259|202664|202670,complete,playbyplay_inferred,100874|200691|201904|202250|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200143,3,202670,Carolyn Swords,1611661329,Chicago Sky,1,9,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,6,1,0,20120828,CHI,CON,2012,10212001433,280,validated,,0,matched,playbyplayv2,1611661323,100234|100721|201062|202259|202670,complete,playbyplay_inferred,100874|202250|202253|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200143,5,202670,Carolyn Swords,1611661329,Chicago Sky,1,9,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,11,1,0,20120828,CHI,CON,2012,10212001435,330,validated,,0,matched,playbyplayv2,1611661323,100234|100721|201062|202259|202670,complete,playbyplay_inferred,100874|202250|202253|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200143,39,202670,Carolyn Swords,1611661329,Chicago Sky,1,6,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,32,39,1,0,20120828,CHI,CON,2012,102120014339,2310,validated,,0,matched,playbyplayv2,1611661323,100234|100721|201062|202259|202670,complete,playbyplay_inferred,100874|202250|202253|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200143,208,202670,Carolyn Swords,1611661329,Chicago Sky,2,2,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,1,1,0,20120828,CHI,CON,2012,1021200143208,10310,validated,,0,matched,playbyplayv2,1611661323,100721|201909|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021200143,211,202670,Carolyn Swords,1611661329,Chicago Sky,2,2,25,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,6,1,1,20120828,CHI,CON,2012,1021200143211,10550,validated,100721,1,matched,playbyplayv2,1611661323,100721|201909|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021200143,215,202670,Carolyn Swords,1611661329,Chicago Sky,2,1,49,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,25,1,1,20120828,CHI,CON,2012,1021200143215,10910,validated,202664,1,matched,playbyplayv2,1611661323,100721|201909|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021200143,284,202670,Carolyn Swords,1611661329,Chicago Sky,3,5,47,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,17,1,1,20120828,CHI,CON,2012,1021200143284,14530,validated,202664,1,matched,playbyplayv2,1611661323,100721|201062|202259|202664|202670,complete,playbyplay_inferred,100874|202250|202253|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200143,360,202670,Carolyn Swords,1611661329,Chicago Sky,4,9,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,1,20120828,CHI,CON,2012,1021200143360,18390,validated,202259,1,matched,playbyplayv2,1611661323,100721|201062|202259|202664|202670,complete,playbyplay_inferred,101020|101042|201904|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200143,367,202670,Carolyn Swords,1611661329,Chicago Sky,4,8,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,136,107,1,0,20120828,CHI,CON,2012,1021200143367,19150,validated,,0,matched,playbyplayv2,1611661323,100721|201062|202259|202664|202670,complete,playbyplay_inferred,101020|201904|202250|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200143,419,202670,Carolyn Swords,1611661329,Chicago Sky,4,4,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,12,1,1,20120828,CHI,CON,2012,1021200143419,21430,validated,100973,1,matched,playbyplayv2,1611661323,100973|201909|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200152,71,202670,Carolyn Swords,1611661329,Chicago Sky,1,3,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,64,1,0,20120901,IND,CHI,2012,102120015271,3660,validated,,0,matched,playbyplayv2,1611661325,100973|201909|202259|202664|202670,complete,playbyplay_inferred,100646|100666|201047|201896|202640,complete,playbyplay_inferred
Shot Chart Detail,1021200152,189,202670,Carolyn Swords,1611661329,Chicago Sky,2,1,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,-25,1,0,20120901,IND,CHI,2012,1021200152189,11070,validated,,0,matched,playbyplayv2,1611661325,100973|201062|201477|202259|202670,complete,playbyplay_inferred,100646|100666|201503|201896|201919,complete,playbyplay_inferred
Shot Chart Detail,1021200152,241,202670,Carolyn Swords,1611661329,Chicago Sky,3,6,56,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,26,131,1,1,20120901,IND,CHI,2012,1021200152241,13840,validated,201477,1,matched,playbyplayv2,1611661325,100234|100721|201477|202259|202670,complete,playbyplay_inferred,100628|100646|100666|201896|201919,complete,playbyplay_inferred
Shot Chart Detail,1021200152,327,202670,Carolyn Swords,1611661329,Chicago Sky,4,8,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-175,23,1,1,20120901,IND,CHI,2012,1021200152327,18650,validated,,0,matched,playbyplayv2,1611661325,100721|100973|202259|202664|202670,complete,playbyplay_inferred,101039|201047|201503|201896|202656,complete,playbyplay_inferred
Shot Chart Detail,1021200152,340,202670,Carolyn Swords,1611661329,Chicago Sky,4,7,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-10,1,1,20120901,IND,CHI,2012,1021200152340,19650,validated,100721,1,matched,playbyplayv2,1611661325,100721|100973|202259|202664|202670,complete,playbyplay_inferred,101039|201047|201503|201896|202656,complete,playbyplay_inferred
Shot Chart Detail,1021200152,351,202670,Carolyn Swords,1611661329,Chicago Sky,4,6,29,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,30,1,0,20120901,IND,CHI,2012,1021200152351,20110,validated,,0,matched,playbyplayv2,1611661325,100721|100973|202259|202664|202670,complete,playbyplay_inferred,100646|101039|201503|201896|201919,complete,playbyplay_inferred
Shot Chart Detail,1021200155,148,202670,Carolyn Swords,1611661329,Chicago Sky,2,4,38,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,36,1,1,20120902,CHI,LAS,2012,1021200155148,9220,validated,202259,1,matched,playbyplayv2,1611661320,100721|100973|201477|202259|202670,complete,playbyplay_inferred,100396|100928|201496|201911|203040,complete,playbyplay_inferred
Shot Chart Detail,1021200163,97,202670,Carolyn Swords,1611661329,Chicago Sky,1,1,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,14,1,1,20120907,NYL,CHI,2012,102120016397,4900,validated,,0,matched,playbyplayv2,1611661313,100973|201062|201909|202259|202670,complete,playbyplay_inferred,101025|200665|201502|201507|201913,complete,playbyplay_inferred
Shot Chart Detail,1021200163,178,202670,Carolyn Swords,1611661329,Chicago Sky,2,6,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20120907,NYL,CHI,2012,1021200163178,8380,validated,201909,1,matched,playbyplayv2,1611661313,100721|201477|201909|202664|202670,complete,playbyplay_inferred,100888|100919|101025|201502|201507,complete,playbyplay_inferred
Shot Chart Detail,1021200163,256,202670,Carolyn Swords,1611661329,Chicago Sky,3,8,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,11,1,0,20120907,NYL,CHI,2012,1021200163256,12620,validated,,0,matched,playbyplayv2,1611661313,100721|201477|202259|202664|202670,complete,playbyplay_inferred,100888|100919|101025|200665|201502,complete,playbyplay_inferred
Shot Chart Detail,1021200163,287,202670,Carolyn Swords,1611661329,Chicago Sky,3,6,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,6,1,1,20120907,NYL,CHI,2012,1021200163287,13860,validated,,0,matched,playbyplayv2,1611661313,100721|201477|202259|202664|202670,complete,playbyplay_inferred,100888|100919|101025|200665|202652,complete,playbyplay_inferred
Shot Chart Detail,1021200170,162,202670,Carolyn Swords,1611661329,Chicago Sky,2,5,18,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,69,121,1,1,20120909,CON,CHI,2012,1021200170162,8820,validated,100721,1,matched,playbyplayv2,1611661323,100721|201062|201477|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202254|202263,complete,playbyplay_inferred
Shot Chart Detail,1021200170,247,202670,Carolyn Swords,1611661329,Chicago Sky,3,8,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,12,1,1,20120909,CON,CHI,2012,1021200170247,12890,validated,202259,1,matched,playbyplayv2,1611661323,100721|201477|202259|202664|202670,complete,playbyplay_inferred,100874|202250|202253|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021200170,365,202670,Carolyn Swords,1611661329,Chicago Sky,4,7,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,0,20120909,CON,CHI,2012,1021200170365,19730,validated,,0,matched,playbyplayv2,1611661323,100721|201477|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202255|202263,complete,playbyplay_inferred
Shot Chart Detail,1021200170,387,202670,Carolyn Swords,1611661329,Chicago Sky,4,4,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,-10,1,1,20120909,CON,CHI,2012,1021200170387,21210,validated,202664,1,matched,playbyplayv2,1611661323,100721|201477|202259|202664|202670,complete,playbyplay_inferred,100874|201904|202250|202255|202263,complete,playbyplay_inferred
Shot Chart Detail,1021200173,22,202670,Carolyn Swords,1611661329,Chicago Sky,1,7,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,14,1,1,20120911,CHI,MIN,2012,102120017322,1250,validated,100721,1,matched,playbyplayv2,1611661324,100721|201909|202259|202664|202670,complete,playbyplay_inferred,100412|100915|100944|202257|202632,complete,playbyplay_inferred
