GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,1,0,0.0,2002-03
League Averages,Above the Break 3,Center(C),24+ ft.,1,0,0.0,2002-03
League Averages,Above the Break 3,Center(C),16-24 ft.,98,36,0.367,2002-03
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,6,0,0.0,2002-03
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,92,30,0.326,2002-03
League Averages,Above the Break 3,Left Side(L),16-24 ft.,44,18,0.409,2002-03
League Averages,Above the Break 3,Left Side(L),24+ ft.,1,0,0.0,2002-03
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,8,2,0.25,2002-03
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,94,32,0.34,2002-03
League Averages,Above the Break 3,Right Side(R),16-24 ft.,44,15,0.341,2002-03
League Averages,Above the Break 3,Right Side(R),24+ ft.,3,1,0.333,2002-03
League Averages,Backcourt,Back Court(BC),Back Court Shot,2,0,0.0,2002-03
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,100,46,0.46,2002-03
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,186,74,0.398,2002-03
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,32,12,0.375,2002-03
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,25,10,0.4,2002-03
League Averages,Left Corner 3,Left Side(L),24+ ft.,29,9,0.31,2002-03
League Averages,Left Corner 3,Left Side(L),16-24 ft.,34,13,0.382,2002-03
League Averages,Mid-Range,Center(C),8-16 ft.,56,21,0.375,2002-03
League Averages,Mid-Range,Center(C),16-24 ft.,25,9,0.36,2002-03
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,32,8,0.25,2002-03
League Averages,Mid-Range,Left Side(L),16-24 ft.,18,9,0.5,2002-03
League Averages,Mid-Range,Left Side(L),8-16 ft.,183,62,0.339,2002-03
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,24,8,0.333,2002-03
League Averages,Mid-Range,Right Side(R),8-16 ft.,170,64,0.376,2002-03
League Averages,Mid-Range,Right Side(R),16-24 ft.,27,8,0.296,2002-03
League Averages,Restricted Area,Center(C),Less Than 8 ft.,656,386,0.588,2002-03
League Averages,Right Corner 3,Right Side(R),16-24 ft.,30,12,0.4,2002-03
League Averages,Right Corner 3,Right Side(R),24+ ft.,12,6,0.5,2002-03
