GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Center(C),24+ ft.,6,1,0.167,2010-11
League Averages,Above the Break 3,Center(C),16-24 ft.,77,31,0.403,2010-11
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,12,4,0.333,2010-11
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,109,44,0.404,2010-11
League Averages,Above the Break 3,Left Side(L),16-24 ft.,62,21,0.339,2010-11
League Averages,Above the Break 3,Left Side(L),24+ ft.,3,2,0.667,2010-11
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,13,4,0.308,2010-11
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,109,51,0.468,2010-11
League Averages,Above the Break 3,Right Side(R),16-24 ft.,52,18,0.346,2010-11
League Averages,Above the Break 3,Right Side(R),24+ ft.,5,3,0.6,2010-11
League Averages,Backcourt,Back Court(BC),Back Court Shot,7,0,0.0,2010-11
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,85,37,0.435,2010-11
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,241,86,0.357,2010-11
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,26,14,0.538,2010-11
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,27,8,0.296,2010-11
League Averages,Left Corner 3,Left Side(L),24+ ft.,20,8,0.4,2010-11
League Averages,Left Corner 3,Left Side(L),16-24 ft.,16,4,0.25,2010-11
League Averages,Mid-Range,Center(C),8-16 ft.,33,12,0.364,2010-11
League Averages,Mid-Range,Center(C),16-24 ft.,47,14,0.298,2010-11
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,63,22,0.349,2010-11
League Averages,Mid-Range,Left Side(L),16-24 ft.,40,13,0.325,2010-11
League Averages,Mid-Range,Left Side(L),8-16 ft.,156,59,0.378,2010-11
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,60,24,0.4,2010-11
League Averages,Mid-Range,Right Side(R),8-16 ft.,145,48,0.331,2010-11
League Averages,Mid-Range,Right Side(R),16-24 ft.,47,13,0.277,2010-11
League Averages,Restricted Area,Center(C),Less Than 8 ft.,665,411,0.618,2010-11
League Averages,Right Corner 3,Right Side(R),16-24 ft.,4,1,0.25,2010-11
League Averages,Right Corner 3,Right Side(R),24+ ft.,13,5,0.385,2010-11
