GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,5,0,0.0,1998-99
League Averages,Above the Break 3,Center(C),24+ ft.,20,1,0.05,1998-99
League Averages,Above the Break 3,Center(C),16-24 ft.,587,190,0.324,1998-99
League Averages,Above the Break 3,Center(C),Less Than 8 ft.,1,0,0.0,1998-99
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,57,22,0.386,1998-99
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,798,245,0.307,1998-99
League Averages,Above the Break 3,Left Side(L),16-24 ft.,375,114,0.304,1998-99
League Averages,Above the Break 3,Left Side(L),24+ ft.,17,7,0.412,1998-99
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,808,269,0.333,1998-99
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,38,9,0.237,1998-99
League Averages,Above the Break 3,Right Side(R),16-24 ft.,342,95,0.278,1998-99
League Averages,Above the Break 3,Right Side(R),24+ ft.,4,0,0.0,1998-99
League Averages,Backcourt,Back Court(BC),Back Court Shot,7,0,0.0,1998-99
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,1069,430,0.402,1998-99
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2479,899,0.363,1998-99
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,283,103,0.364,1998-99
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,295,114,0.386,1998-99
League Averages,Left Corner 3,Left Side(L),24+ ft.,74,22,0.297,1998-99
League Averages,Left Corner 3,Left Side(L),16-24 ft.,210,72,0.343,1998-99
League Averages,Mid-Range,Center(C),8-16 ft.,346,114,0.329,1998-99
League Averages,Mid-Range,Center(C),16-24 ft.,258,99,0.384,1998-99
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,178,74,0.416,1998-99
League Averages,Mid-Range,Left Side(L),16-24 ft.,255,108,0.424,1998-99
League Averages,Mid-Range,Left Side(L),8-16 ft.,1490,519,0.348,1998-99
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,170,66,0.388,1998-99
League Averages,Mid-Range,Right Side(R),8-16 ft.,1454,469,0.323,1998-99
League Averages,Mid-Range,Right Side(R),16-24 ft.,135,55,0.407,1998-99
League Averages,Restricted Area,Center(C),Less Than 8 ft.,6216,3524,0.567,1998-99
League Averages,Right Corner 3,Center(C),Less Than 8 ft.,2,1,0.5,1998-99
League Averages,Right Corner 3,Right Side(R),16-24 ft.,173,60,0.347,1998-99
League Averages,Right Corner 3,Right Side(R),24+ ft.,18,7,0.389,1998-99
