GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021900048,141,1629484,Megan Gustafson,1611661321,Dallas Wings,2,9,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,20190620,DAL,PHO,2019,1021900048141,6450,validated,1628907,1,matched,playbyplayv2,1611661317,203866|1628277|1628907|1628922|1629484,complete,playbyplay_inferred,201502|201507|201896|1629488|1629501,complete,playbyplay_inferred
Shot Chart Detail,1021900048,437,1629484,Megan Gustafson,1611661321,Dallas Wings,4,7,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,18,1,1,20190620,DAL,PHO,2019,1021900048437,19400,validated,203866,1,matched,playbyplayv2,1611661317,203866|1628273|1628277|1628922|1629484,complete,playbyplay_inferred,201067|201502|201507|201886|203398,complete,playbyplay_inferred
Shot Chart Detail,1021900054,77,1629484,Megan Gustafson,1611661321,Dallas Wings,1,2,56,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,-23,1,1,20190622,LVA,DAL,2019,102190005477,4240,validated,,0,matched,playbyplayv2,1611661319,203866|1627677|1628273|1629481|1629484,complete,playbyplay_inferred,203825|204324|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1021900054,105,1629484,Megan Gustafson,1611661321,Dallas Wings,1,1,14,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,13,1,1,20190622,LVA,DAL,2019,1021900054105,5260,validated,,0,matched,playbyplayv2,1611661319,1627677|1628273|1628907|1629481|1629484,complete,playbyplay_inferred,202633|203411|204324|1628276|1629498,complete,playbyplay_inferred
Shot Chart Detail,1021900054,206,1629484,Megan Gustafson,1611661321,Dallas Wings,2,3,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-74,243,1,0,20190622,LVA,DAL,2019,1021900054206,9820,validated,,0,matched,playbyplayv2,1611661319,203849|203866|1628277|1629481|1629484,complete,playbyplay_inferred,203825|204324|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1021900054,229,1629484,Megan Gustafson,1611661321,Dallas Wings,2,2,12,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,34,1,0,20190622,LVA,DAL,2019,1021900054229,10680,validated,,0,matched,playbyplayv2,1611661319,1628273|1628277|1628922|1629481|1629484,complete,playbyplay_inferred,202633|203825|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1021900054,397,1629484,Megan Gustafson,1611661321,Dallas Wings,3,0,0,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,49,-4,1,0,20190622,LVA,DAL,2019,1021900054397,18000,validated,,0,matched,playbyplayv2,1611661319,203849|203866|1628907|1629481|1629484,complete,playbyplay_inferred,201477|202633|202641|203411|204324,complete,playbyplay_inferred
Shot Chart Detail,1021900054,556,1629484,Megan Gustafson,1611661321,Dallas Wings,4,0,31,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,22,1,0,20190622,LVA,DAL,2019,1021900054556,23690,validated,,0,matched,playbyplayv2,1611661319,1628277|1628907|1628922|1629481|1629484,complete,playbyplay_inferred,201477|202641|202670|203411|1628917,complete,playbyplay_inferred
Shot Chart Detail,1021900062,95,1629484,Megan Gustafson,1611661321,Dallas Wings,1,2,26,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-49,7,1,1,20190626,DAL,CON,2019,102190006295,4540,validated,203866,1,matched,playbyplayv2,1611661323,203849|203866|1628273|1629481|1629484,complete,playbyplay_inferred,203826|1627671|1627675|1627678|1629485,complete,playbyplay_inferred
Shot Chart Detail,1021900062,99,1629484,Megan Gustafson,1611661321,Dallas Wings,1,1,46,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,77,1,1,20190626,DAL,CON,2019,102190006299,4940,validated,203849,1,matched,playbyplayv2,1611661323,203849|203866|1628273|1629481|1629484,complete,playbyplay_inferred,203826|1627671|1627675|1627678|1629485,complete,playbyplay_inferred
Shot Chart Detail,1021900062,164,1629484,Megan Gustafson,1611661321,Dallas Wings,2,7,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-57,134,1,1,20190626,DAL,CON,2019,1021900062164,7720,validated,1628277,1,matched,playbyplayv2,1611661323,204330|1628273|1628277|1629481|1629484,complete,playbyplay_inferred,202662|1627670|1627671|1627678|1628280,complete,playbyplay_inferred
Shot Chart Detail,1021900064,100,1629484,Megan Gustafson,1611661321,Dallas Wings,1,0,2,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,6,1,1,20190628,NYL,DAL,2019,1021900064100,5980,validated,,0,matched,playbyplayv2,1611661313,203866|1628273|1628277|1628922|1629484,complete,playbyplay_inferred,202250|203839|1628915|1629476|1629566,complete,playbyplay_inferred
Shot Chart Detail,1021900064,232,1629484,Megan Gustafson,1611661321,Dallas Wings,2,0,26,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,15,1,0,20190628,NYL,DAL,2019,1021900064232,11740,validated,,0,matched,playbyplayv2,1611661313,203866|204330|1628277|1629481|1629484,complete,playbyplay_inferred,202250|204327|1628248|1628915|1629476,complete,playbyplay_inferred
Shot Chart Detail,1021900064,373,1629484,Megan Gustafson,1611661321,Dallas Wings,4,9,41,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,1,20190628,NYL,DAL,2019,1021900064373,18190,validated,1628273,1,matched,playbyplayv2,1611661313,1628273|1628277|1628922|1629481|1629484,complete,playbyplay_inferred,202250|203839|1628915|1629476|1629566,complete,playbyplay_inferred
Shot Chart Detail,1021900070,158,1629484,Megan Gustafson,1611661321,Dallas Wings,2,9,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,7,1,1,20190630,DAL,MIN,2019,1021900070158,6540,validated,204330,1,matched,playbyplayv2,1611661324,204330|1628273|1628277|1628907|1629484,complete,playbyplay_inferred,201480|202658|203824|203855|1629483,complete,playbyplay_inferred
Shot Chart Detail,1021900070,443,1629484,Megan Gustafson,1611661321,Dallas Wings,4,8,50,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,40,1,0,20190630,DAL,MIN,2019,1021900070443,18700,validated,,0,matched,playbyplayv2,1611661324,203849|1628273|1628277|1628907|1629484,complete,playbyplay_inferred,201480|203824|203855|1628882|1629483,complete,playbyplay_inferred
Shot Chart Detail,1021900076,88,1629484,Megan Gustafson,1611661321,Dallas Wings,1,2,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,10,1,0,20190705,DAL,IND,2019,102190007688,4730,validated,,0,matched,playbyplayv2,1611661325,203866|204330|1628273|1628277|1629484,complete,playbyplay_inferred,200676|1627676|1628909|1629479|1629568,complete,playbyplay_inferred
Shot Chart Detail,1021900094,369,1629484,Megan Gustafson,1611661321,Dallas Wings,4,8,29,Made Shot,Hook Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-82,38,1,1,20190712,SEA,DAL,2019,1021900094369,18910,validated,,0,matched,playbyplayv2,1611661328,203017|203866|1628273|1629481|1629484,complete,playbyplay_inferred,201518|201907|201919|204321|1628886,complete,playbyplay_inferred
Shot Chart Detail,1021900094,416,1629484,Megan Gustafson,1611661321,Dallas Wings,4,5,23,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,2,135,1,0,20190712,SEA,DAL,2019,1021900094416,20770,validated,,0,matched,playbyplayv2,1611661328,203017|203866|1628277|1629481|1629484,complete,playbyplay_inferred,203827|204321|204355|1628244|1628920,complete,playbyplay_inferred
Shot Chart Detail,1021900120,106,1629484,Megan Gustafson,1611661321,Dallas Wings,1,2,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,24,1,0,20190730,LVA,DAL,2019,1021900120106,4540,validated,,0,matched,playbyplayv2,1611661319,203017|203866|1628277|1628907|1629484,complete,playbyplay_inferred,201477|203825|204324|1628276|1628917,complete,playbyplay_inferred
Shot Chart Detail,1021900120,108,1629484,Megan Gustafson,1611661321,Dallas Wings,1,2,21,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190730,LVA,DAL,2019,1021900120108,4590,validated,,0,matched,playbyplayv2,1611661319,203017|203866|1628277|1628907|1629484,complete,playbyplay_inferred,201477|203825|204324|1628276|1628917,complete,playbyplay_inferred
Shot Chart Detail,1021900120,144,1629484,Megan Gustafson,1611661321,Dallas Wings,1,0,10,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190730,LVA,DAL,2019,1021900120144,5900,validated,,0,matched,playbyplayv2,1611661319,203849|203866|1628273|1628277|1629484,complete,playbyplay_inferred,201477|202633|202641|203411|1628917,complete,playbyplay_inferred
Shot Chart Detail,1021900120,424,1629484,Megan Gustafson,1611661321,Dallas Wings,3,2,44,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,53,1,1,20190730,LVA,DAL,2019,1021900120424,16360,validated,203017,1,matched,playbyplayv2,1611661319,203017|1628273|1628277|1628907|1629484,complete,playbyplay_inferred,201477|202670|203825|204324|1628276,complete,playbyplay_inferred
Shot Chart Detail,1021900120,507,1629484,Megan Gustafson,1611661321,Dallas Wings,4,7,4,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-48,4,1,1,20190730,LVA,DAL,2019,1021900120507,19760,validated,1628277,1,matched,playbyplayv2,1611661319,203849|203866|1628277|1628907|1629484,complete,playbyplay_inferred,201477|202633|202641|203411|1628917,complete,playbyplay_inferred
Shot Chart Detail,1021900123,89,1629484,Megan Gustafson,1611661321,Dallas Wings,1,3,45,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-69,10,1,1,20190801,DAL,NYL,2019,102190012389,3750,validated,1628273,1,matched,playbyplayv2,1611661313,203017|1628273|1628277|1629481|1629484,complete,playbyplay_inferred,101030|202250|204334|1628915|1629476,complete,playbyplay_inferred
Shot Chart Detail,1021900123,118,1629484,Megan Gustafson,1611661321,Dallas Wings,1,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,171,1,0,20190801,DAL,NYL,2019,1021900123118,4780,validated,,0,matched,playbyplayv2,1611661313,203866|204330|1628273|1628277|1629484,complete,playbyplay_inferred,204296|204327|204334|1628248|1629476,complete,playbyplay_inferred
Shot Chart Detail,1021900123,208,1629484,Megan Gustafson,1611661321,Dallas Wings,2,6,26,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,-3,1,1,20190801,DAL,NYL,2019,1021900123208,8140,validated,1629481,1,matched,playbyplayv2,1611661313,203866|1627677|1628277|1629481|1629484,complete,playbyplay_inferred,101030|202250|204320|1628915|1629546,complete,playbyplay_inferred
Shot Chart Detail,1021900123,387,1629484,Megan Gustafson,1611661321,Dallas Wings,3,5,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-19,24,1,0,20190801,DAL,NYL,2019,1021900123387,14800,validated,,0,matched,playbyplayv2,1611661313,203866|1627677|1628277|1629481|1629484,complete,playbyplay_inferred,101030|202250|203829|204320|1628915,complete,playbyplay_inferred
Shot Chart Detail,1021900123,527,1629484,Megan Gustafson,1611661321,Dallas Wings,4,6,39,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-24,41,1,0,20190801,DAL,NYL,2019,1021900123527,20010,validated,,0,matched,playbyplayv2,1611661313,203866|1628273|1628907|1629481|1629484,complete,playbyplay_inferred,204296|204327|1628248|1629546|1629566,complete,playbyplay_inferred
Shot Chart Detail,1021900123,585,1629484,Megan Gustafson,1611661321,Dallas Wings,4,2,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,50,250,1,0,20190801,DAL,NYL,2019,1021900123585,22410,validated,,0,matched,playbyplayv2,1611661313,1627677|1628273|1628277|1628907|1629484,complete,playbyplay_inferred,203829|1628248|1629476|1629546|1629566,complete,playbyplay_inferred
Shot Chart Detail,1021900128,79,1629484,Megan Gustafson,1611661321,Dallas Wings,1,3,21,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,9,1,0,20190803,DAL,LVA,2019,102190012879,3990,validated,,0,matched,playbyplayv2,1611661319,203017|1628273|1628907|1629481|1629484,complete,playbyplay_inferred,202641|203825|204324|1628917|1629498,complete,playbyplay_inferred
Shot Chart Detail,1021900140,169,1629484,Megan Gustafson,1611661321,Dallas Wings,2,7,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,18,1,0,20190810,PHO,DAL,2019,1021900140169,7250,validated,,0,matched,playbyplayv2,1611661317,203866|204330|1628907|1629481|1629484,complete,playbyplay_inferred,201067|201507|201886|203389|1629488,complete,playbyplay_inferred
