GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021400003,140,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,6,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,9.0,1,1,20140516,ATL,SAN,2014,1021400003140,8200,validated,201881,1,matched,playbyplayv2,1611661319,100812|101023|201492|201881|203026,complete,playbyplay_inferred,100937|202634|203018|203405|203413,complete,playbyplay_inferred
Shot Chart Detail,1021400062,82,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,1,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-10.0,7.0,1,1,20140615,WAS,ATL,2014,102140006282,5060,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|203026|203830,complete,playbyplay_inferred,100874|200673|201056|201913|203403,complete,playbyplay_inferred
Shot Chart Detail,1021400062,104,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,9,46,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-24.0,20.0,1,0,20140615,WAS,ATL,2014,1021400062104,6140,validated,,0,matched,playbyplayv2,1611661322,101023|201881|202623|203026|203830,complete,playbyplay_inferred,100874|201056|203403|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021400062,244,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23.0,-229.0,34.0,1,0,20140615,WAS,ATL,2014,1021400062244,13100,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400062,352,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,9,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,166.0,219.0,1,1,20140615,WAS,ATL,2014,1021400062352,18460,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100874|201056|203403|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021400062,375,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,7,10,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,36.0,42.0,1,1,20140615,WAS,ATL,2014,1021400062375,19700,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100874|201056|203403|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021400062,402,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,192.0,151.0,1,0,20140615,WAS,ATL,2014,1021400062402,20800,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|203026|203830,complete,playbyplay_inferred,100874|200673|201056|201913|203828,complete,playbyplay_inferred
Shot Chart Detail,1021400062,489,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,0,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,6.0,1,1,20140615,WAS,ATL,2014,1021400062489,23890,validated,101023,1,matched,playbyplayv2,1611661322,101023|201881|203026|203820|203830,complete,playbyplay_inferred,100874|200673|201056|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400066,20,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,7,31,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-45.0,121.0,1,1,20140618,ATL,WAS,2014,102140006620,1490,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400066,26,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,6,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-93.0,148.0,1,0,20140618,ATL,WAS,2014,102140006626,1930,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400066,75,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,2,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,12.0,1,1,20140618,ATL,WAS,2014,102140006675,4590,validated,,0,matched,playbyplayv2,1611661322,101023|201881|202623|203026|203830,complete,playbyplay_inferred,100874|201056|203416|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021400066,209,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23.0,214.0,99.0,1,1,20140618,ATL,WAS,2014,1021400066209,12120,validated,100812,1,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400066,226,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,7,40,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,1.0,1,0,20140618,ATL,WAS,2014,1021400066226,13400,validated,,0,matched,playbyplayv2,1611661322,101023|201881|202623|202662|203026,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400066,244,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,6,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23.0,193.0,138.0,1,0,20140618,ATL,WAS,2014,1021400066244,14300,validated,,0,matched,playbyplayv2,1611661322,101023|201881|202623|202662|203026,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400066,361,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,5,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,146.0,124.0,1,0,20140618,ATL,WAS,2014,1021400066361,20410,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200673|201056|203416|203828|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400066,400,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,3,57,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,0.0,1,1,20140618,ATL,WAS,2014,1021400066400,21630,validated,101023,1,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100874|201056|201913|203416|203828,complete,playbyplay_inferred
Shot Chart Detail,1021400071,16,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,8,34,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,0.0,1,1,20140620,ATL,NYL,2014,102140007116,860,validated,,0,matched,playbyplayv2,1611661313,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200665|202250|202652|203069|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400071,126,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,9,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,237.0,15.0,1,1,20140620,ATL,NYL,2014,1021400071126,6260,validated,203830,1,matched,playbyplayv2,1611661313,100812|101023|203026|203820|203830,complete,playbyplay_inferred,100888|201502|203411|203813|203881,complete,playbyplay_inferred
Shot Chart Detail,1021400071,171,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,-13.0,233.0,1,0,20140620,ATL,NYL,2014,1021400071171,8510,validated,,0,matched,playbyplayv2,1611661313,100812|101023|201881|203026|203820,complete,playbyplay_inferred,100396|200665|202250|202652|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400071,301,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,3,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,6.0,1,1,20140620,ATL,NYL,2014,1021400071301,15770,validated,,0,matched,playbyplayv2,1611661313,100721|100812|202269|203026|203830,complete,playbyplay_inferred,100888|200665|202250|202652|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400071,414,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,4,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22.0,-32.0,227.0,1,1,20140620,ATL,NYL,2014,1021400071414,21240,validated,,0,matched,playbyplayv2,1611661313,202623|203026|203814|203820|203830,complete,playbyplay_inferred,202250|203404|203411|203421|203881,complete,playbyplay_inferred
Shot Chart Detail,1021400076,15,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,7,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,168.0,179.0,1,0,20140622,NYL,ATL,2014,102140007615,1280,validated,,0,matched,playbyplayv2,1611661313,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200665|202250|202652|203069|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400076,92,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-210.0,134.0,1,0,20140622,NYL,ATL,2014,102140007692,5030,validated,,0,matched,playbyplayv2,1611661313,100721|100812|201881|203026|203820,complete,playbyplay_inferred,100888|200665|202250|202652|203411,complete,playbyplay_inferred
Shot Chart Detail,1021400076,208,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,0,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,11.0,1,0,20140622,NYL,ATL,2014,1021400076208,11770,validated,,0,matched,playbyplayv2,1611661313,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100396|200665|202250|202652|203411,complete,playbyplay_inferred
Shot Chart Detail,1021400076,231,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,8,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,-2.0,142.0,1,0,20140622,NYL,ATL,2014,1021400076231,12610,validated,,0,matched,playbyplayv2,1611661313,100812|101023|201881|202662|203026,complete,playbyplay_inferred,200665|202250|202652|203069|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400076,288,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,2,37,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,241.0,-10.0,1,0,20140622,NYL,ATL,2014,1021400076288,16430,validated,,0,matched,playbyplayv2,1611661313,101023|201881|202623|203026|203830,complete,playbyplay_inferred,100888|200665|202250|202652|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400076,413,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,143.0,200.0,1,0,20140622,NYL,ATL,2014,1021400076413,21440,validated,,0,matched,playbyplayv2,1611661313,100721|201881|202623|203026|203830,complete,playbyplay_inferred,100888|200665|202250|202652|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400076,433,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,2,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-10.0,9.0,1,1,20140622,NYL,ATL,2014,1021400076433,22400,validated,,0,matched,playbyplayv2,1611661313,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100396|200665|202250|202652|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400076,444,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,1,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,18.0,4.0,1,0,20140622,NYL,ATL,2014,1021400076444,22890,validated,,0,matched,playbyplayv2,1611661313,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100888|200665|202250|202652|203813,complete,playbyplay_inferred
Shot Chart Detail,1021400076,482,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,0,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,19.0,1,1,20140622,NYL,ATL,2014,1021400076482,23900,validated,101023,1,matched,playbyplayv2,1611661313,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100396|200665|202652|203421|203881,complete,playbyplay_inferred
Shot Chart Detail,1021400084,57,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,3,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,4.0,250.0,1,0,20140626,SAN,ATL,2014,102140008457,3660,validated,,0,matched,playbyplayv2,1611661319,101023|202623|203026|203820|203830,complete,playbyplay_inferred,100342|200674|202251|202658|203825,complete,playbyplay_inferred
Shot Chart Detail,1021400084,72,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,1,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-8.0,-5.0,1,1,20140626,SAN,ATL,2014,102140008472,5100,validated,203820,1,matched,playbyplayv2,1611661319,101023|202623|203026|203820|203830,complete,playbyplay_inferred,100342|200674|202251|202658|203825,complete,playbyplay_inferred
Shot Chart Detail,1021400084,74,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,0,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-93.0,225.0,1,0,20140626,SAN,ATL,2014,102140008474,5420,validated,,0,matched,playbyplayv2,1611661319,101023|202623|203026|203820|203830,complete,playbyplay_inferred,100342|200674|202251|202658|203825,complete,playbyplay_inferred
Shot Chart Detail,1021400084,211,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,1,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,1.0,1,1,20140626,SAN,ATL,2014,1021400084211,11240,validated,203830,1,matched,playbyplayv2,1611661319,101023|202623|202662|203026|203830,complete,playbyplay_inferred,100342|200674|202251|202658|203825,complete,playbyplay_inferred
Shot Chart Detail,1021400084,236,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,7,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,-3.0,1,1,20140626,SAN,ATL,2014,1021400084236,13290,validated,,0,matched,playbyplayv2,1611661319,100812|101023|202662|203026|203820,complete,playbyplay_inferred,100342|200674|202251|202658|203825,complete,playbyplay_inferred
Shot Chart Detail,1021400084,265,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,-43.0,235.0,1,0,20140626,SAN,ATL,2014,1021400084265,14910,validated,,0,matched,playbyplayv2,1611661319,101023|201881|202662|203026|203814,complete,playbyplay_inferred,100952|202251|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400084,274,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,3,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,-3.0,1,1,20140626,SAN,ATL,2014,1021400084274,15690,validated,201881,1,matched,playbyplayv2,1611661319,101023|201881|202662|203026|203814,complete,playbyplay_inferred,100952|202251|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400084,348,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,8,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,13.0,4.0,1,1,20140626,SAN,ATL,2014,1021400084348,19160,validated,203820,1,matched,playbyplayv2,1611661319,100812|202623|203026|203820|203830,complete,playbyplay_inferred,100342|100937|200674|202634|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400084,368,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,5,49,Missed Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-76.0,-2.0,1,0,20140626,SAN,ATL,2014,1021400084368,20510,validated,,0,matched,playbyplayv2,1611661319,100812|101023|201881|203026|203820,complete,playbyplay_inferred,100937|202251|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400084,384,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,3,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,20.0,1,1,20140626,SAN,ATL,2014,1021400084384,21830,validated,101023,1,matched,playbyplayv2,1611661319,100812|101023|201881|203026|203820,complete,playbyplay_inferred,100937|202251|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400093,8,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,9,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-8.0,-16.0,1,0,20140629,IND,ATL,2014,10214000938,370,validated,,0,matched,playbyplayv2,1611661325,100812|101023|201881|203026|203820,complete,playbyplay_inferred,201503|201889|201896|201919|202663,complete,playbyplay_inferred
Shot Chart Detail,1021400093,40,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,5,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,13.0,-3.0,1,1,20140629,IND,ATL,2014,102140009340,2760,validated,201881,1,matched,playbyplayv2,1611661325,100812|101023|201881|203026|203820,complete,playbyplay_inferred,201503|201889|201896|201919|203827,complete,playbyplay_inferred
Shot Chart Detail,1021400093,49,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,4,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23.0,-218.0,99.0,1,1,20140629,IND,ATL,2014,102140009349,3400,validated,203820,1,matched,playbyplayv2,1611661325,100812|101023|201881|203026|203820,complete,playbyplay_inferred,201503|201889|201896|201919|203827,complete,playbyplay_inferred
Shot Chart Detail,1021400093,96,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,9,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23.0,140.0,190.0,1,0,20140629,IND,ATL,2014,102140009396,6420,validated,,0,matched,playbyplayv2,1611661325,100721|202623|202662|203026|203820,complete,playbyplay_inferred,201503|202640|203041|203406|203843,complete,playbyplay_inferred
Shot Chart Detail,1021400093,130,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,7,17,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,28.0,-27.0,1,1,20140629,IND,ATL,2014,1021400093130,7630,validated,100812,1,matched,playbyplayv2,1611661325,100812|101023|201881|203026|203820,complete,playbyplay_inferred,202640|202663|203406|203827|203843,complete,playbyplay_inferred
Shot Chart Detail,1021400093,227,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,7,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,4.0,1,1,20140629,IND,ATL,2014,1021400093227,13240,validated,,0,matched,playbyplayv2,1611661325,100812|101023|201881|203026|203820,complete,playbyplay_inferred,201503|201889|201896|201919|203827,complete,playbyplay_inferred
Shot Chart Detail,1021400093,302,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,17.0,250.0,1,0,20140629,IND,ATL,2014,1021400093302,18000,validated,,0,matched,playbyplayv2,1611661325,101023|202623|202662|203026|203830,complete,playbyplay_inferred,201503|201889|202640|203039|203827,complete,playbyplay_inferred
Shot Chart Detail,1021400093,308,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,9,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,39.0,187.0,1,1,20140629,IND,ATL,2014,1021400093308,18390,validated,,0,matched,playbyplayv2,1611661325,101023|201881|202623|203026|203830,complete,playbyplay_inferred,201889|202640|203039|203041|203827,complete,playbyplay_inferred
Shot Chart Detail,1021400093,343,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,5,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,-3.0,1,1,20140629,IND,ATL,2014,1021400093343,20510,validated,,0,matched,playbyplayv2,1611661325,100812|201881|202623|203026|203830,complete,playbyplay_inferred,201503|201896|201919|202640|203041,complete,playbyplay_inferred
Shot Chart Detail,1021400097,28,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,7,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23.0,157.0,172.0,1,0,20140701,ATL,IND,2014,102140009728,1580,validated,,0,matched,playbyplayv2,1611661325,100812|101023|201881|202662|203026,complete,playbyplay_inferred,201503|201889|201896|201919|202640,complete,playbyplay_inferred
Shot Chart Detail,1021400097,204,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,4,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,21.0,7.0,1,0,20140701,ATL,IND,2014,1021400097204,9160,validated,,0,matched,playbyplayv2,1611661325,201881|202269|202623|203026|203830,complete,playbyplay_inferred,201503|201889|201896|201919|202640,complete,playbyplay_inferred
Shot Chart Detail,1021400097,222,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,2,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,6.0,1,1,20140701,ATL,IND,2014,1021400097222,10350,validated,100812,1,matched,playbyplayv2,1611661325,100812|201881|202269|203026|203820,complete,playbyplay_inferred,201503|201889|201896|201919|202640,complete,playbyplay_inferred
Shot Chart Detail,1021400097,243,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,1,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,196.0,145.0,1,0,20140701,ATL,IND,2014,1021400097243,11190,validated,,0,matched,playbyplayv2,1611661325,100812|201881|202269|203026|203820,complete,playbyplay_inferred,201503|201889|201896|201919|202640,complete,playbyplay_inferred
Shot Chart Detail,1021400097,322,203026,Tiffany Hayes,1611661330,Atlanta Dream,3,5,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,12.0,1,0,20140701,ATL,IND,2014,1021400097322,14770,validated,,0,matched,playbyplayv2,1611661325,100812|201881|202269|203026|203820,complete,playbyplay_inferred,201503|201889|201919|202640|203406,complete,playbyplay_inferred
Shot Chart Detail,1021400097,495,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,2,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23.0,135.0,187.0,1,0,20140701,ATL,IND,2014,1021400097495,22420,validated,,0,matched,playbyplayv2,1611661325,100812|201881|202269|203026|203820,complete,playbyplay_inferred,201503|201896|201919|202640|203039,complete,playbyplay_inferred
Shot Chart Detail,1021400097,548,203026,Tiffany Hayes,1611661330,Atlanta Dream,4,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23.0,136.0,186.0,1,0,20140701,ATL,IND,2014,1021400097548,23940,validated,,0,matched,playbyplayv2,1611661325,100812|202662|203026|203820|203830,complete,playbyplay_inferred,201503|201896|201919|202640|203039,complete,playbyplay_inferred
Shot Chart Detail,1021400105,38,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,5,26,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,0.0,1,1,20140705,ATL,WAS,2014,102140010538,2740,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100874|200673|201056|201913|203416,complete,playbyplay_inferred
Shot Chart Detail,1021400105,49,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,4,55,Missed Shot,Driving Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-29.0,26.0,1,0,20140705,ATL,WAS,2014,102140010549,3050,validated,,0,matched,playbyplayv2,1611661322,100812|101023|201881|202662|203026,complete,playbyplay_inferred,100874|200673|201056|201913|203416,complete,playbyplay_inferred
Shot Chart Detail,1021400105,76,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,2,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-60.0,52.0,1,0,20140705,ATL,WAS,2014,102140010576,4430,validated,,0,matched,playbyplayv2,1611661322,100812|101023|203026|203820|203830,complete,playbyplay_inferred,100874|200673|203416|203828|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400105,96,203026,Tiffany Hayes,1611661330,Atlanta Dream,1,1,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-13.0,4.0,1,1,20140705,ATL,WAS,2014,102140010596,5380,validated,,0,matched,playbyplayv2,1611661322,100812|101023|203026|203820|203830,complete,playbyplay_inferred,100874|203403|203437|203828|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400105,177,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,4,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,14.0,1,0,20140705,ATL,WAS,2014,1021400105177,9570,validated,,0,matched,playbyplayv2,1611661322,100812|101023|202662|203026|203820,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400105,182,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,3,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23.0,136.0,197.0,1,0,20140705,ATL,WAS,2014,1021400105182,9800,validated,,0,matched,playbyplayv2,1611661322,100812|101023|202662|203026|203820,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400105,190,203026,Tiffany Hayes,1611661330,Atlanta Dream,2,2,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,21.0,1.0,1,1,20140705,ATL,WAS,2014,1021400105190,10290,validated,203820,1,matched,playbyplayv2,1611661322,100812|101023|202662|203026|203820,complete,playbyplay_inferred,200673|201056|201913|203416|203829,complete,playbyplay_inferred
