GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021400005,168,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,5,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-193.0,7.0,1,1,20140516,SEA,LAS,2014,1021400005168,8990,validated,201911,1,matched,playbyplayv2,1611661328,201046|201048|201911|202650|203025,complete,playbyplay_inferred,100720|201049|202252|202270|202626,complete,playbyplay_inferred
Shot Chart Detail,1021400011,101,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,9,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,84.0,149.0,1,0,20140518,LAS,PHO,2014,1021400011101,6170,validated,,0,matched,playbyplayv2,1611661317,100949|201048|201058|201496|203025,complete,playbyplay_inferred,101039|200691|201062|201886|203398,complete,playbyplay_inferred
Shot Chart Detail,1021400011,121,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,7,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,6.0,254.0,1,0,20140518,LAS,PHO,2014,1021400011121,7240,validated,,0,matched,playbyplayv2,1611661317,100949|201048|201058|201496|203025,complete,playbyplay_inferred,100940|200691|201062|201886|203398,complete,playbyplay_inferred
Shot Chart Detail,1021400020,91,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,9,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,84.0,173.0,1,0,20140525,LAS,SAN,2014,102140002091,6350,validated,,0,matched,playbyplayv2,1611661319,201048|201911|202650|203014|203025,complete,playbyplay_inferred,100342|100952|202634|203018|203405,complete,playbyplay_inferred
Shot Chart Detail,1021400020,119,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,5,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,118.0,148.0,1,1,20140525,LAS,SAN,2014,1021400020119,8450,validated,202650,1,matched,playbyplayv2,1611661319,201048|201058|201911|202650|203025,complete,playbyplay_inferred,100342|100937|100952|202634|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400020,260,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,3,0,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-98.0,113.0,1,0,20140525,LAS,SAN,2014,1021400020260,17580,validated,,0,matched,playbyplayv2,1611661319,201048|201058|201911|202650|203025,complete,playbyplay_inferred,100937|100952|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400020,263,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,3,0,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-5.0,47.0,1,0,20140525,LAS,SAN,2014,1021400020263,17790,validated,,0,matched,playbyplayv2,1611661319,201048|201058|201911|202650|203025,complete,playbyplay_inferred,100937|100952|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400020,374,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,0,41,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13.0,12.0,134.0,1,1,20140525,LAS,SAN,2014,1021400020374,23590,validated,201046,1,matched,playbyplayv2,1611661319,201046|201048|201058|203025|203423,complete,playbyplay_inferred,100937|200674|203405|203825|203874,complete,playbyplay_inferred
Shot Chart Detail,1021400033,78,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,1,2,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13.0,67.0,116.0,1,0,20140601,WAS,LAS,2014,102140003378,4410,validated,,0,matched,playbyplayv2,1611661322,201046|201048|201058|202650|203025,complete,playbyplay_inferred,200673|201903|201913|203403|203829,complete,playbyplay_inferred
Shot Chart Detail,1021400033,138,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,97.0,225.0,1,0,20140601,WAS,LAS,2014,1021400033138,6990,validated,,0,matched,playbyplayv2,1611661322,100949|201496|202650|203014|203025,complete,playbyplay_inferred,200673|201056|201903|203416|203828,complete,playbyplay_inferred
Shot Chart Detail,1021400042,127,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,9,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-114.0,119.0,1,1,20140606,CHI,LAS,2014,1021400042127,6250,validated,201058,1,matched,playbyplayv2,1611661329,100949|201058|201496|201911|203025,complete,playbyplay_inferred,201516|202638|203399|203451|203857,complete,playbyplay_inferred
Shot Chart Detail,1021400058,106,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,1,0,5,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,-3.0,1,1,20140613,TUL,LAS,2014,1021400058106,5950,validated,,0,matched,playbyplayv2,1611661321,100949|201058|202650|203019|203025,complete,playbyplay_inferred,101080|203426|203824|203835|203849,complete,playbyplay_inferred
Shot Chart Detail,1021400058,292,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,3,5,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,24.0,143.0,1,0,20140613,TUL,LAS,2014,1021400058292,14920,validated,,0,matched,playbyplayv2,1611661321,201046|201048|201496|203014|203025,complete,playbyplay_inferred,201907|203017|203400|203824|203835,complete,playbyplay_inferred
Shot Chart Detail,1021400058,330,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,3,0,20,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-78.0,28.0,1,1,20140613,TUL,LAS,2014,1021400058330,17800,validated,,0,matched,playbyplayv2,1611661321,100949|201058|202650|203019|203025,complete,playbyplay_inferred,201907|203017|203426|203824|203835,complete,playbyplay_inferred
Shot Chart Detail,1021400059,69,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,1,3,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,171.0,-8.0,1,1,20140614,SAN,LAS,2014,102140005969,3860,validated,201496,1,matched,playbyplayv2,1611661319,201046|201048|201496|202650|203025,complete,playbyplay_inferred,100952|202634|202658|203405|203825,complete,playbyplay_inferred
Shot Chart Detail,1021400059,356,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,7,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,24.0,237.0,47.0,1,0,20140614,SAN,LAS,2014,1021400059356,19210,validated,,0,matched,playbyplayv2,1611661319,100949|201046|201496|203014|203025,complete,playbyplay_inferred,100937|100952|202634|202658|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400059,399,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,3,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,185.0,0.0,1,1,20140614,SAN,LAS,2014,1021400059399,21880,validated,201046,1,matched,playbyplayv2,1611661319,201046|202650|203019|203025|203423,complete,playbyplay_inferred,100342|100937|100952|202251|203018,complete,playbyplay_inferred
Shot Chart Detail,1021400065,328,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,3,1,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-198.0,19.0,1,0,20140617,LAS,MIN,2014,1021400065328,16880,validated,,0,matched,playbyplayv2,1611661324,201048|201058|202650|203014|203025,complete,playbyplay_inferred,101020|202257|202632|203016|203834,complete,playbyplay_inferred
Shot Chart Detail,1021400065,410,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,3,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-51.0,110.0,1,1,20140617,LAS,MIN,2014,1021400065410,21920,validated,201496,1,matched,playbyplayv2,1611661324,201046|201496|202680|203025|203423,complete,playbyplay_inferred,202257|203016|203409|203834|203859,complete,playbyplay_inferred
Shot Chart Detail,1021400065,433,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,1,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,-21.0,231.0,1,1,20140617,LAS,MIN,2014,1021400065433,23220,validated,202680,1,matched,playbyplayv2,1611661324,201046|201058|202680|203025|203423,complete,playbyplay_inferred,202257|203016|203409|203834|203859,complete,playbyplay_inferred
Shot Chart Detail,1021400065,438,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,0,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,89.0,138.0,1,0,20140617,LAS,MIN,2014,1021400065438,23620,validated,,0,matched,playbyplayv2,1611661324,201046|201058|202680|203025|203423,complete,playbyplay_inferred,202257|203016|203409|203834|203859,complete,playbyplay_inferred
Shot Chart Detail,1021400070,493,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,1,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13.0,-4.0,135.0,1,1,20140619,LAS,TUL,2014,1021400070493,23360,validated,202650,1,matched,playbyplayv2,1611661321,201046|201058|202650|202680|203025,complete,playbyplay_inferred,101080|203037|203426|203835|203849,complete,playbyplay_inferred
Shot Chart Detail,1021400077,117,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,6,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-179.0,176.0,1,0,20140622,LAS,SAN,2014,1021400077117,8190,validated,,0,matched,playbyplayv2,1611661319,100949|201046|201058|202650|203025,complete,playbyplay_inferred,100342|100952|202634|203018|203405,complete,playbyplay_inferred
Shot Chart Detail,1021400077,139,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-213.0,115.0,1,0,20140622,LAS,SAN,2014,1021400077139,9490,validated,,0,matched,playbyplayv2,1611661319,201046|201048|201496|202650|203025,complete,playbyplay_inferred,100342|200674|202658|203018|203405,complete,playbyplay_inferred
Shot Chart Detail,1021400077,165,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,2,1,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,13.0,-5.0,1,0,20140622,LAS,SAN,2014,1021400077165,10840,validated,,0,matched,playbyplayv2,1611661319,201046|201048|201496|202650|203025,complete,playbyplay_inferred,100937|200674|202251|202658|203825,complete,playbyplay_inferred
Shot Chart Detail,1021400077,295,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,8,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-21.0,6.0,1,0,20140622,LAS,SAN,2014,1021400077295,18710,validated,,0,matched,playbyplayv2,1611661319,100949|201496|202650|203014|203025,complete,playbyplay_inferred,100342|100937|100952|200674|203405,complete,playbyplay_inferred
Shot Chart Detail,1021400123,420,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,3,44,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-92.0,60.0,1,0,20140713,CON,LAS,2014,1021400123420,21760,validated,,0,matched,playbyplayv2,1611661323,201048|201058|201499|203025|203423,complete,playbyplay_inferred,100666|202254|203020|203408|203410,complete,playbyplay_inferred
Shot Chart Detail,1021400123,443,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,1,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-155.0,36.0,1,0,20140713,CON,LAS,2014,1021400123443,22820,validated,,0,matched,playbyplayv2,1611661323,201048|201058|201499|203025|203423,complete,playbyplay_inferred,202254|203020|203046|203408|203410,complete,playbyplay_inferred
Shot Chart Detail,1021400123,457,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,0,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-116.0,97.0,1,0,20140713,CON,LAS,2014,1021400123457,23450,validated,,0,matched,playbyplayv2,1611661323,201048|201058|201499|203025|203423,complete,playbyplay_inferred,202254|203020|203046|203408|203410,complete,playbyplay_inferred
Shot Chart Detail,1021400158,381,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,2,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20.0,-202.0,34.0,1,1,20140729,PHO,LAS,2014,1021400158381,22440,validated,201046,1,matched,playbyplayv2,1611661317,201046|201058|201499|203025|203423,complete,playbyplay_inferred,200691|201062|201869|202318|203839,complete,playbyplay_inferred
Shot Chart Detail,1021400158,385,203025,Farhiya Abdi,1611661320,Los Angeles Sparks,4,2,10,Made Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,146.0,22.0,1,1,20140729,PHO,LAS,2014,1021400158385,22700,validated,,0,matched,playbyplayv2,1611661317,201046|201058|201499|203025|203423,complete,playbyplay_inferred,200691|201062|201869|202318|203839,complete,playbyplay_inferred
