GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,5,1,0.2,2004-05
League Averages,Above the Break 3,Center(C),24+ ft.,106,30,0.283,2004-05
League Averages,Above the Break 3,Center(C),16-24 ft.,875,317,0.362,2004-05
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,165,43,0.261,2004-05
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,1151,421,0.366,2004-05
League Averages,Above the Break 3,Left Side(L),16-24 ft.,463,154,0.333,2004-05
League Averages,Above the Break 3,Left Side(L),24+ ft.,58,22,0.379,2004-05
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,169,44,0.26,2004-05
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,1115,402,0.361,2004-05
League Averages,Above the Break 3,Right Side(R),16-24 ft.,449,159,0.354,2004-05
League Averages,Above the Break 3,Right Side(R),24+ ft.,52,20,0.385,2004-05
League Averages,Backcourt,Back Court(BC),Back Court Shot,18,1,0.056,2004-05
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,1142,452,0.396,2004-05
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2529,896,0.354,2004-05
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,419,159,0.379,2004-05
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,393,150,0.382,2004-05
League Averages,Left Corner 3,Left Side(L),24+ ft.,275,94,0.342,2004-05
League Averages,Left Corner 3,Left Side(L),16-24 ft.,178,61,0.343,2004-05
League Averages,Mid-Range,Center(C),8-16 ft.,430,168,0.391,2004-05
League Averages,Mid-Range,Center(C),16-24 ft.,485,175,0.361,2004-05
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,556,211,0.379,2004-05
League Averages,Mid-Range,Left Side(L),16-24 ft.,598,209,0.349,2004-05
League Averages,Mid-Range,Left Side(L),8-16 ft.,2149,784,0.365,2004-05
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,579,229,0.396,2004-05
League Averages,Mid-Range,Right Side(R),8-16 ft.,2060,727,0.353,2004-05
League Averages,Mid-Range,Right Side(R),16-24 ft.,528,188,0.356,2004-05
League Averages,Restricted Area,Center(C),Less Than 8 ft.,8516,4596,0.54,2004-05
League Averages,Right Corner 3,Center(C),Less Than 8 ft.,2,1,0.5,2004-05
League Averages,Right Corner 3,Right Side(R),16-24 ft.,168,66,0.393,2004-05
League Averages,Right Corner 3,Right Side(R),24+ ft.,151,52,0.344,2004-05
