GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021300043,93,203418,Jasmine Hassell,1611661325,Indiana Fever,1,1,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,33,1,0,20130622,IND,CHI,2013,102130004393,5400,validated,,0,matched,playbyplayv2,1611661329,100835|201919|202638|203406|203418,complete,playbyplay_inferred,201477|201498|202259|202314|202670,complete,playbyplay_inferred
Shot Chart Detail,1021300168,127,203418,Jasmine Hassell,1611661325,Indiana Fever,1,0,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,22,1,0,20130830,NYL,IND,2013,1021300168127,5770,validated,,0,matched,playbyplayv2,1611661313,101039|202638|202640|203406|203418,complete,playbyplay_inferred,100396|100888|200665|201507|202652,complete,playbyplay_inferred
Shot Chart Detail,1021300176,127,203418,Jasmine Hassell,1611661325,Indiana Fever,2,8,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-11,97,1,0,20130904,ATL,IND,2013,1021300176127,6840,validated,,0,matched,playbyplayv2,1611661330,101039|202638|202640|203406|203418,complete,playbyplay_inferred,100812|201048|201881|202662|203026,complete,playbyplay_inferred
Shot Chart Detail,1021300183,95,203418,Jasmine Hassell,1611661325,Indiana Fever,1,0,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,75,48,1,0,20130907,IND,CON,2013,102130018395,5530,validated,,0,matched,playbyplayv2,1611661323,201896|202638|202640|203406|203418,complete,playbyplay_inferred,100796|200691|201904|202653|203039,complete,playbyplay_inferred
Shot Chart Detail,1021300183,402,203418,Jasmine Hassell,1611661325,Indiana Fever,4,1,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,1,0,20130907,IND,CON,2013,1021300183402,23280,validated,,0,matched,playbyplayv2,1611661323,201896|202638|202656|203406|203418,complete,playbyplay_inferred,100796|101020|200691|201904|202254,complete,playbyplay_inferred
Shot Chart Detail,1021300195,47,203418,Jasmine Hassell,1611661325,Indiana Fever,1,6,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,-24,1,0,20130913,IND,NYL,2013,102130019547,2360,validated,,0,matched,playbyplayv2,1611661313,100646|100666|201896|201919|203418,complete,playbyplay_inferred,100404|100888|201507|202652|203402,complete,playbyplay_inferred
Shot Chart Detail,1021300195,77,203418,Jasmine Hassell,1611661325,Indiana Fever,1,3,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,89,74,1,0,20130913,IND,NYL,2013,102130019577,3990,validated,,0,matched,playbyplayv2,1611661313,100646|101039|201896|202640|203418,complete,playbyplay_inferred,100396|100404|101025|201507|202652,complete,playbyplay_inferred
Shot Chart Detail,1021300195,85,203418,Jasmine Hassell,1611661325,Indiana Fever,1,2,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,124,-17,1,0,20130913,IND,NYL,2013,102130019585,4680,validated,,0,matched,playbyplayv2,1611661313,100646|101039|201896|202640|203418,complete,playbyplay_inferred,100396|100404|101025|201507|202652,complete,playbyplay_inferred
Shot Chart Detail,1021300195,128,203418,Jasmine Hassell,1611661325,Indiana Fever,2,7,52,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,31,1,0,20130913,IND,NYL,2013,1021300195128,7280,validated,,0,matched,playbyplayv2,1611661313,100666|101039|201919|202640|203418,complete,playbyplay_inferred,100396|100888|202652|203404|203412,complete,playbyplay_inferred
Shot Chart Detail,1021300201,43,203418,Jasmine Hassell,1611661325,Indiana Fever,1,4,15,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-26,71,1,1,20130915,CON,IND,2013,102130020143,3450,validated,101039,1,matched,playbyplayv2,1611661323,100666|101039|202640|202656|203418,complete,gamerotation,100796|200691|201904|202253|202254,complete,gamerotation
Shot Chart Detail,1021300201,67,203418,Jasmine Hassell,1611661325,Indiana Fever,1,1,11,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,47,53,1,0,20130915,CON,IND,2013,102130020167,5290,validated,,0,matched,playbyplayv2,1611661323,101039|202640|202656|203406|203418,complete,gamerotation,201904|202253|202254|202653|203039,complete,gamerotation
Shot Chart Detail,1021300201,71,203418,Jasmine Hassell,1611661325,Indiana Fever,1,0,40,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,80,34,1,0,20130915,CON,IND,2013,102130020171,5600,validated,,0,matched,playbyplayv2,1611661323,101039|202640|202656|203406|203418,complete,gamerotation,201904|202253|202254|202653|203039,complete,gamerotation
Shot Chart Detail,1021300201,91,203418,Jasmine Hassell,1611661325,Indiana Fever,2,9,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,37,1,0,20130915,CON,IND,2013,102130020191,6550,validated,,0,matched,playbyplayv2,1611661323,100666|201503|202656|203406|203418,complete,gamerotation,100796|200691|202253|202653|203039,complete,gamerotation
Shot Chart Detail,1021300201,94,203418,Jasmine Hassell,1611661325,Indiana Fever,2,8,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,-11,1,0,20130915,CON,IND,2013,102130020194,6820,validated,,0,matched,playbyplayv2,1611661323,100666|201503|202656|203406|203418,complete,gamerotation,100796|200691|202253|202653|203039,complete,gamerotation
Shot Chart Detail,1021300201,125,203418,Jasmine Hassell,1611661325,Indiana Fever,2,5,42,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,-8,1,0,20130915,CON,IND,2013,1021300201125,8580,validated,,0,matched,playbyplayv2,1611661323,100666|101039|202640|203406|203418,complete,gamerotation,200691|201904|202253|202254|203039,complete,gamerotation
Shot Chart Detail,1021300201,181,203418,Jasmine Hassell,1611661325,Indiana Fever,2,0,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,-17,1,1,20130915,CON,IND,2013,1021300201181,11760,validated,,0,matched,playbyplayv2,1611661323,100666|202640|202656|203406|203418,complete,gamerotation,200691|201904|202253|202254|203039,complete,gamerotation
Shot Chart Detail,1021300201,261,203418,Jasmine Hassell,1611661325,Indiana Fever,3,4,19,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,3,1,0,20130915,CON,IND,2013,1021300201261,15410,validated,,0,matched,playbyplayv2,1611661323,100666|101039|202640|202656|203418,complete,gamerotation,100796|200691|201904|202653|203039,complete,gamerotation
Shot Chart Detail,1021300201,282,203418,Jasmine Hassell,1611661325,Indiana Fever,3,3,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,48,1,0,20130915,CON,IND,2013,1021300201282,16170,validated,,0,matched,playbyplayv2,1611661323,100666|101039|202640|202656|203418,complete,gamerotation,100796|202253|202254|202653|203039,complete,gamerotation
Shot Chart Detail,1021300201,340,203418,Jasmine Hassell,1611661325,Indiana Fever,4,8,54,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,25,1,1,20130915,CON,IND,2013,1021300201340,18660,validated,203406,1,matched,playbyplayv2,1611661323,100666|202640|202656|203406|203418,complete,gamerotation,100796|200691|202253|202254|203039,complete,gamerotation
Shot Chart Detail,1021300201,365,203418,Jasmine Hassell,1611661325,Indiana Fever,4,7,27,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,97,47,1,0,20130915,CON,IND,2013,1021300201365,19530,validated,,0,matched,playbyplayv2,1611661323,100666|202640|202656|203406|203418,complete,gamerotation,200691|201904|202253|202653|203039,complete,gamerotation
