GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022100001,444,1630119,Jazmine Jones,1611661313,New York Liberty,4,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,79,237,1,0,20210514,NYL,IND,2021,1022100001444,20110,validated,,0,matched,playbyplayv2,1611661325,204334|204335|1629477|1630119|1630459,complete,gamerotation,202650|1628909|1628927|1629479|1630438,complete,gamerotation
Shot Chart Detail,1022100009,469,1630119,Jazmine Jones,1611661313,New York Liberty,4,7,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,18,1,1,20210518,NYL,MIN,2021,1022100009469,19460,validated,204296,1,matched,playbyplayv2,1611661324,204296|204329|1628244|1629477|1630119,complete,playbyplay_inferred,201480|203024|203825|1627671|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022100016,132,1630119,Jazmine Jones,1611661313,New York Liberty,1,0,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-70,160,1,0,20210521,WAS,NYL,2021,1022100016132,5630,validated,,0,matched,playbyplayv2,1611661322,204296|204329|204335|1628244|1630119,complete,playbyplay_inferred,201507|201919|203849|1628282|1628286,complete,playbyplay_inferred
Shot Chart Detail,1022100016,376,1630119,Jazmine Jones,1611661313,New York Liberty,3,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,91,1,0,20210521,WAS,NYL,2021,1022100016376,16680,validated,,0,matched,playbyplayv2,1611661322,204296|204335|1628244|1630119|1630459,complete,playbyplay_inferred,201507|201919|203849|1628282|1628286,complete,playbyplay_inferred
Shot Chart Detail,1022100016,408,1630119,Jazmine Jones,1611661313,New York Liberty,3,0,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,10,1,1,20210521,WAS,NYL,2021,1022100016408,17950,validated,,0,matched,playbyplayv2,1611661322,204296|204335|1628244|1630119|1630459,complete,playbyplay_inferred,201507|201919|203849|1628282|1628286,complete,playbyplay_inferred
Shot Chart Detail,1022100016,481,1630119,Jazmine Jones,1611661313,New York Liberty,4,4,28,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,73,56,1,0,20210521,WAS,NYL,2021,1022100016481,21320,validated,,0,matched,playbyplayv2,1611661322,204296|204329|1629477|1630119|1630459,complete,playbyplay_inferred,201507|203849|204333|1628286|1628878,complete,playbyplay_inferred
Shot Chart Detail,1022100016,512,1630119,Jazmine Jones,1611661313,New York Liberty,4,2,31,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,44,1,0,20210521,WAS,NYL,2021,1022100016512,22490,validated,,0,matched,playbyplayv2,1611661322,204296|204329|1628244|1630119|1630459,complete,playbyplay_inferred,201507|201919|1628286|1629506|1630118,complete,playbyplay_inferred
Shot Chart Detail,1022100020,439,1630119,Jazmine Jones,1611661313,New York Liberty,3,0,0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,20,1,1,20210523,CHI,NYL,2021,1022100020439,18000,validated,1630131,1,matched,playbyplayv2,1611661329,204296|204335|1629477|1630119|1630131,complete,playbyplay_inferred,203838|1627674|1628890|1630113|1630385,complete,playbyplay_inferred
Shot Chart Detail,1022100024,387,1630119,Jazmine Jones,1611661313,New York Liberty,3,2,27,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,9,122,1,1,20210524,NYL,DAL,2021,1022100024387,16530,validated,,0,matched,playbyplayv2,1611661321,204296|204335|1630119|1630131|1630459,complete,playbyplay_inferred,203866|204330|1629481|1629497|1630112,complete,playbyplay_inferred
Shot Chart Detail,1022100024,441,1630119,Jazmine Jones,1611661313,New York Liberty,4,9,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,12,1,0,20210524,NYL,DAL,2021,1022100024441,18420,validated,,0,matched,playbyplayv2,1611661321,204296|1628244|1630119|1630131|1630459,complete,playbyplay_inferred,204330|1629497|1630093|1630112|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100024,447,1630119,Jazmine Jones,1611661313,New York Liberty,4,8,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,18,1,1,20210524,NYL,DAL,2021,1022100024447,18830,validated,1630131,1,matched,playbyplayv2,1611661321,204296|1628244|1630119|1630131|1630459,complete,playbyplay_inferred,204330|1629497|1630093|1630112|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100024,485,1630119,Jazmine Jones,1611661313,New York Liberty,4,6,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-47,249,1,0,20210524,NYL,DAL,2021,1022100024485,20290,validated,,0,matched,playbyplayv2,1611661321,204296|204335|1630119|1630131|1630459,complete,playbyplay_inferred,203866|204330|1629481|1629497|1630112,complete,playbyplay_inferred
Shot Chart Detail,1022100033,111,1630119,Jazmine Jones,1611661313,New York Liberty,1,2,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-100,160,1,0,20210529,NYL,ATL,2021,1022100033111,4650,validated,,0,matched,playbyplayv2,1611661330,204296|204329|204335|1630119|1630459,complete,playbyplay_inferred,203026|203824|204325|1627675|1628881,complete,playbyplay_inferred
Shot Chart Detail,1022100033,420,1630119,Jazmine Jones,1611661313,New York Liberty,4,8,28,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,32,1,1,20210529,NYL,ATL,2021,1022100033420,18920,validated,204335,1,matched,playbyplayv2,1611661330,204329|204335|1629477|1630119|1630446,complete,playbyplay_inferred,203824|204325|1627675|1628881|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022100033,443,1630119,Jazmine Jones,1611661313,New York Liberty,4,6,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,25,1,0,20210529,NYL,ATL,2021,1022100033443,20110,validated,,0,matched,playbyplayv2,1611661330,204329|1628244|1629477|1630119|1630446,complete,playbyplay_inferred,203026|203403|203824|204322|1627675,complete,playbyplay_inferred
Shot Chart Detail,1022100042,160,1630119,Jazmine Jones,1611661313,New York Liberty,2,8,11,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,25,1,0,20210603,NYL,LVA,2021,1022100042160,7090,validated,,0,matched,playbyplayv2,1611661319,204296|204335|1630119|1630127|1630459,complete,playbyplay_inferred,202633|203833|204324|1629498|1630435,complete,playbyplay_inferred
Shot Chart Detail,1022100049,98,1630119,Jazmine Jones,1611661313,New York Liberty,1,1,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,47,102,1,1,20210605,CON,NYL,2021,102210004998,5390,validated,204335,1,matched,playbyplayv2,1611661323,204329|204335|1629477|1630119|1630446,complete,playbyplay_inferred,201886|202662|1627673|1629492|1629567,complete,playbyplay_inferred
Shot Chart Detail,1022100049,129,1630119,Jazmine Jones,1611661313,New York Liberty,2,9,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,-6,1,0,20210605,CON,NYL,2021,1022100049129,6540,validated,,0,matched,playbyplayv2,1611661323,204296|204329|1629477|1630119|1630127,complete,playbyplay_inferred,202662|1627673|1629492|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022100049,163,1630119,Jazmine Jones,1611661313,New York Liberty,2,6,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,58,1,1,20210605,CON,NYL,2021,1022100049163,8240,validated,,0,matched,playbyplayv2,1611661323,204296|204329|204335|1629477|1630119,complete,playbyplay_inferred,202662|1627673|1629492|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022100049,233,1630119,Jazmine Jones,1611661313,New York Liberty,2,0,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,31,1,0,20210605,CON,NYL,2021,1022100049233,11520,validated,,0,matched,playbyplayv2,1611661323,204296|1628244|1629477|1630119|1630131,complete,playbyplay_inferred,201886|201896|202662|1627673|1628280,complete,playbyplay_inferred
Shot Chart Detail,1022100049,241,1630119,Jazmine Jones,1611661313,New York Liberty,2,0,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-158,178,1,0,20210605,CON,NYL,2021,1022100049241,11850,validated,,0,matched,playbyplayv2,1611661323,204296|1628244|1629477|1630119|1630131,complete,playbyplay_inferred,201886|201896|202662|1627673|1628280,complete,playbyplay_inferred
Shot Chart Detail,1022100064,136,1630119,Jazmine Jones,1611661313,New York Liberty,1,1,7,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-58,13,1,0,20210613,PHO,NYL,2021,1022100064136,5330,validated,,0,matched,playbyplayv2,1611661317,204335|1630119|1630127|1630131|1630446,complete,playbyplay_inferred,203035|203398|1629482|1629501|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,143,1630119,Jazmine Jones,1611661313,New York Liberty,1,0,21,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,47,1,0,20210613,PHO,NYL,2021,1022100064143,5790,validated,,0,matched,playbyplayv2,1611661317,204335|1630119|1630127|1630131|1630446,complete,playbyplay_inferred,203035|203398|1629482|1629501|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,146,1630119,Jazmine Jones,1611661313,New York Liberty,1,0,20,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,57,37,1,1,20210613,PHO,NYL,2021,1022100064146,5800,validated,,0,matched,playbyplayv2,1611661317,204335|1630119|1630127|1630131|1630446,complete,playbyplay_inferred,203035|203398|1629482|1629501|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,159,1630119,Jazmine Jones,1611661313,New York Liberty,2,9,26,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,36,55,1,0,20210613,PHO,NYL,2021,1022100064159,6340,validated,,0,matched,playbyplayv2,1611661317,1628244|1630119|1630127|1630131|1630459,complete,playbyplay_inferred,203398|203400|1629482|1629501|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,184,1630119,Jazmine Jones,1611661313,New York Liberty,2,7,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,-5,1,0,20210613,PHO,NYL,2021,1022100064184,7520,validated,,0,matched,playbyplayv2,1611661317,1628244|1630119|1630127|1630131|1630459,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,188,1630119,Jazmine Jones,1611661313,New York Liberty,2,7,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,48,4,1,0,20210613,PHO,NYL,2021,1022100064188,7800,validated,,0,matched,playbyplayv2,1611661317,1628244|1630119|1630127|1630131|1630459,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,268,1630119,Jazmine Jones,1611661313,New York Liberty,2,1,27,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,38,1,0,20210613,PHO,NYL,2021,1022100064268,11130,validated,,0,matched,playbyplayv2,1611661317,204335|1628244|1630119|1630131|1630446,complete,playbyplay_inferred,201913|203400|1628915|1629482|1629488,complete,playbyplay_inferred
Shot Chart Detail,1022100064,470,1630119,Jazmine Jones,1611661313,New York Liberty,4,7,59,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,11,98,1,1,20210613,PHO,NYL,2021,1022100064470,19210,validated,,0,matched,playbyplayv2,1611661317,204335|1628244|1630119|1630131|1630459,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,484,1630119,Jazmine Jones,1611661313,New York Liberty,4,7,8,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-79,116,1,1,20210613,PHO,NYL,2021,1022100064484,19720,validated,,0,matched,playbyplayv2,1611661317,204334|204335|1628244|1630119|1630459,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,510,1630119,Jazmine Jones,1611661313,New York Liberty,4,5,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-128,104,1,1,20210613,PHO,NYL,2021,1022100064510,20960,validated,204335,1,matched,playbyplayv2,1611661317,204296|204334|204335|1628244|1630119,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,522,1630119,Jazmine Jones,1611661313,New York Liberty,4,4,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,15,1,1,20210613,PHO,NYL,2021,1022100064522,21530,validated,204335,1,matched,playbyplayv2,1611661317,204296|204334|204335|1628244|1630119,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,533,1630119,Jazmine Jones,1611661313,New York Liberty,4,2,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,22,1,0,20210613,PHO,NYL,2021,1022100064533,22250,validated,,0,matched,playbyplayv2,1611661317,204296|204334|204335|1628244|1630119,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100064,546,1630119,Jazmine Jones,1611661313,New York Liberty,4,1,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,210,153,1,1,20210613,PHO,NYL,2021,1022100064546,23380,validated,204335,1,matched,playbyplayv2,1611661317,204296|204334|204335|1628244|1630119,complete,playbyplay_inferred,203398|203400|1628915|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100067,114,1630119,Jazmine Jones,1611661313,New York Liberty,1,1,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-74,164,1,1,20210615,LVA,NYL,2021,1022100067114,5220,validated,,0,matched,playbyplayv2,1611661319,204296|204334|204335|1630119|1630127,complete,playbyplay_inferred,202633|203833|204324|1628276|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100067,260,1630119,Jazmine Jones,1611661313,New York Liberty,2,0,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,159,208,1,1,20210615,LVA,NYL,2021,1022100067260,11570,validated,204335,1,matched,playbyplayv2,1611661319,204335|1630119|1630127|1630131|1630459,complete,playbyplay_inferred,202633|204324|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100067,356,1630119,Jazmine Jones,1611661313,New York Liberty,3,4,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,216,1,1,20210615,LVA,NYL,2021,1022100067356,15530,validated,1630127,1,matched,playbyplayv2,1611661319,204296|204334|1628244|1630119|1630127,complete,playbyplay_inferred,202633|203833|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100067,382,1630119,Jazmine Jones,1611661313,New York Liberty,3,1,18,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,76,52,1,1,20210615,LVA,NYL,2021,1022100067382,17220,validated,204335,1,matched,playbyplayv2,1611661319,204296|204334|204335|1630119|1630127,complete,playbyplay_inferred,202633|203833|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100067,394,1630119,Jazmine Jones,1611661313,New York Liberty,3,0,7,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,40,1,0,20210615,LVA,NYL,2021,1022100067394,17930,validated,,0,matched,playbyplayv2,1611661319,204296|204334|204335|1630119|1630127,complete,playbyplay_inferred,202633|203833|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100067,517,1630119,Jazmine Jones,1611661313,New York Liberty,4,2,52,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,37,1,1,20210615,LVA,NYL,2021,1022100067517,22280,validated,,0,matched,playbyplayv2,1611661319,204296|204334|1630119|1630446|1630459,complete,playbyplay_inferred,204324|1628276|1628917|1630115|1630435,complete,playbyplay_inferred
Shot Chart Detail,1022100067,542,1630119,Jazmine Jones,1611661313,New York Liberty,4,1,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-175,168,1,1,20210615,LVA,NYL,2021,1022100067542,22840,validated,,0,matched,playbyplayv2,1611661319,204296|204334|1630119|1630446|1630459,complete,playbyplay_inferred,204324|1628276|1628917|1630115|1630435,complete,playbyplay_inferred
Shot Chart Detail,1022100067,545,1630119,Jazmine Jones,1611661313,New York Liberty,4,1,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-135,206,1,0,20210615,LVA,NYL,2021,1022100067545,23140,validated,,0,matched,playbyplayv2,1611661319,204296|204334|1630119|1630446|1630459,complete,playbyplay_inferred,204324|1628276|1628917|1630115|1630435,complete,playbyplay_inferred
Shot Chart Detail,1022100073,116,1630119,Jazmine Jones,1611661313,New York Liberty,1,2,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,120,110,1,0,20210617,LVA,NYL,2021,1022100073116,4490,validated,,0,matched,playbyplayv2,1611661319,204334|1629477|1630119|1630127|1630446,complete,playbyplay_inferred,202633|203833|204324|1628276|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100073,127,1630119,Jazmine Jones,1611661313,New York Liberty,1,2,7,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,28,44,1,0,20210617,LVA,NYL,2021,1022100073127,4730,validated,,0,matched,playbyplayv2,1611661319,204334|204335|1629477|1630119|1630127,complete,playbyplay_inferred,202633|203833|204324|1628276|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100073,160,1630119,Jazmine Jones,1611661313,New York Liberty,1,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,117,239,1,0,20210617,LVA,NYL,2021,1022100073160,5950,validated,,0,matched,playbyplayv2,1611661319,204334|204335|1629477|1630119|1630459,complete,playbyplay_inferred,202633|203029|203833|204324|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100073,164,1630119,Jazmine Jones,1611661313,New York Liberty,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,77,272,1,0,20210617,LVA,NYL,2021,1022100073164,6000,validated,,0,matched,playbyplayv2,1611661319,204334|204335|1629477|1630119|1630459,complete,playbyplay_inferred,202633|203029|203833|204324|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100073,279,1630119,Jazmine Jones,1611661313,New York Liberty,2,3,21,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,36,129,1,1,20210617,LVA,NYL,2021,1022100073279,9990,validated,,0,matched,playbyplayv2,1611661319,204296|204334|204335|1630119|1630127,complete,playbyplay_inferred,203029|203833|204324|1628917|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100073,292,1630119,Jazmine Jones,1611661313,New York Liberty,2,2,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,25,1,0,20210617,LVA,NYL,2021,1022100073292,10360,validated,,0,matched,playbyplayv2,1611661319,204296|204334|204335|1630119|1630127,complete,playbyplay_inferred,203833|204324|1628276|1628917|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100073,340,1630119,Jazmine Jones,1611661313,New York Liberty,3,9,39,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-17,111,1,0,20210617,LVA,NYL,2021,1022100073340,12210,validated,,0,matched,playbyplayv2,1611661319,204335|1628244|1630119|1630131|1630446,complete,playbyplay_inferred,202633|203029|203833|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022100073,364,1630119,Jazmine Jones,1611661313,New York Liberty,3,8,10,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-55,69,1,0,20210617,LVA,NYL,2021,1022100073364,13100,validated,,0,matched,playbyplayv2,1611661319,204335|1628244|1630119|1630131|1630446,complete,playbyplay_inferred,202633|203029|203833|1628932|1629498,complete,playbyplay_inferred
