GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022100002,526,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,1,13,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-57,115,1,0,20210514,ATL,CON,2021,1022100002526,23270,validated,,0,matched,playbyplayv2,1611661330,201886|201896|1627673|1630096|1630453,complete,playbyplay_inferred,203824|204325|1627675|1628881|1630150,complete,playbyplay_inferred
Shot Chart Detail,1022100168,436,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-123,217,1,0,20210907,DAL,CON,2021,1022100168436,18150,validated,,0,matched,playbyplayv2,1611661321,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred,203866|1629497|1630093|1630112|1630440,complete,playbyplay_inferred
Shot Chart Detail,1022100168,438,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,9,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,34,1,0,20210907,DAL,CON,2021,1022100168438,18200,validated,,0,matched,playbyplayv2,1611661321,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred,203866|1629497|1630093|1630112|1630440,complete,playbyplay_inferred
Shot Chart Detail,1022100168,465,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,7,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,21,1,0,20210907,DAL,CON,2021,1022100168465,19550,validated,,0,matched,playbyplayv2,1611661321,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred,203866|1629497|1630112|1630386|1630440,complete,playbyplay_inferred
Shot Chart Detail,1022100168,492,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,5,10,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,32,43,1,0,20210907,DAL,CON,2021,1022100168492,20900,validated,,0,matched,playbyplayv2,1611661321,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred,1629481|1629497|1630386|1630440|1630454,complete,playbyplay_inferred
Shot Chart Detail,1022100168,530,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,1,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-39,240,1,0,20210907,DAL,CON,2021,1022100168530,22870,validated,,0,matched,playbyplayv2,1611661321,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred,1629481|1629497|1630386|1630440|1630454,complete,playbyplay_inferred
Shot Chart Detail,1022100168,540,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,1,10,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,48,33,1,0,20210907,DAL,CON,2021,1022100168540,23300,validated,,0,matched,playbyplayv2,1611661321,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred,1629481|1629497|1630386|1630440|1630454,complete,playbyplay_inferred
Shot Chart Detail,1022100172,421,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,9,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,1,20210909,LAS,CON,2021,1022100172421,18570,validated,202662,1,matched,playbyplayv2,1611661320,202662|1627673|1628280|1630096|1630097,complete,playbyplay_inferred,1628269|1628279|1630099|1630100|1630441,complete,playbyplay_inferred
Shot Chart Detail,1022100172,440,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,7,31,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,10,1,0,20210909,LAS,CON,2021,1022100172440,19490,validated,,0,matched,playbyplayv2,1611661320,202662|1627673|1628280|1630096|1630097,complete,playbyplay_inferred,203014|1628269|1628279|1630099|1630100,complete,playbyplay_inferred
Shot Chart Detail,1022100172,466,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,5,51,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,12,1,0,20210909,LAS,CON,2021,1022100172466,20490,validated,,0,matched,playbyplayv2,1611661320,201896|1627673|1628280|1630096|1630097,complete,playbyplay_inferred,203014|204320|204365|1628269|1628279,complete,playbyplay_inferred
Shot Chart Detail,1022100182,157,1630096,DiJonai Carrington,1611661323,Connecticut Sun,2,8,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,30,1,0,20210915,CON,NYL,2021,1022100182157,6950,validated,,0,matched,playbyplayv2,1611661313,201886|1628280|1629567|1630096|1630097,complete,playbyplay_inferred,1628244|1630119|1630131|1630446|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100182,187,1630096,DiJonai Carrington,1611661323,Connecticut Sun,2,6,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20210915,CON,NYL,2021,1022100182187,7840,validated,1629567,1,matched,playbyplayv2,1611661313,201886|202662|1628280|1629567|1630096,complete,playbyplay_inferred,203827|204335|1628244|1629477|1630446,complete,playbyplay_inferred
Shot Chart Detail,1022100182,190,1630096,DiJonai Carrington,1611661323,Connecticut Sun,2,6,37,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-56,57,1,1,20210915,CON,NYL,2021,1022100182190,8030,validated,201886,1,matched,playbyplayv2,1611661313,201886|202662|1628280|1629567|1630096,complete,playbyplay_inferred,203827|204335|1628244|1629477|1630446,complete,playbyplay_inferred
Shot Chart Detail,1022100182,394,1630096,DiJonai Carrington,1611661323,Connecticut Sun,3,0,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-83,29,1,0,20210915,CON,NYL,2021,1022100182394,17890,validated,,0,matched,playbyplayv2,1611661313,203826|1627673|1629567|1630096|1630097,complete,playbyplay_inferred,203827|204335|1630119|1630446|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100182,426,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,8,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,26,1,1,20210915,CON,NYL,2021,1022100182426,18870,validated,1629567,1,matched,playbyplayv2,1611661313,203826|1627673|1629567|1630096|1630097,complete,playbyplay_inferred,204335|1628244|1630119|1630446|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100182,437,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,8,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,106,63,1,0,20210915,CON,NYL,2021,1022100182437,19200,validated,,0,matched,playbyplayv2,1611661313,203826|1627673|1629567|1630096|1630097,complete,playbyplay_inferred,203827|204335|1628244|1629477|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100182,449,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,7,6,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,131,130,1,0,20210915,CON,NYL,2021,1022100182449,19740,validated,,0,matched,playbyplayv2,1611661313,203826|1627673|1629567|1630096|1630097,complete,playbyplay_inferred,203827|204335|1628244|1629477|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100182,490,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,4,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20210915,CON,NYL,2021,1022100182490,21390,validated,,0,matched,playbyplayv2,1611661313,203826|1629492|1629567|1630096|1630097,complete,playbyplay_inferred,203827|204296|204335|1628244|1629477,complete,playbyplay_inferred
Shot Chart Detail,1022100188,118,1630096,DiJonai Carrington,1611661323,Connecticut Sun,1,0,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-1,1,1,20210919,CON,ATL,2021,1022100188118,5690,validated,,0,matched,playbyplayv2,1611661330,203826|1627673|1629567|1630096|1630097,complete,playbyplay_inferred,200676|203015|203403|204355|1627675,complete,playbyplay_inferred
Shot Chart Detail,1022100188,268,1630096,DiJonai Carrington,1611661323,Connecticut Sun,2,0,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,16,1,0,20210919,CON,ATL,2021,1022100188268,11470,validated,,0,matched,playbyplayv2,1611661330,202662|1627673|1628280|1629567|1630096,complete,playbyplay_inferred,200676|204322|204355|1627675|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022100188,491,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,4,1,0,20210919,CON,ATL,2021,1022100188491,21030,validated,,0,matched,playbyplayv2,1611661330,201896|1627673|1628280|1629567|1630096,complete,playbyplay_inferred,203015|204322|1627675|1628881|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022100188,494,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,4,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,18,1,1,20210919,CON,ATL,2021,1022100188494,21230,validated,,0,matched,playbyplayv2,1611661330,201896|1627673|1628280|1629567|1630096,complete,playbyplay_inferred,203015|204322|1627675|1628881|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022100188,528,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,1,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,69,49,1,0,20210919,CON,ATL,2021,1022100188528,23060,validated,,0,matched,playbyplayv2,1611661330,203826|1629492|1629567|1630096|1630097,complete,playbyplay_inferred,203015|204322|1627675|1628881|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022100188,539,1630096,DiJonai Carrington,1611661323,Connecticut Sun,4,0,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,202,129,1,0,20210919,CON,ATL,2021,1022100188539,23630,validated,,0,matched,playbyplayv2,1611661330,203826|1629492|1629567|1630096|1630097,complete,playbyplay_inferred,203015|203403|1627675|1628881|1630462,complete,playbyplay_inferred
