GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022100001,448,1630459,DiDi Richards,1611661313,New York Liberty,4,6,11,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-70,99,1,1,20210514,NYL,IND,2021,1022100001448,20290,validated,,0,matched,playbyplayv2,1611661325,204334|204335|1629477|1630119|1630459,complete,gamerotation,202650|1628909|1628927|1629479|1630438,complete,gamerotation
Shot Chart Detail,1022100007,187,1630459,DiDi Richards,1611661313,New York Liberty,2,6,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,38,1,0,20210516,IND,NYL,2021,1022100007187,7840,validated,,0,matched,playbyplayv2,1611661325,204296|1629477|1630119|1630131|1630459,complete,playbyplay_inferred,202650|202658|1628909|1628927|1630438,complete,playbyplay_inferred
Shot Chart Detail,1022100007,481,1630459,DiDi Richards,1611661313,New York Liberty,4,8,17,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20210516,IND,NYL,2021,1022100007481,19030,validated,1629477,1,matched,playbyplayv2,1611661325,204296|204334|1629477|1630119|1630459,complete,playbyplay_inferred,202638|202650|1627676|1628263|1630438,complete,playbyplay_inferred
Shot Chart Detail,1022100007,563,1630459,DiDi Richards,1611661313,New York Liberty,4,3,48,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-8,60,1,0,20210516,IND,NYL,2021,1022100007563,21720,validated,,0,matched,playbyplayv2,1611661325,204335|1629477|1630131|1630446|1630459,complete,playbyplay_inferred,202638|202650|202658|1627676|1628909,complete,playbyplay_inferred
Shot Chart Detail,1022100009,141,1630459,DiDi Richards,1611661313,New York Liberty,1,0,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,27,1,1,20210518,NYL,MIN,2021,1022100009141,5980,validated,1629477,1,matched,playbyplayv2,1611661324,204296|204329|1629477|1630119|1630459,complete,playbyplay_inferred,201480|1627671|1627672|1629524|1630101,complete,playbyplay_inferred
Shot Chart Detail,1022100016,371,1630459,DiDi Richards,1611661313,New York Liberty,3,2,35,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,44,1,0,20210521,WAS,NYL,2021,1022100016371,16450,validated,,0,matched,playbyplayv2,1611661322,204296|204335|1628244|1630119|1630459,complete,playbyplay_inferred,201507|201919|203849|1628282|1628286,complete,playbyplay_inferred
Shot Chart Detail,1022100016,494,1630459,DiDi Richards,1611661313,New York Liberty,4,3,45,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,24,84,1,1,20210521,WAS,NYL,2021,1022100016494,21750,validated,,0,matched,playbyplayv2,1611661322,204296|204329|1629477|1630119|1630459,complete,playbyplay_inferred,201507|203849|204333|1628286|1628878,complete,playbyplay_inferred
Shot Chart Detail,1022100016,519,1630459,DiDi Richards,1611661313,New York Liberty,4,1,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,9,1,0,20210521,WAS,NYL,2021,1022100016519,23060,validated,,0,matched,playbyplayv2,1611661322,204296|204329|1628244|1630119|1630459,complete,playbyplay_inferred,201507|201919|1628286|1629506|1630118,complete,playbyplay_inferred
Shot Chart Detail,1022100016,523,1630459,DiDi Richards,1611661313,New York Liberty,4,1,9,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-47,2,1,1,20210521,WAS,NYL,2021,1022100016523,23310,validated,1630119,1,matched,playbyplayv2,1611661322,204296|204329|1628244|1630119|1630459,complete,playbyplay_inferred,201507|201919|1628286|1629506|1630118,complete,playbyplay_inferred
Shot Chart Detail,1022100024,150,1630459,DiDi Richards,1611661313,New York Liberty,2,8,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,96,1,1,20210524,NYL,DAL,2021,1022100024150,7040,validated,204296,1,matched,playbyplayv2,1611661321,204296|1629477|1630119|1630131|1630459,complete,playbyplay_inferred,204330|1629481|1630112|1630440|1630454,complete,playbyplay_inferred
Shot Chart Detail,1022100024,267,1630459,DiDi Richards,1611661313,New York Liberty,2,0,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-7,1,0,20210524,NYL,DAL,2021,1022100024267,11830,validated,,0,matched,playbyplayv2,1611661321,203827|204335|1628244|1629477|1630459,complete,playbyplay_inferred,203866|1629481|1629485|1629497|1630112,complete,playbyplay_inferred
