GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022100011,540,1629568,Kennedy Burke,1611661328,Seattle Storm,4,0,20,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-94,173,1,1,20210518,SEA,LVA,2021,1022100011540,23800,validated,,0,matched,playbyplayv2,1611661319,1628886|1629496|1629568|1630114|1630461,complete,playbyplay_inferred,203029|204324|1628242|1628917|1630435,complete,playbyplay_inferred
Shot Chart Detail,1022100031,124,1629568,Kennedy Burke,1611661328,Seattle Storm,2,9,15,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20210528,SEA,MIN,2021,1022100031124,6450,validated,,0,matched,playbyplayv2,1611661324,200676|202259|1628886|1629496|1629568,complete,playbyplay_inferred,203024|203831|1627671|1629483|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022100031,136,1629568,Kennedy Burke,1611661328,Seattle Storm,2,8,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-139,31,1,0,20210528,SEA,MIN,2021,1022100031136,7190,validated,,0,matched,playbyplayv2,1611661324,200676|202259|1628886|1629496|1629568,complete,playbyplay_inferred,203024|203831|1627671|1629483|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022100031,385,1629568,Kennedy Burke,1611661328,Seattle Storm,3,0,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,15,1,1,20210528,SEA,MIN,2021,1022100031385,17760,validated,1629496,1,matched,playbyplayv2,1611661324,200676|202259|1628886|1629496|1629568,complete,playbyplay_inferred,203825|203831|1627671|1629491|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022100031,400,1629568,Kennedy Burke,1611661328,Seattle Storm,4,9,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-106,213,1,1,20210528,SEA,MIN,2021,1022100031400,18380,validated,202259,1,matched,playbyplayv2,1611661324,200676|202259|1628886|1629496|1629568,complete,playbyplay_inferred,203024|203825|203831|1627671|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022100031,483,1629568,Kennedy Burke,1611661328,Seattle Storm,4,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,112,235,1,0,20210528,SEA,MIN,2021,1022100031483,22780,validated,,0,matched,playbyplayv2,1611661324,200676|1628886|1629496|1629568|1630461,complete,playbyplay_inferred,203024|203831|1627671|1629524|1630101,complete,playbyplay_inferred
Shot Chart Detail,1022100041,146,1629568,Kennedy Burke,1611661328,Seattle Storm,2,8,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-137,54,1,1,20210601,SEA,IND,2021,1022100041146,7130,validated,1628886,1,matched,playbyplayv2,1611661325,200676|202259|1628886|1629496|1629568,complete,playbyplay_inferred,202638|202650|1628263|1628927|1630438,complete,playbyplay_inferred
Shot Chart Detail,1022100051,183,1629568,Kennedy Burke,1611661328,Seattle Storm,2,7,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,1,20210606,SEA,DAL,2021,1022100051183,7780,validated,1628886,1,matched,playbyplayv2,1611661321,200676|1628886|1629478|1629496|1629568,complete,playbyplay_inferred,204330|1627669|1628277|1629481|1630149,complete,playbyplay_inferred
Shot Chart Detail,1022100053,543,1629568,Kennedy Burke,1611661328,Seattle Storm,4,1,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,7,1,1,20210609,ATL,SEA,2021,1022100053543,23270,validated,,0,matched,playbyplayv2,1611661330,200676|1628886|1629496|1629568|1630461,complete,playbyplay_inferred,203015|203403|204325|1628881|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022100057,521,1629568,Kennedy Burke,1611661328,Seattle Storm,4,0,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,25,1,1,20210611,ATL,SEA,2021,1022100057521,23640,validated,,0,matched,playbyplayv2,1611661330,1628920|1629478|1629496|1629568|1630461,complete,playbyplay_inferred,203015|204323|204325|1628881|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022100061,469,1629568,Kennedy Burke,1611661328,Seattle Storm,4,1,36,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,18,72,1,1,20210613,CON,SEA,2021,1022100061469,23040,validated,,0,matched,playbyplayv2,1611661323,200676|1628886|1629496|1629568|1630461,complete,playbyplay_inferred,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred
Shot Chart Detail,1022100061,477,1629568,Kennedy Burke,1611661328,Seattle Storm,4,0,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,6,1,1,20210613,CON,SEA,2021,1022100061477,23770,validated,1630461,1,matched,playbyplayv2,1611661323,200676|1628886|1629496|1629568|1630461,complete,playbyplay_inferred,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred
Shot Chart Detail,1022100061,482,1629568,Kennedy Burke,1611661328,Seattle Storm,4,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,5,1,0,20210613,CON,SEA,2021,1022100061482,24000,validated,,0,matched,playbyplayv2,1611661323,200676|1628886|1629496|1629568|1630461,complete,playbyplay_inferred,1629492|1629567|1630096|1630097|1630120,complete,playbyplay_inferred
Shot Chart Detail,1022100065,522,1629568,Kennedy Burke,1611661328,Seattle Storm,4,0,18,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,24,1,0,20210615,IND,SEA,2021,1022100065522,23820,validated,,0,matched,playbyplayv2,1611661325,203855|1628886|1629496|1629568|1630461,complete,playbyplay_inferred,202658|1628909|1628927|1630100|1630438,complete,playbyplay_inferred
Shot Chart Detail,1022100101,179,1629568,Kennedy Burke,1611661328,Seattle Storm,2,7,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,47,1,0,20210702,SEA,ATL,2021,1022100101179,7400,validated,,0,matched,playbyplayv2,1611661330,100720|202259|1628920|1629478|1629568,complete,playbyplay_inferred,203403|203824|204323|204325|1630150,complete,playbyplay_inferred
Shot Chart Detail,1022100101,194,1629568,Kennedy Burke,1611661328,Seattle Storm,2,6,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,20210702,SEA,ATL,2021,1022100101194,8010,validated,100720,1,matched,playbyplayv2,1611661330,100720|202259|1628920|1629478|1629568,complete,playbyplay_inferred,203403|203824|204323|204325|1630150,complete,playbyplay_inferred
Shot Chart Detail,1022100101,473,1629568,Kennedy Burke,1611661328,Seattle Storm,4,6,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-234,34,1,1,20210702,SEA,ATL,2021,1022100101473,20140,validated,100720,1,matched,playbyplayv2,1611661330,100720|204319|1627668|1628920|1629568,complete,playbyplay_inferred,203824|204322|204325|1628881|1630150,complete,playbyplay_inferred
Shot Chart Detail,1022100105,192,1629568,Kennedy Burke,1611661328,Seattle Storm,2,5,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,70,238,1,0,20210704,LAS,SEA,2021,1022100105192,8410,validated,,0,matched,playbyplayv2,1611661320,100720|1627668|1628886|1628920|1629568,complete,playbyplay_inferred,204320|204365|1628269|1628279|1630099,complete,playbyplay_inferred
Shot Chart Detail,1022100105,336,1629568,Kennedy Burke,1611661328,Seattle Storm,3,2,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,133,30,1,0,20210704,LAS,SEA,2021,1022100105336,16470,validated,,0,matched,playbyplayv2,1611661320,100720|1627668|1628886|1629496|1629568,complete,playbyplay_inferred,204365|1628269|1628279|1628317|1630100,complete,playbyplay_inferred
Shot Chart Detail,1022100105,360,1629568,Kennedy Burke,1611661328,Seattle Storm,3,0,34,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-232,35,1,0,20210704,LAS,SEA,2021,1022100105360,17660,validated,,0,matched,playbyplayv2,1611661320,202259|1627668|1628886|1629496|1629568,complete,playbyplay_inferred,1627678|1628279|1628317|1630099|1630100,complete,playbyplay_inferred
Shot Chart Detail,1022100105,372,1629568,Kennedy Burke,1611661328,Seattle Storm,4,9,46,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,4,1,1,20210704,LAS,SEA,2021,1022100105372,18140,validated,1627668,1,matched,playbyplayv2,1611661320,202259|1627668|1628886|1629496|1629568,complete,playbyplay_inferred,204365|1627678|1628317|1630099|1630100,complete,playbyplay_inferred
Shot Chart Detail,1022100105,386,1629568,Kennedy Burke,1611661328,Seattle Storm,4,8,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,12,1,0,20210704,LAS,SEA,2021,1022100105386,18920,validated,,0,matched,playbyplayv2,1611661320,202259|1627668|1628886|1629496|1629568,complete,playbyplay_inferred,204320|204365|1627678|1628317|1630099,complete,playbyplay_inferred
Shot Chart Detail,1022100112,69,1629568,Kennedy Burke,1611661328,Seattle Storm,1,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,181,1,0,20210709,PHO,SEA,2021,102210011269,3490,validated,,0,matched,playbyplayv2,1611661317,100720|204319|1627668|1628920|1629568,complete,playbyplay_inferred,203398|203400|1628915|1629482|1629488,complete,playbyplay_inferred
Shot Chart Detail,1022100112,88,1629568,Kennedy Burke,1611661328,Seattle Storm,1,2,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,28,1,1,20210709,PHO,SEA,2021,102210011288,4390,validated,,0,matched,playbyplayv2,1611661317,204319|1627668|1628886|1628920|1629568,complete,playbyplay_inferred,203035|203398|203400|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100112,91,1629568,Kennedy Burke,1611661328,Seattle Storm,1,2,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-121,9,1,0,20210709,PHO,SEA,2021,102210011291,4640,validated,,0,matched,playbyplayv2,1611661317,204319|1627668|1628886|1628920|1629568,complete,playbyplay_inferred,203035|203398|203400|1629488|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100118,158,1629568,Kennedy Burke,1611661328,Seattle Storm,2,7,41,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,20,1,1,20210711,SEA,PHO,2021,1022100118158,7390,validated,,0,matched,playbyplayv2,1611661317,202259|1627668|1628886|1628920|1629568,complete,playbyplay_inferred,201913|203035|203398|203400|1630136,complete,playbyplay_inferred
Shot Chart Detail,1022100118,178,1629568,Kennedy Burke,1611661328,Seattle Storm,2,5,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,153,184,1,0,20210711,SEA,PHO,2021,1022100118178,8610,validated,,0,matched,playbyplayv2,1611661317,204319|1627668|1628886|1628920|1629568,complete,playbyplay_inferred,201913|203035|203398|203400|1628915,complete,playbyplay_inferred
Shot Chart Detail,1022100118,185,1629568,Kennedy Burke,1611661328,Seattle Storm,2,4,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-25,210,1,1,20210711,SEA,PHO,2021,1022100118185,9240,validated,,0,matched,playbyplayv2,1611661317,204319|1627668|1628886|1628920|1629568,complete,playbyplay_inferred,201913|203035|203398|203400|1628915,complete,playbyplay_inferred
Shot Chart Detail,1022100120,113,1629568,Kennedy Burke,1611661328,Seattle Storm,1,1,8,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20210815,CHI,SEA,2021,1022100120113,5320,validated,,0,matched,playbyplayv2,1611661329,203855|204319|1628886|1629496|1629568,complete,playbyplay_inferred,201516|203828|1627674|1628922|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100120,222,1629568,Kennedy Burke,1611661328,Seattle Storm,2,5,18,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20210815,CHI,SEA,2021,1022100120222,8820,validated,,0,matched,playbyplayv2,1611661329,202259|1628886|1628920|1629496|1629568,complete,playbyplay_inferred,201496|202664|203828|1627674|1628890,complete,playbyplay_inferred
Shot Chart Detail,1022100120,431,1629568,Kennedy Burke,1611661328,Seattle Storm,3,1,7,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,1,20210815,CHI,SEA,2021,1022100120431,17330,validated,1629496,1,matched,playbyplayv2,1611661329,202259|204319|1628886|1629496|1629568,complete,playbyplay_inferred,201516|203828|1627674|1628922|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100120,455,1629568,Kennedy Burke,1611661328,Seattle Storm,4,9,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,127,200,1,0,20210815,CHI,SEA,2021,1022100120455,18560,validated,,0,matched,playbyplayv2,1611661329,202259|203855|1629496|1629568|1630461,complete,playbyplay_inferred,201516|203828|1628890|1628922|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100131,135,1629568,Kennedy Burke,1611661328,Seattle Storm,2,8,47,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,39,1,0,20210818,NYL,SEA,2021,1022100131135,6730,validated,,0,matched,playbyplayv2,1611661313,202259|203855|1629496|1629568|1630461,complete,playbyplay_inferred,203827|204296|1628244|1630446|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100131,381,1629568,Kennedy Burke,1611661328,Seattle Storm,3,0,2,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,34,1,0,20210818,NYL,SEA,2021,1022100131381,17980,validated,,0,matched,playbyplayv2,1611661313,202259|203855|1628920|1629496|1629568,complete,playbyplay_inferred,204296|204335|1629477|1630131|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100135,529,1629568,Kennedy Burke,1611661328,Seattle Storm,4,1,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,15,1,1,20210820,NYL,SEA,2021,1022100135529,23300,validated,1629478,1,matched,playbyplayv2,1611661313,203855|204332|1628886|1629478|1629568,complete,playbyplay_inferred,204296|1628244|1630131|1630446|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100135,535,1629568,Kennedy Burke,1611661328,Seattle Storm,4,0,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,23,1,0,20210820,NYL,SEA,2021,1022100135535,23590,validated,,0,matched,playbyplayv2,1611661313,203855|204332|1628886|1629478|1629568,complete,playbyplay_inferred,204296|1628244|1630131|1630446|1630459,complete,playbyplay_inferred
Shot Chart Detail,1022100154,312,1629568,Kennedy Burke,1611661328,Seattle Storm,3,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,92,232,1,0,20210829,SEA,CHI,2021,1022100154312,14400,validated,,0,matched,playbyplayv2,1611661329,100720|204319|1627668|1628886|1629568,complete,playbyplay_inferred,201496|201516|202664|1627674|1628922,complete,playbyplay_inferred
Shot Chart Detail,1022100154,342,1629568,Kennedy Burke,1611661328,Seattle Storm,3,3,33,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,37,40,1,1,20210829,SEA,CHI,2021,1022100154342,15870,validated,,0,matched,playbyplayv2,1611661329,100720|203855|1627668|1628886|1629568,complete,playbyplay_inferred,201496|201516|202664|1627674|1628890,complete,playbyplay_inferred
Shot Chart Detail,1022100154,429,1629568,Kennedy Burke,1611661328,Seattle Storm,4,6,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,18,76,1,0,20210829,SEA,CHI,2021,1022100154429,20130,validated,,0,matched,playbyplayv2,1611661329,202259|203855|1628920|1629496|1629568,complete,playbyplay_inferred,203828|1627674|1628890|1628922|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100154,433,1629568,Kennedy Burke,1611661328,Seattle Storm,4,5,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,27,1,1,20210829,SEA,CHI,2021,1022100154433,20430,validated,203855,1,matched,playbyplayv2,1611661329,202259|203855|1628920|1629496|1629568,complete,playbyplay_inferred,203828|1627674|1628890|1628922|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100154,488,1629568,Kennedy Burke,1611661328,Seattle Storm,4,0,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,104,263,1,1,20210829,SEA,CHI,2021,1022100154488,23480,validated,202259,1,matched,playbyplayv2,1611661329,202259|204332|1628317|1629478|1629568,complete,playbyplay_inferred,203828|1628882|1628890|1630113|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022100169,454,1629568,Kennedy Burke,1611661328,Seattle Storm,4,5,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,13,213,1,0,20210907,SEA,WAS,2021,1022100169454,20960,validated,,0,matched,playbyplayv2,1611661322,202259|1628317|1629478|1629496|1629568,complete,playbyplay_inferred,201507|201919|1628282|1628878|1629484,complete,playbyplay_inferred
Shot Chart Detail,1022100169,488,1629568,Kennedy Burke,1611661328,Seattle Storm,4,1,36,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,2,1,1,20210907,SEA,WAS,2021,1022100169488,23040,validated,204332,1,matched,playbyplayv2,1611661322,202259|204332|1628317|1629496|1629568,complete,playbyplay_inferred,201507|201919|1628278|1628282|1629484,complete,playbyplay_inferred
Shot Chart Detail,1022100179,145,1629568,Kennedy Burke,1611661328,Seattle Storm,2,8,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,121,214,1,0,20210912,LAS,SEA,2021,1022100179145,7040,validated,,0,matched,playbyplayv2,1611661320,202259|203855|1628317|1628920|1629568,complete,playbyplay_inferred,204365|1628269|1630099|1630100|1630441,complete,playbyplay_inferred
Shot Chart Detail,1022100187,100,1629568,Kennedy Burke,1611661328,Seattle Storm,1,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-15,256,1,0,20210917,SEA,PHO,2021,1022100187100,5760,validated,,0,matched,playbyplayv2,1611661317,203855|204319|1628886|1629496|1629568,complete,playbyplay_inferred,201913|203398|203400|203829|1629482,complete,playbyplay_inferred
Shot Chart Detail,1022100187,207,1629568,Kennedy Burke,1611661328,Seattle Storm,2,2,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-178,38,1,0,20210917,SEA,PHO,2021,1022100187207,10440,validated,,0,matched,playbyplayv2,1611661317,100720|203855|204319|1628920|1629568,complete,playbyplay_inferred,203035|203398|203400|1629482|1629488,complete,playbyplay_inferred
