GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022500002,123,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,9,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,31,1,1,20250516,DAL,MIN,2025,1022500002123,6110,validated,1629567,1,matched,playbyplayv2,1611661321,1628317|1629491|1629567|1641649|1642763,complete,playbyplay_inferred,1629479|1630097|1630112|1641652|1642793,complete,playbyplay_inferred
Shot Chart Detail,1022500046,501,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,2,17,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,17,1,1,20250603,MIN,PHX,2025,1022500046501,22630,validated,1629491,1,matched,playbyplayv2,1611661317,1629491|1629567|1641649|1642293|1642797,complete,playbyplay_inferred,1629480|1631118|1641650|1642774|1642799,complete,playbyplay_inferred
Shot Chart Detail,1022500056,139,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,9,39,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,18,1,0,20250608,DAL,MIN,2025,1022500056139,6210,validated,,0,matched,playbyplayv2,1611661321,1628317|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,1629481|1630096|1631019|1641652|1642808,complete,playbyplay_inferred
Shot Chart Detail,1022500065,363,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,3,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,233,142,1,1,20250614,MIN,LAS,2025,1022500065363,16000,validated,1629567,1,matched,playbyplayv2,1611661320,1629483|1629501|1629524|1629567|1641649,complete,playbyplay_inferred,204324|1628242|1628276|1642288|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500065,379,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,2,8,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-144,-4,1,0,20250614,MIN,LAS,2025,1022500065379,16720,validated,,0,matched,playbyplayv2,1611661320,203825|1629483|1629567|1641649|1642293,complete,playbyplay_inferred,204324|1628242|1628276|1642288|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500065,389,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,1,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,2,1,0,20250614,MIN,LAS,2025,1022500065389,17250,validated,,0,matched,playbyplayv2,1611661320,203825|1629483|1629567|1641649|1642293,complete,playbyplay_inferred,204324|1628242|1628276|1642288|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500065,417,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,9,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,124,1,0,20250614,MIN,LAS,2025,1022500065417,18330,validated,,0,matched,playbyplayv2,1611661320,1628317|1628926|1629567|1641649|1642293,complete,playbyplay_inferred,204324|1628242|1628276|1642288|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500075,260,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,1,37,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-220,70,1,1,20250617,MIN,LVA,2025,1022500075260,11030,validated,1629567,1,matched,playbyplayv2,1611661319,203825|1628926|1629524|1629567|1641649,complete,playbyplay_inferred,203833|204319|204329|1627676|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022500075,269,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,0,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,22,1,1,20250617,MIN,LVA,2025,1022500075269,11430,validated,1627675,1,matched,playbyplayv2,1611661319,203825|1627675|1628926|1629524|1641649,complete,playbyplay_inferred,203833|204319|204329|1627676|1642801,complete,playbyplay_inferred
Shot Chart Detail,1022500075,284,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,0,1,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-17,83,1,0,20250617,MIN,LVA,2025,1022500075284,11990,validated,,0,matched,playbyplayv2,1611661319,203825|1627675|1629483|1629524|1641649,complete,playbyplay_inferred,203833|204319|204329|1627676|1642801,complete,playbyplay_inferred
Shot Chart Detail,1022500075,326,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,7,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,10,1,1,20250617,MIN,LVA,2025,1022500075326,13640,validated,1629524,1,matched,playbyplayv2,1611661319,203825|1627675|1629501|1629524|1641649,complete,playbyplay_inferred,203833|204319|204329|1627676|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022500075,402,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,1,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,4,237,1,1,20250617,MIN,LVA,2025,1022500075402,17040,validated,,0,matched,playbyplayv2,1611661319,203825|1629501|1629524|1629567|1641649,complete,playbyplay_inferred,203833|204319|204329|1629498|1642801,complete,playbyplay_inferred
Shot Chart Detail,1022500084,407,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,0,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,27,1,1,20250621,MIN,LAS,2025,1022500084407,18000,validated,1629567,1,matched,playbyplayv2,1611661320,1628317|1628926|1629567|1641649|1642293,complete,playbyplay_inferred,1628242|1628276|1628920|1642782|1642820,complete,playbyplay_inferred
Shot Chart Detail,1022500090,338,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23,202,124,1,0,20250624,WAS,MIN,2025,1022500090338,15140,validated,,0,matched,playbyplayv2,1611661322,203825|1629491|1629501|1629567|1641649,complete,playbyplay_inferred,203828|1630134|1631022|1631141|1642785,complete,playbyplay_inferred
Shot Chart Detail,1022500107,268,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,1,40,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-91,55,1,0,20250629,MIN,CON,2025,1022500107268,11000,validated,,0,matched,playbyplayv2,1611661323,203825|1627675|1629483|1629501|1641649,complete,playbyplay_inferred,202250|203863|1642292|1642800|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500107,525,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,3,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,227,98,1,0,20250629,MIN,CON,2025,1022500107525,21970,validated,,0,matched,playbyplayv2,1611661323,1628926|1629567|1641649|1642293|1642797,complete,playbyplay_inferred,203863|1628263|1642773|1642796|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500113,89,1641649,Diamond Miller,1611661324,Minnesota Lynx,1,2,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,70,1,0,20250703,MIN,WAS,2025,102250011389,4420,validated,,0,matched,playbyplayv2,1611661322,203825|1629483|1629491|1629567|1641649,complete,playbyplay_inferred,203828|1628279|1631083|1642785|1642792,complete,playbyplay_inferred
Shot Chart Detail,1022500113,329,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,4,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,176,168,1,1,20250703,MIN,WAS,2025,1022500113329,15410,validated,1627675,1,matched,playbyplayv2,1611661322,203825|1627675|1629483|1629501|1641649,complete,playbyplay_inferred,203828|1631083|1631141|1642290|1642785,complete,playbyplay_inferred
Shot Chart Detail,1022500113,358,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,211,1,0,20250703,MIN,WAS,2025,1022500113358,16730,validated,,0,matched,playbyplayv2,1611661322,1627675|1629483|1629491|1629567|1641649,complete,playbyplay_inferred,203828|1628279|1631083|1642290|1642802,complete,playbyplay_inferred
Shot Chart Detail,1022500113,382,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,0,36,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,2,1,1,20250703,MIN,WAS,2025,1022500113382,17640,validated,,0,matched,playbyplayv2,1611661322,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,203828|1628279|1631083|1642290|1642802,complete,playbyplay_inferred
Shot Chart Detail,1022500113,427,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,8,29,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,26,1,0,20250703,MIN,WAS,2025,1022500113427,18910,validated,,0,matched,playbyplayv2,1611661322,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,1631022|1631141|1642785|1642792|1642802,complete,playbyplay_inferred
Shot Chart Detail,1022500113,554,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,0,48,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,3,20,1,0,20250703,MIN,WAS,2025,1022500113554,23520,validated,,0,matched,playbyplayv2,1611661322,1628926|1629567|1641649|1642293|1642797,complete,playbyplay_inferred,203828|1631021|1631083|1631141|1642290,complete,playbyplay_inferred
Shot Chart Detail,1022500115,133,1641649,Diamond Miller,1611661324,Minnesota Lynx,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,222,1,1,20250705,MIN,GSV,2025,1022500115133,6000,validated,1629567,1,matched,playbyplayv2,1611661331,1629491|1629501|1629524|1629567|1641649,complete,playbyplay_inferred,203026|203866|1628508|1628881|1642767,complete,playbyplay_inferred
Shot Chart Detail,1022500115,183,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,6,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,-7,1,0,20250705,MIN,GSV,2025,1022500115183,8140,validated,,0,matched,playbyplayv2,1611661331,1629483|1629501|1629524|1629567|1641649,complete,playbyplay_inferred,203026|203855|203866|1627701|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500115,371,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,0,16,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,23,1,1,20250705,MIN,GSV,2025,1022500115371,17840,validated,1629491,1,matched,playbyplayv2,1611661331,203825|1629483|1629491|1629567|1641649,complete,playbyplay_inferred,203866|1628508|1628881|1631007|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500118,124,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,9,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-172,168,1,1,20250706,MIN,CHI,2025,1022500118124,6200,validated,1629567,1,matched,playbyplayv2,1611661329,1629483|1629491|1629524|1629567|1641649,complete,playbyplay_inferred,204296|204322|1627671|1628915|1630446,complete,playbyplay_inferred
Shot Chart Detail,1022500118,149,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,7,57,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,221,72,1,1,20250706,MIN,CHI,2025,1022500118149,7230,validated,203825,1,matched,playbyplayv2,1611661329,203825|1629483|1629491|1629567|1641649,complete,playbyplay_inferred,204296|1627671|1628915|1630446|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500118,381,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,0,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,130,1,0,20250706,MIN,CHI,2025,1022500118381,17940,validated,,0,matched,playbyplayv2,1611661329,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,204296|204322|1628878|1628915|1642818,complete,playbyplay_inferred
Shot Chart Detail,1022500118,428,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,7,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,1,20250706,MIN,CHI,2025,1022500118428,19380,validated,,0,matched,playbyplayv2,1611661329,1627675|1628926|1629483|1629567|1641649,complete,playbyplay_inferred,204322|1628878|1628915|1630446|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500125,191,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,6,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,63,240,1,0,20250709,PHX,MIN,2025,1022500125191,8160,validated,,0,matched,playbyplayv2,1611661317,1629483|1629491|1629524|1629567|1641649,complete,playbyplay_inferred,201886|1628244|1628957|1630442|1630461,complete,playbyplay_inferred
Shot Chart Detail,1022500127,172,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,7,47,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,22,223,29,1,1,20250710,LAS,MIN,2025,1022500127172,7330,validated,1627675,1,matched,playbyplayv2,1611661320,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,1628242|1628920|1642210|1642288|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500127,193,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,6,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,256,1,1,20250710,LAS,MIN,2025,1022500127193,7950,validated,1628926,1,matched,playbyplayv2,1611661320,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,204324|1628276|1628922|1630996|1642210,complete,playbyplay_inferred
Shot Chart Detail,1022500127,390,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,15,268,1,0,20250710,LAS,MIN,2025,1022500127390,17520,validated,,0,matched,playbyplayv2,1611661320,1627675|1629483|1629491|1629567|1641649,complete,playbyplay_inferred,1628242|1628920|1630996|1642210|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500127,396,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,0,14,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-57,32,1,0,20250710,LAS,MIN,2025,1022500127396,17860,validated,,0,matched,playbyplayv2,1611661320,1627675|1629483|1629491|1629567|1641649,complete,playbyplay_inferred,1628242|1628920|1630996|1642210|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500131,119,1641649,Diamond Miller,1611661324,Minnesota Lynx,1,0,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,147,197,1,1,20250712,CHI,MIN,2025,1022500131119,5640,validated,1627675,1,matched,playbyplayv2,1611661329,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,204296|204322|1627671|1628915|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500131,143,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,8,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,130,212,1,1,20250712,CHI,MIN,2025,1022500131143,6810,validated,1627675,1,matched,playbyplayv2,1611661329,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,204296|204322|1627671|1628878|1642289,complete,playbyplay_inferred
Shot Chart Detail,1022500131,147,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,8,12,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,7,1,0,20250712,CHI,MIN,2025,1022500131147,7080,validated,,0,matched,playbyplayv2,1611661329,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,204296|204322|1627671|1628878|1642289,complete,playbyplay_inferred
Shot Chart Detail,1022500137,181,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,5,30,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,18,1,0,20250714,CHI,MIN,2025,1022500137181,8700,validated,,0,matched,playbyplayv2,1611661329,203825|1627675|1629483|1629501|1641649,complete,playbyplay_inferred,204296|1628878|1628915|1642289|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500137,183,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,5,25,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,12,1,0,20250714,CHI,MIN,2025,1022500137183,8750,validated,,0,matched,playbyplayv2,1611661329,203825|1627675|1629483|1629501|1641649,complete,playbyplay_inferred,204296|1628878|1628915|1642289|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500142,112,1641649,Diamond Miller,1611661324,Minnesota Lynx,1,2,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,16,1,1,20250716,MIN,PHX,2025,1022500142112,4780,validated,1629491,1,matched,playbyplayv2,1611661317,203825|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,201886|1628244|1628957|1629480|1629490,complete,playbyplay_inferred
Shot Chart Detail,1022500142,427,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,1,3,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,52,1,0,20250716,MIN,PHX,2025,1022500142427,17370,validated,,0,matched,playbyplayv2,1611661317,1629483|1629491|1629524|1629567|1641649,complete,playbyplay_inferred,201886|203826|1628957|1629480|1629490,complete,playbyplay_inferred
Shot Chart Detail,1022500142,459,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,8,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,-2,1,0,20250716,MIN,PHX,2025,1022500142459,18690,validated,,0,matched,playbyplayv2,1611661317,203825|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,201886|1628244|1629480|1629490|1630461,complete,playbyplay_inferred
Shot Chart Detail,1022500142,590,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,0,26,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,105,115,1,0,20250716,MIN,PHX,2025,1022500142590,23740,validated,,0,matched,playbyplayv2,1611661317,1628926|1629491|1629567|1641649|1642797,complete,playbyplay_inferred,1628957|1629480|1629490|1630442|1630461,complete,playbyplay_inferred
Shot Chart Detail,1022500148,364,1641649,Diamond Miller,1611661324,Minnesota Lynx,3,3,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,144,213,1,0,20250722,MIN,CHI,2025,1022500148364,15960,validated,,0,matched,playbyplayv2,1611661329,1628926|1629491|1629524|1629567|1641649,complete,playbyplay_inferred,204296|204322|1628915|1642817|1642818,complete,playbyplay_inferred
Shot Chart Detail,1022500156,147,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,9,31,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,3,1,1,20250725,MIN,LVA,2025,1022500156147,6290,validated,1629491,1,matched,playbyplayv2,1611661319,203825|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,203833|204319|1628932|1629498|1631019,complete,playbyplay_inferred
Shot Chart Detail,1022500156,184,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,6,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,22,1,0,20250725,MIN,LVA,2025,1022500156184,7840,validated,,0,matched,playbyplayv2,1611661319,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,203833|1628932|1629498|1631019|1642801,complete,playbyplay_inferred
Shot Chart Detail,1022500156,190,1641649,Diamond Miller,1611661324,Minnesota Lynx,2,6,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-112,110,1,1,20250725,MIN,LVA,2025,1022500156190,7970,validated,,0,matched,playbyplayv2,1611661319,1627675|1628926|1629491|1629567|1641649,complete,playbyplay_inferred,203833|1628932|1629498|1631019|1642801,complete,playbyplay_inferred
Shot Chart Detail,1022500156,529,1641649,Diamond Miller,1611661324,Minnesota Lynx,4,5,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,-21,1,1,20250725,MIN,LVA,2025,1022500156529,20750,validated,1629491,1,matched,playbyplayv2,1611661319,1628926|1629491|1629567|1641649|1642797,complete,playbyplay_inferred,204319|1630389|1631006|1631019|1642801,complete,playbyplay_inferred
