GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022500002,158,1630097,Kaila Charles,1611661321,Dallas Wings,2,7,50,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,6,1,0,20250516,DAL,MIN,2025,1022500002158,7300,validated,,0,matched,playbyplayv2,1611661324,1628899|1630097|1630112|1641652|1642793,complete,playbyplay_inferred,1627675|1629483|1629491|1629567|1641649,complete,playbyplay_inferred
Shot Chart Detail,1022500022,516,1630097,Kaila Charles,1611661321,Dallas Wings,4,5,6,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,13,1,1,20250524,ATL,DAL,2025,1022500022516,20940,validated,1629481,1,matched,playbyplayv2,1611661330,1629481|1630097|1630112|1631019|1641652,complete,playbyplay_inferred,1628269|1628277|1628280|1630471|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022500022,548,1630097,Kaila Charles,1611661321,Dallas Wings,4,2,11,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-46,49,1,1,20250524,ATL,DAL,2025,1022500022548,22690,validated,1630112,1,matched,playbyplayv2,1611661330,1629479|1629481|1630097|1630112|1642784,complete,playbyplay_inferred,203398|1628269|1628277|1630471|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022500022,579,1630097,Kaila Charles,1611661321,Dallas Wings,4,0,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,211,1,1,20250524,ATL,DAL,2025,1022500022579,23760,validated,1642784,1,matched,playbyplayv2,1611661330,1629479|1629481|1630097|1630112|1642784,complete,playbyplay_inferred,203398|1628269|1628277|1630471|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022500027,151,1630097,Kaila Charles,1611661321,Dallas Wings,2,8,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,12,1,1,20250527,CON,DAL,2025,1022500027151,6940,validated,1630112,1,matched,playbyplayv2,1611661323,1629479|1630097|1630112|1641652|1642784,complete,playbyplay_inferred,203829|1629497|1631135|1642292|1642773,complete,playbyplay_inferred
Shot Chart Detail,1022500027,177,1630097,Kaila Charles,1611661321,Dallas Wings,2,6,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,215,1,0,20250527,CON,DAL,2025,1022500027177,7850,validated,,0,matched,playbyplayv2,1611661323,1629479|1630097|1641652|1642784|1642793,complete,playbyplay_inferred,202250|203863|1629497|1631135|1642292,complete,playbyplay_inferred
Shot Chart Detail,1022500027,207,1630097,Kaila Charles,1611661321,Dallas Wings,2,5,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,39,1,1,20250527,CON,DAL,2025,1022500027207,8820,validated,,0,matched,playbyplayv2,1611661323,1629479|1630097|1641652|1642784|1642793,complete,playbyplay_inferred,202250|203863|1631135|1641641|1642292,complete,playbyplay_inferred
Shot Chart Detail,1022500027,215,1630097,Kaila Charles,1611661321,Dallas Wings,2,4,32,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,50,1,0,20250527,CON,DAL,2025,1022500027215,9280,validated,,0,matched,playbyplayv2,1611661323,1629479|1630097|1641652|1642784|1642793,complete,playbyplay_inferred,202250|1631135|1641641|1642292|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500027,464,1630097,Kaila Charles,1611661321,Dallas Wings,4,8,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,18,1,1,20250527,CON,DAL,2025,1022500027464,18960,validated,1642784,1,matched,playbyplayv2,1611661323,1628899|1629481|1630097|1641652|1642784,complete,playbyplay_inferred,202250|203863|1642292|1642796|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500027,575,1630097,Kaila Charles,1611661321,Dallas Wings,4,2,20,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20250527,CON,DAL,2025,1022500027575,22600,validated,1642793,1,matched,playbyplayv2,1611661323,1630097|1630143|1641652|1642793|1642808,complete,playbyplay_inferred,203829|1642292|1642773|1642800|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500034,171,1630097,Kaila Charles,1611661321,Dallas Wings,2,9,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,190,3,1,1,20250529,CHI,DAL,2025,1022500034171,6580,validated,1628899,1,matched,playbyplayv2,1611661329,1628899|1630096|1630097|1641652|1642808,complete,playbyplay_inferred,204322|1627671|1628878|1642291|1642817,complete,playbyplay_inferred
Shot Chart Detail,1022500040,174,1630097,Kaila Charles,1611661321,Dallas Wings,2,9,12,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,207,1,0,20250531,DAL,CHI,2025,1022500040174,6480,validated,,0,matched,playbyplayv2,1611661329,1629479|1629481|1630096|1630097|1642808,complete,playbyplay_inferred,1627671|1628915|1642289|1642291|1642817,complete,playbyplay_inferred
Shot Chart Detail,1022500040,180,1630097,Kaila Charles,1611661321,Dallas Wings,2,8,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,30,1,0,20250531,DAL,CHI,2025,1022500040180,6720,validated,,0,matched,playbyplayv2,1611661329,1629479|1629481|1630096|1630097|1642808,complete,playbyplay_inferred,1627671|1628915|1642289|1642291|1642817,complete,playbyplay_inferred
Shot Chart Detail,1022500040,222,1630097,Kaila Charles,1611661321,Dallas Wings,2,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-195,165,1,1,20250531,DAL,CHI,2025,1022500040222,8070,validated,1628899,1,matched,playbyplayv2,1611661329,1628899|1629481|1630097|1631019|1642793,complete,playbyplay_inferred,202664|204296|1627671|1628915|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500040,239,1630097,Kaila Charles,1611661321,Dallas Wings,2,4,50,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,43,1,1,20250531,DAL,CHI,2025,1022500040239,9100,validated,,0,matched,playbyplayv2,1611661329,1628899|1629481|1630097|1631019|1642793,complete,playbyplay_inferred,202664|204296|1628878|1628915|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500040,675,1630097,Kaila Charles,1611661321,Dallas Wings,4,0,52,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,18,1,1,20250531,DAL,CHI,2025,1022500040675,23480,validated,1630096,1,matched,playbyplayv2,1611661329,1629481|1630096|1630097|1631019|1641652,complete,playbyplay_inferred,202664|204296|1628878|1628915|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500047,141,1630097,Kaila Charles,1611661321,Dallas Wings,1,0,24,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,5,1,0,20250603,SEA,DAL,2025,1022500047141,5760,validated,,0,matched,playbyplayv2,1611661328,1629479|1629481|1630097|1630143|1642793,complete,playbyplay_inferred,204365|1628931|1629496|1629574|1641660,complete,playbyplay_inferred
Shot Chart Detail,1022500047,193,1630097,Kaila Charles,1611661321,Dallas Wings,2,6,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,1,1,0,20250603,SEA,DAL,2025,1022500047193,8120,validated,,0,matched,playbyplayv2,1611661328,1628899|1629481|1630096|1630097|1641652,complete,playbyplay_inferred,203400|204365|1629496|1641660|1642798,complete,playbyplay_inferred
Shot Chart Detail,1022500047,451,1630097,Kaila Charles,1611661321,Dallas Wings,4,8,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,4,1,0,20250603,SEA,DAL,2025,1022500047451,19080,validated,,0,matched,playbyplayv2,1611661328,1628899|1630096|1630097|1630143|1642793,complete,playbyplay_inferred,202252|204365|1628931|1641660|1642798,complete,playbyplay_inferred
Shot Chart Detail,1022500047,478,1630097,Kaila Charles,1611661321,Dallas Wings,4,6,16,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-44,54,1,0,20250603,SEA,DAL,2025,1022500047478,20240,validated,,0,matched,playbyplayv2,1611661328,1628899|1630096|1630097|1630143|1642793,complete,playbyplay_inferred,203014|203400|204365|1628931|1629496,complete,playbyplay_inferred
Shot Chart Detail,1022500047,588,1630097,Kaila Charles,1611661321,Dallas Wings,4,0,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,14,1,1,20250603,SEA,DAL,2025,1022500047588,23800,validated,1630096,1,matched,playbyplayv2,1611661328,1628899|1629481|1630096|1630097|1641652,complete,playbyplay_inferred,203014|203400|204365|1628931|1629496,complete,playbyplay_inferred
Shot Chart Detail,1022500051,65,1630097,Kaila Charles,1611661321,Dallas Wings,1,4,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,72,245,1,1,20250606,DAL,LAS,2025,102250005165,3400,validated,1628899,1,matched,playbyplayv2,1611661320,1628899|1629479|1629481|1630097|1641652,complete,playbyplay_inferred,203824|204324|1628276|1628922|1642288,complete,playbyplay_inferred
Shot Chart Detail,1022500051,75,1630097,Kaila Charles,1611661321,Dallas Wings,1,3,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,4,79,1,0,20250606,DAL,LAS,2025,102250005175,3760,validated,,0,matched,playbyplayv2,1611661320,1629479|1629481|1630097|1630143|1641652,complete,playbyplay_inferred,203824|204324|1628276|1628922|1642288,complete,playbyplay_inferred
Shot Chart Detail,1022500051,89,1630097,Kaila Charles,1611661321,Dallas Wings,1,2,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,223,1,0,20250606,DAL,LAS,2025,102250005189,4360,validated,,0,matched,playbyplayv2,1611661320,1629479|1629481|1630097|1630143|1641652,complete,playbyplay_inferred,203824|204324|1628276|1628922|1642288,complete,playbyplay_inferred
Shot Chart Detail,1022500051,149,1630097,Kaila Charles,1611661321,Dallas Wings,2,9,1,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-20,36,1,0,20250606,DAL,LAS,2025,1022500051149,6590,validated,,0,matched,playbyplayv2,1611661320,1629479|1630097|1630143|1642793|1642808,complete,playbyplay_inferred,203824|1627700|1628242|1628920|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500051,188,1630097,Kaila Charles,1611661321,Dallas Wings,2,4,48,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,195,1,1,20250606,DAL,LAS,2025,1022500051188,9120,validated,1642808,1,matched,playbyplayv2,1611661320,1629479|1630097|1630143|1642793|1642808,complete,playbyplay_inferred,203824|1627700|1628920|1628922|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500051,304,1630097,Kaila Charles,1611661321,Dallas Wings,3,6,37,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,0,20250606,DAL,LAS,2025,1022500051304,14030,validated,,0,matched,playbyplayv2,1611661320,1629479|1629481|1630096|1630097|1630143,complete,playbyplay_inferred,203824|204324|1628276|1628922|1642288,complete,playbyplay_inferred
Shot Chart Detail,1022500051,320,1630097,Kaila Charles,1611661321,Dallas Wings,3,5,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,10,1,0,20250606,DAL,LAS,2025,1022500051320,14670,validated,,0,matched,playbyplayv2,1611661320,1629479|1629481|1630096|1630097|1630143,complete,playbyplay_inferred,203824|204324|1628276|1628922|1642288,complete,playbyplay_inferred
Shot Chart Detail,1022500051,384,1630097,Kaila Charles,1611661321,Dallas Wings,3,0,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-1,1,0,20250606,DAL,LAS,2025,1022500051384,17850,validated,,0,matched,playbyplayv2,1611661320,1628899|1630096|1630097|1630143|1642808,complete,playbyplay_inferred,1628242|1628276|1628920|1642288|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022500051,459,1630097,Kaila Charles,1611661321,Dallas Wings,4,5,53,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1,20250606,DAL,LAS,2025,1022500051459,20470,validated,1629481,1,matched,playbyplayv2,1611661320,1629481|1630096|1630097|1630143|1641652,complete,playbyplay_inferred,203824|204324|1627700|1628276|1628922,complete,playbyplay_inferred
Shot Chart Detail,1022500061,119,1630097,Kaila Charles,1611661321,Dallas Wings,1,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-186,166,1,0,20250611,PHX,DAL,2025,1022500061119,5540,validated,,0,matched,playbyplayv2,1611661317,1628899|1630097|1631019|1641652|1642784,complete,playbyplay_inferred,1629490|1630149|1630442|1631118|1642774,complete,playbyplay_inferred
Shot Chart Detail,1022500061,169,1630097,Kaila Charles,1611661321,Dallas Wings,2,7,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,56,1,0,20250611,PHX,DAL,2025,1022500061169,7390,validated,,0,matched,playbyplayv2,1611661317,1629481|1630097|1631019|1641652|1642784,complete,playbyplay_inferred,203826|1628244|1628957|1629490|1631118,complete,playbyplay_inferred
Shot Chart Detail,1022500061,407,1630097,Kaila Charles,1611661321,Dallas Wings,3,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,184,185,1,0,20250611,PHX,DAL,2025,1022500061407,17000,validated,,0,matched,playbyplayv2,1611661317,1629481|1630097|1630143|1641652|1642808,complete,playbyplay_inferred,1628957|1629490|1630149|1631118|1642774,complete,playbyplay_inferred
Shot Chart Detail,1022500061,505,1630097,Kaila Charles,1611661321,Dallas Wings,4,5,37,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,15,185,1,0,20250611,PHX,DAL,2025,1022500061505,20630,validated,,0,matched,playbyplayv2,1611661317,1629481|1630096|1630097|1630143|1642784,complete,playbyplay_inferred,203826|1628244|1628957|1629490|1642777,complete,playbyplay_inferred
Shot Chart Detail,1022500074,137,1630097,Kaila Charles,1611661321,Dallas Wings,2,9,46,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,30,1,0,20250617,DAL,GSV,2025,1022500074137,6140,validated,,0,matched,playbyplayv2,1611661331,1630096|1630097|1631019|1642784|1642808,complete,playbyplay_inferred,203026|203855|1631007|1641656|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500074,167,1630097,Kaila Charles,1611661321,Dallas Wings,2,7,41,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,31,1,0,20250617,DAL,GSV,2025,1022500074167,7390,validated,,0,matched,playbyplayv2,1611661331,1629481|1630096|1630097|1631019|1642784,complete,playbyplay_inferred,203026|203855|1628881|1631007|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500074,346,1630097,Kaila Charles,1611661321,Dallas Wings,3,4,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,22,-194,117,1,1,20250617,DAL,GSV,2025,1022500074346,15430,validated,1629481,1,matched,playbyplayv2,1611661331,1629481|1629574|1630097|1642784|1642793,complete,playbyplay_inferred,203026|203866|1628881|1641656|1642304,complete,playbyplay_inferred
Shot Chart Detail,1022500074,350,1630097,Kaila Charles,1611661321,Dallas Wings,3,3,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,105,211,1,0,20250617,DAL,GSV,2025,1022500074350,15770,validated,,0,matched,playbyplayv2,1611661331,1629481|1629574|1630097|1642784|1642793,complete,playbyplay_inferred,203026|203866|1628881|1641656|1642304,complete,playbyplay_inferred
Shot Chart Detail,1022500074,377,1630097,Kaila Charles,1611661321,Dallas Wings,3,1,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,21,1,0,20250617,DAL,GSV,2025,1022500074377,16850,validated,,0,matched,playbyplayv2,1611661331,1628899|1629481|1629574|1630097|1642784,complete,playbyplay_inferred,203026|203866|1628881|1641656|1642304,complete,playbyplay_inferred
Shot Chart Detail,1022500074,442,1630097,Kaila Charles,1611661321,Dallas Wings,4,7,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20250617,DAL,GSV,2025,1022500074442,19280,validated,,0,matched,playbyplayv2,1611661331,1628899|1629481|1629574|1630097|1642784,complete,playbyplay_inferred,203026|203855|203866|1641656|1642304,complete,playbyplay_inferred
Shot Chart Detail,1022500081,64,1630097,Kaila Charles,1611661321,Dallas Wings,1,5,7,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-121,136,1,1,20250620,CON,DAL,2025,102250008164,2930,validated,,0,matched,playbyplayv2,1611661323,1629481|1629574|1630097|1642793|1642808,complete,playbyplay_inferred,202250|1629497|1631135|1642292|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500081,72,1630097,Kaila Charles,1611661321,Dallas Wings,1,4,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,1,20250620,CON,DAL,2025,102250008172,3300,validated,1642808,1,matched,playbyplayv2,1611661323,1629481|1629574|1630096|1630097|1642808,complete,playbyplay_inferred,202250|1629497|1631135|1642292|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500081,121,1630097,Kaila Charles,1611661321,Dallas Wings,1,1,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-154,101,1,1,20250620,CON,DAL,2025,1022500081121,5090,validated,1628899,1,matched,playbyplayv2,1611661323,1628899|1630096|1630097|1631019|1642784,complete,playbyplay_inferred,203829|1629497|1631135|1642240|1642800,complete,playbyplay_inferred
Shot Chart Detail,1022500081,157,1630097,Kaila Charles,1611661321,Dallas Wings,2,8,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,210,1,0,20250620,CON,DAL,2025,1022500081157,6750,validated,,0,matched,playbyplayv2,1611661323,1628899|1629481|1630096|1630097|1642784,complete,playbyplay_inferred,202250|203829|1628263|1631135|1642240,complete,playbyplay_inferred
Shot Chart Detail,1022500081,242,1630097,Kaila Charles,1611661321,Dallas Wings,2,3,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,22,-228,29,1,0,20250620,CON,DAL,2025,1022500081242,9760,validated,,0,matched,playbyplayv2,1611661323,1629481|1629574|1630097|1641650|1642784,complete,playbyplay_inferred,202250|203863|1629497|1642292|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500081,258,1630097,Kaila Charles,1611661321,Dallas Wings,2,2,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-139,205,1,1,20250620,CON,DAL,2025,1022500081258,10400,validated,1642808,1,matched,playbyplayv2,1611661323,1628899|1629481|1629574|1630097|1642808,complete,playbyplay_inferred,202250|203863|1628263|1629497|1642292,complete,playbyplay_inferred
Shot Chart Detail,1022500081,271,1630097,Kaila Charles,1611661321,Dallas Wings,2,2,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,22,1,0,20250620,CON,DAL,2025,1022500081271,10750,validated,,0,matched,playbyplayv2,1611661323,1628899|1629481|1629574|1630097|1642784,complete,playbyplay_inferred,202250|1628263|1629497|1631135|1642292,complete,playbyplay_inferred
Shot Chart Detail,1022500081,304,1630097,Kaila Charles,1611661321,Dallas Wings,2,0,0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-50,51,1,0,20250620,CON,DAL,2025,1022500081304,12000,validated,,0,matched,playbyplayv2,1611661323,1628899|1629481|1629574|1630097|1642784,complete,playbyplay_inferred,202250|203829|1631135|1642292|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500086,103,1630097,Kaila Charles,1611661321,Dallas Wings,1,3,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,157,49,1,0,20250622,WAS,DAL,2025,1022500086103,4020,validated,,0,matched,playbyplayv2,1611661322,1628899|1629481|1629574|1630097|1642808,complete,playbyplay_inferred,203828|1630134|1631141|1642290|1642785,complete,playbyplay_inferred
