GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022500005,400,1629546,Marine Johannès,1611661313,New York Liberty,3,2,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-148,129,1,1,20250517,NYL,LVA,2025,1022500005400,16430,validated,,0,matched,playbyplayv2,1611661319,1627673|1629477|1629546|1629568|1630142,complete,gamerotation,204319|1627676|1628932|1629498|1631006,complete,gamerotation
Shot Chart Detail,1022500028,159,1629546,Marine Johannès,1611661313,New York Liberty,2,9,21,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-6,1,1,20250527,NYL,GSV,2025,1022500028159,6390,validated,,0,matched,playbyplayv2,1611661331,203822|204330|204333|1629546|1629568,complete,playbyplay_inferred,203855|1627701|1631007|1642210|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500028,161,1629546,Marine Johannès,1611661313,New York Liberty,2,8,43,Made Shot,Driving Floating Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-7,267,1,1,20250527,NYL,GSV,2025,1022500028161,6770,validated,204330,1,matched,playbyplayv2,1611661331,203822|204330|204333|1629546|1629568,complete,playbyplay_inferred,203855|1627701|1631007|1642210|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500028,173,1629546,Marine Johannès,1611661313,New York Liberty,2,7,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,48,241,1,1,20250527,NYL,GSV,2025,1022500028173,7340,validated,204330,1,matched,playbyplayv2,1611661331,203822|204330|204333|1629546|1629568,complete,playbyplay_inferred,203855|1627701|1631007|1642210|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500028,177,1629546,Marine Johannès,1611661313,New York Liberty,2,7,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,-27,1,0,20250527,NYL,GSV,2025,1022500028177,7580,validated,,0,matched,playbyplayv2,1611661331,203822|204330|204333|1629546|1629568,complete,playbyplay_inferred,203855|1627701|1631007|1642210|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500028,203,1629546,Marine Johannès,1611661313,New York Liberty,2,5,41,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-9,1,1,20250527,NYL,GSV,2025,1022500028203,8590,validated,1629477,1,matched,playbyplayv2,1611661331,203822|1627668|1627673|1629477|1629546,complete,playbyplay_inferred,203855|1627701|1631007|1642324|1642767,complete,playbyplay_inferred
Shot Chart Detail,1022500028,284,1629546,Marine Johannès,1611661313,New York Liberty,2,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-174,165,1,0,20250527,NYL,GSV,2025,1022500028284,11520,validated,,0,matched,playbyplayv2,1611661331,204333|1627668|1629546|1629568|1630142,complete,playbyplay_inferred,203866|1627701|1631007|1642304|1642767,complete,playbyplay_inferred
Shot Chart Detail,1022500028,559,1629546,Marine Johannès,1611661313,New York Liberty,4,2,32,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,133,1,1,20250527,NYL,GSV,2025,1022500028559,22480,validated,203822,1,matched,playbyplayv2,1611661331,203822|204330|1629546|1629568|1642320,complete,playbyplay_inferred,203855|203866|1627701|1631007|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500028,567,1629546,Marine Johannès,1611661313,New York Liberty,4,1,32,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-185,197,1,1,20250527,NYL,GSV,2025,1022500028567,23080,validated,,0,matched,playbyplayv2,1611661331,203822|204330|1629546|1629568|1642320,complete,playbyplay_inferred,203855|203866|1627701|1631007|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500028,577,1629546,Marine Johannès,1611661313,New York Liberty,4,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-220,108,1,0,20250527,NYL,GSV,2025,1022500028577,23510,validated,,0,matched,playbyplayv2,1611661331,203822|204330|1629546|1629568|1642320,complete,playbyplay_inferred,203855|203866|1627701|1631007|1642324,complete,playbyplay_inferred
Shot Chart Detail,1022500033,99,1629546,Marine Johannès,1611661313,New York Liberty,1,2,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-203,147,1,0,20250529,NYL,GSV,2025,102250003399,4380,validated,,0,matched,playbyplayv2,1611661331,203822|204330|204333|1627668|1629546,complete,playbyplay_inferred,203866|1628508|1628881|1642304|1642767,complete,playbyplay_inferred
Shot Chart Detail,1022500033,338,1629546,Marine Johannès,1611661313,New York Liberty,3,5,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,34,1,1,20250529,NYL,GSV,2025,1022500033338,14990,validated,1630142,1,matched,playbyplayv2,1611661331,1627668|1629477|1629546|1629568|1630142,complete,playbyplay_inferred,203855|1628508|1628881|1642210|1642767,complete,playbyplay_inferred
Shot Chart Detail,1022500033,352,1629546,Marine Johannès,1611661313,New York Liberty,3,4,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,39,140,1,1,20250529,NYL,GSV,2025,1022500033352,15430,validated,1629477,1,matched,playbyplayv2,1611661331,1627668|1629477|1629546|1629568|1630142,complete,playbyplay_inferred,203855|203866|1628508|1628881|1642210,complete,playbyplay_inferred
Shot Chart Detail,1022500033,417,1629546,Marine Johannès,1611661313,New York Liberty,3,0,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-200,164,1,1,20250529,NYL,GSV,2025,1022500033417,17920,validated,204333,1,matched,playbyplayv2,1611661331,203822|204333|1629477|1629546|1630142,complete,playbyplay_inferred,203866|1628508|1628881|1631007|1642210,complete,playbyplay_inferred
Shot Chart Detail,1022500033,424,1629546,Marine Johannès,1611661313,New York Liberty,4,9,47,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,23,1,0,20250529,NYL,GSV,2025,1022500033424,18130,validated,,0,matched,playbyplayv2,1611661331,203822|204333|1627668|1629546|1630142,complete,playbyplay_inferred,203866|1628508|1628881|1631007|1642210,complete,playbyplay_inferred
Shot Chart Detail,1022500033,436,1629546,Marine Johannès,1611661313,New York Liberty,4,8,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,75,261,1,0,20250529,NYL,GSV,2025,1022500033436,18690,validated,,0,matched,playbyplayv2,1611661331,203822|204333|1627668|1629546|1630142,complete,playbyplay_inferred,1628508|1628881|1631007|1642210|1642767,complete,playbyplay_inferred
Shot Chart Detail,1022500033,514,1629546,Marine Johannès,1611661313,New York Liberty,4,3,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,210,1,0,20250529,NYL,GSV,2025,1022500033514,21790,validated,,0,matched,playbyplayv2,1611661331,204333|1627668|1629477|1629546|1630142,complete,playbyplay_inferred,203866|1627701|1631007|1642210|1642767,complete,playbyplay_inferred
Shot Chart Detail,1022500036,104,1629546,Marine Johannès,1611661313,New York Liberty,1,1,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,-24,1,1,20250530,WAS,NYL,2025,1022500036104,5010,validated,1629477,1,matched,playbyplayv2,1611661322,1627673|1629477|1629546|1629568|1630142,complete,playbyplay_inferred,1628279|1631022|1631141|1642290|1642802,complete,playbyplay_inferred
Shot Chart Detail,1022500036,123,1629546,Marine Johannès,1611661313,New York Liberty,1,1,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,168,216,1,0,20250530,WAS,NYL,2025,1022500036123,5260,validated,,0,matched,playbyplayv2,1611661322,203822|204333|1627668|1629546|1629568,complete,playbyplay_inferred,203828|1628279|1630134|1631141|1642792,complete,playbyplay_inferred
Shot Chart Detail,1022500036,156,1629546,Marine Johannès,1611661313,New York Liberty,2,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,206,1,0,20250530,WAS,NYL,2025,1022500036156,6640,validated,,0,matched,playbyplayv2,1611661322,203822|204330|204333|1627668|1629546,complete,playbyplay_inferred,203828|1628279|1630134|1642785|1642792,complete,playbyplay_inferred
Shot Chart Detail,1022500036,160,1629546,Marine Johannès,1611661313,New York Liberty,2,8,35,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-224,115,1,0,20250530,WAS,NYL,2025,1022500036160,6850,validated,,0,matched,playbyplayv2,1611661322,203822|204330|204333|1627668|1629546,complete,playbyplay_inferred,203828|1628279|1630134|1642785|1642792,complete,playbyplay_inferred
Shot Chart Detail,1022500036,386,1629546,Marine Johannès,1611661313,New York Liberty,3,3,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-37,1,0,20250530,WAS,NYL,2025,1022500036386,15930,validated,,0,matched,playbyplayv2,1611661322,1627668|1627673|1629477|1629546|1630142,complete,playbyplay_inferred,1628279|1631022|1631141|1642290|1642785,complete,playbyplay_inferred
Shot Chart Detail,1022500036,430,1629546,Marine Johannès,1611661313,New York Liberty,3,0,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,23,1,0,20250530,WAS,NYL,2025,1022500036430,17410,validated,,0,matched,playbyplayv2,1611661322,203822|204333|1627673|1629546|1629568,complete,playbyplay_inferred,1630134|1631083|1642785|1642792|1642802,complete,playbyplay_inferred
Shot Chart Detail,1022500036,441,1629546,Marine Johannès,1611661313,New York Liberty,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,53,96,525,1,0,20250530,WAS,NYL,2025,1022500036441,18000,validated,,0,matched,playbyplayv2,1611661322,203822|204333|1627673|1629546|1629568,complete,playbyplay_inferred,1630134|1631083|1642785|1642792|1642802,complete,playbyplay_inferred
Shot Chart Detail,1022500036,466,1629546,Marine Johannès,1611661313,New York Liberty,4,8,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,23,1,0,20250530,WAS,NYL,2025,1022500036466,19060,validated,,0,matched,playbyplayv2,1611661322,203822|204330|1629477|1629546|1629568,complete,playbyplay_inferred,1630134|1631083|1642785|1642792|1642802,complete,playbyplay_inferred
Shot Chart Detail,1022500041,143,1629546,Marine Johannès,1611661313,New York Liberty,2,8,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,11,1,1,20250601,NYL,CON,2025,1022500041143,7120,validated,203822,1,matched,playbyplayv2,1611661323,203822|204330|1629546|1629568|1642320,complete,playbyplay_inferred,203829|203863|1629497|1642292|1642800,complete,playbyplay_inferred
Shot Chart Detail,1022500041,182,1629546,Marine Johannès,1611661313,New York Liberty,2,4,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,145,200,1,0,20250601,NYL,CON,2025,1022500041182,9210,validated,,0,matched,playbyplayv2,1611661323,203822|1627673|1629546|1629568|1642320,complete,playbyplay_inferred,202250|203829|203863|1642292|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500041,309,1629546,Marine Johannès,1611661313,New York Liberty,3,5,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,5,254,1,1,20250601,NYL,CON,2025,1022500041309,14810,validated,204333,1,matched,playbyplayv2,1611661323,204330|204333|1627668|1629546|1630142,complete,playbyplay_inferred,202250|203863|1629497|1631135|1642292,complete,playbyplay_inferred
Shot Chart Detail,1022500041,375,1629546,Marine Johannès,1611661313,New York Liberty,3,0,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,129,1,1,20250601,NYL,CON,2025,1022500041375,17960,validated,,0,matched,playbyplayv2,1611661323,203822|1627673|1629546|1629568|1642320,complete,playbyplay_inferred,203863|1629497|1642773|1642800|1642809,complete,playbyplay_inferred
Shot Chart Detail,1022500048,119,1629546,Marine Johannès,1611661313,New York Liberty,1,1,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,234,1,0,20250605,WAS,NYL,2025,1022500048119,4820,validated,,0,matched,playbyplayv2,1611661322,204330|1627668|1629477|1629546|1629568,complete,playbyplay_inferred,1630134|1631083|1631141|1642290|1642792,complete,playbyplay_inferred
Shot Chart Detail,1022500048,405,1629546,Marine Johannès,1611661313,New York Liberty,3,2,43,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,197,1,1,20250605,WAS,NYL,2025,1022500048405,16370,validated,1629477,1,matched,playbyplayv2,1611661322,204333|1627668|1629477|1629546|1630142,complete,playbyplay_inferred,1628279|1631022|1631141|1642290|1642785,complete,playbyplay_inferred
Shot Chart Detail,1022500059,115,1629546,Marine Johannès,1611661313,New York Liberty,1,1,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,22,-225,47,1,0,20250610,NYL,CHI,2025,1022500059115,5120,validated,,0,matched,playbyplayv2,1611661329,203822|1627668|1629477|1629546|1629568,complete,playbyplay_inferred,204322|1628878|1628915|1642291|1642817,complete,playbyplay_inferred
Shot Chart Detail,1022500059,157,1629546,Marine Johannès,1611661313,New York Liberty,2,8,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,132,231,1,0,20250610,NYL,CHI,2025,1022500059157,6760,validated,,0,matched,playbyplayv2,1611661329,203822|204330|204333|1629546|1631055,complete,playbyplay_inferred,204296|1628878|1628915|1642289|1642817,complete,playbyplay_inferred
Shot Chart Detail,1022500059,234,1629546,Marine Johannès,1611661313,New York Liberty,2,2,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,15,151,1,0,20250610,NYL,CHI,2025,1022500059234,10450,validated,,0,matched,playbyplayv2,1611661329,1627668|1629477|1629546|1629568|1630142,complete,playbyplay_inferred,204322|1627671|1628878|1628915|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500059,453,1629546,Marine Johannès,1611661313,New York Liberty,4,6,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-122,243,1,1,20250610,NYL,CHI,2025,1022500059453,20260,validated,1642320,1,matched,playbyplayv2,1611661329,203822|204330|1627668|1629546|1642320,complete,playbyplay_inferred,1627671|1628878|1630446|1642289|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500059,477,1629546,Marine Johannès,1611661313,New York Liberty,4,4,8,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-176,168,1,0,20250610,NYL,CHI,2025,1022500059477,21520,validated,,0,matched,playbyplayv2,1611661329,203822|204330|1627668|1629546|1642320,complete,playbyplay_inferred,1627671|1628878|1630446|1642289|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500059,482,1629546,Marine Johannès,1611661313,New York Liberty,4,3,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,232,1,0,20250610,NYL,CHI,2025,1022500059482,22060,validated,,0,matched,playbyplayv2,1611661329,203822|204330|1627668|1629546|1642320,complete,playbyplay_inferred,1627671|1628878|1630446|1642289|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022500066,82,1629546,Marine Johannès,1611661313,New York Liberty,1,3,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,173,206,1,0,20250614,IND,NYL,2025,102250006682,3730,validated,,0,matched,playbyplayv2,1611661325,203822|204330|1627668|1629477|1629546,complete,playbyplay_inferred,202641|1628909|1629482|1631086|1641648,complete,playbyplay_inferred
Shot Chart Detail,1022500066,105,1629546,Marine Johannès,1611661313,New York Liberty,1,2,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,27,1,1,20250614,IND,NYL,2025,1022500066105,4640,validated,,0,matched,playbyplayv2,1611661325,203822|204330|1627668|1629477|1629546,complete,playbyplay_inferred,202641|1628909|1629482|1641648|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022500066,118,1629546,Marine Johannès,1611661313,New York Liberty,1,1,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,188,210,1,1,20250614,IND,NYL,2025,1022500066118,5270,validated,204330,1,matched,playbyplayv2,1611661325,203822|204330|204333|1627668|1629546,complete,playbyplay_inferred,202641|203024|1628909|1629482|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022500066,139,1629546,Marine Johannès,1611661313,New York Liberty,1,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,243,1,0,20250614,IND,NYL,2025,1022500066139,5960,validated,,0,matched,playbyplayv2,1611661325,203822|204333|1627668|1629546|1631055,complete,playbyplay_inferred,202641|203024|1628909|1631086|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022500066,427,1629546,Marine Johannès,1611661313,New York Liberty,3,1,31,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,157,1,1,20250614,IND,NYL,2025,1022500066427,17090,validated,1629477,1,matched,playbyplayv2,1611661325,203822|1627668|1629477|1629546|1631055,complete,playbyplay_inferred,202641|203024|1629482|1631086|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022500066,462,1629546,Marine Johannès,1611661313,New York Liberty,4,9,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,201,183,1,0,20250614,IND,NYL,2025,1022500066462,18170,validated,,0,matched,playbyplayv2,1611661325,203822|1627668|1629477|1629546|1631055,complete,playbyplay_inferred,202641|203024|203827|1631086|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022500066,479,1629546,Marine Johannès,1611661313,New York Liberty,4,8,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20250614,IND,NYL,2025,1022500066479,18920,validated,,0,matched,playbyplayv2,1611661325,203822|1627668|1629477|1629546|1631055,complete,playbyplay_inferred,202641|203024|203827|1631086|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022500066,491,1629546,Marine Johannès,1611661313,New York Liberty,4,7,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-184,210,1,0,20250614,IND,NYL,2025,1022500066491,19490,validated,,0,matched,playbyplayv2,1611661325,203822|1627668|1629477|1629546|1631055,complete,playbyplay_inferred,202641|1628909|1629482|1641648|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022500072,180,1629546,Marine Johannès,1611661313,New York Liberty,2,7,11,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,189,1,0,20250617,NYL,ATL,2025,1022500072180,7690,validated,,0,matched,playbyplayv2,1611661330,204333|1627668|1629546|1631055|1642320,complete,playbyplay_inferred,1628277|1628280|1631009|1631044|1642804,complete,playbyplay_inferred
Shot Chart Detail,1022500072,450,1629546,Marine Johannès,1611661313,New York Liberty,4,8,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-178,185,1,0,20250617,NYL,ATL,2025,1022500072450,19200,validated,,0,matched,playbyplayv2,1611661330,204333|1627668|1629477|1629546|1631055,complete,playbyplay_inferred,203398|1628277|1628280|1628886|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022500072,452,1629546,Marine Johannès,1611661313,New York Liberty,4,7,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,44,1,0,20250617,NYL,ATL,2025,1022500072452,19290,validated,,0,matched,playbyplayv2,1611661330,204333|1627668|1629477|1629546|1631055,complete,playbyplay_inferred,203398|1628277|1628280|1628886|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022500072,482,1629546,Marine Johannès,1611661313,New York Liberty,4,5,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,46,1,1,20250617,NYL,ATL,2025,1022500072482,20430,validated,204333,1,matched,playbyplayv2,1611661330,204333|1627668|1627673|1629477|1629546,complete,playbyplay_inferred,1628277|1628280|1628886|1631009|1631044,complete,playbyplay_inferred
Shot Chart Detail,1022500072,546,1629546,Marine Johannès,1611661313,New York Liberty,4,0,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-135,248,1,0,20250617,NYL,ATL,2025,1022500072546,23690,validated,,0,matched,playbyplayv2,1611661330,204333|1627668|1627673|1629477|1629546,complete,playbyplay_inferred,203398|1628277|1628280|1628886|1631009,complete,playbyplay_inferred
