GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,2,0,0.0,2021-22
League Averages,Above the Break 3,Center(C),24+ ft.,127,41,0.323,2021-22
League Averages,Above the Break 3,Center(C),16-24 ft.,25,6,0.24,2021-22
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,214,75,0.35,2021-22
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,33,12,0.364,2021-22
League Averages,Above the Break 3,Left Side(L),16-24 ft.,17,9,0.529,2021-22
League Averages,Above the Break 3,Left Side(L),24+ ft.,16,7,0.438,2021-22
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,160,61,0.381,2021-22
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,24,8,0.333,2021-22
League Averages,Above the Break 3,Right Side(R),16-24 ft.,14,5,0.357,2021-22
League Averages,Above the Break 3,Right Side(R),24+ ft.,25,8,0.32,2021-22
League Averages,Backcourt,Back Court(BC),Back Court Shot,1,0,0.0,2021-22
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,123,47,0.382,2021-22
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,289,112,0.388,2021-22
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,18,7,0.389,2021-22
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,15,5,0.333,2021-22
League Averages,Left Corner 3,Left Side(L),24+ ft.,47,17,0.362,2021-22
League Averages,Mid-Range,Center(C),8-16 ft.,33,8,0.242,2021-22
League Averages,Mid-Range,Center(C),16-24 ft.,82,39,0.476,2021-22
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,56,21,0.375,2021-22
League Averages,Mid-Range,Left Side(L),16-24 ft.,12,6,0.5,2021-22
League Averages,Mid-Range,Left Side(L),8-16 ft.,69,25,0.362,2021-22
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,71,26,0.366,2021-22
League Averages,Mid-Range,Right Side(R),8-16 ft.,80,32,0.4,2021-22
League Averages,Mid-Range,Right Side(R),16-24 ft.,27,11,0.407,2021-22
League Averages,Restricted Area,Center(C),Less Than 8 ft.,766,449,0.586,2021-22
League Averages,Right Corner 3,Right Side(R),24+ ft.,38,15,0.395,2021-22
League Averages,Right Corner 3,Right Side(R),16-24 ft.,1,1,1.0,2021-22
