GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022600004,253,1643433,Raven Johnson,1611661325,Indiana Fever,2,2,59,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,40,1,1,20260509,IND,DAL,2026,1022600004253,10210,validated,,0,matched,playbyplayv2,1611661321,203024|1628899|1628909|1631086|1643433,complete,playbyplay_inferred,202252|1629481|1629491|1642784|1643425,complete,playbyplay_inferred
Shot Chart Detail,1022600032,597,1643433,Raven Johnson,1611661325,Indiana Fever,4,1,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,219,1,0,20260520,IND,PDX,2026,1022600032597,22810,validated,,0,matched,playbyplayv2,1611661327,1628278|1628881|1630112|1642815|1643433,complete,playbyplay_inferred,1629484|1630134|1641650|1641683|1643436,complete,playbyplay_inferred
Shot Chart Detail,1022600032,602,1643433,Raven Johnson,1611661325,Indiana Fever,4,1,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-132,222,1,0,20260520,IND,PDX,2026,1022600032602,23150,validated,,0,matched,playbyplayv2,1611661327,1628278|1628881|1630112|1642815|1643433,complete,playbyplay_inferred,1629484|1630134|1641650|1641683|1643436,complete,playbyplay_inferred
Shot Chart Detail,1022600032,605,1643433,Raven Johnson,1611661325,Indiana Fever,4,1,4,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-32,85,1,0,20260520,IND,PDX,2026,1022600032605,23360,validated,,0,matched,playbyplayv2,1611661327,1628278|1628881|1630112|1642815|1643433,complete,playbyplay_inferred,1629484|1630134|1641650|1641683|1643436,complete,playbyplay_inferred
Shot Chart Detail,1022600032,611,1643433,Raven Johnson,1611661325,Indiana Fever,4,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,15,254,1,0,20260520,IND,PDX,2026,1022600032611,23660,validated,,0,matched,playbyplayv2,1611661327,1628278|1628881|1630112|1642815|1643433,complete,playbyplay_inferred,1629484|1630134|1641650|1641683|1643436,complete,playbyplay_inferred
Shot Chart Detail,1022600039,57,1643433,Raven Johnson,1611661325,Indiana Fever,1,5,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,34,1,0,20260522,IND,GSV,2026,102260003957,2890,validated,,0,matched,playbyplayv2,1611661331,1628881|1628899|1628909|1629482|1643433,complete,playbyplay_inferred,203866|204329|1628931|1630097|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022600039,219,1643433,Raven Johnson,1611661325,Indiana Fever,2,5,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-135,198,1,0,20260522,IND,GSV,2026,1022600039219,8710,validated,,0,matched,playbyplayv2,1611661331,1628899|1628909|1629482|1641648|1643433,complete,playbyplay_inferred,203866|204329|1628931|1630097|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022600039,254,1643433,Raven Johnson,1611661325,Indiana Fever,2,2,35,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,17,85,1,1,20260522,IND,GSV,2026,1022600039254,10450,validated,1642286,1,matched,playbyplayv2,1611661331,1628899|1629482|1641648|1642286|1643433,complete,playbyplay_inferred,203026|203866|1631007|1641656|1642822,complete,playbyplay_inferred
Shot Chart Detail,1022600039,467,1643433,Raven Johnson,1611661325,Indiana Fever,3,0,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,18,1,1,20260522,IND,GSV,2026,1022600039467,17910,validated,1628909,1,matched,playbyplayv2,1611661331,1628909|1631086|1641648|1642815|1643433,complete,playbyplay_inferred,204329|1628931|1631007|1642767|1642822,complete,playbyplay_inferred
Shot Chart Detail,1022600039,501,1643433,Raven Johnson,1611661325,Indiana Fever,4,8,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,4,1,1,20260522,IND,GSV,2026,1022600039501,18620,validated,1629482,1,matched,playbyplayv2,1611661331,1629482|1641648|1642286|1642815|1643433,complete,playbyplay_inferred,203866|1628931|1631007|1642767|1642822,complete,playbyplay_inferred
Shot Chart Detail,1022600055,75,1643433,Raven Johnson,1611661325,Indiana Fever,1,5,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-11,1,0,20260528,GSV,IND,2026,102260005575,2970,validated,,0,matched,playbyplayv2,1611661331,1628881|1629482|1642286|1642815|1643433,complete,playbyplay_inferred,203866|204329|1628508|1630097|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022600055,84,1643433,Raven Johnson,1611661325,Indiana Fever,1,3,58,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-52,21,1,1,20260528,GSV,IND,2026,102260005584,3620,validated,1629482,1,matched,playbyplayv2,1611661331,1628881|1629482|1642286|1642815|1643433,complete,playbyplay_inferred,203866|204329|1628508|1630097|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022600055,122,1643433,Raven Johnson,1611661325,Indiana Fever,1,1,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,0,1,1,20260528,GSV,IND,2026,1022600055122,4880,validated,1642815,1,matched,playbyplayv2,1611661331,1628899|1628909|1629482|1642815|1643433,complete,playbyplay_inferred,203026|1628508|1641656|1642767|1642822,complete,playbyplay_inferred
Shot Chart Detail,1022600055,221,1643433,Raven Johnson,1611661325,Indiana Fever,2,5,27,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-18,135,1,0,20260528,GSV,IND,2026,1022600055221,8730,validated,,0,matched,playbyplayv2,1611661331,1628881|1628899|1629482|1642286|1643433,complete,playbyplay_inferred,203866|204329|1628508|1628931|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022600055,225,1643433,Raven Johnson,1611661325,Indiana Fever,2,5,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,-12,1,1,20260528,GSV,IND,2026,1022600055225,8800,validated,1642286,1,matched,playbyplayv2,1611661331,1628881|1628899|1629482|1642286|1643433,complete,playbyplay_inferred,203866|204329|1628508|1628931|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022600055,251,1643433,Raven Johnson,1611661325,Indiana Fever,2,3,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,1,1,1,20260528,GSV,IND,2026,1022600055251,9920,validated,1628899,1,matched,playbyplayv2,1611661331,1628899|1628909|1629482|1642815|1643433,complete,playbyplay_inferred,203866|204329|1628508|1628931|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022600055,398,1643433,Raven Johnson,1611661325,Indiana Fever,3,4,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,14,1,1,20260528,GSV,IND,2026,1022600055398,15290,validated,,0,matched,playbyplayv2,1611661331,1628899|1629482|1642286|1642815|1643433,complete,playbyplay_inferred,1628508|1641656|1642767|1642794|1642822,complete,playbyplay_inferred
Shot Chart Detail,1022600055,457,1643433,Raven Johnson,1611661325,Indiana Fever,3,1,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,22,-227,28,1,1,20260528,GSV,IND,2026,1022600055457,17150,validated,1641648,1,matched,playbyplayv2,1611661331,1628909|1629482|1631086|1641648|1643433,complete,playbyplay_inferred,1628931|1641656|1642767|1642794|1642822,complete,playbyplay_inferred
Shot Chart Detail,1022600055,561,1643433,Raven Johnson,1611661325,Indiana Fever,4,6,30,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,25,1,0,20260528,GSV,IND,2026,1022600055561,20100,validated,,0,matched,playbyplayv2,1611661331,1628881|1628909|1631086|1641648|1643433,complete,playbyplay_inferred,204329|1628931|1631007|1642767|1642794,complete,playbyplay_inferred
Shot Chart Detail,1022600055,573,1643433,Raven Johnson,1611661325,Indiana Fever,4,5,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-138,208,1,1,20260528,GSV,IND,2026,1022600055573,20810,validated,1628909,1,matched,playbyplayv2,1611661331,1628881|1628909|1631086|1641648|1643433,complete,playbyplay_inferred,204329|1628931|1631007|1642767|1642794,complete,playbyplay_inferred
Shot Chart Detail,1022600062,50,1643433,Raven Johnson,1611661325,Indiana Fever,1,6,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,38,242,1,0,20260530,PDX,IND,2026,102260006250,2360,validated,,0,matched,playbyplayv2,1611661327,1628881|1628899|1628909|1629482|1643433,complete,playbyplay_inferred,1629484|1629524|1631083|1642304|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022600062,85,1643433,Raven Johnson,1611661325,Indiana Fever,1,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-47,243,1,0,20260530,PDX,IND,2026,102260006285,3140,validated,,0,matched,playbyplayv2,1611661327,1628909|1629482|1642815|1643433|1643453,complete,playbyplay_inferred,1629524|1630143|1642782|1643494|1643506,complete,playbyplay_inferred
Shot Chart Detail,1022600062,228,1643433,Raven Johnson,1611661325,Indiana Fever,2,8,6,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,31,1,1,20260530,PDX,IND,2026,1022600062228,7140,validated,1642815,1,matched,playbyplayv2,1611661327,1628909|1631086|1641648|1642815|1643433,complete,playbyplay_inferred,1629484|1629524|1631083|1642304|1643494,complete,playbyplay_inferred
Shot Chart Detail,1022600062,427,1643433,Raven Johnson,1611661325,Indiana Fever,3,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,180,1,0,20260530,PDX,IND,2026,1022600062427,14150,validated,,0,matched,playbyplayv2,1611661327,1628899|1628909|1629482|1641648|1643433,complete,playbyplay_inferred,1629484|1629524|1631083|1642304|1642782,complete,playbyplay_inferred
Shot Chart Detail,1022600072,78,1643433,Raven Johnson,1611661325,Indiana Fever,1,4,3,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,56,1,0,20260604,IND,ATL,2026,102260007278,3570,validated,,0,matched,playbyplayv2,1611661330,1628909|1629482|1641648|1642815|1643433,complete,playbyplay_inferred,1628277|1631009|1631044|1642291|1642804,complete,playbyplay_inferred
Shot Chart Detail,1022600072,378,1643433,Raven Johnson,1611661325,Indiana Fever,3,0,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,3,1,1,20260604,IND,ATL,2026,1022600072378,17490,validated,,0,matched,playbyplayv2,1611661330,1628899|1628909|1629482|1631086|1643433,complete,playbyplay_inferred,1628277|1628886|1631009|1631044|1642804,complete,playbyplay_inferred
Shot Chart Detail,1022600072,450,1643433,Raven Johnson,1611661325,Indiana Fever,4,6,16,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,18,1,0,20260604,IND,ATL,2026,1022600072450,20240,validated,,0,matched,playbyplayv2,1611661330,1628899|1628909|1641648|1642286|1643433,complete,playbyplay_inferred,1628277|1628886|1631009|1631044|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022600072,483,1643433,Raven Johnson,1611661325,Indiana Fever,4,4,58,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-50,61,1,0,20260604,IND,ATL,2026,1022600072483,21020,validated,,0,matched,playbyplayv2,1611661330,1628899|1628909|1629482|1642286|1643433,complete,playbyplay_inferred,1628277|1628886|1631009|1642291|1642302,complete,playbyplay_inferred
Shot Chart Detail,1022600072,525,1643433,Raven Johnson,1611661325,Indiana Fever,4,2,19,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,17,1,1,20260604,IND,ATL,2026,1022600072525,22610,validated,1628909,1,matched,playbyplayv2,1611661330,1628909|1629482|1641648|1642286|1643433,complete,playbyplay_inferred,1628277|1628886|1631009|1642291|1642302,complete,playbyplay_inferred
Shot Chart Detail,1022600080,53,1643433,Raven Johnson,1611661325,Indiana Fever,1,4,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,21,1,1,20260606,NYL,IND,2026,102260008053,3140,validated,,0,matched,playbyplayv2,1611661313,1628881|1628909|1631086|1641648|1643433,complete,playbyplay_inferred,1627668|1627673|1629546|1630142|1631136,complete,playbyplay_inferred
Shot Chart Detail,1022600080,89,1643433,Raven Johnson,1611661325,Indiana Fever,1,2,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,34,1,0,20260606,NYL,IND,2026,102260008089,4240,validated,,0,matched,playbyplayv2,1611661313,1628881|1628899|1629482|1642286|1643433,complete,playbyplay_inferred,203822|204335|1629566|1630149|1630469,complete,playbyplay_inferred
Shot Chart Detail,1022600080,270,1643433,Raven Johnson,1611661325,Indiana Fever,2,1,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,0,1,0,20260606,NYL,IND,2026,1022600080270,11200,validated,,0,matched,playbyplayv2,1611661313,1628881|1629482|1641648|1642286|1643433,complete,playbyplay_inferred,1627668|1627673|1629546|1630142|1630149,complete,playbyplay_inferred
Shot Chart Detail,1022600080,302,1643433,Raven Johnson,1611661325,Indiana Fever,2,0,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,88,76,1,0,20260606,NYL,IND,2026,1022600080302,12000,validated,,0,matched,playbyplayv2,1611661313,1628881|1629482|1641648|1642286|1643433,complete,playbyplay_inferred,203822|1627668|1629566|1630142|1630149,complete,playbyplay_inferred
Shot Chart Detail,1022600080,401,1643433,Raven Johnson,1611661325,Indiana Fever,3,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23,213,100,1,0,20260606,NYL,IND,2026,1022600080401,15140,validated,,0,matched,playbyplayv2,1611661313,1628881|1628899|1631086|1642286|1643433,complete,playbyplay_inferred,204335|1627668|1627673|1629546|1630149,complete,playbyplay_inferred
Shot Chart Detail,1022600080,410,1643433,Raven Johnson,1611661325,Indiana Fever,3,4,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-35,72,1,1,20260606,NYL,IND,2026,1022600080410,15400,validated,1642286,1,matched,playbyplayv2,1611661313,1628881|1628899|1629482|1642286|1643433,complete,playbyplay_inferred,203822|204335|1627668|1627673|1630149,complete,playbyplay_inferred
Shot Chart Detail,1022600080,574,1643433,Raven Johnson,1611661325,Indiana Fever,4,5,4,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,126,1,0,20260606,NYL,IND,2026,1022600080574,20960,validated,,0,matched,playbyplayv2,1611661313,1628899|1628909|1629482|1641648|1643433,complete,playbyplay_inferred,204335|1627668|1627673|1629546|1630149,complete,playbyplay_inferred
Shot Chart Detail,1022600091,87,1643433,Raven Johnson,1611661325,Indiana Fever,1,4,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-245,5,1,1,20260611,IND,CHI,2026,102260009187,3330,validated,1642286,1,matched,playbyplayv2,1611661329,1628899|1628909|1642286|1642815|1643433,complete,playbyplay_inferred,203400|204333|1627671|1628922|1642289,complete,playbyplay_inferred
Shot Chart Detail,1022600097,96,1643433,Raven Johnson,1611661325,Indiana Fever,1,2,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,150,1,1,20260613,CON,IND,2026,102260009796,4520,validated,1642286,1,matched,playbyplayv2,1611661323,1628881|1628899|1629482|1642286|1643433,complete,playbyplay_inferred,1629568|1631135|1642303|1642800|1643449,complete,playbyplay_inferred
Shot Chart Detail,1022600106,180,1643433,Raven Johnson,1611661325,Indiana Fever,2,8,49,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,245,-3,1,1,20260616,IND,TOR,2026,1022600106180,6710,validated,1642286,1,matched,playbyplayv2,1611661332,1628881|1629482|1642286|1642815|1643433,complete,playbyplay_inferred,1627700|1627701|1629497|1629576|1643420,complete,playbyplay_inferred
Shot Chart Detail,1022600106,439,1643433,Raven Johnson,1611661325,Indiana Fever,3,0,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,24,-233,65,1,0,20260616,IND,TOR,2026,1022600106439,17600,validated,,0,matched,playbyplayv2,1611661332,1628899|1628909|1629482|1642815|1643433,complete,playbyplay_inferred,1628915|1629576|1643420|1643457|1643647,complete,playbyplay_inferred
Shot Chart Detail,1022600106,453,1643433,Raven Johnson,1611661325,Indiana Fever,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,62,205,591,1,0,20260616,IND,TOR,2026,1022600106453,18000,validated,,0,matched,playbyplayv2,1611661332,1628899|1628909|1629482|1642815|1643433,complete,playbyplay_inferred,1628915|1629497|1643420|1643457|1643647,complete,playbyplay_inferred
Shot Chart Detail,1022600106,601,1643433,Raven Johnson,1611661325,Indiana Fever,4,1,31,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-53,127,1,0,20260616,IND,TOR,2026,1022600106601,23090,validated,,0,matched,playbyplayv2,1611661332,203024|1629482|1631086|1642815|1643433,complete,playbyplay_inferred,1628915|1629576|1643420|1643457|1643647,complete,playbyplay_inferred
Shot Chart Detail,1022600106,603,1643433,Raven Johnson,1611661325,Indiana Fever,4,1,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-162,248,1,1,20260616,IND,TOR,2026,1022600106603,23130,validated,1629482,1,matched,playbyplayv2,1611661332,203024|1629482|1631086|1642815|1643433,complete,playbyplay_inferred,1628915|1629576|1643420|1643457|1643647,complete,playbyplay_inferred
Shot Chart Detail,1022600113,164,1643433,Raven Johnson,1611661325,Indiana Fever,2,8,52,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,26,1,0,20260618,IND,ATL,2026,1022600113164,6680,validated,,0,matched,playbyplayv2,1611661330,1628881|1628899|1629482|1642286|1643433,complete,playbyplay_inferred,1628277|1628886|1631009|1631044|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022600117,311,1643433,Raven Johnson,1611661325,Indiana Fever,2,2,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-145,156,1,1,20260620,ATL,IND,2026,1022600117311,10800,validated,1642286,1,matched,playbyplayv2,1611661330,1628899|1628909|1629482|1642286|1643433,complete,playbyplay_inferred,1628886|1631009|1642291|1642302|1642804,complete,playbyplay_inferred
Shot Chart Detail,1022600117,341,1643433,Raven Johnson,1611661325,Indiana Fever,2,0,2,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-12,1,0,20260620,ATL,IND,2026,1022600117341,11980,validated,,0,matched,playbyplayv2,1611661330,1628899|1628909|1629482|1642286|1643433,complete,playbyplay_inferred,1628277|1631009|1631044|1642291|1642804,complete,playbyplay_inferred
Shot Chart Detail,1022600117,527,1643433,Raven Johnson,1611661325,Indiana Fever,4,8,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,233,1,0,20260620,ATL,IND,2026,1022600117527,18790,validated,,0,matched,playbyplayv2,1611661330,203024|1628909|1629482|1642286|1643433,complete,playbyplay_inferred,1628277|1628886|1631009|1642291|1642804,complete,playbyplay_inferred
Shot Chart Detail,1022600117,540,1643433,Raven Johnson,1611661325,Indiana Fever,4,7,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,222,1,1,20260620,ATL,IND,2026,1022600117540,19410,validated,1642286,1,matched,playbyplayv2,1611661330,203024|1628909|1629482|1642286|1643433,complete,playbyplay_inferred,1628277|1628886|1631009|1642291|1642804,complete,playbyplay_inferred
Shot Chart Detail,1022600117,642,1643433,Raven Johnson,1611661325,Indiana Fever,4,1,55,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,18,1,1,20260620,ATL,IND,2026,1022600117642,22850,validated,,0,matched,playbyplayv2,1611661330,203024|1628899|1629482|1630112|1643433,complete,playbyplay_inferred,1628277|1631009|1631044|1642291|1642804,complete,playbyplay_inferred
