GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022600152,231,1643706,Ornella Bankole,1611661332,Toronto Tempo,2,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,260,1,0,20260705,TOR,DAL,2026,1022600152231,9300,validated,,0,matched,playbyplayv2,1611661321,1628915|1629497|1631055|1643420|1643706,complete,playbyplay_inferred,1629481|1629491|1629501|1642784|1643425,complete,playbyplay_inferred
Shot Chart Detail,1022600281,499,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,2,57,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,69,24,1,1,20260823,TOR,LVA,2026,1022600281499,22230,validated,1643420,1,matched,playbyplayv2,1611661319,204330|1628915|1643420|1643457|1643706,complete,playbyplay_inferred,203855|204319|1628932|1629498|1642769,complete,playbyplay_inferred
Shot Chart Detail,1022600281,516,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,2,19,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,141,147,1,0,20260823,TOR,LVA,2026,1022600281516,22610,validated,,0,matched,playbyplayv2,1611661319,204330|1628915|1643420|1643457|1643706,complete,playbyplay_inferred,204323|1631006|1642769|1643444|1643495,complete,playbyplay_inferred
Shot Chart Detail,1022600281,537,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,1,17,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,12,1,1,20260823,TOR,LVA,2026,1022600281537,23230,validated,,0,matched,playbyplayv2,1611661319,204330|1628915|1643420|1643457|1643706,complete,playbyplay_inferred,204323|1631006|1642769|1643444|1643495,complete,playbyplay_inferred
Shot Chart Detail,1022600288,127,1643706,Ornella Bankole,1611661332,Toronto Tempo,1,2,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,67,1,0,20260826,SEA,TOR,2026,1022600288127,4800,validated,,0,matched,playbyplayv2,1611661328,1627701|1629576|1630461|1643457|1643706,complete,playbyplay_inferred,203828|1629478|1641660|1643443|1643473,complete,playbyplay_inferred
Shot Chart Detail,1022600288,459,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,9,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,10,1,1,20260826,SEA,TOR,2026,1022600288459,18560,validated,,0,matched,playbyplayv2,1611661328,204330|1629576|1643420|1643445|1643706,complete,playbyplay_inferred,1629478|1629496|1641660|1642798|1643473,complete,playbyplay_inferred
Shot Chart Detail,1022600288,462,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,8,28,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,0,20260826,SEA,TOR,2026,1022600288462,18920,validated,,0,matched,playbyplayv2,1611661328,204330|1629576|1643420|1643445|1643706,complete,playbyplay_inferred,1629478|1629496|1641660|1642798|1643473,complete,playbyplay_inferred
Shot Chart Detail,1022600293,86,1643706,Ornella Bankole,1611661332,Toronto Tempo,1,3,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,18,1,1,20260828,LVA,TOR,2026,102260029386,3800,validated,,0,matched,playbyplayv2,1611661319,204330|1630461|1643445|1643457|1643706,complete,playbyplay_inferred,204319|204323|1628932|1629498|1642769,complete,playbyplay_inferred
Shot Chart Detail,1022600293,199,1643706,Ornella Bankole,1611661332,Toronto Tempo,2,5,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,14,1,1,20260828,LVA,TOR,2026,1022600293199,8430,validated,1643420,1,matched,playbyplayv2,1611661319,1630461|1643420|1643445|1643457|1643706,complete,playbyplay_inferred,203833|203855|1628932|1629498|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022600293,336,1643706,Ornella Bankole,1611661332,Toronto Tempo,3,5,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,206,1,0,20260828,LVA,TOR,2026,1022600293336,14920,validated,,0,matched,playbyplayv2,1611661319,204330|1630461|1643445|1643457|1643706,complete,playbyplay_inferred,203833|204319|1628932|1629488|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022600293,351,1643706,Ornella Bankole,1611661332,Toronto Tempo,3,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-173,158,1,0,20260828,LVA,TOR,2026,1022600293351,15690,validated,,0,matched,playbyplayv2,1611661319,204330|1630461|1643445|1643457|1643706,complete,playbyplay_inferred,203833|204319|204323|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022600293,534,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,1,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,34,1,1,20260828,LVA,TOR,2026,1022600293534,22890,validated,1642791,1,matched,playbyplayv2,1611661319,1628915|1630461|1642791|1643457|1643706,complete,playbyplay_inferred,204323|1630389|1631006|1642769|1643495,complete,playbyplay_inferred
Shot Chart Detail,1022600293,556,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,0,40,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,49,1,0,20260828,LVA,TOR,2026,1022600293556,23600,validated,,0,matched,playbyplayv2,1611661319,1628915|1630461|1642791|1643457|1643706,complete,playbyplay_inferred,204323|1630389|1631006|1642769|1643495,complete,playbyplay_inferred
Shot Chart Detail,1022600296,267,1643706,Ornella Bankole,1611661332,Toronto Tempo,2,1,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,1,20260829,PHX,TOR,2026,1022600296267,11210,validated,1643420,1,matched_name_resolved,playbyplayv3,1611661317,1628915|1630461|1643420|1643457|1643706,complete,playbyplay_v3_inferred,203826|1628244|1630442|1631118|1643493,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,271,1643706,Ornella Bankole,1611661332,Toronto Tempo,2,0,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,71,39,1,0,20260829,PHX,TOR,2026,1022600296271,11490,validated,,0,matched,playbyplayv3,1611661317,1628915|1630461|1643420|1643457|1643706,complete,playbyplay_v3_inferred,203826|1628244|1630442|1631118|1643493,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,353,1643706,Ornella Bankole,1611661332,Toronto Tempo,3,4,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-44,254,1,0,20260829,PHX,TOR,2026,1022600296353,15280,validated,,0,matched,playbyplayv3,1611661317,204330|1627701|1630461|1643445|1643706,complete,playbyplay_v3_inferred,203826|1631118|1642818|1643470|1643493,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,558,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,1,21,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-5,1,1,20260829,PHX,TOR,2026,1022600296558,23190,validated,,0,matched,playbyplayv3,1611661317,1630461|1642791|1643420|1643457|1643706,complete,playbyplay_v3_inferred,1642818|1643438|1643454|1643458|1643470,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600313,573,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,3,28,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,5,1,1,20260920,TOR,NYL,2026,1022600313573,21920,validated,1629576,1,matched_name_resolved,playbyplayv3,1611661313,1628915|1629576|1642791|1643457|1643706,complete,playbyplay_v3_inferred,1629546|1630384|1630469|1630993|1642810,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600321,96,1643706,Ornella Bankole,1611661332,Toronto Tempo,1,3,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,27,1,0,20260922,CHI,TOR,2026,102260032196,3830,validated,,0,matched,playbyplayv3,1611661329,1628915|1643420|1643445|1643457|1643706,complete,playbyplay_v3_inferred,202664|204322|1627671|1642292|1642835,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600321,111,1643706,Ornella Bankole,1611661332,Toronto Tempo,1,3,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,17,1,1,20260922,CHI,TOR,2026,1022600321111,4180,validated,1628915,1,matched_name_resolved,playbyplayv3,1611661329,204330|1628915|1643445|1643457|1643706,complete,playbyplay_v3_inferred,204322|1627671|1642292|1642324|1642835,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600321,127,1643706,Ornella Bankole,1611661332,Toronto Tempo,1,1,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,184,-18,1,0,20260922,CHI,TOR,2026,1022600321127,5380,validated,,0,matched,playbyplayv3,1611661329,204330|1628915|1643445|1643457|1643706,complete,playbyplay_v3_inferred,204322|1627671|1642292|1642324|1642835,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600321,162,1643706,Ornella Bankole,1611661332,Toronto Tempo,2,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,146,190,1,0,20260922,CHI,TOR,2026,1022600321162,6600,validated,,0,matched,playbyplayv3,1611661329,204330|1627700|1628915|1629576|1643706,complete,playbyplay_v3_inferred,202664|204322|1627671|1642289|1642324,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600321,164,1643706,Ornella Bankole,1611661332,Toronto Tempo,2,8,50,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,4,1,0,20260922,CHI,TOR,2026,1022600321164,6700,validated,,0,matched,playbyplayv3,1611661329,204330|1627700|1628915|1629576|1643706,complete,playbyplay_v3_inferred,202664|204322|1627671|1642289|1642324,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600321,526,1643706,Ornella Bankole,1611661332,Toronto Tempo,4,3,59,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,15,1,1,20260922,CHI,TOR,2026,1022600321526,21610,validated,1643420,1,matched_name_resolved,playbyplayv3,1611661329,1628915|1643420|1643445|1643457|1643706,complete,playbyplay_v3_inferred,202664|204322|1642289|1642321|1643447,complete,playbyplay_v3_inferred
