GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022600125,597,1643470,Shay Ciezki,1611661317,Phoenix Mercury,4,0,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,21,265,1,1,20260622,IND,PHX,2026,1022600125597,23580,validated,,0,matched,playbyplayv2,1611661325,204468|1631118|1643470|1643487|1643493,complete,playbyplay_inferred,1629482|1631086|1642815|1643433|1643453,complete,playbyplay_inferred
Shot Chart Detail,1022600138,438,1643470,Shay Ciezki,1611661317,Phoenix Mercury,4,8,33,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,17,1,0,20260627,TOR,PHX,2026,1022600138438,18870,validated,,0,matched,playbyplayv2,1611661332,204468|1627674|1631118|1643438|1643470,complete,playbyplay_inferred,204330|1627700|1627701|1629576|1643647,complete,playbyplay_inferred
Shot Chart Detail,1022600290,169,1643470,Shay Ciezki,1611661317,Phoenix Mercury,2,7,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1,20260827,PHX,WAS,2026,1022600290169,7290,validated,,0,matched,playbyplayv2,1611661322,204468|1627674|1628244|1630442|1643470,complete,playbyplay_inferred,1630446|1631022|1642785|1643427|1643430,complete,playbyplay_inferred
Shot Chart Detail,1022600290,193,1643470,Shay Ciezki,1611661317,Phoenix Mercury,2,6,41,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,37,1,0,20260827,PHX,WAS,2026,1022600290193,7990,validated,,0,matched,playbyplayv2,1611661322,204468|1627674|1628244|1630442|1643470,complete,playbyplay_inferred,204335|1631022|1642781|1642785|1643427,complete,playbyplay_inferred
Shot Chart Detail,1022600290,214,1643470,Shay Ciezki,1611661317,Phoenix Mercury,2,5,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-207,102,1,0,20260827,PHX,WAS,2026,1022600290214,8610,validated,,0,matched,playbyplayv2,1611661322,203826|1628244|1642818|1643470|1643493,complete,playbyplay_inferred,204335|1642781|1642785|1642792|1643427,complete,playbyplay_inferred
Shot Chart Detail,1022600290,453,1643470,Shay Ciezki,1611661317,Phoenix Mercury,4,9,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-188,146,1,1,20260827,PHX,WAS,2026,1022600290453,18160,validated,1630442,1,matched,playbyplayv2,1611661322,1627674|1630442|1631118|1642818|1643470,complete,playbyplay_inferred,1630446|1642781|1642785|1642792|1643427,complete,playbyplay_inferred
Shot Chart Detail,1022600290,459,1643470,Shay Ciezki,1611661317,Phoenix Mercury,4,9,9,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,46,1,1,20260827,PHX,WAS,2026,1022600290459,18510,validated,1642818,1,matched,playbyplayv2,1611661322,1627674|1630442|1631118|1642818|1643470,complete,playbyplay_inferred,1630446|1642781|1642785|1642792|1643427,complete,playbyplay_inferred
Shot Chart Detail,1022600296,112,1643470,Shay Ciezki,1611661317,Phoenix Mercury,1,1,21,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,196,1,0,20260829,PHX,TOR,2026,1022600296112,5190,validated,,0,matched,playbyplayv3,1611661332,1628244|1630442|1642818|1643454|1643470,complete,playbyplay_v3_inferred,204330|1627701|1628915|1630461|1643706,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,125,1643470,Shay Ciezki,1611661317,Phoenix Mercury,1,0,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,18,1,0,20260829,PHX,TOR,2026,1022600296125,5640,validated,,0,matched,playbyplayv3,1611661332,1628244|1630442|1642818|1643454|1643470,complete,playbyplay_v3_inferred,204330|1627701|1628915|1630461|1643706,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,173,1643470,Shay Ciezki,1611661317,Phoenix Mercury,2,7,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-118,235,1,0,20260829,PHX,TOR,2026,1022600296173,7670,validated,,0,matched,playbyplayv3,1611661332,1630442|1643438|1643458|1643470|1643493,complete,playbyplay_v3_inferred,204330|1627701|1642791|1643420|1643445,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,180,1643470,Shay Ciezki,1611661317,Phoenix Mercury,2,6,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,1,1,1,20260829,PHX,TOR,2026,1022600296180,8270,validated,,0,matched,playbyplayv3,1611661332,1630442|1643438|1643458|1643470|1643493,complete,playbyplay_v3_inferred,204330|1627701|1642791|1643420|1643445,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,191,1643470,Shay Ciezki,1611661317,Phoenix Mercury,2,5,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,1,20260829,PHX,TOR,2026,1022600296191,8460,validated,1643493,1,matched_name_resolved,playbyplayv3,1611661332,203826|1643438|1643454|1643470|1643493,complete,playbyplay_v3_inferred,204330|1627701|1642791|1643420|1643445,complete,playbyplay_v3_inferred
Shot Chart Detail,1022600296,235,1643470,Shay Ciezki,1611661317,Phoenix Mercury,2,3,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-116,121,1,0,20260829,PHX,TOR,2026,1022600296235,10030,validated,,0,matched,playbyplayv3,1611661332,203826|1631118|1642818|1643454|1643470,complete,playbyplay_v3_inferred,204330|1627701|1630461|1643420|1643706,complete,playbyplay_v3_inferred
