GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,15,1,0.067,2024-25
League Averages,Above the Break 3,Center(C),24+ ft.,1709,524,0.307,2024-25
League Averages,Above the Break 3,Center(C),16-24 ft.,173,60,0.347,2024-25
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,2952,1025,0.347,2024-25
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,310,105,0.339,2024-25
League Averages,Above the Break 3,Left Side(L),16-24 ft.,219,84,0.384,2024-25
League Averages,Above the Break 3,Left Side(L),24+ ft.,414,147,0.355,2024-25
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,2857,969,0.339,2024-25
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,231,72,0.312,2024-25
League Averages,Above the Break 3,Right Side(R),16-24 ft.,205,64,0.312,2024-25
League Averages,Above the Break 3,Right Side(R),24+ ft.,476,182,0.382,2024-25
League Averages,Backcourt,Back Court(BC),Back Court Shot,54,0,0.0,2024-25
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,1753,720,0.411,2024-25
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4689,1831,0.39,2024-25
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,322,114,0.354,2024-25
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,266,95,0.357,2024-25
League Averages,Left Corner 3,Left Side(L),24+ ft.,804,280,0.348,2024-25
League Averages,Left Corner 3,Left Side(L),16-24 ft.,4,3,0.75,2024-25
League Averages,Mid-Range,Center(C),8-16 ft.,452,191,0.423,2024-25
League Averages,Mid-Range,Center(C),16-24 ft.,946,374,0.395,2024-25
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,733,273,0.372,2024-25
League Averages,Mid-Range,Left Side(L),16-24 ft.,330,127,0.385,2024-25
League Averages,Mid-Range,Left Side(L),8-16 ft.,1068,408,0.382,2024-25
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,747,285,0.382,2024-25
League Averages,Mid-Range,Right Side(R),8-16 ft.,882,284,0.322,2024-25
League Averages,Mid-Range,Right Side(R),16-24 ft.,330,111,0.336,2024-25
League Averages,Restricted Area,Center(C),Less Than 8 ft.,9280,5828,0.628,2024-25
League Averages,Right Corner 3,Right Side(R),16-24 ft.,5,1,0.2,2024-25
League Averages,Right Corner 3,Right Side(R),24+ ft.,533,190,0.356,2024-25
