GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE,SHOOTING_TEAM_ID,SHOOTING_TEAM_NAME
Shot Chart Detail,1042400121,9,201886,DeWanna Bonner,1611661325,Indiana Fever,1,9,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-227,49,1,1,20240922,CON,IND,2024,10424001219,290,validated,203826,1,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,13,1630096,DiJonai Carrington,1611661325,Indiana Fever,1,9,14,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,50,68,1,0,20240922,CON,IND,2024,104240012113,460,validated,,0,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,22,1630096,DiJonai Carrington,1611661325,Indiana Fever,1,8,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20240922,CON,IND,2024,104240012122,930,validated,203826,1,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,28,201886,DeWanna Bonner,1611661325,Indiana Fever,1,8,7,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,17,1,1,20240922,CON,IND,2024,104240012128,1130,validated,203826,1,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,33,203826,Alyssa Thomas,1611661325,Indiana Fever,1,7,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,1,0,20240922,CON,IND,2024,104240012133,1520,validated,,0,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,37,1630096,DiJonai Carrington,1611661325,Indiana Fever,1,7,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,15,1,0,20240922,CON,IND,2024,104240012137,1580,validated,,0,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,39,1630096,DiJonai Carrington,1611661325,Indiana Fever,1,7,19,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,0,20240922,CON,IND,2024,104240012139,1610,validated,,0,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,42,1630112,Tyasha Harris,1611661325,Indiana Fever,1,7,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,107,154,1,0,20240922,CON,IND,2024,104240012142,1640,validated,,0,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,46,201886,DeWanna Bonner,1611661325,Indiana Fever,1,7,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-215,93,1,1,20240922,CON,IND,2024,104240012146,1770,validated,203826,1,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
Shot Chart Detail,1042400121,50,1628280,Brionna Jones,1611661325,Indiana Fever,1,6,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,3,1,0,20240922,CON,IND,2024,104240012150,2120,validated,,0,matched,playbyplayv2,1611661323,1628909|1631019|1631086|1641648|1642286,complete,playbyplay_inferred,201886|203826|1628280|1630096|1630112,complete,playbyplay_inferred,1611661323,Connecticut Sun
