GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,SEASON,time,SHOT_DATA_STATUS,RAW_PERIOD,RAW_MINUTES_REMAINING,RAW_SECONDS_REMAINING,SHOT_CLOCK_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1020500005,183,101021,Sandora Irvin,1611661317,Phoenix Mercury,1,3,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-3,99,1,0,20050521,PHO,SAC,1020500005183,2005,9980,validated,1,3,22,source,,0,matched,playbyplayv2,1611661318,100493|100696|100940|100942|101021,complete,playbyplay_inferred,100234|100419|100533|100874|100919,complete,playbyplay_inferred
Shot Chart Detail,1020500030,146,101021,Sandora Irvin,1611661317,Phoenix Mercury,1,3,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050604,HOU,PHO,1020500030146,2005,10070,validated,1,3,13,source,,0,matched,playbyplayv2,1611661316,100493|100634|100696|100888|101021,complete,playbyplay_inferred,100072|100075|100384|100552|101023,complete,playbyplay_inferred
Shot Chart Detail,1020500092,367,101021,Sandora Irvin,1611661317,Phoenix Mercury,2,2,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-107,138,1,0,20050702,LAS,PHO,1020500092367,2005,22500,validated,2,2,30,source,,0,matched,playbyplayv2,1611661320,100227|100493|100696|100940|101021,complete,playbyplay_inferred,100003|100008|100347|100724|100931,complete,playbyplay_inferred
Shot Chart Detail,1020500107,305,101021,Sandora Irvin,1611661317,Phoenix Mercury,2,3,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-172,13,1,1,20050713,PHO,CHA,1020500107305,2005,21620,validated,2,3,58,source,101036,1,matched,playbyplayv2,1611661314,100493|100544|100634|101021|101036,complete,playbyplay_inferred,100170|100236|100372|100628|100952,complete,playbyplay_inferred
Shot Chart Detail,1020500107,333,101021,Sandora Irvin,1611661317,Phoenix Mercury,2,0,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,77,1,0,20050713,PHO,CHA,1020500107333,2005,23650,validated,2,0,35,source,,0,matched,playbyplayv2,1611661314,100493|100544|100696|101021|101036,complete,playbyplay_inferred,100372|100740|100851|100952|101019,complete,playbyplay_inferred
Shot Chart Detail,1020500131,107,101021,Sandora Irvin,1611661317,Phoenix Mercury,1,9,4,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,0,20050723,SAN,PHO,1020500131107,2005,6560,validated,1,9,4,source,,0,matched,playbyplayv2,1611661319,100634|100650|100940|100942|101021,complete,playbyplay_inferred,100198|100364|100375|100807|100873,complete,playbyplay_inferred
Shot Chart Detail,1020500131,123,101021,Sandora Irvin,1611661317,Phoenix Mercury,1,7,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-19,1,0,20050723,SAN,PHO,1020500131123,2005,7650,validated,1,7,15,source,,0,matched,playbyplayv2,1611661319,100493|100544|100634|100650|101021,complete,playbyplay_inferred,100198|100364|100410|100807|100873,complete,playbyplay_inferred
Shot Chart Detail,1020500131,346,101021,Sandora Irvin,1611661317,Phoenix Mercury,2,5,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-1,1,0,20050723,SAN,PHO,1020500131346,2005,20720,validated,2,5,28,source,,0,matched,playbyplayv2,1611661319,100493|100544|100650|101021|101036,complete,playbyplay_inferred,100046|100410|100685|101026|101032,complete,playbyplay_inferred
Shot Chart Detail,1020500131,367,101021,Sandora Irvin,1611661317,Phoenix Mercury,2,4,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,23,160,1,0,20050723,SAN,PHO,1020500131367,2005,21490,validated,2,4,11,source,,0,matched,playbyplayv2,1611661319,100378|100544|100650|101021|101036,complete,playbyplay_inferred,100364|100866|100873|101026|101032,complete,playbyplay_inferred
Shot Chart Detail,1020500139,325,101021,Sandora Irvin,1611661317,Phoenix Mercury,2,4,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,54,71,1,0,20050726,PHO,LAS,1020500139325,2005,21440,validated,2,4,16,source,,0,matched,playbyplayv2,1611661320,100634|100650|100942|101021|101036,complete,playbyplay_inferred,100008|100347|100356|100988|101042,complete,playbyplay_inferred
Shot Chart Detail,1020500139,328,101021,Sandora Irvin,1611661317,Phoenix Mercury,2,4,0,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050726,PHO,LAS,1020500139328,2005,21600,validated,2,4,0,source,100650,1,matched,playbyplayv2,1611661320,100634|100650|100942|101021|101036,complete,playbyplay_inferred,100008|100347|100356|100988|101042,complete,playbyplay_inferred
