GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,SEASON,time,SHOT_DATA_STATUS,RAW_PERIOD,RAW_MINUTES_REMAINING,RAW_SECONDS_REMAINING,SHOT_CLOCK_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1020500008,111,101019,Janel McCarville,1611661314,Charlotte Sting,1,6,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,1,20050522,IND,CHA,1020500008111,2005,8060,validated,1,6,34,source,100851,1,matched,playbyplayv2,1611661325,100170|100416|100457|100851|101019,complete,playbyplay_inferred,100646|100648|100727|100928|101034,complete,playbyplay_inferred
Shot Chart Detail,1020500090,209,101019,Janel McCarville,1611661314,Charlotte Sting,2,15,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-41,158,1,0,20050702,HOU,CHA,1020500090209,2005,14820,validated,2,15,18,source,,0,matched,playbyplayv2,1611661316,100170|100236|100372|100416|101019,complete,playbyplay_inferred,100072|100075|100384|100552|100729,complete,playbyplay_inferred
Shot Chart Detail,1020500090,297,101019,Janel McCarville,1611661314,Charlotte Sting,2,6,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050702,HOU,CHA,1020500090297,2005,20270,validated,2,6,13,source,,0,matched,playbyplayv2,1611661316,100236|100372|100416|100952|101019,complete,playbyplay_inferred,100075|100363|100413|100729|101018,complete,playbyplay_inferred
Shot Chart Detail,1020500103,114,101019,Janel McCarville,1611661314,Charlotte Sting,1,7,18,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-79,46,1,1,20050712,LAS,CHA,1020500103114,2005,7620,validated,1,7,18,source,100170,1,matched,playbyplayv2,1611661320,100170|100236|100457|100952|101019,complete,playbyplay_inferred,100003|100012|100930|100931|100988,complete,playbyplay_inferred
Shot Chart Detail,1020500107,142,101019,Janel McCarville,1611661314,Charlotte Sting,1,2,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050713,PHO,CHA,1020500107142,2005,10670,validated,1,2,13,source,,0,matched,playbyplayv2,1611661317,100170|100236|100457|100952|101019,complete,playbyplay_inferred,100227|100493|100544|100634|100940,complete,playbyplay_inferred
Shot Chart Detail,1020500107,198,101019,Janel McCarville,1611661314,Charlotte Sting,2,16,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,107,71,1,0,20050713,PHO,CHA,1020500107198,2005,14340,validated,2,16,6,source,,0,matched,playbyplayv2,1611661317,100170|100236|100457|100952|101019,complete,playbyplay_inferred,100227|100493|100544|100634|100940,complete,playbyplay_inferred
Shot Chart Detail,1020500107,207,101019,Janel McCarville,1611661314,Charlotte Sting,2,14,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,148,40,1,0,20050713,PHO,CHA,1020500107207,2005,15100,validated,2,14,50,source,,0,matched,playbyplayv2,1611661317,100170|100236|100457|100952|101019,complete,playbyplay_inferred,100227|100493|100544|100634|100940,complete,playbyplay_inferred
Shot Chart Detail,1020500107,326,101019,Janel McCarville,1611661314,Charlotte Sting,2,1,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-72,166,1,0,20050713,PHO,CHA,1020500107326,2005,22940,validated,2,1,46,source,,0,matched,playbyplayv2,1611661317,100372|100740|100851|100952|101019,complete,playbyplay_inferred,100493|100544|100696|101021|101036,complete,playbyplay_inferred
Shot Chart Detail,1020500107,331,101019,Janel McCarville,1611661314,Charlotte Sting,2,0,59,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-67,56,1,0,20050713,PHO,CHA,1020500107331,2005,23410,validated,2,0,59,source,,0,matched,playbyplayv2,1611661317,100372|100740|100851|100952|101019,complete,playbyplay_inferred,100493|100544|100696|101021|101036,complete,playbyplay_inferred
Shot Chart Detail,1020500119,58,101019,Janel McCarville,1611661314,Charlotte Sting,1,12,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,0,1,0,20050719,CHA,CON,102050011958,2005,4440,validated,1,12,36,source,,0,matched,playbyplayv2,1611661323,100170|100372|100416|100628|101019,complete,playbyplay_inferred,100239|100412|100415|100666|100915,complete,playbyplay_inferred
Shot Chart Detail,1020500119,172,101019,Janel McCarville,1611661314,Charlotte Sting,1,0,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,15,-79,135,1,0,20050719,CHA,CON,1020500119172,2005,11800,validated,1,0,20,source,,0,matched,playbyplayv2,1611661323,100170|100416|100457|100628|101019,complete,playbyplay_inferred,100239|100412|100415|100666|100915,complete,playbyplay_inferred
Shot Chart Detail,1020500147,99,101019,Janel McCarville,1611661314,Charlotte Sting,1,9,39,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,20,1,0,20050729,SEA,CHA,102050014799,2005,6210,validated,1,9,39,source,,0,matched,playbyplayv2,1611661328,100372|100628|100920|100952|101019,complete,playbyplay_inferred,100484|100682|100878|101062|101103,complete,playbyplay_inferred
Shot Chart Detail,1020500147,108,101019,Janel McCarville,1611661314,Charlotte Sting,1,8,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,128,68,1,1,20050729,SEA,CHA,1020500147108,2005,6960,validated,1,8,24,source,100920,1,matched,playbyplayv2,1611661328,100372|100416|100628|100920|101019,complete,playbyplay_inferred,100484|100682|100878|101062|101103,complete,playbyplay_inferred
Shot Chart Detail,1020500147,160,101019,Janel McCarville,1611661314,Charlotte Sting,1,4,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,-6,1,0,20050729,SEA,CHA,1020500147160,2005,9550,validated,1,4,5,source,,0,matched,playbyplayv2,1611661328,100416|100457|100851|100952|101019,complete,playbyplay_inferred,100484|100660|100682|100720|100796,complete,playbyplay_inferred
Shot Chart Detail,1020500147,184,101019,Janel McCarville,1611661314,Charlotte Sting,1,1,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050729,SEA,CHA,1020500147184,2005,10960,validated,1,1,44,source,,0,matched,playbyplayv2,1611661328,100372|100416|100851|100952|101019,complete,playbyplay_inferred,100484|100660|100720|100796|100878,complete,playbyplay_inferred
Shot Chart Detail,1020500147,199,101019,Janel McCarville,1611661314,Charlotte Sting,1,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050729,SEA,CHA,1020500147199,2005,12000,validated,1,0,0,source,,0,matched,playbyplayv2,1611661328,100372|100416|100851|100952|101019,complete,playbyplay_inferred,100660|100720|100796|100878|101030,complete,playbyplay_inferred
Shot Chart Detail,1020500156,89,101019,Janel McCarville,1611661314,Charlotte Sting,1,8,38,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,22,1,1,20050802,WAS,CHA,102050015689,2005,6820,validated,1,8,38,source,,0,matched,playbyplayv2,1611661322,100236|100416|100457|100920|101019,complete,playbyplay_inferred,100199|100396|100690|100949|100950,complete,playbyplay_inferred
Shot Chart Detail,1020500163,141,101019,Janel McCarville,1611661314,Charlotte Sting,1,4,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050806,CHA,DET,1020500163141,2005,9030,validated,1,4,57,source,,0,matched,playbyplayv2,1611661321,100363|100457|100628|100920|101019,complete,playbyplay_inferred,100414|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1020500171,339,101019,Janel McCarville,1611661314,Charlotte Sting,2,6,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-145,10,1,0,20050809,DET,CHA,1020500171339,2005,20190,validated,2,6,21,source,,0,matched,playbyplayv2,1611661321,100363|100416|100552|100920|101019,complete,playbyplay_inferred,100059|100404|100414|100656|100721,complete,playbyplay_inferred
Shot Chart Detail,1020500171,344,101019,Janel McCarville,1611661314,Charlotte Sting,2,5,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,26,1,0,20050809,DET,CHA,1020500171344,2005,20430,validated,2,5,57,source,,0,matched,playbyplayv2,1611661321,100363|100416|100552|100920|101019,complete,playbyplay_inferred,100059|100404|100414|100656|100721,complete,playbyplay_inferred
Shot Chart Detail,1020500191,360,101019,Janel McCarville,1611661314,Charlotte Sting,2,4,21,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-138,-3,1,1,20050818,CON,CHA,1020500191360,2005,21390,validated,2,4,21,source,101064,1,matched,playbyplayv2,1611661323,100363|100740|100851|101019|101064,complete,playbyplay_inferred,100412|100415|100666|100723|100915,complete,playbyplay_inferred
Shot Chart Detail,1020500191,374,101019,Janel McCarville,1611661314,Charlotte Sting,2,1,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-112,100,1,0,20050818,CON,CHA,1020500191374,2005,23190,validated,2,1,21,source,,0,matched,playbyplayv2,1611661323,100363|100851|100920|101019|101064,complete,playbyplay_inferred,100412|100415|100666|100723|100915,complete,playbyplay_inferred
Shot Chart Detail,1020500204,166,101019,Janel McCarville,1611661314,Charlotte Sting,1,0,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050823,CHA,DET,1020500204166,2005,11720,validated,1,0,28,source,,0,matched,playbyplayv2,1611661321,100363|100416|100740|100920|101019,complete,playbyplay_inferred,100404|100414|100639|100843|100888,complete,playbyplay_inferred
Shot Chart Detail,1020500211,16,101019,Janel McCarville,1611661314,Charlotte Sting,1,17,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,46,1,0,20050825,NYL,CHA,102050021116,2005,1800,validated,1,17,0,source,,0,matched,playbyplayv2,1611661313,100416|100457|100628|100952|101019,complete,playbyplay_inferred,100043|100103|100342|100345|100937,complete,playbyplay_inferred
Shot Chart Detail,1020500211,30,101019,Janel McCarville,1611661314,Charlotte Sting,1,15,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050825,NYL,CHA,102050021130,2005,2440,validated,1,15,56,source,,0,matched,playbyplayv2,1611661313,100416|100457|100851|100952|101019,complete,playbyplay_inferred,100043|100103|100342|100345|100937,complete,playbyplay_inferred
Shot Chart Detail,1020500211,35,101019,Janel McCarville,1611661314,Charlotte Sting,1,15,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050825,NYL,CHA,102050021135,2005,2820,validated,1,15,18,source,,0,matched,playbyplayv2,1611661313,100416|100457|100851|100952|101019,complete,playbyplay_inferred,100043|100103|100342|100345|100937,complete,playbyplay_inferred
Shot Chart Detail,1020500216,33,101019,Janel McCarville,1611661314,Charlotte Sting,1,15,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050827,CHA,CON,102050021633,2005,2510,validated,1,15,49,source,,0,matched,playbyplayv2,1611661323,100416|100457|100628|100952|101019,complete,playbyplay_inferred,100239|100412|100415|100915|100975,complete,playbyplay_inferred
Shot Chart Detail,1020500216,244,101019,Janel McCarville,1611661314,Charlotte Sting,2,18,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-102,12,1,0,20050827,CHA,CON,1020500216244,2005,12860,validated,1,1,54,pbp_verified_2005_halftime,,0,matched,playbyplayv2,1611661323,100416|100457|100628|100952|101019,complete,playbyplay_inferred,100239|100412|100415|100915|100975,complete,playbyplay_inferred
Shot Chart Detail,1020500216,274,101019,Janel McCarville,1611661314,Charlotte Sting,2,16,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050827,CHA,CON,1020500216274,2005,14320,validated,2,16,8,source,100952,1,matched,playbyplayv2,1611661323,100416|100457|100628|100952|101019,complete,playbyplay_inferred,100239|100412|100667|100916|100975,complete,playbyplay_inferred
