GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,2,0,0.0,2007-08
League Averages,Above the Break 3,Center(C),24+ ft.,16,5,0.313,2007-08
League Averages,Above the Break 3,Center(C),16-24 ft.,127,45,0.354,2007-08
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,33,9,0.273,2007-08
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,144,56,0.389,2007-08
League Averages,Above the Break 3,Left Side(L),16-24 ft.,108,52,0.481,2007-08
League Averages,Above the Break 3,Left Side(L),24+ ft.,17,7,0.412,2007-08
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,13,2,0.154,2007-08
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,148,54,0.365,2007-08
League Averages,Above the Break 3,Right Side(R),16-24 ft.,85,36,0.424,2007-08
League Averages,Above the Break 3,Right Side(R),24+ ft.,4,0,0.0,2007-08
League Averages,Backcourt,Back Court(BC),Back Court Shot,5,0,0.0,2007-08
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,103,43,0.417,2007-08
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,176,54,0.307,2007-08
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,40,11,0.275,2007-08
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,43,11,0.256,2007-08
League Averages,Left Corner 3,Left Side(L),24+ ft.,63,21,0.333,2007-08
League Averages,Left Corner 3,Left Side(L),16-24 ft.,23,11,0.478,2007-08
League Averages,Mid-Range,Center(C),8-16 ft.,65,31,0.477,2007-08
League Averages,Mid-Range,Center(C),16-24 ft.,44,13,0.295,2007-08
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,46,14,0.304,2007-08
League Averages,Mid-Range,Left Side(L),16-24 ft.,83,24,0.289,2007-08
League Averages,Mid-Range,Left Side(L),8-16 ft.,249,97,0.39,2007-08
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,51,17,0.333,2007-08
League Averages,Mid-Range,Right Side(R),8-16 ft.,228,83,0.364,2007-08
League Averages,Mid-Range,Right Side(R),16-24 ft.,62,19,0.306,2007-08
League Averages,Restricted Area,Center(C),Less Than 8 ft.,931,509,0.547,2007-08
League Averages,Right Corner 3,Center(C),Less Than 8 ft.,1,1,1.0,2007-08
League Averages,Right Corner 3,Right Side(R),16-24 ft.,35,14,0.4,2007-08
League Averages,Right Corner 3,Right Side(R),24+ ft.,39,10,0.256,2007-08
