GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,12,1,0.083,2012-13
League Averages,Above the Break 3,Center(C),24+ ft.,155,31,0.2,2012-13
League Averages,Above the Break 3,Center(C),16-24 ft.,961,330,0.343,2012-13
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,162,43,0.265,2012-13
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,1504,528,0.351,2012-13
League Averages,Above the Break 3,Left Side(L),16-24 ft.,693,254,0.367,2012-13
League Averages,Above the Break 3,Left Side(L),24+ ft.,68,27,0.397,2012-13
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,234,61,0.261,2012-13
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,1483,538,0.363,2012-13
League Averages,Above the Break 3,Right Side(R),16-24 ft.,572,211,0.369,2012-13
League Averages,Above the Break 3,Right Side(R),24+ ft.,111,42,0.378,2012-13
League Averages,Backcourt,Back Court(BC),Back Court Shot,45,2,0.044,2012-13
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,954,341,0.357,2012-13
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2729,885,0.324,2012-13
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,240,89,0.371,2012-13
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,330,116,0.352,2012-13
League Averages,Left Corner 3,Left Side(L),24+ ft.,280,107,0.382,2012-13
League Averages,Left Corner 3,Left Side(L),16-24 ft.,414,175,0.423,2012-13
League Averages,Mid-Range,Center(C),8-16 ft.,497,198,0.398,2012-13
League Averages,Mid-Range,Center(C),16-24 ft.,696,262,0.376,2012-13
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,630,220,0.349,2012-13
League Averages,Mid-Range,Left Side(L),16-24 ft.,602,215,0.357,2012-13
League Averages,Mid-Range,Left Side(L),8-16 ft.,1649,590,0.358,2012-13
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,815,298,0.366,2012-13
League Averages,Mid-Range,Right Side(R),8-16 ft.,1551,545,0.351,2012-13
League Averages,Mid-Range,Right Side(R),16-24 ft.,642,227,0.354,2012-13
League Averages,Restricted Area,Center(C),Less Than 8 ft.,8622,5128,0.595,2012-13
League Averages,Right Corner 3,Right Side(R),16-24 ft.,191,83,0.435,2012-13
League Averages,Right Corner 3,Right Side(R),24+ ft.,332,112,0.337,2012-13
