GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022400001,430,1631055,Nyara Sabally,1611661313,New York Liberty,3,0,7,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,57,-3,1,0,20240514,WAS,NYL,2024,1022400001430,17930,validated,,0,matched,playbyplayv2,1611661322,1627668|1629477|1630142|1631055|1641602,complete,playbyplay_inferred,1628278|1628878|1631022|1642210|1642290,complete,playbyplay_inferred
Shot Chart Detail,1022400007,366,1631055,Nyara Sabally,1611661313,New York Liberty,3,4,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-3,1,1,20240516,IND,NYL,2024,1022400007366,15540,validated,1629477,1,matched,playbyplayv2,1611661325,204335|1627668|1629477|1631055|1641602,complete,playbyplay_inferred,204365|1627701|1628909|1631086|1641648,complete,playbyplay_inferred
Shot Chart Detail,1022400010,166,1631055,Nyara Sabally,1611661313,New York Liberty,2,8,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,24,1,1,20240518,NYL,IND,2024,1022400010166,6740,validated,204335,1,matched,playbyplayv2,1611661325,202664|204335|1629568|1630142|1631055,complete,playbyplay_inferred,1627701|1628909|1631019|1631086|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022400010,419,1631055,Nyara Sabally,1611661313,New York Liberty,3,0,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,26,1,1,20240518,NYL,IND,2024,1022400010419,17990,validated,202664,1,matched,playbyplayv2,1611661325,202664|203866|1629568|1630142|1631055,complete,playbyplay_inferred,204365|1627701|1628909|1628929|1631019,complete,playbyplay_inferred
Shot Chart Detail,1022400010,549,1631055,Nyara Sabally,1611661313,New York Liberty,4,3,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,1,1,1,20240518,NYL,IND,2024,1022400010549,22150,validated,,0,matched,playbyplayv2,1611661325,204335|1627668|1629477|1630142|1631055,complete,playbyplay_inferred,1628909|1628929|1629478|1641648|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022400010,560,1631055,Nyara Sabally,1611661313,New York Liberty,4,2,28,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-30,29,1,0,20240518,NYL,IND,2024,1022400010560,22520,validated,,0,matched,playbyplayv2,1611661325,204335|1629477|1629568|1630142|1631055,complete,playbyplay_inferred,1628909|1628929|1629478|1641648|1642286,complete,playbyplay_inferred
Shot Chart Detail,1022400022,39,1631055,Nyara Sabally,1611661313,New York Liberty,1,6,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,7,1,1,20240523,NYL,CHI,2024,102240002239,2020,validated,1629477,1,matched,playbyplayv2,1611661329,202664|204335|1627668|1629477|1631055,complete,playbyplay_inferred,204322|1629497|1630389|1630446|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022400022,42,1631055,Nyara Sabally,1611661313,New York Liberty,1,6,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,1,20240523,NYL,CHI,2024,102240002242,2400,validated,202664,1,matched,playbyplayv2,1611661329,202664|204335|1627668|1629477|1631055,complete,playbyplay_inferred,204322|1629497|1630389|1630446|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022400022,69,1631055,Nyara Sabally,1611661313,New York Liberty,1,3,53,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,4,1,0,20240523,NYL,CHI,2024,102240002269,3670,validated,,0,matched,playbyplayv2,1611661329,202664|204335|1627668|1629477|1631055,complete,playbyplay_inferred,204322|1628263|1629497|1630446|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022400022,71,1631055,Nyara Sabally,1611661313,New York Liberty,1,3,51,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,20,1,0,20240523,NYL,CHI,2024,102240002271,3690,validated,,0,matched,playbyplayv2,1611661329,202664|204335|1627668|1629477|1631055,complete,playbyplay_inferred,204322|1628263|1629497|1630446|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022400022,93,1631055,Nyara Sabally,1611661313,New York Liberty,1,2,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,9,1,1,20240523,NYL,CHI,2024,102240002293,4310,validated,1629477,1,matched,playbyplayv2,1611661329,202664|203866|1627668|1629477|1631055,complete,playbyplay_inferred,1628263|1629488|1629497|1630150|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022400022,560,1631055,Nyara Sabally,1611661313,New York Liberty,4,0,48,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,43,1,1,20240523,NYL,CHI,2024,1022400022560,23520,validated,,0,matched,playbyplayv2,1611661329,204335|1627668|1627673|1629477|1631055,complete,playbyplay_inferred,204322|1628263|1629497|1630389|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022400025,231,1631055,Nyara Sabally,1611661313,New York Liberty,2,1,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,3,1,0,20240525,MIN,NYL,2024,1022400025231,11080,validated,,0,matched,playbyplayv2,1611661324,202664|204335|1627668|1630142|1631055,complete,playbyplay_inferred,203825|1627675|1629483|1629524|1641657,complete,playbyplay_inferred
Shot Chart Detail,1022400025,538,1631055,Nyara Sabally,1611661313,New York Liberty,4,0,18,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,17,1,1,20240525,MIN,NYL,2024,1022400025538,23820,validated,,0,matched,playbyplayv2,1611661324,203866|1629568|1631055|1641602|1642301,complete,playbyplay_inferred,1628508|1629567|1630151|1631021|1642293,complete,playbyplay_inferred
Shot Chart Detail,1022400035,142,1631055,Nyara Sabally,1611661313,New York Liberty,2,9,26,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-34,98,1,0,20240529,NYL,PHO,2024,1022400035142,6340,validated,,0,matched,playbyplayv2,1611661317,202664|203866|204335|1630142|1631055,complete,playbyplay_inferred,100940|1629482|1629571|1630134|1630442,complete,playbyplay_inferred
Shot Chart Detail,1022400035,340,1631055,Nyara Sabally,1611661313,New York Liberty,3,2,53,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,27,1,1,20240529,NYL,PHO,2024,1022400035340,16270,validated,,0,matched,playbyplayv2,1611661317,202664|1627668|1629477|1630142|1631055,complete,playbyplay_inferred,204333|1627674|1629571|1630134|1641700,complete,playbyplay_inferred
Shot Chart Detail,1022400133,82,1631055,Nyara Sabally,1611661313,New York Liberty,1,3,10,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,7,1,0,20240711,NYL,CHI,2024,102240013382,4100,validated,,0,matched,playbyplayv2,1611661329,203866|1627668|1629477|1630142|1631055,complete,playbyplay_inferred,204330|1628263|1629497|1630150|1642291,complete,playbyplay_inferred
Shot Chart Detail,1022400133,379,1631055,Nyara Sabally,1611661313,New York Liberty,4,9,37,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,55,1,1,20240711,NYL,CHI,2024,1022400133379,18230,validated,1629477,1,matched,playbyplayv2,1611661329,203866|1627673|1629477|1630142|1631055,complete,playbyplay_inferred,204330|1628263|1628890|1629497|1642291,complete,playbyplay_inferred
