GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1041800111,232,203824,Odyssey Sims,1611661320,Los Angeles Sparks,2,0,59,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,120,1,0,20180821,LAS,MIN,2018,1041800111232,11410,validated,,0,matched,playbyplayv2,1611661324,100949|202650|203014|203824|203833,complete,playbyplay_inferred,100915|200671|201480|202632|1628508,complete,playbyplay_inferred
Shot Chart Detail,1041800111,379,203824,Odyssey Sims,1611661320,Los Angeles Sparks,4,9,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,83,167,1,0,20180821,LAS,MIN,2018,1041800111379,18120,validated,,0,matched,playbyplayv2,1611661324,201496|201502|203014|203029|203824,complete,playbyplay_inferred,100915|101030|200671|201480|1627701,complete,playbyplay_inferred
Shot Chart Detail,1041800201,116,203824,Odyssey Sims,1611661320,Los Angeles Sparks,1,0,42,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-63,48,1,0,20180823,WAS,LAS,2018,1041800201116,5580,validated,,0,matched,playbyplayv2,1611661322,201502|202650|203014|203029|203824,complete,playbyplay_inferred,201911|203399|203403|203437|1627672,complete,playbyplay_inferred
Shot Chart Detail,1041800201,372,203824,Odyssey Sims,1611661320,Los Angeles Sparks,3,2,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,12,1,0,20180823,WAS,LAS,2018,1041800201372,16350,validated,,0,matched,playbyplayv2,1611661322,201502|202650|203014|203029|203824,complete,playbyplay_inferred,201911|203399|203403|204333|1627672,complete,playbyplay_inferred
Shot Chart Detail,1041800201,387,203824,Odyssey Sims,1611661320,Los Angeles Sparks,3,2,4,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-7,1,1,20180823,WAS,LAS,2018,1041800201387,16760,validated,201502,1,matched,playbyplayv2,1611661322,201502|202650|203014|203029|203824,complete,playbyplay_inferred,201911|203399|203403|204333|1627672,complete,playbyplay_inferred
Shot Chart Detail,1041800201,394,203824,Odyssey Sims,1611661320,Los Angeles Sparks,3,0,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,9,1,1,20180823,WAS,LAS,2018,1041800201394,17420,validated,201502,1,matched,playbyplayv2,1611661322,201502|202650|203014|203029|203824,complete,playbyplay_inferred,201911|203399|203403|204333|1627672,complete,playbyplay_inferred
Shot Chart Detail,1041800201,420,203824,Odyssey Sims,1611661320,Los Angeles Sparks,4,9,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-169,200,1,1,20180823,WAS,LAS,2018,1041800201420,18590,validated,201502,1,matched,playbyplayv2,1611661322,201496|201502|202650|203014|203824,complete,playbyplay_inferred,201506|201911|203403|203437|1627672,complete,playbyplay_inferred
Shot Chart Detail,1041800201,433,203824,Odyssey Sims,1611661320,Los Angeles Sparks,4,7,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,167,1,0,20180823,WAS,LAS,2018,1041800201433,19230,validated,,0,matched,playbyplayv2,1611661322,201496|201502|202650|203014|203824,complete,playbyplay_inferred,201506|201911|203399|203403|203437,complete,playbyplay_inferred
