GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022200001,114,1629501,Alanna Smith,1611661325,Indiana Fever,1,1,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,115,1,0,20220506,WAS,IND,2022,1022200001114,5240,validated,,0,matched,playbyplayv2,1611661322,1628927|1629501|1631083|1631086|1631089,complete,playbyplay_inferred,203403|204333|1628278|1630957|1631022,complete,playbyplay_inferred
Shot Chart Detail,1022200011,284,1629501,Alanna Smith,1611661325,Indiana Fever,2,0,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20220510,IND,MIN,2022,1022200011284,11840,validated,1630101,1,matched,playbyplayv2,1611661324,1627676|1628927|1629501|1630101|1631019,complete,playbyplay_inferred,201480|203389|1627671|1629491|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022200011,322,1629501,Alanna Smith,1611661325,Indiana Fever,3,7,32,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,0,1,0,20220510,IND,MIN,2022,1022200011322,13480,validated,,0,matched,playbyplayv2,1611661324,1627676|1628909|1629501|1631019|1631089,complete,playbyplay_inferred,201480|203389|1627671|1629491|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022200011,343,1629501,Alanna Smith,1611661325,Indiana Fever,3,6,29,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,16,45,1,0,20220510,IND,MIN,2022,1022200011343,14110,validated,,0,matched,playbyplayv2,1611661324,1628909|1628927|1629501|1630101|1631019,complete,playbyplay_inferred,201480|203389|1627671|1629491|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022200011,347,1629501,Alanna Smith,1611661325,Indiana Fever,3,5,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,-27,1,1,20220510,IND,MIN,2022,1022200011347,14470,validated,1630101,1,matched,playbyplayv2,1611661324,1628909|1628927|1629501|1630101|1631019,complete,playbyplay_inferred,201480|203389|1627671|1629491|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022200017,113,1629501,Alanna Smith,1611661325,Indiana Fever,1,2,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,22,-227,29,1,0,20220513,NYL,IND,2022,1022200017113,4330,validated,,0,matched,playbyplayv2,1611661313,202658|1627676|1628927|1629501|1631083,complete,playbyplay_inferred,203827|1628244|1630446|1630459|1631032,complete,playbyplay_inferred
Shot Chart Detail,1022200017,252,1629501,Alanna Smith,1611661325,Indiana Fever,2,3,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,29,246,1,0,20220513,NYL,IND,2022,1022200017252,9710,validated,,0,matched,playbyplayv2,1611661313,202658|1627676|1628909|1629501|1631019,complete,playbyplay_inferred,203827|203828|204335|1628244|1629477,complete,playbyplay_inferred
Shot Chart Detail,1022200022,242,1629501,Alanna Smith,1611661325,Indiana Fever,2,3,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,153,1,1,20220515,IND,ATL,2022,1022200022242,9790,validated,1628909,1,matched,playbyplayv2,1611661330,202658|1628909|1629501|1631019|1631031,complete,playbyplay_inferred,1628269|1628881|1628929|1630462|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022200022,376,1629501,Alanna Smith,1611661325,Indiana Fever,3,2,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,220,1,0,20220515,IND,ATL,2022,1022200022376,16570,validated,,0,matched,playbyplayv2,1611661330,202658|1628909|1629501|1631019|1631031,complete,playbyplay_inferred,201913|204365|1628881|1630462|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022200024,144,1629501,Alanna Smith,1611661325,Indiana Fever,1,0,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-113,212,1,0,20220517,IND,ATL,2022,1022200024144,5650,validated,,0,matched,playbyplayv2,1611661330,1627676|1628268|1628909|1629501|1631089,complete,playbyplay_inferred,201913|1628269|1630136|1630462|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022200024,147,1629501,Alanna Smith,1611661325,Indiana Fever,1,0,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,213,1,0,20220517,IND,ATL,2022,1022200024147,5840,validated,,0,matched,playbyplayv2,1611661330,1627676|1628268|1628909|1629501|1631089,complete,playbyplay_inferred,201913|1628269|1630136|1630462|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022200024,152,1629501,Alanna Smith,1611661325,Indiana Fever,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,49,-101,489,1,0,20220517,IND,ATL,2022,1022200024152,6000,validated,,0,matched,playbyplayv2,1611661330,1627676|1628268|1628909|1629501|1631089,complete,playbyplay_inferred,201913|1628269|1630136|1630462|1631009,complete,playbyplay_inferred
Shot Chart Detail,1022200024,163,1629501,Alanna Smith,1611661325,Indiana Fever,2,9,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,18,1,0,20220517,IND,ATL,2022,1022200024163,6520,validated,,0,matched,playbyplayv2,1611661330,1627676|1628268|1628909|1629501|1631089,complete,playbyplay_inferred,201913|1628269|1628929|1630136|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022200024,188,1629501,Alanna Smith,1611661325,Indiana Fever,2,7,29,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,76,1,1,20220517,IND,ATL,2022,1022200024188,7510,validated,,0,matched,playbyplayv2,1611661330,1628909|1629501|1631031|1631086|1631089,complete,playbyplay_inferred,204323|1628269|1628929|1630136|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022200024,475,1629501,Alanna Smith,1611661325,Indiana Fever,4,8,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-214,86,1,0,20220517,IND,ATL,2022,1022200024475,18860,validated,,0,matched,playbyplayv2,1611661330,1627676|1629501|1631031|1631086|1631089,complete,playbyplay_inferred,204323|1628269|1628929|1630136|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022200024,602,1629501,Alanna Smith,1611661325,Indiana Fever,4,1,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-40,242,1,0,20220517,IND,ATL,2022,1022200024602,23220,validated,,0,matched,playbyplayv2,1611661330,1627676|1628268|1629501|1631086|1631089,complete,playbyplay_inferred,204323|1628929|1629492|1630136|1630462,complete,playbyplay_inferred
Shot Chart Detail,1022200031,84,1629501,Alanna Smith,1611661325,Indiana Fever,1,2,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,49,1,0,20220520,CON,IND,2022,102220003184,4480,validated,,0,matched,playbyplayv2,1611661323,1628268|1628909|1628927|1629501|1631089,complete,playbyplay_inferred,201886|203826|1628280|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022200031,125,1629501,Alanna Smith,1611661325,Indiana Fever,2,9,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,45,239,1,1,20220520,CON,IND,2022,1022200031125,6130,validated,1628909,1,matched,playbyplayv2,1611661323,1628909|1629501|1631031|1631086|1631089,complete,playbyplay_inferred,201886|203826|1627673|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022200031,238,1629501,Alanna Smith,1611661325,Indiana Fever,2,2,2,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,0,20220520,CON,IND,2022,1022200031238,10780,validated,,0,matched,playbyplayv2,1611661323,202658|1627676|1628909|1628927|1629501,complete,playbyplay_inferred,201886|202662|203826|1627675|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022200031,408,1629501,Alanna Smith,1611661325,Indiana Fever,3,0,34,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-57,190,1,0,20220520,CON,IND,2022,1022200031408,17660,validated,,0,matched,playbyplayv2,1611661323,1627676|1628909|1629501|1631031|1631089,complete,playbyplay_inferred,201886|203826|1628280|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022200031,546,1629501,Alanna Smith,1611661325,Indiana Fever,4,1,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,111,205,1,0,20220520,CON,IND,2022,1022200031546,22990,validated,,0,matched,playbyplayv2,1611661323,202658|1628909|1628927|1629501|1631083,complete,playbyplay_inferred,201886|202662|203826|1628280|1629567,complete,playbyplay_inferred
Shot Chart Detail,1022200031,552,1629501,Alanna Smith,1611661325,Indiana Fever,4,1,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-58,233,1,1,20220520,CON,IND,2022,1022200031552,23200,validated,202658,1,matched,playbyplayv2,1611661323,202658|1628909|1628927|1629501|1631083,complete,playbyplay_inferred,201886|202662|203826|1628280|1629567,complete,playbyplay_inferred
Shot Chart Detail,1022200036,58,1629501,Alanna Smith,1611661325,Indiana Fever,1,5,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,13,141,1,1,20220522,IND,CON,2022,102220003658,2620,validated,1628909,1,matched,playbyplayv2,1611661323,202658|1628268|1628909|1628927|1629501,complete,playbyplay_inferred,202662|203826|1627673|1627675|1628280,complete,playbyplay_inferred
Shot Chart Detail,1022200036,62,1629501,Alanna Smith,1611661325,Indiana Fever,1,5,12,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,162,175,1,0,20220522,IND,CON,2022,102220003662,2880,validated,,0,matched,playbyplayv2,1611661323,202658|1628268|1628909|1628927|1629501,complete,playbyplay_inferred,202662|203826|1627673|1627675|1628280,complete,playbyplay_inferred
Shot Chart Detail,1022200036,85,1629501,Alanna Smith,1611661325,Indiana Fever,1,3,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,-2,1,1,20220522,IND,CON,2022,102220003685,4090,validated,202658,1,matched,playbyplayv2,1611661323,202658|1628268|1628909|1628927|1629501,complete,playbyplay_inferred,202662|203826|1627673|1627675|1628280,complete,playbyplay_inferred
Shot Chart Detail,1022200036,134,1629501,Alanna Smith,1611661325,Indiana Fever,1,0,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,43,262,1,0,20220522,IND,CON,2022,1022200036134,5440,validated,,0,matched,playbyplayv2,1611661323,1627676|1628268|1629501|1631086|1631089,complete,playbyplay_inferred,203826|1627673|1627675|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022200036,274,1629501,Alanna Smith,1611661325,Indiana Fever,2,2,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,256,1,0,20220522,IND,CON,2022,1022200036274,10760,validated,,0,matched,playbyplayv2,1611661323,202658|1628909|1628927|1629501|1631083,complete,playbyplay_inferred,1627673|1627675|1628280|1628304|1629567,complete,playbyplay_inferred
Shot Chart Detail,1022200036,287,1629501,Alanna Smith,1611661325,Indiana Fever,2,0,26,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,35,1,0,20220522,IND,CON,2022,1022200036287,11740,validated,,0,matched,playbyplayv2,1611661323,202658|1628909|1628927|1629501|1631083,complete,playbyplay_inferred,203826|1627673|1627675|1628304|1629567,complete,playbyplay_inferred
Shot Chart Detail,1022200036,528,1629501,Alanna Smith,1611661325,Indiana Fever,4,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-2,242,1,0,20220522,IND,CON,2022,1022200036528,21650,validated,,0,matched,playbyplayv2,1611661323,1627676|1629501|1631031|1631086|1631089,complete,playbyplay_inferred,203826|1628280|1628304|1629567|1630115,complete,playbyplay_inferred
Shot Chart Detail,1022200041,51,1629501,Alanna Smith,1611661325,Indiana Fever,1,5,44,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,1,1,0,20220524,CHI,IND,2022,102220004151,2560,validated,,0,matched,playbyplayv2,1611661329,1627676|1628909|1629501|1631031|1631089,complete,playbyplay_inferred,201496|201516|202664|203416|1627674,complete,playbyplay_inferred
Shot Chart Detail,1022200041,67,1629501,Alanna Smith,1611661325,Indiana Fever,1,4,51,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-166,179,1,0,20220524,CHI,IND,2022,102220004167,3090,validated,,0,matched,playbyplayv2,1611661329,1627676|1628909|1629501|1631031|1631089,complete,playbyplay_inferred,203416|203822|1627674|1628922|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022200041,644,1629501,Alanna Smith,1611661325,Indiana Fever,4,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,223,82,1,0,20220524,CHI,IND,2022,1022200041644,23930,validated,,0,matched,playbyplayv2,1611661329,1628909|1628927|1629501|1631083|1631089,complete,playbyplay_inferred,201496|201516|202664|203416|1627674,complete,playbyplay_inferred
