GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022200010,157,1631081,Katie Benzan,1611661322,Washington Mystics,2,8,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-124,227,1,1,20220510,WAS,LVA,2022,1022200010157,7100,validated,,0,matched,playbyplayv2,1611661319,203403|1628878|1628899|1631022|1631081,complete,playbyplay_inferred,203849|204324|1628276|1629498|1631006,complete,playbyplay_inferred
Shot Chart Detail,1022200010,183,1631081,Katie Benzan,1611661322,Washington Mystics,2,6,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-212,158,1,0,20220510,WAS,LVA,2022,1022200010183,8380,validated,,0,matched,playbyplayv2,1611661319,203399|203403|1628878|1628899|1631081,complete,playbyplay_inferred,203833|204324|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022200010,363,1631081,Katie Benzan,1611661322,Washington Mystics,3,0,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-69,-7,1,0,20220510,WAS,LVA,2022,1022200010363,17440,validated,,0,matched,playbyplayv2,1611661319,203403|1628878|1630957|1631022|1631081,complete,playbyplay_inferred,202641|203849|204324|1628276|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022200010,383,1631081,Katie Benzan,1611661322,Washington Mystics,4,9,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,196,160,1,1,20220510,WAS,LVA,2022,1022200010383,18430,validated,1628878,1,matched,playbyplayv2,1611661319,203403|1628278|1628878|1631022|1631081,complete,playbyplay_inferred,202641|203849|204324|1628276|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022200010,429,1631081,Katie Benzan,1611661322,Washington Mystics,4,6,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-232,32,1,1,20220510,WAS,LVA,2022,1022200010429,19870,validated,203403,1,matched,playbyplayv2,1611661319,203399|203403|1628278|1628878|1631081,complete,playbyplay_inferred,203833|204324|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022200015,129,1631081,Katie Benzan,1611661322,Washington Mystics,1,1,6,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,12,77,1,0,20220513,WAS,DAL,2022,1022200015129,5340,validated,,0,matched,playbyplayv2,1611661321,202252|203399|203403|1628278|1631081,complete,playbyplay_inferred,204330|1629481|1630112|1630454|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022200015,410,1631081,Katie Benzan,1611661322,Washington Mystics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,50,-69,496,1,0,20220513,WAS,DAL,2022,1022200015410,18000,validated,,0,matched,playbyplayv2,1611661321,202252|203403|1628278|1631022|1631081,complete,playbyplay_inferred,204330|1628277|1629497|1630386|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022200015,443,1631081,Katie Benzan,1611661322,Washington Mystics,4,8,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,24,241,1,1,20220513,WAS,DAL,2022,1022200015443,18820,validated,1628899,1,matched,playbyplayv2,1611661321,202252|203399|1628878|1628899|1631081,complete,playbyplay_inferred,203866|204330|1629481|1629497|1630112,complete,playbyplay_inferred
Shot Chart Detail,1022200015,578,1631081,Katie Benzan,1611661322,Washington Mystics,4,0,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-11,1,1,20220513,WAS,DAL,2022,1022200015578,23910,validated,1628278,1,matched,playbyplayv2,1611661321,203403|1628278|1630957|1631022|1631081,complete,playbyplay_inferred,203866|204330|1628277|1629481|1630386,complete,playbyplay_inferred
