GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022200003,419,1628287,Jennie Simms,1611661317,Phoenix Mercury,4,9,45,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-89,92,1,1,20220506,PHO,LVA,2022,1022200003419,18150,validated,,0,matched,playbyplayv2,1611661319,100940|202250|203400|1628287|1629484,complete,playbyplay_inferred,202641|203849|204324|1629498|1631013,complete,playbyplay_inferred
Shot Chart Detail,1022200003,480,1628287,Jennie Simms,1611661317,Phoenix Mercury,4,4,28,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,6,1,0,20220506,PHO,LVA,2022,1022200003480,21320,validated,,0,matched,playbyplayv2,1611661319,100940|202250|203035|1628242|1628287,complete,playbyplay_inferred,202641|203849|204324|1628276|1631006,complete,playbyplay_inferred
Shot Chart Detail,1022200081,102,1628287,Jennie Simms,1611661317,Phoenix Mercury,1,1,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,223,1,1,20220612,WAS,PHO,2022,1022200081102,5390,validated,203400,1,matched,playbyplayv2,1611661322,203035|203400|1628287|1629484|1629488,complete,playbyplay_inferred,203403|204322|204333|1629568|1630957,complete,playbyplay_inferred
Shot Chart Detail,1022200081,420,1628287,Jennie Simms,1611661317,Phoenix Mercury,3,1,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,-6,1,1,20220612,WAS,PHO,2022,1022200081420,17280,validated,203035,1,matched,playbyplayv2,1611661322,203035|203400|1628287|1629485|1629488,complete,playbyplay_inferred,203403|204322|1628278|1629568|1630957,complete,playbyplay_inferred
Shot Chart Detail,1022200081,431,1628287,Jennie Simms,1611661317,Phoenix Mercury,3,0,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-6,1,0,20220612,WAS,PHO,2022,1022200081431,17660,validated,,0,matched,playbyplayv2,1611661322,203035|203400|1628287|1629485|1629488,complete,playbyplay_inferred,203403|204322|1628278|1629568|1630957,complete,playbyplay_inferred
Shot Chart Detail,1022200087,127,1628287,Jennie Simms,1611661317,Phoenix Mercury,1,0,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-95,246,1,0,20220615,IND,PHO,2022,1022200087127,5740,validated,,0,matched,playbyplayv2,1611661325,100940|202250|203035|1628287|1628890,complete,playbyplay_inferred,1627676|1628909|1631031|1631083|1631089,complete,playbyplay_inferred
Shot Chart Detail,1022200087,148,1628287,Jennie Simms,1611661317,Phoenix Mercury,2,9,10,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,116,4,1,1,20220615,IND,PHO,2022,1022200087148,6500,validated,1628890,1,matched,playbyplayv2,1611661325,100940|203400|1628287|1628890|1629488,complete,playbyplay_inferred,202658|1627676|1628909|1631031|1631083,complete,playbyplay_inferred
Shot Chart Detail,1022200087,397,1628287,Jennie Simms,1611661317,Phoenix Mercury,3,2,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-178,202,1,0,20220615,IND,PHO,2022,1022200087397,16480,validated,,0,matched,playbyplayv2,1611661325,202250|203035|203400|1628287|1629488,complete,playbyplay_inferred,202658|1628242|1628909|1628927|1631019,complete,playbyplay_inferred
Shot Chart Detail,1022200099,127,1628287,Jennie Simms,1611661317,Phoenix Mercury,1,0,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-113,1,1,1,20220621,PHO,MIN,2022,1022200099127,5780,validated,1628890,1,matched,playbyplayv2,1611661324,203035|1628287|1628890|1629484|1629488,complete,playbyplay_inferred,203831|1627671|1629491|1629524|1631091,complete,playbyplay_inferred
Shot Chart Detail,1022200099,425,1628287,Jennie Simms,1611661317,Phoenix Mercury,4,9,2,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,25,1,0,20220621,PHO,MIN,2022,1022200099425,18580,validated,,0,matched,playbyplayv2,1611661324,100940|202250|203035|1628287|1629484,complete,playbyplay_inferred,203024|1627671|1627672|1629491|1629524,complete,playbyplay_inferred
Shot Chart Detail,1022200099,555,1628287,Jennie Simms,1611661317,Phoenix Mercury,4,0,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,9,1,1,20220621,PHO,MIN,2022,1022200099555,23850,validated,203035,1,matched,playbyplayv2,1611661324,203035|1628287|1629484|1629488|1631068,complete,playbyplay_inferred,1627671|1627672|1629491|1631091|1631263,complete,playbyplay_inferred
