GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,RAW_PERIOD,RAW_MINUTES_REMAINING,RAW_SECONDS_REMAINING,SHOT_CLOCK_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1040500101,2,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,19,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-135,10,1,1,20050831,DET,CON,2005,10405001012,80,validated,1,19,52,source,100415,1,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500101,5,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,19,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,15,1,0,20050831,DET,CON,2005,10405001015,410,validated,1,19,19,source,,0,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500101,61,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,14,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,75,146,1,0,20050831,DET,CON,2005,104050010161,3010,validated,1,14,59,source,,0,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100414|100639|100721|100843|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500101,77,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,13,41,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,39,66,1,1,20050831,DET,CON,2005,104050010177,3790,validated,1,13,41,source,100666,1,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100414|100639|100721|100843|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500101,109,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,10,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-141,68,1,0,20050831,DET,CON,2005,1040500101109,5730,validated,1,10,27,source,,0,matched,playbyplayv2,1611661321,100412|100667|100723|100915|100975,complete,playbyplay_inferred,100414|100494|100639|100888|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500101,140,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,6,49,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-90,89,1,1,20050831,DET,CON,2005,1040500101140,7910,validated,1,6,49,source,100975,1,matched,playbyplayv2,1611661321,100412|100415|100667|100723|100975,complete,playbyplay_inferred,100404|100639|100656|100721|100888,complete,playbyplay_inferred
Shot Chart Detail,1040500101,232,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,17,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050831,DET,CON,2005,1040500101232,13800,validated,1,0,20,pbp_verified_2005_halftime,,0,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500101,269,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,12,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,144,79,1,1,20050831,DET,CON,2005,1040500101269,16310,validated,2,12,49,source,100915,1,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500101,311,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,7,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050831,DET,CON,2005,1040500101311,19270,validated,2,7,53,source,,0,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100414|100639|100656|100721|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500101,317,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,7,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,153,59,1,1,20050831,DET,CON,2005,1040500101317,19650,validated,2,7,15,source,100415,1,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100414|100639|100656|100721|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500101,333,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,5,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-66,169,1,1,20050831,DET,CON,2005,1040500101333,20750,validated,2,5,25,source,,0,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100888,complete,playbyplay_inferred
Shot Chart Detail,1040500101,356,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,1,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,125,26,1,1,20050831,DET,CON,2005,1040500101356,22820,validated,2,1,58,source,100415,1,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500102,9,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,19,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-85,-9,1,0,20050902,CON,DET,2005,10405001029,580,validated,1,19,2,source,,0,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500102,89,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,9,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,5,1,1,20050902,CON,DET,2005,104050010289,6380,validated,1,9,22,source,100666,1,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100975,complete,playbyplay_inferred,100414|100639|100721|100843|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500102,156,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,3,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-176,49,1,1,20050902,CON,DET,2005,1040500102156,9860,validated,1,3,34,source,100723,1,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100404|100639|100721|100843|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500102,203,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,18,58,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,5,1,1,20050902,CON,DET,2005,1040500102203,12620,validated,1,2,18,pbp_verified_2005_halftime,,0,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500102,221,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,17,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,22,115,189,1,0,20050902,CON,DET,2005,1040500102221,13470,validated,1,0,53,pbp_verified_2005_halftime,,0,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500102,181,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,0,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-148,25,1,1,20050902,CON,DET,2005,1040500102181,11620,validated,1,0,38,source,100723,1,matched,playbyplayv2,1611661321,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100404|100414|100639|100843|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500102,225,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,17,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-118,7,1,0,20050902,CON,DET,2005,1040500102225,13650,validated,1,0,35,pbp_verified_2005_halftime,,0,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100639|100656|100721|100843,complete,playbyplay_inferred
Shot Chart Detail,1040500102,276,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,12,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,12,1,0,20050902,CON,DET,2005,1040500102276,16570,validated,2,12,23,source,,0,matched,playbyplayv2,1611661321,100412|100415|100723|100915|100975,complete,playbyplay_inferred,100404|100414|100639|100843|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500102,395,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,2,0,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-138,5,1,1,20050902,CON,DET,2005,1040500102395,23790,validated,2,0,21,source,,0,matched,playbyplayv2,1611661321,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100404|100414|100639|100888|101025,complete,playbyplay_inferred
Shot Chart Detail,1040500201,8,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,18,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-117,77,1,1,20050908,IND,CON,2005,10405002018,620,validated,1,18,58,source,100915,1,matched,playbyplayv2,1611661325,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100284|100366|100627|100646|100648,complete,playbyplay_inferred
Shot Chart Detail,1040500201,10,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,18,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,148,-28,1,1,20050908,IND,CON,2005,104050020110,920,validated,1,18,28,source,100415,1,matched,playbyplayv2,1611661325,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100284|100366|100627|100646|100648,complete,playbyplay_inferred
Shot Chart Detail,1040500201,43,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,14,53,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,39,-1,1,1,20050908,IND,CON,2005,104050020143,3070,validated,1,14,53,source,100666,1,matched,playbyplayv2,1611661325,100239|100412|100415|100666|100915,complete,playbyplay_inferred,100284|100366|100627|100646|100648,complete,playbyplay_inferred
Shot Chart Detail,1040500201,57,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,13,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,1,1,20050908,IND,CON,2005,104050020157,4110,validated,1,13,9,source,100723,1,matched,playbyplayv2,1611661325,100412|100666|100667|100723|100915,complete,playbyplay_inferred,100284|100366|100627|100648|100727,complete,playbyplay_inferred
Shot Chart Detail,1040500201,63,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,11,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-79,148,1,0,20050908,IND,CON,2005,104050020163,4930,validated,1,11,47,source,,0,matched,playbyplayv2,1611661325,100412|100666|100667|100723|100915,complete,playbyplay_inferred,100284|100366|100627|100648|100727,complete,playbyplay_inferred
Shot Chart Detail,1040500201,75,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,10,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,46,150,1,0,20050908,IND,CON,2005,104050020175,5600,validated,1,10,40,source,,0,matched,playbyplayv2,1611661325,100412|100667|100723|100915|101053,complete,playbyplay_inferred,100284|100366|100627|100727|101006,complete,playbyplay_inferred
Shot Chart Detail,1040500201,153,100412,Taj McWilliams-Franklin,1611661323,Connecticut Sun,1,2,26,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,-8,1,1,20050908,IND,CON,2005,1040500201153,10540,validated,1,2,26,source,100915,1,matched,playbyplayv2,1611661325,100412|100415|100666|100723|100915,complete,playbyplay_inferred,100284|100366|100627|100648|100727,complete,playbyplay_inferred
