GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,,,2,0,0.0,2016-17
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,14,0,0.0,2016-17
League Averages,Above the Break 3,Center(C),24+ ft.,831,249,0.3,2016-17
League Averages,Above the Break 3,Center(C),16-24 ft.,429,136,0.317,2016-17
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,1125,357,0.317,2016-17
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,778,281,0.361,2016-17
League Averages,Above the Break 3,Left Side(L),16-24 ft.,300,104,0.347,2016-17
League Averages,Above the Break 3,Left Side(L),24+ ft.,218,84,0.385,2016-17
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1289,442,0.343,2016-17
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,516,199,0.386,2016-17
League Averages,Above the Break 3,Right Side(R),16-24 ft.,161,52,0.323,2016-17
League Averages,Above the Break 3,Right Side(R),24+ ft.,202,81,0.401,2016-17
League Averages,Backcourt,Back Court(BC),Back Court Shot,74,1,0.014,2016-17
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,979,417,0.426,2016-17
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2597,1037,0.399,2016-17
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,254,99,0.39,2016-17
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,280,97,0.346,2016-17
League Averages,Left Corner 3,Left Side(L),24+ ft.,361,121,0.335,2016-17
League Averages,Mid-Range,Center(C),8-16 ft.,398,179,0.45,2016-17
League Averages,Mid-Range,Center(C),16-24 ft.,1122,439,0.391,2016-17
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,1025,371,0.362,2016-17
League Averages,Mid-Range,Left Side(L),16-24 ft.,770,320,0.416,2016-17
League Averages,Mid-Range,Left Side(L),8-16 ft.,1390,533,0.383,2016-17
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,1155,439,0.38,2016-17
League Averages,Mid-Range,Right Side(R),8-16 ft.,1089,405,0.372,2016-17
League Averages,Mid-Range,Right Side(R),16-24 ft.,720,255,0.354,2016-17
League Averages,Restricted Area,Center(C),Less Than 8 ft.,9187,5357,0.583,2016-17
League Averages,Right Corner 3,Right Side(R),24+ ft.,261,98,0.375,2016-17
