GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,1,0,0.0,2013-14
League Averages,Above the Break 3,Center(C),24+ ft.,52,9,0.173,2013-14
League Averages,Above the Break 3,Center(C),16-24 ft.,35,3,0.086,2013-14
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,65,19,0.292,2013-14
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,61,15,0.246,2013-14
League Averages,Above the Break 3,Left Side(L),16-24 ft.,13,1,0.077,2013-14
League Averages,Above the Break 3,Left Side(L),24+ ft.,17,4,0.235,2013-14
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,68,22,0.324,2013-14
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,44,9,0.205,2013-14
League Averages,Above the Break 3,Right Side(R),16-24 ft.,11,3,0.273,2013-14
League Averages,Above the Break 3,Right Side(R),24+ ft.,14,3,0.214,2013-14
League Averages,Backcourt,Back Court(BC),Back Court Shot,7,0,0.0,2013-14
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,74,26,0.351,2013-14
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,255,82,0.322,2013-14
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,26,8,0.308,2013-14
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,32,12,0.375,2013-14
League Averages,Left Corner 3,Left Side(L),24+ ft.,24,7,0.292,2013-14
League Averages,Mid-Range,Center(C),8-16 ft.,30,12,0.4,2013-14
League Averages,Mid-Range,Center(C),16-24 ft.,83,32,0.386,2013-14
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,95,29,0.305,2013-14
League Averages,Mid-Range,Left Side(L),16-24 ft.,90,30,0.333,2013-14
League Averages,Mid-Range,Left Side(L),8-16 ft.,109,47,0.431,2013-14
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,108,38,0.352,2013-14
League Averages,Mid-Range,Right Side(R),8-16 ft.,97,35,0.361,2013-14
League Averages,Mid-Range,Right Side(R),16-24 ft.,67,24,0.358,2013-14
League Averages,Restricted Area,Center(C),Less Than 8 ft.,711,441,0.62,2013-14
League Averages,Right Corner 3,Right Side(R),24+ ft.,26,12,0.462,2013-14
