GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021500003,92,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,2,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-128.0,39.0,1,0,20150605,MIN,TUL,2015,102150000392,4670,validated,,0,matched,playbyplayv2,1611661324,201907|203029|203824|203835|204320,complete,playbyplay_inferred,100915|100944|202632|203016|203834,complete,playbyplay_inferred
Shot Chart Detail,1021500026,59,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,2,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-139.0,20.0,1,1,20150616,TUL,SAN,2015,102150002659,4340,validated,201907,1,matched,playbyplayv2,1611661319,201907|202640|203029|203400|204320,complete,playbyplay_inferred,100952|200674|202634|202658|203405,complete,playbyplay_inferred
Shot Chart Detail,1021500026,68,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,2,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,10.0,74.0,1,0,20150616,TUL,SAN,2015,102150002668,4710,validated,,0,matched,playbyplayv2,1611661319,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100952|200674|202634|202658|203405,complete,playbyplay_inferred
Shot Chart Detail,1021500026,265,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,3,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,-48.0,230.0,1,0,20150616,TUL,SAN,2015,1021500026265,16160,validated,,0,matched,playbyplayv2,1611661319,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100952|202251|202658|203405|203825,complete,playbyplay_inferred
Shot Chart Detail,1021500026,307,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,9,25,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,14.0,1,1,20150616,TUL,SAN,2015,1021500026307,18350,validated,,0,matched,playbyplayv2,1611661319,203029|203037|203835|204320|204331,complete,playbyplay_inferred,200674|202251|202641|203405|204337,complete,playbyplay_inferred
Shot Chart Detail,1021500026,340,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,6,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,28.0,15.0,1,1,20150616,TUL,SAN,2015,1021500026340,19980,validated,203835,1,matched,playbyplayv2,1611661319,203029|203835|203849|204320|204331,complete,playbyplay_inferred,100952|200674|202658|203825|204324,complete,playbyplay_inferred
Shot Chart Detail,1021500026,360,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,4,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,26.0,14.0,1,1,20150616,TUL,SAN,2015,1021500026360,21080,validated,204331,1,matched,playbyplayv2,1611661319,203029|203835|203849|204320|204331,complete,playbyplay_inferred,100952|200674|202658|203825|204324,complete,playbyplay_inferred
Shot Chart Detail,1021500029,99,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,0,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,0.0,176.0,1,1,20150619,WAS,TUL,2015,102150002999,5460,validated,203029,1,matched,playbyplayv2,1611661322,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100874|203416|203437|203866|204333,complete,playbyplay_inferred
Shot Chart Detail,1021500029,112,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,9,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,1.0,246.0,1,0,20150619,WAS,TUL,2015,1021500029112,6130,validated,,0,matched,playbyplayv2,1611661322,203029|203037|203835|204320|204331,complete,playbyplay_inferred,203401|203437|203828|204326|204333,complete,playbyplay_inferred
Shot Chart Detail,1021500029,273,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,4,42,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,69.0,28.0,1,1,20150619,WAS,TUL,2015,1021500029273,15180,validated,,0,matched,playbyplayv2,1611661322,100888|203029|203400|203835|204320,complete,playbyplay_inferred,100874|203401|203416|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021500029,294,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,3,7,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15.0,77.0,135.0,1,1,20150619,WAS,TUL,2015,1021500029294,16130,validated,203400,1,matched,playbyplayv2,1611661322,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100874|203401|203416|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021500029,301,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,2,7,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10.0,-75.0,72.0,1,0,20150619,WAS,TUL,2015,1021500029301,16730,validated,,0,matched,playbyplayv2,1611661322,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100874|203401|203416|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021500029,332,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,0,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,37.0,255.0,1,1,20150619,WAS,TUL,2015,1021500029332,17850,validated,203029,1,matched,playbyplayv2,1611661322,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100874|203401|203437|203828|204326,complete,playbyplay_inferred
Shot Chart Detail,1021500038,306,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,-62.0,228.0,1,0,20150621,MIN,TUL,2015,1021500038306,17030,validated,,0,matched,playbyplayv2,1611661324,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100944|200671|202632|203024|204362,complete,playbyplay_inferred
Shot Chart Detail,1021500047,107,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,0,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,26.0,17.0,1,0,20150626,TUL,NYL,2015,1021500047107,5760,validated,,0,matched,playbyplayv2,1611661313,203029|203037|203400|203835|204320,complete,playbyplay_inferred,100721|201499|201502|202670|203069,complete,playbyplay_inferred
Shot Chart Detail,1021500047,133,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,8,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8.0,-87.0,9.0,1,1,20150626,TUL,NYL,2015,1021500047133,6950,validated,203029,1,matched,playbyplayv2,1611661313,201907|202640|203029|204320|204331,complete,playbyplay_inferred,100721|201499|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021500047,138,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,7,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23.0,-114.0,201.0,1,1,20150626,TUL,NYL,2015,1021500047138,7320,validated,202640,1,matched,playbyplayv2,1611661313,201907|202640|203029|204320|204331,complete,playbyplay_inferred,100721|101030|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021500047,141,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,7,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-89.0,17.0,1,0,20150626,TUL,NYL,2015,1021500047141,7640,validated,,0,matched,playbyplayv2,1611661313,201907|202640|203029|204320|204331,complete,playbyplay_inferred,100721|101030|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021500047,161,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,6,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,0.0,64.0,1,0,20150626,TUL,NYL,2015,1021500047161,8370,validated,,0,matched,playbyplayv2,1611661313,201907|202640|203400|204320|204331,complete,playbyplay_inferred,101030|201502|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021500047,333,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,0,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-131.0,25.0,1,0,20150626,TUL,NYL,2015,1021500047333,17800,validated,,0,matched,playbyplayv2,1611661313,203029|203037|203835|204320|204331,complete,playbyplay_inferred,100721|201499|202670|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021500047,348,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,8,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,9.0,241.0,1,0,20150626,TUL,NYL,2015,1021500047348,18760,validated,,0,matched,playbyplayv2,1611661313,100888|202640|203835|204320|204331,complete,playbyplay_inferred,100721|101030|201499|202250|204329,complete,playbyplay_inferred
Shot Chart Detail,1021500052,106,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,7,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23.0,110.0,209.0,1,1,20150628,TUL,SEA,2015,1021500052106,7760,validated,203400,1,matched,playbyplayv2,1611661328,203037|203400|203835|204320|204331,complete,playbyplay_inferred,201518|202249|202252|202626|203426,complete,playbyplay_inferred
Shot Chart Detail,1021500052,291,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,1,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,-7.0,231.0,1,0,20150628,TUL,SEA,2015,1021500052291,17020,validated,,0,matched,playbyplayv2,1611661328,202640|203029|203037|203835|204320,complete,playbyplay_inferred,201895|202626|203426|204317|204319,complete,playbyplay_inferred
Shot Chart Detail,1021500056,126,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,8,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,51.0,101.0,1,0,20150630,SEA,TUL,2015,1021500056126,6720,validated,,0,matched,playbyplayv2,1611661328,202640|203029|203835|203849|204320,complete,playbyplay_inferred,100720|201518|201904|202249|202626,complete,playbyplay_inferred
Shot Chart Detail,1021500056,145,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,6,40,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-5.0,64.0,1,1,20150630,SEA,TUL,2015,1021500056145,8000,validated,,0,matched,playbyplayv2,1611661328,202640|203029|203835|203849|204320,complete,playbyplay_inferred,100720|201518|201904|202249|202626,complete,playbyplay_inferred
Shot Chart Detail,1021500056,281,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,2,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-120.0,4.0,1,0,20150630,SEA,TUL,2015,1021500056281,16480,validated,,0,matched,playbyplayv2,1611661328,201907|202640|203029|204320|204331,complete,playbyplay_inferred,201895|201904|202626|204317|204319,complete,playbyplay_inferred
Shot Chart Detail,1021500056,293,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,0,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,9.0,60.0,1,0,20150630,SEA,TUL,2015,1021500056293,17430,validated,,0,matched,playbyplayv2,1611661328,201907|202640|203029|204320|204331,complete,playbyplay_inferred,201895|201904|202626|204317|204319,complete,playbyplay_inferred
Shot Chart Detail,1021500056,333,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,7,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-106.0,36.0,1,0,20150630,SEA,TUL,2015,1021500056333,19230,validated,,0,matched,playbyplayv2,1611661328,201907|202640|203029|204320|204331,complete,playbyplay_inferred,100720|201518|202249|202252|202626,complete,playbyplay_inferred
Shot Chart Detail,1021500059,90,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,0,12,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,7.0,66.0,1,1,20150702,PHO,TUL,2015,102150005990,5880,validated,202640,1,matched,playbyplayv2,1611661317,202640|203029|203037|203835|204320,complete,playbyplay_inferred,200673|200691|201049|203398|204336,complete,playbyplay_inferred
Shot Chart Detail,1021500059,317,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,141.0,198.0,1,0,20150702,PHO,TUL,2015,1021500059317,18990,validated,,0,matched,playbyplayv2,1611661317,202640|203835|203849|204320|204331,complete,playbyplay_inferred,100937|200691|201049|204297|204336,complete,playbyplay_inferred
Shot Chart Detail,1021500059,325,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,7,47,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,29.0,15.0,1,1,20150702,PHO,TUL,2015,1021500059325,19330,validated,202640,1,matched,playbyplayv2,1611661317,202640|203835|203849|204320|204331,complete,playbyplay_inferred,100937|200691|203839|204297|204336,complete,playbyplay_inferred
Shot Chart Detail,1021500059,356,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,5,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,100.0,225.0,1,0,20150702,PHO,TUL,2015,1021500059356,20820,validated,,0,matched,playbyplayv2,1611661317,203037|203835|203849|204320|204331,complete,playbyplay_inferred,100937|200691|203839|204297|204298,complete,playbyplay_inferred
Shot Chart Detail,1021500059,395,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,3,6,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,6.0,1,0,20150702,PHO,TUL,2015,1021500059395,22140,validated,,0,matched,playbyplayv2,1611661317,203037|203835|203849|204320|204331,complete,playbyplay_inferred,100937|200691|203839|204298|204336,complete,playbyplay_inferred
Shot Chart Detail,1021500062,108,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,9,45,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,10.0,34.0,1,0,20150703,LAS,TUL,2015,1021500062108,6150,validated,,0,matched,playbyplayv2,1611661320,202640|203029|203037|204320|204331,complete,playbyplay_inferred,101039|201911|202650|203014|204348,complete,playbyplay_inferred
Shot Chart Detail,1021500062,432,204320,Amanda Zahui B,1611661321,Tulsa Shock,4,4,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-116.0,227.0,1,1,20150703,LAS,TUL,2015,1021500062432,21220,validated,201907,1,matched,playbyplayv2,1611661320,201907|202640|203029|204320|204331,complete,playbyplay_inferred,101039|201911|202650|203014|204299,complete,playbyplay_inferred
Shot Chart Detail,1021500065,115,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,168.0,11.0,1,0,20150707,ATL,TUL,2015,1021500065115,5990,validated,,0,matched,playbyplayv2,1611661330,202640|203037|203835|204320|204331,complete,playbyplay_inferred,101023|101033|201492|201881|202623,complete,playbyplay_inferred
Shot Chart Detail,1021500065,129,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,9,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,236.0,11.0,1,0,20150707,ATL,TUL,2015,1021500065129,6560,validated,,0,matched,playbyplayv2,1611661330,201907|203029|203835|204320|204331,complete,playbyplay_inferred,101023|101033|201492|201881|202623,complete,playbyplay_inferred
Shot Chart Detail,1021500065,131,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23.0,-226.0,53.0,1,0,20150707,ATL,TUL,2015,1021500065131,6620,validated,,0,matched,playbyplayv2,1611661330,201907|203029|203835|204320|204331,complete,playbyplay_inferred,101023|101033|201492|201881|202623,complete,playbyplay_inferred
Shot Chart Detail,1021500072,211,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23.0,127.0,192.0,1,0,20150711,TUL,LAS,2015,1021500072211,11700,validated,,0,matched,playbyplayv2,1611661320,202640|203037|203835|204320|204337,complete,playbyplay_inferred,101039|203014|203870|204299|204302,complete,playbyplay_inferred
Shot Chart Detail,1021500082,147,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,6,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-86.0,160.0,1,0,20150715,IND,TUL,2015,1021500082147,8030,validated,,0,matched,playbyplayv2,1611661325,100888|202640|203029|204320|204331,complete,playbyplay_inferred,100646|201889|201896|202656|203041,complete,playbyplay_inferred
Shot Chart Detail,1021500082,363,204320,Amanda Zahui B,1611661321,Tulsa Shock,3,2,18,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,110.0,34.0,1,0,20150715,IND,TUL,2015,1021500082363,16620,validated,,0,matched,playbyplayv2,1611661325,202640|203037|203824|204320|204331,complete,playbyplay_inferred,201503|202656|203406|203827|203843,complete,playbyplay_inferred
Shot Chart Detail,1021500087,239,204320,Amanda Zahui B,1611661321,Tulsa Shock,2,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,22.0,173.0,149.0,1,0,20150717,SAN,TUL,2015,1021500087239,11140,validated,,0,matched,playbyplayv2,1611661319,100888|203824|203835|204320|204331,complete,playbyplay_inferred,200674|202251|202253|202634|202658,complete,playbyplay_inferred
Shot Chart Detail,1021500094,83,204320,Amanda Zahui B,1611661321,Tulsa Shock,1,1,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22.0,32.0,225.0,1,1,20150721,TUL,WAS,2015,102150009483,4910,validated,203824,1,matched,playbyplayv2,1611661322,202640|203037|203824|203835|204320,complete,playbyplay_inferred,201056|201506|203401|203828|203829,complete,playbyplay_inferred
