GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021500196,367,1627635,Carla Cortijo,1611661330,Atlanta Dream,3,0,0,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20.0,187.0,78.0,1,0,20150911,ATL,IND,2015,1021500196367,18000,validated,,0,matched,playbyplayv2,1611661325,201492|202623|203026|204334|1627635,complete,playbyplay_inferred,201889|201919|203018|203041|203843,complete,playbyplay_inferred
Shot Chart Detail,1021500201,90,1627635,Carla Cortijo,1611661330,Atlanta Dream,1,1,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,11.0,1,0,20150913,WAS,ATL,2015,102150020190,5200,validated,,0,matched,playbyplayv2,1611661322,101023|201881|203039|204334|1627635,complete,playbyplay_inferred,201506|201913|203401|203437|203829,complete,playbyplay_inferred
Shot Chart Detail,1021500201,128,1627635,Carla Cortijo,1611661330,Atlanta Dream,2,8,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-16.0,254.0,1,1,20150913,WAS,ATL,2015,1021500201128,7200,validated,203026,1,matched,playbyplayv2,1611661322,101023|201492|202623|203026|1627635,complete,playbyplay_inferred,201506|201913|203401|203829|204326,complete,playbyplay_inferred
Shot Chart Detail,1021500201,263,1627635,Carla Cortijo,1611661330,Atlanta Dream,3,5,59,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,15.0,26.0,1,1,20150913,WAS,ATL,2015,1021500201263,14410,validated,201881,1,matched,playbyplayv2,1611661322,101023|201881|203026|204334|1627635,complete,playbyplay_inferred,201056|203401|203416|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021500201,265,1627635,Carla Cortijo,1611661330,Atlanta Dream,3,5,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-15.0,15.0,1,0,20150913,WAS,ATL,2015,1021500201265,14520,validated,,0,matched,playbyplayv2,1611661322,101023|201881|203026|204334|1627635,complete,playbyplay_inferred,201056|203401|203416|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021500201,274,1627635,Carla Cortijo,1611661330,Atlanta Dream,3,5,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-27.0,241.0,1,0,20150913,WAS,ATL,2015,1021500201274,14960,validated,,0,matched,playbyplayv2,1611661322,101023|201881|203026|204334|1627635,complete,playbyplay_inferred,201056|203401|203416|203437|203828,complete,playbyplay_inferred
Shot Chart Detail,1021500201,287,1627635,Carla Cortijo,1611661330,Atlanta Dream,3,4,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,18.0,9.0,1,1,20150913,WAS,ATL,2015,1021500201287,15590,validated,,0,matched,playbyplayv2,1611661322,101023|201881|203026|204334|1627635,complete,playbyplay_inferred,201056|201913|203401|203416|203437,complete,playbyplay_inferred
Shot Chart Detail,1021500201,313,1627635,Carla Cortijo,1611661330,Atlanta Dream,3,1,27,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,62.0,112.0,1,1,20150913,WAS,ATL,2015,1021500201313,17130,validated,,0,matched,playbyplayv2,1611661322,101023|203039|203830|204334|1627635,complete,playbyplay_inferred,201056|201913|203401|203416|203437,complete,playbyplay_inferred
Shot Chart Detail,1021500201,400,1627635,Carla Cortijo,1611661330,Atlanta Dream,4,4,54,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,21.0,3.0,1,1,20150913,WAS,ATL,2015,1021500201400,21060,validated,,0,matched,playbyplayv2,1611661322,101023|201881|202623|203026|1627635,complete,playbyplay_inferred,201506|201913|203401|203829|204326,complete,playbyplay_inferred
