GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022300001,444,1628242,Emma Cannon,1611661325,Indiana Fever,3,1,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,101,165,1,1,20230519,IND,CON,2023,1022300001444,16930,validated,1628909,1,matched,playbyplayv2,1611661323,1628242|1628909|1628929|1630471|1631031,complete,gamerotation,203026|203826|204296|1629567|1631135,complete,gamerotation
Shot Chart Detail,1022300073,462,1628242,Emma Cannon,1611661325,Indiana Fever,4,6,55,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,29,1,1,20230622,SEA,IND,2023,1022300073462,19850,validated,1641648,1,matched,playbyplayv2,1611661328,1628242|1628909|1628929|1630471|1641648,complete,playbyplay_inferred,204319|1628915|1628920|1629496|1641602,complete,playbyplay_inferred
Shot Chart Detail,1022300076,118,1628242,Emma Cannon,1611661325,Indiana Fever,1,0,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,169,82,1,0,20230624,LVA,IND,2023,1022300076118,5500,validated,,0,matched,playbyplayv2,1611661319,1628242|1628909|1628927|1628929|1631031,complete,playbyplay_inferred,202252|203833|204329|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022300076,535,1628242,Emma Cannon,1611661325,Indiana Fever,4,0,50,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-146,32,1,0,20230624,LVA,IND,2023,1022300076535,23500,validated,,0,matched,playbyplayv2,1611661319,1628242|1628927|1628929|1631086|1641687,complete,playbyplay_inferred,201496|203833|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022300088,262,1628242,Emma Cannon,1611661325,Indiana Fever,2,2,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,61,179,1,0,20230629,PHO,IND,2023,1022300088262,10700,validated,,0,matched,playbyplayv2,1611661317,204365|1628242|1628909|1631031|1631086,complete,playbyplay_inferred,1627669|1628287|1629488|1630134|1630446,complete,playbyplay_inferred
Shot Chart Detail,1022300088,287,1628242,Emma Cannon,1611661325,Indiana Fever,2,0,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,2,1,1,20230629,PHO,IND,2023,1022300088287,11770,validated,1628927,1,matched,playbyplayv2,1611661317,1628242|1628909|1628927|1628929|1631086,complete,playbyplay_inferred,1627669|1628287|1629488|1630134|1630446,complete,playbyplay_inferred
Shot Chart Detail,1022300088,442,1628242,Emma Cannon,1611661325,Indiana Fever,3,1,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,15,1,0,20230629,PHO,IND,2023,1022300088442,16910,validated,,0,matched,playbyplayv2,1611661317,204365|1628242|1628929|1630471|1631019,complete,playbyplay_inferred,100940|203398|1627669|1629482|1630446,complete,playbyplay_inferred
Shot Chart Detail,1022300088,593,1628242,Emma Cannon,1611661325,Indiana Fever,4,2,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-15,1,0,20230629,PHO,IND,2023,1022300088593,22380,validated,,0,matched,playbyplayv2,1611661317,1628242|1630471|1631086|1641648|1641658,complete,playbyplay_inferred,1628287|1629488|1630134|1630446|1641690,complete,playbyplay_inferred
Shot Chart Detail,1022300088,597,1628242,Emma Cannon,1611661325,Indiana Fever,4,2,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,206,1,0,20230629,PHO,IND,2023,1022300088597,22620,validated,,0,matched,playbyplayv2,1611661317,1628242|1630471|1631086|1641648|1641658,complete,playbyplay_inferred,1628287|1629488|1630134|1630446|1641690,complete,playbyplay_inferred
Shot Chart Detail,1022300099,138,1628242,Emma Cannon,1611661325,Indiana Fever,1,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,84,218,1,0,20230705,MIN,IND,2023,1022300099138,5950,validated,,0,matched,playbyplayv2,1611661324,1628242|1628929|1631086|1641648|1641658,complete,playbyplay_inferred,1627671|1631083|1631263|1641649|1641672,complete,playbyplay_inferred
Shot Chart Detail,1022300115,133,1628242,Emma Cannon,1611661325,Indiana Fever,1,0,25,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,0,20230712,IND,NYL,2023,1022300115133,5750,validated,,0,matched,playbyplayv2,1611661313,204320|1628242|1628909|1628927|1641658,complete,playbyplay_inferred,202664|203866|204335|1627668|1629546,complete,playbyplay_inferred
Shot Chart Detail,1022300115,153,1628242,Emma Cannon,1611661325,Indiana Fever,2,8,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-3,1,1,20230712,IND,NYL,2023,1022300115153,6640,validated,1628909,1,matched,playbyplayv2,1611661313,204320|1628242|1628909|1628927|1641658,complete,playbyplay_inferred,202664|204335|1627668|1629546|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300115,399,1628242,Emma Cannon,1611661325,Indiana Fever,3,1,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,1,20230712,IND,NYL,2023,1022300115399,17010,validated,1628929,1,matched,playbyplayv2,1611661313,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,203866|1629477|1629546|1630139|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300115,403,1628242,Emma Cannon,1611661325,Indiana Fever,3,1,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-129,214,1,1,20230712,IND,NYL,2023,1022300115403,17300,validated,1641658,1,matched,playbyplayv2,1611661313,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,203866|1629477|1629546|1630139|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300115,412,1628242,Emma Cannon,1611661325,Indiana Fever,3,0,31,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-63,135,1,1,20230712,IND,NYL,2023,1022300115412,17690,validated,1628909,1,matched,playbyplayv2,1611661313,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,202664|203866|1629546|1630139|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300115,444,1628242,Emma Cannon,1611661325,Indiana Fever,4,8,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-146,194,1,1,20230712,IND,NYL,2023,1022300115444,18960,validated,1628929,1,matched,playbyplayv2,1611661313,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,202664|1627668|1627673|1629546|1630139,complete,playbyplay_inferred
Shot Chart Detail,1022300115,495,1628242,Emma Cannon,1611661325,Indiana Fever,4,4,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,5,1,1,20230712,IND,NYL,2023,1022300115495,21390,validated,204365,1,matched,playbyplayv2,1611661313,204365|1628242|1628927|1641648|1641658,complete,playbyplay_inferred,202664|204335|1627668|1629477|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300115,530,1628242,Emma Cannon,1611661325,Indiana Fever,4,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,232,1,0,20230712,IND,NYL,2023,1022300115530,22940,validated,,0,matched,playbyplayv2,1611661313,204365|1628242|1628927|1641648|1641658,complete,playbyplay_inferred,202664|204335|1627668|1627673|1629477,complete,playbyplay_inferred
Shot Chart Detail,1022300115,537,1628242,Emma Cannon,1611661325,Indiana Fever,4,1,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,71,56,1,1,20230712,IND,NYL,2023,1022300115537,23260,validated,1641658,1,matched,playbyplayv2,1611661313,204365|1628242|1628927|1641648|1641658,complete,playbyplay_inferred,202664|204335|1627668|1627673|1629477,complete,playbyplay_inferred
Shot Chart Detail,1022300122,91,1628242,Emma Cannon,1611661325,Indiana Fever,1,2,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,126,160,1,1,20230719,WAS,IND,2023,102230012291,4440,validated,1641658,1,matched,playbyplayv2,1611661322,204320|1628242|1628909|1628927|1641658,complete,playbyplay_inferred,203403|204333|1628278|1631031|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300122,123,1628242,Emma Cannon,1611661325,Indiana Fever,1,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-78,247,1,0,20230719,WAS,IND,2023,1022300122123,5940,validated,,0,matched,playbyplayv2,1611661322,204320|1628242|1628909|1628927|1641658,complete,playbyplay_inferred,1627643|1628279|1628897|1631031|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300122,138,1628242,Emma Cannon,1611661325,Indiana Fever,2,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,231,1,0,20230719,WAS,IND,2023,1022300122138,6290,validated,,0,matched,playbyplayv2,1611661322,204365|1628242|1628929|1641648|1641658,complete,playbyplay_inferred,1627643|1628279|1628897|1628899|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300122,163,1628242,Emma Cannon,1611661325,Indiana Fever,2,7,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,117,138,1,0,20230719,WAS,IND,2023,1022300122163,7390,validated,,0,matched,playbyplayv2,1611661322,204365|1628242|1628909|1628929|1641648,complete,playbyplay_inferred,203403|204333|1628279|1628897|1628899,complete,playbyplay_inferred
Shot Chart Detail,1022300122,363,1628242,Emma Cannon,1611661325,Indiana Fever,3,3,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,8,1,1,20230719,WAS,IND,2023,1022300122363,15710,validated,1641648,1,matched,playbyplayv2,1611661322,1628242|1628909|1628929|1641648|1641658,complete,playbyplay_inferred,203403|204333|1628278|1628279|1631031,complete,playbyplay_inferred
Shot Chart Detail,1022300122,418,1628242,Emma Cannon,1611661325,Indiana Fever,4,9,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,106,237,1,1,20230719,WAS,IND,2023,1022300122418,18100,validated,1628929,1,matched,playbyplayv2,1611661322,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,1627643|1628279|1628897|1628899|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300122,425,1628242,Emma Cannon,1611661325,Indiana Fever,4,8,58,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,26,1,0,20230719,WAS,IND,2023,1022300122425,18620,validated,,0,matched,playbyplayv2,1611661322,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,1627643|1628279|1628897|1628899|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300122,431,1628242,Emma Cannon,1611661325,Indiana Fever,4,8,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,75,234,1,0,20230719,WAS,IND,2023,1022300122431,18900,validated,,0,matched,playbyplayv2,1611661322,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,1627643|1628279|1628897|1628899|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300122,453,1628242,Emma Cannon,1611661325,Indiana Fever,4,7,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,4,1,0,20230719,WAS,IND,2023,1022300122453,19770,validated,,0,matched,playbyplayv2,1611661322,204320|1628242|1628909|1628929|1641658,complete,playbyplay_inferred,203403|204333|1628278|1628279|1631031,complete,playbyplay_inferred
Shot Chart Detail,1022300122,476,1628242,Emma Cannon,1611661325,Indiana Fever,4,4,43,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,12,1,1,20230719,WAS,IND,2023,1022300122476,21170,validated,204365,1,matched,playbyplayv2,1611661322,204365|1628242|1628909|1641648|1641658,complete,playbyplay_inferred,203403|204333|1628278|1628279|1631031,complete,playbyplay_inferred
Shot Chart Detail,1022300122,493,1628242,Emma Cannon,1611661325,Indiana Fever,4,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-196,146,1,1,20230719,WAS,IND,2023,1022300122493,21770,validated,1641648,1,matched,playbyplayv2,1611661322,204365|1628242|1628909|1641648|1641658,complete,playbyplay_inferred,203403|204333|1628279|1628899|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300122,507,1628242,Emma Cannon,1611661325,Indiana Fever,4,2,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-206,143,1,0,20230719,WAS,IND,2023,1022300122507,22380,validated,,0,matched,playbyplayv2,1611661322,204365|1628242|1628909|1641648|1641658,complete,playbyplay_inferred,203403|204333|1628279|1628899|1641642,complete,playbyplay_inferred
Shot Chart Detail,1022300133,64,1628242,Emma Cannon,1611661325,Indiana Fever,1,4,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,10,1,1,20230723,NYL,IND,2023,102230013364,3330,validated,1641658,1,matched,playbyplayv2,1611661313,1628242|1628929|1631086|1641648|1641658,complete,playbyplay_inferred,202664|204335|1627668|1627673|1629477,complete,playbyplay_inferred
Shot Chart Detail,1022300133,379,1628242,Emma Cannon,1611661325,Indiana Fever,3,1,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,1,20230723,NYL,IND,2023,1022300133379,17310,validated,1641658,1,matched,playbyplayv2,1611661313,1628242|1628909|1630471|1641648|1641658,complete,playbyplay_inferred,204335|1627668|1629477|1629546|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300133,396,1628242,Emma Cannon,1611661325,Indiana Fever,3,0,2,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20230723,NYL,IND,2023,1022300133396,17980,validated,,0,matched,playbyplayv2,1611661313,1628242|1628909|1630471|1641648|1641658,complete,playbyplay_inferred,203866|1627668|1629477|1629546|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300133,418,1628242,Emma Cannon,1611661325,Indiana Fever,4,8,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,94,20,1,1,20230723,NYL,IND,2023,1022300133418,18750,validated,1628909,1,matched,playbyplayv2,1611661313,204320|1628242|1628909|1630471|1641658,complete,playbyplay_inferred,202664|203866|1627668|1629546|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300133,432,1628242,Emma Cannon,1611661325,Indiana Fever,4,8,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-3,246,1,0,20230723,NYL,IND,2023,1022300133432,19160,validated,,0,matched,playbyplayv2,1611661313,204320|1628242|1628909|1630471|1641658,complete,playbyplay_inferred,202664|203866|1627668|1629546|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300133,538,1628242,Emma Cannon,1611661325,Indiana Fever,4,1,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-110,175,1,0,20230723,NYL,IND,2023,1022300133538,23310,validated,,0,matched,playbyplayv2,1611661313,1628242|1628929|1630471|1641658|1641687,complete,playbyplay_inferred,203866|204335|1627673|1629477|1629546,complete,playbyplay_inferred
Shot Chart Detail,1022300139,113,1628242,Emma Cannon,1611661325,Indiana Fever,1,0,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,127,154,1,0,20230725,LAS,IND,2023,1022300139113,5500,validated,,0,matched,playbyplayv2,1611661320,204320|1628242|1628929|1631086|1641658,complete,playbyplay_inferred,203014|203406|204324|1628886|1641660,complete,playbyplay_inferred
