GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022300006,154,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,0,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-162,33,1,0,20230520,DAL,ATL,2023,1022300006154,5440,validated,,0,matched,playbyplayv2,1611661321,202658|204323|1628277|1631044|1641650,complete,playbyplay_inferred,1629479|1629481|1630149|1630386|1631007,complete,playbyplay_inferred
Shot Chart Detail,1022300011,506,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,6,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-46,181,1,1,20230523,MIN,ATL,2023,1022300011506,19970,validated,1630462,1,matched,playbyplayv2,1611661324,204323|1628277|1630462|1631009|1631044,complete,playbyplay_inferred,203825|1627676|1628263|1629483|1629491,complete,playbyplay_inferred
Shot Chart Detail,1022300018,83,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,4,6,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,37,1,0,20230528,ATL,IND,2023,102230001883,3540,validated,,0,matched,playbyplayv2,1611661325,204323|1628277|1630462|1631009|1631044,complete,playbyplay_inferred,1628909|1628929|1631019|1631031|1631086,complete,playbyplay_inferred
Shot Chart Detail,1022300018,112,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,2,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,167,28,1,1,20230528,ATL,IND,2023,1022300018112,4620,validated,1628881,1,matched,playbyplayv2,1611661325,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,1628909|1628929|1631019|1631031|1631086,complete,playbyplay_inferred
Shot Chart Detail,1022300018,116,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,1,57,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-58,136,1,1,20230528,ATL,IND,2023,1022300018116,4830,validated,1641650,1,matched,playbyplayv2,1611661325,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,1628909|1628929|1631019|1631031|1631086,complete,playbyplay_inferred
Shot Chart Detail,1022300018,453,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,1,13,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,29,1,0,20230528,ATL,IND,2023,1022300018453,17270,validated,,0,matched,playbyplayv2,1611661325,204323|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,1628909|1628929|1630471|1631019|1641648,complete,playbyplay_inferred
Shot Chart Detail,1022300021,157,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,9,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,25,1,1,20230530,ATL,CHI,2023,1022300021157,6240,validated,,0,matched,playbyplayv2,1611661329,204323|1629476|1630462|1631009|1631044,complete,playbyplay_inferred,1629485|1629497|1630389|1631021|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300021,387,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,3,32,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,20,1,0,20230530,ATL,CHI,2023,1022300021387,15880,validated,,0,matched,playbyplayv2,1611661329,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,204322|1627674|1627675|1629501|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022300027,80,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,3,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,12,1,1,20230602,ATL,LVA,2023,102230002780,3770,validated,1628277,1,matched,playbyplayv2,1611661319,1628277|1628881|1630462|1631009|1631044,complete,playbyplay_inferred,202252|203833|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022300027,129,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,0,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,139,-2,1,0,20230602,ATL,LVA,2023,1022300027129,5570,validated,,0,matched,playbyplayv2,1611661319,1628277|1628881|1629476|1631044|1641650,complete,playbyplay_inferred,202252|204329|1628276|1628932|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022300041,547,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,5,1,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20230609,ATL,NYL,2023,1022300041547,20990,validated,,0,matched,playbyplayv2,1611661313,1629476|1631044|1641650|1641656|1641659,complete,playbyplay_inferred,202664|204335|1627668|1629477|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300041,584,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,2,31,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5,60,1,0,20230609,ATL,NYL,2023,1022300041584,22490,validated,,0,matched,playbyplayv2,1611661313,1629476|1631044|1641650|1641656|1641659,complete,playbyplay_inferred,1629477|1629546|1629566|1630139|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300048,118,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,1,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,18,1,1,20230611,ATL,CON,2023,1022300048118,4860,validated,1641650,1,matched,playbyplayv2,1611661323,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,201886|203826|1629567|1630096|1631135,complete,playbyplay_inferred
Shot Chart Detail,1022300048,139,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,0,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,12,1,1,20230611,ATL,CON,2023,1022300048139,5750,validated,204323,1,matched,playbyplayv2,1611661323,204323|1629476|1631009|1631044|1641659,complete,playbyplay_inferred,203826|204296|1629567|1630096|1631135,complete,playbyplay_inferred
Shot Chart Detail,1022300048,389,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,6,3,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,9,1,0,20230611,ATL,CON,2023,1022300048389,14370,validated,,0,matched,playbyplayv2,1611661323,204323|1628277|1631009|1631044|1641650,complete,playbyplay_inferred,201886|203026|203826|1628280|1629567,complete,playbyplay_inferred
Shot Chart Detail,1022300048,458,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,1,16,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,34,1,0,20230611,ATL,CON,2023,1022300048458,17240,validated,,0,matched,playbyplayv2,1611661323,204323|1628277|1629476|1631044|1641650,complete,playbyplay_inferred,201886|203826|1630096|1630112|1631135,complete,playbyplay_inferred
Shot Chart Detail,1022300053,54,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,4,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,-4,1,1,20230613,NYL,ATL,2023,102230005354,3020,validated,1631009,1,matched,playbyplayv2,1611661313,204323|1628277|1631009|1631044|1641650,complete,playbyplay_inferred,202664|203828|204335|1627668|1629546,complete,playbyplay_inferred
Shot Chart Detail,1022300056,369,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,2,38,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,9,1,0,20230615,CON,ATL,2023,1022300056369,16420,validated,,0,matched,playbyplayv2,1611661323,1628277|1628881|1629476|1631009|1631044,complete,playbyplay_inferred,203826|204296|1628280|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022300056,373,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,2,8,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,23,1,0,20230615,CON,ATL,2023,1022300056373,16720,validated,,0,matched,playbyplayv2,1611661323,1628277|1628881|1629476|1631009|1631044,complete,playbyplay_inferred,203826|204296|1628280|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022300056,403,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,9,21,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1,20230615,CON,ATL,2023,1022300056403,18390,validated,1641650,1,matched,playbyplayv2,1611661323,1628277|1628881|1629476|1631044|1641650,complete,playbyplay_inferred,203826|204296|1628280|1630096|1630112,complete,playbyplay_inferred
Shot Chart Detail,1022300056,468,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,4,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,19,1,1,20230615,CON,ATL,2023,1022300056468,21170,validated,,0,matched,playbyplayv2,1611661323,204323|1628277|1631009|1631044|1641650,complete,playbyplay_inferred,201886|203826|204296|1628280|1630112,complete,playbyplay_inferred
Shot Chart Detail,1022300056,503,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,2,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,33,1,0,20230615,CON,ATL,2023,1022300056503,22800,validated,,0,matched,playbyplayv2,1611661323,204323|1628277|1631009|1631044|1641650,complete,playbyplay_inferred,201886|203826|1628280|1629567|1630096,complete,playbyplay_inferred
Shot Chart Detail,1022300064,133,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,1,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,18,1,1,20230618,IND,ATL,2023,1022300064133,5310,validated,1641650,1,matched,playbyplayv2,1611661325,204323|1628269|1629476|1631044|1641650,complete,playbyplay_inferred,1628909|1628927|1628929|1630471|1641648,complete,playbyplay_inferred
Shot Chart Detail,1022300064,212,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,5,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,37,1,1,20230618,IND,ATL,2023,1022300064212,8430,validated,,0,matched,playbyplayv2,1611661325,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,204365|1631019|1631086|1641648|1641658,complete,playbyplay_inferred
Shot Chart Detail,1022300067,447,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,2,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,50,1,0,20230620,DAL,ATL,2023,1022300067447,16650,validated,,0,matched,playbyplayv2,1611661321,202658|1628881|1629476|1631009|1631044,complete,playbyplay_inferred,203827|1629480|1629481|1630101|1630149,complete,playbyplay_inferred
Shot Chart Detail,1022300074,520,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,7,25,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,45,1,0,20230623,ATL,NYL,2023,1022300074520,19550,validated,,0,matched,playbyplayv2,1611661313,1628277|1628881|1629476|1631044|1641650,complete,playbyplay_inferred,202664|203866|1627673|1629546|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300074,552,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,5,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,12,1,1,20230623,ATL,NYL,2023,1022300074552,20990,validated,1641656,1,matched,playbyplayv2,1611661313,1629476|1631044|1641650|1641656|1641659,complete,playbyplay_inferred,202664|203828|203866|1629477|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300086,251,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,5,19,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,49,4,1,0,20230628,WAS,ATL,2023,1022300086251,8810,validated,,0,matched,playbyplayv2,1611661322,1628269|1628277|1628881|1631009|1631044,complete,playbyplay_inferred,203403|204333|1628279|1628878|1628899,complete,playbyplay_inferred
Shot Chart Detail,1022300086,614,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,3,19,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,35,7,1,1,20230628,WAS,ATL,2023,1022300086614,22010,validated,,0,matched,playbyplayv2,1611661322,1628277|1629476|1631044|1641650|1641656,complete,playbyplay_inferred,203403|204333|1628278|1628878|1628899,complete,playbyplay_inferred
Shot Chart Detail,1022300086,623,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,2,43,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,10,1,0,20230628,WAS,ATL,2023,1022300086623,22370,validated,,0,matched,playbyplayv2,1611661322,1629476|1631044|1641650|1641656|1641659,complete,playbyplay_inferred,203403|204333|1628278|1628899|1641671,complete,playbyplay_inferred
Shot Chart Detail,1022300086,625,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,2,40,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,-3,1,0,20230628,WAS,ATL,2023,1022300086625,22400,validated,,0,matched,playbyplayv2,1611661322,1629476|1631044|1641650|1641656|1641659,complete,playbyplay_inferred,203403|204333|1628278|1628899|1641671,complete,playbyplay_inferred
Shot Chart Detail,1022300086,648,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,1,13,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,-10,1,1,20230628,WAS,ATL,2023,1022300086648,23270,validated,1641656,1,matched,playbyplayv2,1611661322,1629476|1631044|1641650|1641656|1641659,complete,playbyplay_inferred,204320|1628278|1628279|1628899|1641671,complete,playbyplay_inferred
Shot Chart Detail,1022300090,227,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,4,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,17,1,1,20230630,ATL,WAS,2023,1022300090227,9340,validated,1628269,1,matched,playbyplayv2,1611661322,1628269|1628277|1628881|1631009|1631044,complete,playbyplay_inferred,203403|204333|1628278|1628878|1628899,complete,playbyplay_inferred
Shot Chart Detail,1022300090,246,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,3,27,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,37,1,0,20230630,ATL,WAS,2023,1022300090246,9930,validated,,0,matched,playbyplayv2,1611661322,204323|1628269|1628277|1631009|1631044,complete,playbyplay_inferred,203399|204333|1628278|1628878|1628899,complete,playbyplay_inferred
Shot Chart Detail,1022300094,291,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,0,3,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-21,53,1,0,20230702,ATL,LAS,2023,1022300094291,11970,validated,,0,matched,playbyplayv2,1611661320,202658|1628277|1628881|1631009|1631044,complete,playbyplay_inferred,202662|204324|1628922|1630996|1641660,complete,playbyplay_inferred
Shot Chart Detail,1022300094,546,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,3,16,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,44,46,1,1,20230702,ATL,LAS,2023,1022300094546,22040,validated,,0,matched,playbyplayv2,1611661320,204323|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,204324|1628922|1630996|1631089|1641660,complete,playbyplay_inferred
Shot Chart Detail,1022300101,97,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,1,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,28,1,1,20230705,LAS,ATL,2023,102230010197,4950,validated,1631009,1,matched,playbyplayv2,1611661320,202658|1628277|1628881|1631009|1631044,complete,playbyplay_inferred,203014|1628317|1628886|1628922|1641660,complete,playbyplay_inferred
Shot Chart Detail,1022300101,154,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,8,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-120,77,1,1,20230705,LAS,ATL,2023,1022300101154,7100,validated,1628277,1,matched,playbyplayv2,1611661320,1628277|1628881|1629476|1631044|1641650,complete,playbyplay_inferred,204324|1628317|1628886|1628922|1631089,complete,playbyplay_inferred
Shot Chart Detail,1022300101,292,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,0,59,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,52,1,0,20230705,LAS,ATL,2023,1022300101292,11410,validated,,0,matched,playbyplayv2,1611661320,202658|204323|1628881|1629476|1631044,complete,playbyplay_inferred,203014|204324|1628886|1628922|1630996,complete,playbyplay_inferred
Shot Chart Detail,1022300101,480,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,7,53,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,111,149,1,0,20230705,LAS,ATL,2023,1022300101480,19270,validated,,0,matched,playbyplayv2,1611661320,1628269|1628277|1629476|1631044|1641650,complete,playbyplay_inferred,204324|1628886|1628922|1630996|1641660,complete,playbyplay_inferred
Shot Chart Detail,1022300104,148,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,8,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,3,1,0,20230707,CHI,ATL,2023,1022300104148,6690,validated,,0,matched,playbyplayv2,1611661329,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,1627675|1629571|1630389|1631021|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300104,151,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,8,46,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20230707,CHI,ATL,2023,1022300104151,6740,validated,,0,matched,playbyplayv2,1611661329,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,1627675|1629571|1630389|1631021|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300104,358,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,3,21,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,9,1,1,20230707,CHI,ATL,2023,1022300104358,15990,validated,204323,1,matched,playbyplayv2,1611661329,204323|1628277|1631009|1631044|1641650,complete,playbyplay_inferred,1627674|1629497|1629501|1629571|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022300104,375,1631044,Naz Hillmon,1611661330,Atlanta Dream,3,1,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,16,1,0,20230707,CHI,ATL,2023,1022300104375,16890,validated,,0,matched,playbyplayv2,1611661329,204323|1628277|1631009|1631044|1641650,complete,playbyplay_inferred,1627674|1629497|1629501|1629571|1630389,complete,playbyplay_inferred
Shot Chart Detail,1022300104,428,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,8,5,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,1,20230707,CHI,ATL,2023,1022300104428,19150,validated,1628277,1,matched,playbyplayv2,1611661329,202658|204323|1628277|1631009|1631044,complete,playbyplay_inferred,204322|1627675|1629497|1629571|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300112,139,1631044,Naz Hillmon,1611661330,Atlanta Dream,1,0,14,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,1,20230709,CHI,ATL,2023,1022300112139,5860,validated,,0,matched,playbyplayv2,1611661329,1628277|1628881|1629476|1631044|1641650,complete,playbyplay_inferred,204322|1627675|1629571|1630389|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300112,186,1631044,Naz Hillmon,1611661330,Atlanta Dream,2,6,20,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,28,1,0,20230709,CHI,ATL,2023,1022300112186,8200,validated,,0,matched,playbyplayv2,1611661329,204323|1629476|1631009|1631044|1641650,complete,playbyplay_inferred,1627674|1629501|1630113|1630389|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300112,474,1631044,Naz Hillmon,1611661330,Atlanta Dream,4,5,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,32,1,0,20230709,CHI,ATL,2023,1022300112474,20480,validated,,0,matched,playbyplayv2,1611661329,202658|204323|1628277|1631009|1631044,complete,playbyplay_inferred,204322|1627674|1627675|1629497|1629571,complete,playbyplay_inferred
