GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1022300001,121,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,1,1,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,0,20230519,IND,CON,2023,1022300001121,5050,validated,,0,matched,playbyplayv2,1611661325,203826|204296|1629567|1630112|1631135,complete,gamerotation,1628909|1628927|1628929|1631031|1631086,complete,gamerotation
Shot Chart Detail,1022300007,188,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,6,27,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-45,88,1,1,20230521,CON,WAS,2023,1022300007188,8130,validated,,0,matched,playbyplayv2,1611661322,201886|203826|204296|1630112|1631135,complete,playbyplay_inferred,203399|204333|1628279|1628878|1631022,complete,playbyplay_inferred
Shot Chart Detail,1022300010,117,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,1,1,29,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,40,1,1,20230523,WAS,CON,2023,1022300010117,5110,validated,201886,1,matched,playbyplayv2,1611661322,201886|203826|204296|1630112|1631135,complete,playbyplay_inferred,201911|203403|204320|204333|1628278,complete,playbyplay_inferred
Shot Chart Detail,1022300010,257,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,2,1,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,58,1,1,20230523,WAS,CON,2023,1022300010257,10790,validated,203026,1,matched,playbyplayv2,1611661322,201886|203026|203826|1629567|1631135,complete,playbyplay_inferred,203399|203403|204333|1628279|1628878,complete,playbyplay_inferred
Shot Chart Detail,1022300010,268,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,0,55,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,68,1,0,20230523,WAS,CON,2023,1022300010268,11450,validated,,0,matched,playbyplayv2,1611661322,201886|203026|203826|1629567|1631135,complete,playbyplay_inferred,203399|203403|204333|1628279|1628878,complete,playbyplay_inferred
Shot Chart Detail,1022300010,362,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,3,2,16,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-45,112,1,1,20230523,WAS,CON,2023,1022300010362,16640,validated,203026,1,matched,playbyplayv2,1611661322,201886|203026|203826|1629567|1631135,complete,playbyplay_inferred,203403|204333|1628278|1628279|1631022,complete,playbyplay_inferred
Shot Chart Detail,1022300022,158,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,8,14,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-46,99,1,0,20230530,CON,IND,2023,1022300022158,7060,validated,,0,matched,playbyplayv2,1611661325,201886|204296|1630112|1631135|1641665,complete,playbyplay_inferred,204365|1628242|1628929|1630471|1631031,complete,playbyplay_inferred
Shot Chart Detail,1022300022,174,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,6,55,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-38,51,1,0,20230530,CON,IND,2023,1022300022174,7850,validated,,0,matched,playbyplayv2,1611661325,201886|203826|1629567|1630112|1631135,complete,playbyplay_inferred,1628242|1628929|1630471|1631031|1641658,complete,playbyplay_inferred
Shot Chart Detail,1022300025,98,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,1,1,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,1,20230601,MIN,CON,2023,102230002598,5140,validated,203826,1,matched,playbyplayv2,1611661324,201886|203826|204296|1630112|1631135,complete,playbyplay_inferred,203825|1627672|1627676|1629483|1629491,complete,playbyplay_inferred
Shot Chart Detail,1022300025,262,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,0,16,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,9,1,0,20230601,MIN,CON,2023,1022300025262,11840,validated,,0,matched,playbyplayv2,1611661324,201886|203026|203826|1629567|1631135,complete,playbyplay_inferred,203825|1627676|1629483|1629491|1641657,complete,playbyplay_inferred
Shot Chart Detail,1022300040,148,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,8,26,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,31,1,0,20230608,CON,LVA,2023,1022300040148,6940,validated,,0,matched,playbyplayv2,1611661319,203826|204296|1629567|1630096|1631135,complete,playbyplay_inferred,201496|202252|204329|1628276|1629498,complete,playbyplay_inferred
Shot Chart Detail,1022300048,112,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,1,2,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,22,1,0,20230611,ATL,CON,2023,1022300048112,4640,validated,,0,matched,playbyplayv2,1611661330,201886|203826|1629567|1630096|1631135,complete,playbyplay_inferred,1628881|1629476|1631009|1631044|1641650,complete,playbyplay_inferred
Shot Chart Detail,1022300048,148,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,1,0,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-199,11,1,1,20230611,ATL,CON,2023,1022300048148,6000,validated,,0,matched,playbyplayv2,1611661330,203826|204296|1629567|1630096|1631135,complete,playbyplay_inferred,204323|1629476|1631009|1631044|1641659,complete,playbyplay_inferred
Shot Chart Detail,1022300048,302,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,1,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,17,1,1,20230611,ATL,CON,2023,1022300048302,11400,validated,201886,1,matched,playbyplayv2,1611661330,201886|1629567|1630096|1630112|1631135,complete,playbyplay_inferred,1628269|1628277|1631009|1641650|1641656,complete,playbyplay_inferred
Shot Chart Detail,1022300065,130,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,9,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,15,1,1,20230618,LAS,CON,2023,1022300065130,6530,validated,203826,1,matched,playbyplayv2,1611661320,203826|204296|1630096|1630112|1631135,complete,playbyplay_inferred,202662|203014|203823|1628317|1628886,complete,playbyplay_inferred
Shot Chart Detail,1022300069,137,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,1,0,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,6,1,1,20230620,SEA,CON,2023,1022300069137,5490,validated,203826,1,matched,playbyplayv2,1611661328,203826|204296|1629567|1630096|1631135,complete,playbyplay_inferred,204319|1628920|1630115|1641602|1641651,complete,playbyplay_inferred
Shot Chart Detail,1022300069,165,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,8,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,15,1,1,20230620,SEA,CON,2023,1022300069165,6740,validated,203826,1,matched,playbyplayv2,1611661328,201886|203826|1629567|1630096|1631135,complete,playbyplay_inferred,204319|1628920|1630115|1641602|1641651,complete,playbyplay_inferred
Shot Chart Detail,1022300072,440,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,4,8,28,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,59,1,0,20230622,MIN,CON,2023,1022300072440,18920,validated,,0,matched,playbyplayv2,1611661324,204296|1630096|1630112|1631135|1641665,complete,playbyplay_inferred,203825|1628263|1629483|1631083|1641657,complete,playbyplay_inferred
Shot Chart Detail,1022300072,508,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,4,3,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,1,1,1,20230622,MIN,CON,2023,1022300072508,21680,validated,1641665,1,matched,playbyplayv2,1611661324,1629567|1630096|1630112|1631135|1641665,complete,playbyplay_inferred,1627671|1628263|1629524|1631083|1641657,complete,playbyplay_inferred
Shot Chart Detail,1022300072,527,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,4,2,23,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,15,1,0,20230622,MIN,CON,2023,1022300072527,22570,validated,,0,matched,playbyplayv2,1611661324,1630096|1630112|1631135|1641665|1641700,complete,playbyplay_inferred,1627671|1628263|1629524|1631083|1641657,complete,playbyplay_inferred
Shot Chart Detail,1022300072,531,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,4,1,55,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,45,1,0,20230622,MIN,CON,2023,1022300072531,22850,validated,,0,matched,playbyplayv2,1611661324,1630096|1630112|1631135|1641665|1641700,complete,playbyplay_inferred,1627671|1628263|1629524|1631083|1641657,complete,playbyplay_inferred
Shot Chart Detail,1022300078,161,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,8,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,14,1,0,20230625,CON,CHI,2023,1022300078161,6640,validated,,0,matched,playbyplayv2,1611661329,203826|204296|1630096|1630112|1631135,complete,playbyplay_inferred,1629485|1629497|1629501|1630389|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300078,165,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,8,33,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,11,1,1,20230625,CON,CHI,2023,1022300078165,6870,validated,203826,1,matched,playbyplayv2,1611661329,203826|204296|1630096|1630112|1631135,complete,playbyplay_inferred,1629485|1629497|1629501|1630389|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300078,209,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,5,20,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,18,1,1,20230625,CON,CHI,2023,1022300078209,8800,validated,,0,matched,playbyplayv2,1611661329,203026|203826|1629567|1630096|1631135,complete,playbyplay_inferred,204322|1627674|1627675|1629497|1629571,complete,playbyplay_inferred
Shot Chart Detail,1022300078,541,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,4,1,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,27,1,0,20230625,CON,CHI,2023,1022300078541,23120,validated,,0,matched,playbyplayv2,1611661329,1630096|1630112|1631135|1641665|1641700,complete,playbyplay_inferred,1627674|1627675|1629485|1629571|1641641,complete,playbyplay_inferred
Shot Chart Detail,1022300082,152,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,8,31,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,1,1,20230627,CON,NYL,2023,1022300082152,6890,validated,1630096,1,matched,playbyplayv2,1611661313,203026|203826|1630096|1630112|1631135,complete,playbyplay_inferred,203866|204335|1627673|1629477|1629546,complete,playbyplay_inferred
Shot Chart Detail,1022300082,184,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,6,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,6,1,1,20230627,CON,NYL,2023,1022300082184,8320,validated,203826,1,matched,playbyplayv2,1611661313,203826|204296|1630096|1630112|1631135,complete,playbyplay_inferred,202664|204335|1627668|1627673|1629477,complete,playbyplay_inferred
Shot Chart Detail,1022300082,215,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,2,3,45,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20230627,CON,NYL,2023,1022300082215,9750,validated,,0,matched,playbyplayv2,1611661313,203826|204296|1630096|1630112|1631135,complete,playbyplay_inferred,202664|204335|1627668|1629477|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300082,345,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,3,3,20,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,27,1,1,20230627,CON,NYL,2023,1022300082345,16000,validated,,0,matched,playbyplayv2,1611661313,203826|204296|1630096|1630112|1631135,complete,playbyplay_inferred,202664|204335|1627668|1629546|1631055,complete,playbyplay_inferred
Shot Chart Detail,1022300082,429,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,4,6,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20230627,CON,NYL,2023,1022300082429,19960,validated,203826,1,matched,playbyplayv2,1611661313,201886|203826|1630096|1630112|1631135,complete,playbyplay_inferred,202664|204335|1627668|1627673|1629477,complete,playbyplay_inferred
Shot Chart Detail,1022300082,447,1631135,Olivia Nelson-Ododa,1611661323,Connecticut Sun,4,4,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20230627,CON,NYL,2023,1022300082447,21010,validated,201886,1,matched,playbyplayv2,1611661313,201886|203826|1630096|1630112|1631135,complete,playbyplay_inferred,202664|204335|1627668|1627673|1629477,complete,playbyplay_inferred
