GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1020800001,10,100729,Michelle Snow,1611661316,Houston Comets,1,9,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080517,DET,HOU,2008,102080000110,540,validated,100076,1,matched,playbyplayv2,1611661321,100008|100012|100076|100410|100729,complete,playbyplay_inferred,100404|100414|100639|100843|101025,complete,playbyplay_inferred
Shot Chart Detail,1020800001,66,100729,Michelle Snow,1611661316,Houston Comets,1,3,39,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,77,92,1,1,20080517,DET,HOU,2008,102080000166,3810,validated,201492,1,matched,playbyplayv2,1611661321,100012|100410|100729|101023|201492,complete,playbyplay_inferred,100404|100639|100843|100883|100888,complete,playbyplay_inferred
Shot Chart Detail,1020800001,414,100729,Michelle Snow,1611661316,Houston Comets,4,1,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080517,DET,HOU,2008,1020800001414,23380,validated,,0,matched,playbyplayv2,1611661321,100012|100410|100729|201492|201531,complete,playbyplay_inferred,100416|100843|100883|201487|201488,complete,playbyplay_inferred
Shot Chart Detail,1020800019,160,100729,Michelle Snow,1611661316,Houston Comets,2,2,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-3,1,1,20080525,WAS,HOU,2008,1020800019160,10340,validated,100076,1,matched,playbyplayv2,1611661322,100008|100076|100729|100731|201493,complete,playbyplay_inferred,100412|100556|100949|101084|200673,complete,playbyplay_inferred
Shot Chart Detail,1020800019,177,100729,Michelle Snow,1611661316,Houston Comets,2,1,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,25,1,0,20080525,WAS,HOU,2008,1020800019177,11370,validated,,0,matched,playbyplayv2,1611661322,100008|100076|100729|201492|201493,complete,playbyplay_inferred,100412|100556|100949|101084|201520,complete,playbyplay_inferred
Shot Chart Detail,1020800019,199,100729,Michelle Snow,1611661316,Houston Comets,3,9,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,0,1,1,20080525,WAS,HOU,2008,1020800019199,12420,validated,100008,1,matched,playbyplayv2,1611661322,100008|100076|100410|100729|201492,complete,playbyplay_inferred,100412|100556|100949|200673|200689,complete,playbyplay_inferred
Shot Chart Detail,1020800019,250,100729,Michelle Snow,1611661316,Houston Comets,3,4,28,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-5,1,1,20080525,WAS,HOU,2008,1020800019250,15320,validated,201492,1,matched,playbyplayv2,1611661322,100008|100076|100410|100729|201492,complete,playbyplay_inferred,100412|100556|100690|100949|201520,complete,playbyplay_inferred
Shot Chart Detail,1020800023,19,100729,Michelle Snow,1611661316,Houston Comets,1,6,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,13,1,0,20080527,HOU,MIN,2008,102080002319,1870,validated,,0,matched,playbyplayv2,1611661324,100008|100012|100076|100410|100729,complete,playbyplay_inferred,100493|100932|200671|201049|201500,complete,playbyplay_inferred
Shot Chart Detail,1020800023,31,100729,Michelle Snow,1611661316,Houston Comets,1,5,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080527,HOU,MIN,2008,102080002331,2830,validated,100012,1,matched,playbyplayv2,1611661324,100008|100012|100076|100410|100729,complete,playbyplay_inferred,100493|100932|200671|201049|201500,complete,playbyplay_inferred
Shot Chart Detail,1020800023,46,100729,Michelle Snow,1611661316,Houston Comets,1,3,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080527,HOU,MIN,2008,102080002346,3750,validated,,0,matched,playbyplayv2,1611661324,100008|100012|100076|100410|100729,complete,playbyplay_inferred,100493|100552|200671|201049|201500,complete,playbyplay_inferred
Shot Chart Detail,1020800023,256,100729,Michelle Snow,1611661316,Houston Comets,3,7,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080527,HOU,MIN,2008,1020800023256,13260,validated,100410,1,matched,playbyplayv2,1611661324,100008|100012|100076|100410|100729,complete,playbyplay_inferred,100493|100932|200671|201049|201500,complete,playbyplay_inferred
Shot Chart Detail,1020800023,264,100729,Michelle Snow,1611661316,Houston Comets,3,6,47,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-3,123,1,1,20080527,HOU,MIN,2008,1020800023264,13930,validated,,0,matched,playbyplayv2,1611661324,100008|100012|100076|100410|100729,complete,playbyplay_inferred,100493|100932|200671|201049|201500,complete,playbyplay_inferred
Shot Chart Detail,1020800023,275,100729,Michelle Snow,1611661316,Houston Comets,3,5,1,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,-1,1,1,20080527,HOU,MIN,2008,1020800023275,14990,validated,100076,1,matched,playbyplayv2,1611661324,100008|100012|100076|100410|100729,complete,playbyplay_inferred,100493|100932|200671|201049|201500,complete,playbyplay_inferred
Shot Chart Detail,1020800027,279,100729,Michelle Snow,1611661316,Houston Comets,3,6,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,26,1,0,20080530,SAC,HOU,2008,1020800027279,14040,validated,,0,matched,playbyplayv2,1611661318,100008|100076|100410|100729|100731,complete,playbyplay_inferred,100234|100526|100919|100944|101040,complete,playbyplay_inferred
Shot Chart Detail,1020800033,206,100729,Michelle Snow,1611661316,Houston Comets,2,1,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,49,40,1,0,20080601,SEA,HOU,2008,1020800033206,11000,validated,,0,matched,playbyplayv2,1611661328,100076|100410|100729|100731|201493,complete,playbyplay_inferred,100682|100720|100721|101030|201052,complete,playbyplay_inferred
Shot Chart Detail,1020800033,243,100729,Michelle Snow,1611661316,Houston Comets,3,9,29,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,26,100,1,0,20080601,SEA,HOU,2008,1020800033243,12310,validated,,0,matched,playbyplayv2,1611661328,100008|100076|100729|100731|201493,complete,playbyplay_inferred,100072|100419|100682|100720|100721,complete,playbyplay_inferred
Shot Chart Detail,1020800037,2,100729,Michelle Snow,1611661316,Houston Comets,1,9,44,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-10,63,1,1,20080603,HOU,SAN,2008,10208000372,160,validated,100076,1,matched,playbyplayv2,1611661319,100008|100076|100410|100729|100731,complete,playbyplay_inferred,100103|100342|100445|100457|200674,complete,playbyplay_inferred
Shot Chart Detail,1020800037,8,100729,Michelle Snow,1611661316,Houston Comets,1,8,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,5,1,1,20080603,HOU,SAN,2008,10208000378,870,validated,100008,1,matched,playbyplayv2,1611661319,100008|100076|100410|100729|100731,complete,playbyplay_inferred,100103|100342|100445|100457|200674,complete,playbyplay_inferred
Shot Chart Detail,1020800037,13,100729,Michelle Snow,1611661316,Houston Comets,1,8,2,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080603,HOU,SAN,2008,102080003713,1180,validated,,0,matched,playbyplayv2,1611661319,100008|100076|100410|100729|100731,complete,playbyplay_inferred,100103|100342|100445|100457|200674,complete,playbyplay_inferred
Shot Chart Detail,1020800037,26,100729,Michelle Snow,1611661316,Houston Comets,1,6,41,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,54,35,1,1,20080603,HOU,SAN,2008,102080003726,1990,validated,,0,matched,playbyplayv2,1611661319,100008|100076|100410|100729|100731,complete,playbyplay_inferred,100103|100342|100457|100659|200674,complete,playbyplay_inferred
Shot Chart Detail,1020800037,34,100729,Michelle Snow,1611661316,Houston Comets,1,5,50,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,0,1,1,20080603,HOU,SAN,2008,102080003734,2500,validated,100410,1,matched,playbyplayv2,1611661319,100008|100076|100410|100729|201492,complete,playbyplay_inferred,100342|100445|100457|100659|200674,complete,playbyplay_inferred
Shot Chart Detail,1020800037,259,100729,Michelle Snow,1611661316,Houston Comets,3,5,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,128,0,1,1,20080603,HOU,SAN,2008,1020800037259,14940,validated,,0,matched,playbyplayv2,1611661319,100008|100076|100410|100729|201492,complete,playbyplay_inferred,100342|100445|100457|100659|200674,complete,playbyplay_inferred
