GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1020800056,120,201516,Allie Quigley,1611661317,Phoenix Mercury,1,0,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080611,SEA,PHO,2008,1020800056120,5970,validated,,0,matched,playbyplayv2,1611661328,100494|100920|100975|201506|201516,complete,playbyplay_inferred,100419|100720|100721|100942|101032,complete,playbyplay_inferred
Shot Chart Detail,1020800073,433,201516,Allie Quigley,1611661317,Phoenix Mercury,4,1,12,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,8,1,1,20080618,PHO,CON,2008,1020800073433,23280,validated,,0,matched,playbyplayv2,1611661323,100494|100920|201506|201516|201544,complete,playbyplay_inferred,200704|201058|201483|201484|201485,complete,playbyplay_inferred
Shot Chart Detail,1020800083,356,201516,Allie Quigley,1611661317,Phoenix Mercury,4,8,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,107,89,1,0,20080622,NYL,PHO,2008,1020800083356,18790,validated,,0,matched,playbyplayv2,1611661313,100627|100920|100973|201506|201516,complete,playbyplay_inferred,100835|101047|201050|201503|201507,complete,playbyplay_inferred
Shot Chart Detail,1020800083,390,201516,Allie Quigley,1611661317,Phoenix Mercury,4,6,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,15,1,0,20080622,NYL,PHO,2008,1020800083390,20390,validated,,0,matched,playbyplayv2,1611661313,100920|100973|201506|201516|201544,complete,playbyplay_inferred,100835|101047|201050|201503|201507,complete,playbyplay_inferred
Shot Chart Detail,1020800083,394,201516,Allie Quigley,1611661317,Phoenix Mercury,4,5,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),16-24 ft.,21,213,12,1,0,20080622,NYL,PHO,2008,1020800083394,20690,validated,,0,matched,playbyplayv2,1611661313,100920|100973|201506|201516|201544,complete,playbyplay_inferred,100835|101047|201050|201503|201507,complete,playbyplay_inferred
Shot Chart Detail,1020800083,408,201516,Allie Quigley,1611661317,Phoenix Mercury,4,4,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,89,81,1,0,20080622,NYL,PHO,2008,1020800083408,21530,validated,,0,matched,playbyplayv2,1611661313,100920|100973|201506|201516|201544,complete,playbyplay_inferred,100835|101047|201050|201503|201507,complete,playbyplay_inferred
Shot Chart Detail,1020800083,436,201516,Allie Quigley,1611661317,Phoenix Mercury,4,1,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080622,NYL,PHO,2008,1020800083436,23300,validated,,0,matched,playbyplayv2,1611661313,100920|100973|201506|201516|201544,complete,playbyplay_inferred,100835|101047|201050|201503|201507,complete,playbyplay_inferred
Shot Chart Detail,1020800096,129,201516,Allie Quigley,1611661317,Phoenix Mercury,2,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,166,72,1,0,20080626,CHI,PHO,2008,1020800096129,6490,validated,,0,matched,playbyplayv2,1611661329,100920|100973|100975|201506|201516,complete,playbyplay_inferred,100834|200680|200693|201048|201481,complete,playbyplay_inferred
Shot Chart Detail,1020800096,139,201516,Allie Quigley,1611661317,Phoenix Mercury,2,8,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080626,CHI,PHO,2008,1020800096139,6890,validated,,0,matched,playbyplayv2,1611661329,100920|100973|100975|201506|201516,complete,playbyplay_inferred,100433|100834|200693|201048|201481,complete,playbyplay_inferred
Shot Chart Detail,1020800107,54,201516,Allie Quigley,1611661317,Phoenix Mercury,1,3,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080701,ATL,PHO,2008,102080010754,3970,validated,,0,matched,playbyplayv2,1611661330,100236|100494|100627|100940|201516,complete,playbyplay_inferred,100470|100484|100796|101029|201056,complete,playbyplay_inferred
Shot Chart Detail,1020800107,115,201516,Allie Quigley,1611661317,Phoenix Mercury,2,8,48,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080701,ATL,PHO,2008,1020800107115,6720,validated,100975,1,matched,playbyplayv2,1611661330,100920|100973|100975|201506|201516,complete,playbyplay_inferred,100470|100796|101027|200696|201477,complete,playbyplay_inferred
Shot Chart Detail,1020800107,143,201516,Allie Quigley,1611661317,Phoenix Mercury,2,6,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,20,1,1,20080701,ATL,PHO,2008,1020800107143,8120,validated,100236,1,matched,playbyplayv2,1611661330,100236|100920|100973|100975|201516,complete,playbyplay_inferred,100470|100484|200696|201056|201477,complete,playbyplay_inferred
Shot Chart Detail,1020800107,170,201516,Allie Quigley,1611661317,Phoenix Mercury,2,3,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,22,-225,31,1,0,20080701,ATL,PHO,2008,1020800107170,9710,validated,,0,matched,playbyplayv2,1611661330,100236|100494|100627|100940|201516,complete,playbyplay_inferred,100484|100796|101080|201056|201477,complete,playbyplay_inferred
Shot Chart Detail,1020800107,344,201516,Allie Quigley,1611661317,Phoenix Mercury,3,0,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-6,168,1,0,20080701,ATL,PHO,2008,1020800107344,17870,validated,,0,matched,playbyplayv2,1611661330,100494|100627|100920|201506|201516,complete,playbyplay_inferred,100470|100796|101080|201056|201477,complete,playbyplay_inferred
