GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1020800003,426,201484,Ketia Swanier,1611661323,Connecticut Sun,4,0,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080517,CON,ATL,2008,1020800003426,23550,validated,,0,matched,playbyplayv2,1611661330,200704|201483|201484|201485|201535,complete,playbyplay_inferred,100470|100484|101026|101080|201514,complete,playbyplay_inferred
Shot Chart Detail,1020800021,107,201484,Ketia Swanier,1611661323,Connecticut Sun,2,7,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080527,CON,IND,2008,1020800021107,7410,validated,,0,matched,playbyplayv2,1611661325,100347|100725|101053|200681|201484,complete,playbyplay_inferred,100170|100666|200697|201054|201495,complete,playbyplay_inferred
Shot Chart Detail,1020800049,309,201484,Ketia Swanier,1611661323,Connecticut Sun,3,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,22,-195,109,1,0,20080608,CON,WAS,2008,1020800049309,17660,validated,,0,matched,playbyplayv2,1611661322,100725|101053|200681|201058|201484,complete,playbyplay_inferred,100556|100690|100949|101084|201518,complete,playbyplay_inferred
Shot Chart Detail,1020800049,320,201484,Ketia Swanier,1611661323,Connecticut Sun,4,9,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,21,210,43,1,1,20080608,CON,WAS,2008,1020800049320,18190,validated,200681,1,matched,playbyplayv2,1611661322,100725|101053|200681|201058|201484,complete,playbyplay_inferred,100412|100556|100949|200673|200702,complete,playbyplay_inferred
Shot Chart Detail,1020800049,324,201484,Ketia Swanier,1611661323,Connecticut Sun,4,9,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,18,1,0,20080608,CON,WAS,2008,1020800049324,18600,validated,,0,matched,playbyplayv2,1611661322,100725|101053|200681|201058|201484,complete,playbyplay_inferred,100412|100556|100949|200673|200702,complete,playbyplay_inferred
Shot Chart Detail,1020800052,288,201484,Ketia Swanier,1611661323,Connecticut Sun,3,0,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,21,-112,183,1,1,20080610,MIN,CON,2008,1020800052288,17640,validated,,0,matched,playbyplayv2,1611661324,100723|101053|200681|201058|201484,complete,playbyplay_inferred,100493|201077|201499|201500|201501,complete,playbyplay_inferred
Shot Chart Detail,1020800062,328,201484,Ketia Swanier,1611661323,Connecticut Sun,4,7,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,161,166,1,1,20080613,LAS,CON,2008,1020800062328,19210,validated,,0,matched,playbyplayv2,1611661320,100723|101053|200681|201058|201484,complete,playbyplay_inferred,100003|100396|100651|100685|201496,complete,playbyplay_inferred
Shot Chart Detail,1020800069,313,201484,Ketia Swanier,1611661323,Connecticut Sun,4,9,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080616,SEA,CON,2008,1020800069313,18130,validated,,0,matched,playbyplayv2,1611661328,100725|101053|200681|201058|201484,complete,playbyplay_inferred,101030|101032|201052|201517|201558,complete,playbyplay_inferred
Shot Chart Detail,1020800069,320,201484,Ketia Swanier,1611661323,Connecticut Sun,4,8,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,98,161,1,1,20080616,SEA,CON,2008,1020800069320,18690,validated,,0,matched,playbyplayv2,1611661328,100725|101053|200681|201058|201484,complete,playbyplay_inferred,101030|101032|201052|201517|201558,complete,playbyplay_inferred
Shot Chart Detail,1020800069,329,201484,Ketia Swanier,1611661323,Connecticut Sun,4,7,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-26,155,1,0,20080616,SEA,CON,2008,1020800069329,19560,validated,,0,matched,playbyplayv2,1611661328,100725|101053|200681|201058|201484,complete,playbyplay_inferred,101030|101032|201052|201517|201558,complete,playbyplay_inferred
Shot Chart Detail,1020800073,26,201484,Ketia Swanier,1611661323,Connecticut Sun,1,6,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,22,190,120,1,0,20080618,PHO,CON,2008,102080007326,1970,validated,,0,matched,playbyplayv2,1611661317,100347|100723|100915|201483|201484,complete,playbyplay_inferred,100236|100627|100940|100973|200665,complete,playbyplay_inferred
