GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1020600027,57,101019,Janel McCarville,1611661314,Charlotte Sting,1,4,10,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,64,7,1,0,20060601,CHA,CON,2006,102060002757,3500,validated,,0,matched,playbyplayv2,1611661323,100416|100457|100628|101019|200673,complete,playbyplay_inferred,100239|100666|100723|100915|101012,complete,playbyplay_inferred
Shot Chart Detail,1020600034,117,101019,Janel McCarville,1611661314,Charlotte Sting,2,7,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,5,1,1,20060603,CON,CHA,2006,1020600034117,7480,validated,,0,matched,playbyplayv2,1611661323,100170|100920|101019|200680|200697,complete,playbyplay_inferred,100723|100915|101012|101039|101056,complete,playbyplay_inferred
Shot Chart Detail,1020600046,303,101019,Janel McCarville,1611661314,Charlotte Sting,4,9,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060609,CHA,IND,2006,1020600046303,18130,validated,200697,1,matched,playbyplayv2,1611661325,100170|100920|101019|200680|200697,complete,playbyplay_inferred,100347|100493|100646|100834|101020,complete,playbyplay_inferred
Shot Chart Detail,1020600046,321,101019,Janel McCarville,1611661314,Charlotte Sting,4,7,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-107,45,1,0,20060609,CHA,IND,2006,1020600046321,19590,validated,,0,matched,playbyplayv2,1611661325,100170|100920|101019|200680|200697,complete,playbyplay_inferred,100347|100646|100834|101020|200679,complete,playbyplay_inferred
Shot Chart Detail,1020600056,223,101019,Janel McCarville,1611661314,Charlotte Sting,2,0,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-97,-36,1,0,20060613,WAS,CHA,2006,1020600056223,11730,validated,,0,matched,playbyplayv2,1611661322,100236|100416|100920|101019|200697,complete,playbyplay_inferred,100027|100345|100433|100724|100949,complete,playbyplay_inferred
Shot Chart Detail,1020600056,383,101019,Janel McCarville,1611661314,Charlotte Sting,4,6,41,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,22,1,0,20060613,WAS,CHA,2006,1020600056383,19990,validated,,0,matched,playbyplayv2,1611661322,100236|100416|100920|101019|200673,complete,playbyplay_inferred,100396|100556|100690|100724|100949,complete,playbyplay_inferred
Shot Chart Detail,1020600062,60,101019,Janel McCarville,1611661314,Charlotte Sting,1,3,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,59,1,1,20060615,CHA,WAS,2006,102060006260,3990,validated,200697,1,matched,playbyplayv2,1611661322,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100345|100433|100556|100724|100949,complete,playbyplay_inferred
Shot Chart Detail,1020600062,201,101019,Janel McCarville,1611661314,Charlotte Sting,2,1,18,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060615,CHA,WAS,2006,1020600062201,11220,validated,200673,1,matched,playbyplayv2,1611661322,100236|100416|100920|101019|200673,complete,playbyplay_inferred,100027|100396|100433|100949|101084,complete,playbyplay_inferred
Shot Chart Detail,1020600062,234,101019,Janel McCarville,1611661314,Charlotte Sting,3,8,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,2,1,1,20060615,CHA,WAS,2006,1020600062234,12890,validated,100416,1,matched,playbyplayv2,1611661322,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100396|100556|100690|100724|100949,complete,playbyplay_inferred
Shot Chart Detail,1020600062,245,101019,Janel McCarville,1611661314,Charlotte Sting,3,6,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060615,CHA,WAS,2006,1020600062245,13860,validated,,0,matched,playbyplayv2,1611661322,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100396|100556|100724|100949|101084,complete,playbyplay_inferred
Shot Chart Detail,1020600062,247,101019,Janel McCarville,1611661314,Charlotte Sting,3,6,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060615,CHA,WAS,2006,1020600062247,13900,validated,,0,matched,playbyplayv2,1611661322,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100396|100556|100724|100949|101084,complete,playbyplay_inferred
Shot Chart Detail,1020600062,263,101019,Janel McCarville,1611661314,Charlotte Sting,3,6,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060615,CHA,WAS,2006,1020600062263,14360,validated,,0,matched,playbyplayv2,1611661322,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100396|100556|100724|100949|101084,complete,playbyplay_inferred
Shot Chart Detail,1020600062,275,101019,Janel McCarville,1611661314,Charlotte Sting,3,4,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-136,91,1,0,20060615,CHA,WAS,2006,1020600062275,15220,validated,,0,matched,playbyplayv2,1611661322,100236|100416|100920|101019|200673,complete,playbyplay_inferred,100396|100556|100724|100949|101084,complete,playbyplay_inferred
Shot Chart Detail,1020600062,281,101019,Janel McCarville,1611661314,Charlotte Sting,3,4,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060615,CHA,WAS,2006,1020600062281,15500,validated,,0,matched,playbyplayv2,1611661322,100236|100416|100920|101019|200673,complete,playbyplay_inferred,100433|100556|100724|100949|101084,complete,playbyplay_inferred
Shot Chart Detail,1020600074,6,101019,Janel McCarville,1611661314,Charlotte Sting,1,9,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,-1,1,1,20060618,IND,CHA,2006,10206000746,490,validated,100236,1,matched,playbyplayv2,1611661325,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100284|100347|100493|100646|100928,complete,playbyplay_inferred
Shot Chart Detail,1020600074,12,101019,Janel McCarville,1611661314,Charlotte Sting,1,8,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,176,-21,1,1,20060618,IND,CHA,2006,102060007412,1110,validated,100416,1,matched,playbyplayv2,1611661325,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100284|100347|100493|100646|100928,complete,playbyplay_inferred
Shot Chart Detail,1020600074,46,101019,Janel McCarville,1611661314,Charlotte Sting,1,4,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,0,1,0,20060618,IND,CHA,2006,102060007446,3110,validated,,0,matched,playbyplayv2,1611661325,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100347|100493|100646|100928|101020,complete,playbyplay_inferred
Shot Chart Detail,1020600074,65,101019,Janel McCarville,1611661314,Charlotte Sting,1,1,47,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,-16,1,0,20060618,IND,CHA,2006,102060007465,4930,validated,,0,matched,playbyplayv2,1611661325,100236|100920|101019|200673|200697,complete,playbyplay_inferred,100347|100493|100646|101020|200679,complete,playbyplay_inferred
Shot Chart Detail,1020600074,170,101019,Janel McCarville,1611661314,Charlotte Sting,2,1,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,13,150,1,0,20060618,IND,CHA,2006,1020600074170,11370,validated,,0,matched,playbyplayv2,1611661325,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100284|100347|100493|100646|100928,complete,playbyplay_inferred
Shot Chart Detail,1020600074,193,101019,Janel McCarville,1611661314,Charlotte Sting,3,8,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,126,-18,1,0,20060618,IND,CHA,2006,1020600074193,12930,validated,,0,matched,playbyplayv2,1611661325,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100284|100347|100493|100646|100928,complete,playbyplay_inferred
Shot Chart Detail,1020600074,196,101019,Janel McCarville,1611661314,Charlotte Sting,3,8,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,1,20060618,IND,CHA,2006,1020600074196,13180,validated,,0,matched,playbyplayv2,1611661325,100236|100416|101019|200673|200697,complete,playbyplay_inferred,100284|100347|100493|100646|100928,complete,playbyplay_inferred
Shot Chart Detail,1020600075,79,101019,Janel McCarville,1611661314,Charlotte Sting,1,1,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,26,1,1,20060620,CHA,CON,2006,102060007579,5230,validated,100170,1,matched,playbyplayv2,1611661323,100170|100920|101019|200680|200697,complete,playbyplay_inferred,100412|100415|100666|100723|101039,complete,playbyplay_inferred
