GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE,RAW_HTM,RAW_VTM
Shot Chart Detail,1020700025,95,201107,Gillian Goring,1611661322,Washington Mystics,1,0,54,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-82,46,1,1,20070601,WAS,CHI,2007,102070002595,5460,validated,200673,1,matched,playbyplayv2,1611661329,100396|100690|200673|200689|201107,complete,playbyplay_inferred,100433|100952|200688|201048|201070,complete,playbyplay_inferred,,
Shot Chart Detail,1020700104,92,201107,Gillian Goring,1611661322,Washington Mystics,2,8,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,-18,1,0,20070703,WAS,SAN,2007,102070010492,6840,validated,,0,matched,playbyplayv2,1611661319,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100457|100656|200674|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700104,94,201107,Gillian Goring,1611661322,Washington Mystics,2,8,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,0,20070703,WAS,SAN,2007,102070010494,6870,validated,,0,matched,playbyplayv2,1611661319,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100457|100656|200674|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700104,107,201107,Gillian Goring,1611661322,Washington Mystics,2,6,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,-3,1,1,20070703,WAS,SAN,2007,1020700104107,8050,validated,,0,matched,playbyplayv2,1611661319,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100457|100656|200674|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700131,305,201107,Gillian Goring,1611661322,Washington Mystics,3,2,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-6,1,1,20070718,WAS,HOU,2007,1020700131305,16800,validated,200678,1,matched,playbyplayv2,1611661316,100396|100690|100724|200678|201107,complete,playbyplay_inferred,100008|100076|100729|200681|200702,complete,playbyplay_inferred,,
Shot Chart Detail,1020700139,96,201107,Gillian Goring,1611661322,Washington Mystics,2,9,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,28,1,0,20070720,MIN,WAS,2007,102070013996,6310,validated,,0,matched,playbyplayv2,1611661324,100396|100690|200678|200689|201107,complete,playbyplay_inferred,100658|101029|201049|201062|201085,complete,playbyplay_inferred,,
Shot Chart Detail,1020700139,106,201107,Gillian Goring,1611661322,Washington Mystics,2,8,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070720,MIN,WAS,2007,1020700139106,7060,validated,,0,matched,playbyplayv2,1611661324,100396|100690|200678|200689|201107,complete,playbyplay_inferred,100658|100932|100935|101029|201062,complete,playbyplay_inferred,,
Shot Chart Detail,1020700158,117,201107,Gillian Goring,1611661322,Washington Mystics,2,8,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-66,46,1,0,20070728,WAS,DET,2007,1020700158117,6900,validated,,0,matched,playbyplayv2,1611661321,100396|100949|101084|200689|201107,complete,playbyplay_inferred,100404|100414|100639|100888|101025,complete,playbyplay_inferred,,
Shot Chart Detail,1020700168,161,201107,Gillian Goring,1611661322,Washington Mystics,2,3,2,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,-28,1,1,20070731,IND,WAS,2007,1020700168161,10180,validated,,0,matched,playbyplayv2,1611661325,100556|100724|100949|200673|201107,complete,playbyplay_inferred,100284|100493|100928|101020|201054,complete,playbyplay_inferred,,
Shot Chart Detail,1020700168,186,201107,Gillian Goring,1611661322,Washington Mystics,2,0,14,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,-24,1,0,20070731,IND,WAS,2007,1020700168186,11860,validated,,0,matched,playbyplayv2,1611661325,100556|100724|100949|200673|201107,complete,playbyplay_inferred,100284|100347|100493|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700168,245,201107,Gillian Goring,1611661322,Washington Mystics,3,4,41,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,0,1,0,20070731,IND,WAS,2007,1020700168245,15190,validated,,0,matched,playbyplayv2,1611661325,100396|100690|100949|200673|201107,complete,playbyplay_inferred,100347|100493|100628|100834|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700168,254,201107,Gillian Goring,1611661322,Washington Mystics,3,4,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,2,1,1,20070731,IND,WAS,2007,1020700168254,15580,validated,,0,matched,playbyplayv2,1611661325,100396|100690|100949|200673|201107,complete,playbyplay_inferred,100347|100493|100834|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700174,108,201107,Gillian Goring,1611661322,Washington Mystics,2,7,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,1,20070803,WAS,NYL,2007,1020700174108,7210,validated,100949,1,matched,playbyplayv2,1611661313,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100835|101019|101028|200675|201047,complete,playbyplay_inferred,,
Shot Chart Detail,1020700181,145,201107,Gillian Goring,1611661322,Washington Mystics,2,3,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-8,1,0,20070805,WAS,CHI,2007,1020700181145,9870,validated,,0,matched,playbyplayv2,1611661329,100396|100690|100724|100949|201107,complete,playbyplay_inferred,100384|100667|100722|100759|100939,complete,playbyplay_inferred,,
Shot Chart Detail,1020700181,252,201107,Gillian Goring,1611661322,Washington Mystics,3,2,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-6,1,1,20070805,WAS,CHI,2007,1020700181252,16330,validated,,0,matched,playbyplayv2,1611661329,100396|100690|100949|200689|201107,complete,playbyplay_inferred,100384|100433|100952|200676|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700181,255,201107,Gillian Goring,1611661322,Washington Mystics,3,2,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,0,20070805,WAS,CHI,2007,1020700181255,16680,validated,,0,matched,playbyplayv2,1611661329,100396|100690|100949|200689|201107,complete,playbyplay_inferred,100384|100433|100952|200676|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700181,262,201107,Gillian Goring,1611661322,Washington Mystics,3,1,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20070805,WAS,CHI,2007,1020700181262,16860,validated,,0,matched,playbyplayv2,1611661329,100396|100690|100949|200689|201107,complete,playbyplay_inferred,100384|100433|100952|200676|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700187,292,201107,Gillian Goring,1611661322,Washington Mystics,4,8,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-5,1,1,20070807,SAN,WAS,2007,1020700187292,18650,validated,,0,matched,playbyplayv2,1611661319,100396|100690|100949|200673|201107,complete,playbyplay_inferred,100457|100656|100685|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700192,115,201107,Gillian Goring,1611661322,Washington Mystics,2,9,7,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,46,72,1,0,20070809,LAS,WAS,2007,1020700192115,6530,validated,,0,matched,playbyplayv2,1611661320,100396|100690|200678|200689|201107,complete,playbyplay_inferred,100883|100930|101024|200680|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700192,260,201107,Gillian Goring,1611661322,Washington Mystics,3,4,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070809,LAS,WAS,2007,1020700192260,15470,validated,100396,1,matched,playbyplayv2,1611661320,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100199|100412|100651|200682|201086,complete,playbyplay_inferred,,
Shot Chart Detail,1020700192,270,201107,Gillian Goring,1611661322,Washington Mystics,3,3,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070809,LAS,WAS,2007,1020700192270,16040,validated,,0,matched,playbyplayv2,1611661320,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100412|100651|100883|100930|200682,complete,playbyplay_inferred,,
Shot Chart Detail,1020700192,276,201107,Gillian Goring,1611661322,Washington Mystics,3,2,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,2,1,0,20070809,LAS,WAS,2007,1020700192276,16280,validated,,0,matched,playbyplayv2,1611661320,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100412|100651|100883|100930|200682,complete,playbyplay_inferred,,
Shot Chart Detail,1020700198,107,201107,Gillian Goring,1611661322,Washington Mystics,2,8,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,22,1,0,20070811,SEA,WAS,2007,1020700198107,6790,validated,,0,matched,playbyplayv2,1611661328,100690|200678|200689|201051|201107,complete,playbyplay_inferred,100046|100682|100720|101030|201052,complete,playbyplay_inferred,,
Shot Chart Detail,1020700198,265,201107,Gillian Goring,1611661322,Washington Mystics,3,6,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070811,SEA,WAS,2007,1020700198265,14130,validated,,0,matched,playbyplayv2,1611661328,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100484|100682|100720|100796|100942,complete,playbyplay_inferred,,
Shot Chart Detail,1020700198,267,201107,Gillian Goring,1611661322,Washington Mystics,3,6,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070811,SEA,WAS,2007,1020700198267,14160,validated,,0,matched,playbyplayv2,1611661328,100396|100949|200673|200689|201107,complete,playbyplay_inferred,100484|100682|100720|100796|100942,complete,playbyplay_inferred,,
Shot Chart Detail,1020700198,316,201107,Gillian Goring,1611661322,Washington Mystics,3,2,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070811,SEA,WAS,2007,1020700198316,16550,validated,100949,1,matched,playbyplayv2,1611661328,100690|100949|200673|201051|201107,complete,playbyplay_inferred,100046|100720|100942|101030|201052,complete,playbyplay_inferred,,
Shot Chart Detail,1020700198,419,201107,Gillian Goring,1611661322,Washington Mystics,4,3,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,-3,1,0,20070811,SEA,WAS,2007,1020700198419,21670,validated,,0,matched,playbyplayv2,1611661328,101084|200678|200689|201051|201107,complete,playbyplay_inferred,100046|100931|101030|101032|201052,complete,playbyplay_inferred,,
Shot Chart Detail,1020700198,431,201107,Gillian Goring,1611661322,Washington Mystics,4,3,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070811,SEA,WAS,2007,1020700198431,21950,validated,,0,matched,playbyplayv2,1611661328,101084|200678|200689|201051|201107,complete,playbyplay_inferred,100387|100931|101030|101032|201052,complete,playbyplay_inferred,,
Shot Chart Detail,1020700198,464,201107,Gillian Goring,1611661322,Washington Mystics,4,0,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,7,1,0,20070811,SEA,WAS,2007,1020700198464,23740,validated,,0,matched,playbyplayv2,1611661328,101084|200678|200689|201051|201107,complete,playbyplay_inferred,100387|100931|101030|101032|201052,complete,playbyplay_inferred,,
Shot Chart Detail,1020700203,153,201107,Gillian Goring,1611661322,Washington Mystics,2,2,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-64,36,1,0,20070814,WAS,CON,2007,1020700203153,10260,validated,,0,matched,playbyplayv2,1611661323,100556|100690|100724|100949|201107,complete,playbyplay_inferred,100239|100415|100666|100723|100915,complete,playbyplay_inferred,,
Shot Chart Detail,1020700203,174,201107,Gillian Goring,1611661322,Washington Mystics,2,0,49,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,13,1,0,20070814,WAS,CON,2007,1020700203174,11510,validated,,0,matched,playbyplayv2,1611661323,100556|100690|100724|100949|201107,complete,playbyplay_inferred,100239|100666|100723|100915|201140,complete,playbyplay_inferred,,
Shot Chart Detail,1020700209,180,201107,Gillian Goring,1611661322,Washington Mystics,3,8,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-59,0,1,0,20070816,WAS,NYL,2007,1020700209180,13110,validated,,0,matched,playbyplayv2,1611661313,100396|100724|100949|200673|201107,complete,playbyplay_inferred,100835|100937|101019|101028|101049,complete,playbyplay_inferred,,
Shot Chart Detail,1020700216,98,201107,Gillian Goring,1611661322,Washington Mystics,2,9,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-49,3,1,0,20070819,CON,WAS,2007,102070021698,6160,validated,,0,matched,playbyplayv2,1611661323,100396|100690|100724|200673|201107,complete,playbyplay_inferred,100666|100812|100973|101053|201140,complete,playbyplay_inferred,,
Shot Chart Detail,1020700216,119,201107,Gillian Goring,1611661322,Washington Mystics,2,7,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,13,1,1,20070819,CON,WAS,2007,1020700216119,7550,validated,100396,1,matched,playbyplayv2,1611661323,100396|100690|100724|100949|201107,complete,playbyplay_inferred,100666|100812|100973|101053|201140,complete,playbyplay_inferred,,
Shot Chart Detail,1020700216,124,201107,Gillian Goring,1611661322,Washington Mystics,2,6,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,1,0,20070819,CON,WAS,2007,1020700216124,7820,validated,,0,matched,playbyplayv2,1611661323,100396|100690|100724|100949|201107,complete,playbyplay_inferred,100666|100812|100973|101053|201140,complete,playbyplay_inferred,,
