GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE,RAW_HTM,RAW_VTM
Shot Chart Detail,1020700009,87,100883,LaToya Thomas,1611661320,Los Angeles Sparks,1,2,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,118,46,1,1,20070522,CHI,LAS,2007,102070000987,4720,validated,100412,1,matched,playbyplayv2,1611661329,100012|100356|100412|100883|101042,complete,playbyplay_inferred,100384|100667|200673|201048|201055,complete,playbyplay_inferred,,
Shot Chart Detail,1020700009,135,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,7,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,159,8,1,1,20070522,CHI,LAS,2007,1020700009135,7580,validated,,0,matched,playbyplayv2,1611661329,100012|100412|100883|200675|201086,complete,playbyplay_inferred,100384|100722|100759|200676|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700009,150,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,5,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-3,130,1,0,20070522,CHI,LAS,2007,1020700009150,8660,validated,,0,matched,playbyplayv2,1611661329,100012|100412|100883|200675|201086,complete,playbyplay_inferred,100384|100722|100759|200673|200676,complete,playbyplay_inferred,,
Shot Chart Detail,1020700009,161,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,4,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-36,58,1,0,20070522,CHI,LAS,2007,1020700009161,9510,validated,,0,matched,playbyplayv2,1611661329,100012|100412|100883|200675|201086,complete,playbyplay_inferred,100384|100722|100759|200673|200676,complete,playbyplay_inferred,,
Shot Chart Detail,1020700009,321,100883,LaToya Thomas,1611661320,Los Angeles Sparks,4,6,48,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,48,1,1,20070522,CHI,LAS,2007,1020700009321,19920,validated,,0,matched,playbyplayv2,1611661329,100012|100412|100883|200675|201086,complete,playbyplay_inferred,100667|100722|200673|200688|201070,complete,playbyplay_inferred,,
Shot Chart Detail,1020700009,335,100883,LaToya Thomas,1611661320,Los Angeles Sparks,4,5,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-85,56,1,0,20070522,CHI,LAS,2007,1020700009335,20600,validated,,0,matched,playbyplayv2,1611661329,100012|100412|100883|101042|200675,complete,playbyplay_inferred,100384|200673|200676|200688|201070,complete,playbyplay_inferred,,
Shot Chart Detail,1020700009,360,100883,LaToya Thomas,1611661320,Los Angeles Sparks,4,4,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070522,CHI,LAS,2007,1020700009360,21500,validated,,0,matched,playbyplayv2,1611661329,100012|100412|100883|101042|200675,complete,playbyplay_inferred,100384|200673|200676|200688|201070,complete,playbyplay_inferred,,
Shot Chart Detail,1020700009,373,100883,LaToya Thomas,1611661320,Los Angeles Sparks,4,0,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-36,76,1,0,20070522,CHI,LAS,2007,1020700009373,23520,validated,,0,matched,playbyplayv2,1611661329,100356|100412|100883|101042|201037,complete,playbyplay_inferred,200676|200688|201048|201070|201095,complete,playbyplay_inferred,,
Shot Chart Detail,1020700014,72,100883,LaToya Thomas,1611661320,Los Angeles Sparks,1,1,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,125,86,1,1,20070524,IND,LAS,2007,102070001472,5180,validated,100012,1,matched,playbyplayv2,1611661325,100012|100356|100412|100883|201086,complete,playbyplay_inferred,100628|100646|100834|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700014,101,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,-31,1,0,20070524,IND,LAS,2007,1020700014101,7070,validated,,0,matched,playbyplayv2,1611661325,100012|100883|101042|200675|201086,complete,playbyplay_inferred,100416|100628|100834|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700014,338,100883,LaToya Thomas,1611661320,Los Angeles Sparks,4,4,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,21,67,206,1,0,20070524,IND,LAS,2007,1020700014338,21330,validated,,0,matched,playbyplayv2,1611661325,100356|100412|100883|201037|201086,complete,playbyplay_inferred,100347|100416|100628|100834|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700014,386,100883,LaToya Thomas,1611661320,Los Angeles Sparks,4,0,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070524,IND,LAS,2007,1020700014386,23450,validated,201037,1,matched,playbyplayv2,1611661325,100356|100412|100883|100930|201037,complete,playbyplay_inferred,100284|100347|100416|100628|100646,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,109,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,8,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-107,10,1,0,20070526,CON,LAS,2007,1020700018109,6640,validated,,0,matched,playbyplayv2,1611661323,100012|100199|100356|100883|100930,complete,playbyplay_inferred,100415|100723|100812|101053|201057,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,116,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,7,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,7,1,1,20070526,CON,LAS,2007,1020700018116,7240,validated,100012,1,matched,playbyplayv2,1611661323,100012|100199|100356|100883|100930,complete,playbyplay_inferred,100415|100723|100812|101053|201057,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,130,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,6,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-174,69,1,1,20070526,CON,LAS,2007,1020700018130,7830,validated,100012,1,matched,playbyplayv2,1611661323,100012|100356|100883|100930|201086,complete,playbyplay_inferred,100239|100415|100666|100915|100973,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,148,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,5,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,5,1,0,20070526,CON,LAS,2007,1020700018148,8890,validated,,0,matched,playbyplayv2,1611661323,100356|100412|100883|201037|201086,complete,playbyplay_inferred,100239|100415|100666|100915|100973,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,169,100883,LaToya Thomas,1611661320,Los Angeles Sparks,2,3,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,21,-172,135,1,1,20070526,CON,LAS,2007,1020700018169,10110,validated,201037,1,matched,playbyplayv2,1611661323,100356|100412|100883|201037|201086,complete,playbyplay_inferred,100666|100812|100915|100973|101056,complete,playbyplay_inferred,,
