GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE,RAW_HTM,RAW_VTM
Shot Chart Detail,1020700002,61,100812,Erika de Souza,1611661323,Connecticut Sun,1,3,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-11,1,1,20070519,WAS,CON,2007,102070000261,3620,validated,100723,1,matched,playbyplayv2,1611661322,100415|100666|100723|100812|101053,complete,playbyplay_inferred,100345|100396|100433|100690|100724,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,74,100812,Erika de Souza,1611661323,Connecticut Sun,1,2,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,3,1,1,20070526,CON,LAS,2007,102070001874,4800,validated,100666,1,matched,playbyplayv2,1611661320,100666|100812|100973|101053|201057,complete,playbyplay_inferred,100199|100356|100412|101042|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,108,100812,Erika de Souza,1611661323,Connecticut Sun,2,9,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-11,1,1,20070526,CON,LAS,2007,1020700018108,6490,validated,100723,1,matched,playbyplayv2,1611661320,100415|100723|100812|101053|201057,complete,playbyplay_inferred,100012|100199|100356|100883|100930,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,115,100812,Erika de Souza,1611661323,Connecticut Sun,2,8,12,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,59,7,1,1,20070526,CON,LAS,2007,1020700018115,7080,validated,,0,matched,playbyplayv2,1611661320,100415|100723|100812|101053|201057,complete,playbyplay_inferred,100012|100199|100356|100883|100930,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,275,100812,Erika de Souza,1611661323,Connecticut Sun,3,3,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,22,1,1,20070526,CON,LAS,2007,1020700018275,15890,validated,100723,1,matched,playbyplayv2,1611661320,100666|100723|100812|100915|101056,complete,playbyplay_inferred,100199|100356|100412|101042|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,332,100812,Erika de Souza,1611661323,Connecticut Sun,4,8,17,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,2,1,0,20070526,CON,LAS,2007,1020700018332,19030,validated,,0,matched,playbyplayv2,1611661320,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100012|100356|100412|100930|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,345,100812,Erika de Souza,1611661323,Connecticut Sun,4,7,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-54,68,1,0,20070526,CON,LAS,2007,1020700018345,19800,validated,,0,matched,playbyplayv2,1611661320,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100012|100356|100412|100883|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,349,100812,Erika de Souza,1611661323,Connecticut Sun,4,6,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,1,0,20070526,CON,LAS,2007,1020700018349,20060,validated,,0,matched,playbyplayv2,1611661320,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100012|100356|100412|100883|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,359,100812,Erika de Souza,1611661323,Connecticut Sun,4,5,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-5,1,1,20070526,CON,LAS,2007,1020700018359,20480,validated,,0,matched,playbyplayv2,1611661320,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100012|100356|100412|100883|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,398,100812,Erika de Souza,1611661323,Connecticut Sun,4,2,19,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,49,0,1,1,20070526,CON,LAS,2007,1020700018398,22610,validated,100666,1,matched,playbyplayv2,1611661320,100415|100666|100723|100812|101056,complete,playbyplay_inferred,100012|100356|100412|100930|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700018,414,100812,Erika de Souza,1611661323,Connecticut Sun,4,1,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,29,1,0,20070526,CON,LAS,2007,1020700018414,23180,validated,,0,matched,playbyplayv2,1611661320,100415|100666|100723|100812|101056,complete,playbyplay_inferred,100012|100356|100412|100930|201037,complete,playbyplay_inferred,,
Shot Chart Detail,1020700024,183,100812,Erika de Souza,1611661323,Connecticut Sun,2,2,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,-8,1,0,20070531,CHI,CON,2007,1020700024183,10300,validated,,0,matched,playbyplayv2,1611661329,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100384|100667|100759|200676|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700024,204,100812,Erika de Souza,1611661323,Connecticut Sun,2,0,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070531,CHI,CON,2007,1020700024204,11740,validated,100915,1,matched,playbyplayv2,1611661329,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100384|100667|200676|200688|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700024,288,100812,Erika de Souza,1611661323,Connecticut Sun,3,2,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070531,CHI,CON,2007,1020700024288,16290,validated,,0,matched,playbyplayv2,1611661329,100666|100723|100812|101053|201057,complete,playbyplay_inferred,100952|200688|201048|201055|201070,complete,playbyplay_inferred,,
Shot Chart Detail,1020700027,55,100812,Erika de Souza,1611661323,Connecticut Sun,1,4,29,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,28,1,0,20070602,CON,PHO,2007,102070002755,3310,validated,,0,matched,playbyplayv2,1611661317,100666|100723|100812|101053|101056,complete,playbyplay_inferred,100236|100627|100634|100940|200665,complete,playbyplay_inferred,,
Shot Chart Detail,1020700027,108,100812,Erika de Souza,1611661323,Connecticut Sun,2,9,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,0,1,1,20070602,CON,PHO,2007,1020700027108,6280,validated,100415,1,matched,playbyplayv2,1611661317,100415|100552|100812|100915|201057,complete,playbyplay_inferred,100236|100648|100920|100940|100975,complete,playbyplay_inferred,,
Shot Chart Detail,1020700027,280,100812,Erika de Souza,1611661323,Connecticut Sun,3,4,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,3,1,0,20070602,CON,PHO,2007,1020700027280,15290,validated,,0,matched,playbyplayv2,1611661317,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100627|100634|100648|100940|200665,complete,playbyplay_inferred,,
Shot Chart Detail,1020700027,283,100812,Erika de Souza,1611661323,Connecticut Sun,3,4,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,2,1,1,20070602,CON,PHO,2007,1020700027283,15560,validated,100723,1,matched,playbyplayv2,1611661317,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100627|100634|100648|100940|200665,complete,playbyplay_inferred,,
Shot Chart Detail,1020700027,320,100812,Erika de Souza,1611661323,Connecticut Sun,3,0,51,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,54,49,1,0,20070602,CON,PHO,2007,1020700027320,17490,validated,,0,matched,playbyplayv2,1611661317,100415|100552|100812|101053|201057,complete,playbyplay_inferred,100236|100634|100920|100940|100975,complete,playbyplay_inferred,,
Shot Chart Detail,1020700047,86,100812,Erika de Souza,1611661323,Connecticut Sun,1,2,49,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,17,1,0,20070610,CON,DET,2007,102070004786,4310,validated,,0,matched,playbyplayv2,1611661321,100552|100666|100723|100812|100915,complete,playbyplay_inferred,100404|100410|100721|100843|100888,complete,playbyplay_inferred,,
Shot Chart Detail,1020700047,89,100812,Erika de Souza,1611661323,Connecticut Sun,1,2,28,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,38,33,1,1,20070610,CON,DET,2007,102070004789,4520,validated,100723,1,matched,playbyplayv2,1611661321,100552|100666|100723|100812|100915,complete,playbyplay_inferred,100404|100410|100721|100843|100888,complete,playbyplay_inferred,,
Shot Chart Detail,1020700047,92,100812,Erika de Souza,1611661323,Connecticut Sun,1,1,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-5,1,0,20070610,CON,DET,2007,102070004792,4810,validated,,0,matched,playbyplayv2,1611661321,100552|100666|100723|100812|101053,complete,playbyplay_inferred,100404|100410|100721|100843|100888,complete,playbyplay_inferred,,
Shot Chart Detail,1020700054,68,100812,Erika de Souza,1611661323,Connecticut Sun,1,2,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070613,MIN,CON,2007,102070005468,4530,validated,100723,1,matched,playbyplayv2,1611661324,100666|100723|100812|101053|201057,complete,playbyplay_inferred,101029|200671|201046|201062|201085,complete,playbyplay_inferred,,
Shot Chart Detail,1020700054,155,100812,Erika de Souza,1611661323,Connecticut Sun,2,5,1,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070613,MIN,CON,2007,1020700054155,8990,validated,,0,matched,playbyplayv2,1611661324,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100658|100932|101029|201049|201062,complete,playbyplay_inferred,,
Shot Chart Detail,1020700058,221,100812,Erika de Souza,1611661323,Connecticut Sun,2,0,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070615,DET,CON,2007,1020700058221,11980,validated,,0,matched,playbyplayv2,1611661321,100552|100666|100812|100915|100973,complete,playbyplay_inferred,100404|100410|100721|101025|101026,complete,playbyplay_inferred,,
Shot Chart Detail,1020700058,322,100812,Erika de Souza,1611661323,Connecticut Sun,3,2,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070615,DET,CON,2007,1020700058322,16710,validated,100915,1,matched,playbyplayv2,1611661321,100552|100723|100812|100915|201140,complete,playbyplay_inferred,100404|100410|100639|100843|101025,complete,playbyplay_inferred,,
Shot Chart Detail,1020700065,49,100812,Erika de Souza,1611661323,Connecticut Sun,1,4,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,1,20070617,CON,CHI,2007,102070006549,3580,boxscore_mismatch,100723,1,matched,playbyplayv2,1611661329,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100384|100433|100722|200676|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700065,55,100812,Erika de Souza,1611661323,Connecticut Sun,1,3,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,30,1,0,20070617,CON,CHI,2007,102070006555,4140,boxscore_mismatch,,0,matched,playbyplayv2,1611661329,100415|100666|100723|100812|100915,complete,playbyplay_inferred,100384|100433|100722|200676|201048,complete,playbyplay_inferred,,
Shot Chart Detail,1020700075,150,100812,Erika de Souza,1611661323,Connecticut Sun,2,5,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-69,150,1,0,20070622,IND,CON,2007,1020700075150,8800,validated,,0,matched,playbyplayv2,1611661325,100415|100666|100812|101056|201057,complete,playbyplay_inferred,100284|100347|100416|100628|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700079,98,100812,Erika de Souza,1611661323,Connecticut Sun,2,8,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,5,1,0,20070623,CON,SAN,2007,102070007998,6830,validated,,0,matched,playbyplayv2,1611661319,100552|100666|100812|101053|201140,complete,playbyplay_inferred,100457|100659|200674|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700079,101,100812,Erika de Souza,1611661323,Connecticut Sun,2,8,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,1,20070623,CON,SAN,2007,1020700079101,7080,validated,201140,1,matched,playbyplayv2,1611661319,100552|100666|100812|101053|201140,complete,playbyplay_inferred,100457|100659|200674|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700079,257,100812,Erika de Souza,1611661323,Connecticut Sun,3,3,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,0,1,1,20070623,CON,SAN,2007,1020700079257,15790,validated,100723,1,matched,playbyplayv2,1611661319,100552|100666|100723|100812|100915,complete,playbyplay_inferred,100342|100659|200674|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700079,267,100812,Erika de Souza,1611661323,Connecticut Sun,3,2,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-5,1,1,20070623,CON,SAN,2007,1020700079267,16390,validated,100552,1,matched,playbyplayv2,1611661319,100552|100723|100812|100915|201057,complete,playbyplay_inferred,100457|100656|200674|200686|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700079,311,100812,Erika de Souza,1611661323,Connecticut Sun,4,8,29,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,38,1,0,20070623,CON,SAN,2007,1020700079311,18910,validated,,0,matched,playbyplayv2,1611661319,100552|100666|100812|101053|201057,complete,playbyplay_inferred,100103|100342|100656|200674|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700079,315,100812,Erika de Souza,1611661323,Connecticut Sun,4,8,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-52,41,1,0,20070623,CON,SAN,2007,1020700079315,19190,validated,,0,matched,playbyplayv2,1611661319,100552|100666|100812|101053|201057,complete,playbyplay_inferred,100103|100342|100656|200674|201067,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,97,100812,Erika de Souza,1611661323,Connecticut Sun,2,9,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20070626,CON,WAS,2007,102070008597,6180,validated,100723,1,matched,playbyplayv2,1611661322,100552|100666|100723|100812|101053,complete,playbyplay_inferred,100396|100556|100949|200678|200689,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,110,100812,Erika de Souza,1611661323,Connecticut Sun,2,8,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,12,1,1,20070626,CON,WAS,2007,1020700085110,7160,validated,,0,matched,playbyplayv2,1611661322,100552|100666|100723|100812|101053,complete,playbyplay_inferred,100396|100556|100949|200678|200689,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,121,100812,Erika de Souza,1611661323,Connecticut Sun,2,6,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,26,1,0,20070626,CON,WAS,2007,1020700085121,7970,validated,,0,matched,playbyplayv2,1611661322,100552|100723|100812|100915|201057,complete,playbyplay_inferred,100949|200678|200689|201051|201107,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,274,100812,Erika de Souza,1611661323,Connecticut Sun,3,1,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,20,1,0,20070626,CON,WAS,2007,1020700085274,16930,validated,,0,matched,playbyplayv2,1611661322,100666|100723|100812|100915|201140,complete,playbyplay_inferred,100556|100724|100949|200673|201051,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,282,100812,Erika de Souza,1611661323,Connecticut Sun,3,1,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,5,1,1,20070626,CON,WAS,2007,1020700085282,17140,validated,100723,1,matched,playbyplayv2,1611661322,100666|100723|100812|100915|201140,complete,playbyplay_inferred,100556|100724|100949|200673|201051,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,288,100812,Erika de Souza,1611661323,Connecticut Sun,3,0,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,7,1,1,20070626,CON,WAS,2007,1020700085288,17760,validated,100666,1,matched,playbyplayv2,1611661322,100666|100723|100812|100915|201140,complete,playbyplay_inferred,100556|100724|100949|200673|201051,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,316,100812,Erika de Souza,1611661323,Connecticut Sun,4,8,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,0,20070626,CON,WAS,2007,1020700085316,19160,validated,,0,matched,playbyplayv2,1611661322,100723|100812|101053|101056|201140,complete,playbyplay_inferred,100396|100556|101084|200678|200689,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,360,100812,Erika de Souza,1611661323,Connecticut Sun,4,4,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,12,1,1,20070626,CON,WAS,2007,1020700085360,21490,validated,100552,1,matched,playbyplayv2,1611661322,100552|100666|100812|101053|201140,complete,playbyplay_inferred,100396|101084|200678|200689|201107,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,373,100812,Erika de Souza,1611661323,Connecticut Sun,4,3,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,12,1,1,20070626,CON,WAS,2007,1020700085373,21920,validated,,0,matched,playbyplayv2,1611661322,100552|100812|101053|201057|201140,complete,playbyplay_inferred,100396|101084|200678|200689|201107,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,392,100812,Erika de Souza,1611661323,Connecticut Sun,4,0,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,5,1,1,20070626,CON,WAS,2007,1020700085392,23500,validated,201140,1,matched,playbyplayv2,1611661322,100552|100812|101053|201057|201140,complete,playbyplay_inferred,101084|200678|200689|201051|201107,complete,playbyplay_inferred,,
Shot Chart Detail,1020700085,394,100812,Erika de Souza,1611661323,Connecticut Sun,4,0,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1,20070626,CON,WAS,2007,1020700085394,23740,validated,201140,1,matched,playbyplayv2,1611661322,100552|100812|101053|201057|201140,complete,playbyplay_inferred,101084|200678|200689|201051|201107,complete,playbyplay_inferred,,
Shot Chart Detail,1020700092,57,100812,Erika de Souza,1611661323,Connecticut Sun,1,3,28,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,61,1,1,20070629,CON,IND,2007,102070009257,3920,validated,,0,matched,playbyplayv2,1611661325,100552|100812|101053|201057|201140,complete,playbyplay_inferred,100284|100347|100493|100628|100646,complete,playbyplay_inferred,,
Shot Chart Detail,1020700092,75,100812,Erika de Souza,1611661323,Connecticut Sun,1,2,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,15,1,1,20070629,CON,IND,2007,102070009275,4770,validated,201057,1,matched,playbyplayv2,1611661325,100552|100812|101053|101056|201057,complete,playbyplay_inferred,100347|100493|100646|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700092,86,100812,Erika de Souza,1611661323,Connecticut Sun,1,0,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,87,63,1,0,20070629,CON,IND,2007,102070009286,5940,validated,,0,matched,playbyplayv2,1611661325,100552|100812|101053|101056|201057,complete,playbyplay_inferred,100347|100416|100834|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700092,104,100812,Erika de Souza,1611661323,Connecticut Sun,2,8,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,2,1,0,20070629,CON,IND,2007,1020700092104,6960,validated,,0,matched,playbyplayv2,1611661325,100552|100666|100812|100915|101056,complete,playbyplay_inferred,100284|100416|100628|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700092,288,100812,Erika de Souza,1611661323,Connecticut Sun,4,8,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-28,56,1,0,20070629,CON,IND,2007,1020700092288,18780,validated,,0,matched,playbyplayv2,1611661325,100552|100666|100812|101053|101056,complete,playbyplay_inferred,100416|100646|100834|100928|101020,complete,playbyplay_inferred,,
Shot Chart Detail,1020700110,106,100812,Erika de Souza,1611661323,Connecticut Sun,1,0,38,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,66,33,1,1,20070706,PHO,CON,2007,1020700110106,5620,validated,,0,matched,playbyplayv2,1611661317,100415|100552|100812|100915|201140,complete,playbyplay_inferred,100236|100648|100920|100940|100975,complete,playbyplay_inferred,,
