GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,1040700101,77,200675,Lisa Willis,1611661313,New York Liberty,1,1,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-61,133,1,0,20070824,NYL,DET,2007-08
Shot Chart Detail,1040700101,90,200675,Lisa Willis,1611661313,New York Liberty,1,0,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-75,148,1,0,20070824,NYL,DET,2007-08
Shot Chart Detail,1040700102,274,200675,Lisa Willis,1611661313,New York Liberty,3,2,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,112,110,1,1,20070826,DET,NYL,2007-08
Shot Chart Detail,1040700102,284,200675,Lisa Willis,1611661313,New York Liberty,3,1,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22,23,227,1,1,20070826,DET,NYL,2007-08
Shot Chart Detail,1040700102,300,200675,Lisa Willis,1611661313,New York Liberty,4,9,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,22,-223,31,1,0,20070826,DET,NYL,2007-08
Shot Chart Detail,1040700102,335,200675,Lisa Willis,1611661313,New York Liberty,4,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22,54,215,1,0,20070826,DET,NYL,2007-08
