GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Center(C),24+ ft.,137,42,0.307,2018-19
League Averages,Above the Break 3,Center(C),16-24 ft.,23,7,0.304,2018-19
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,224,79,0.353,2018-19
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,13,3,0.231,2018-19
League Averages,Above the Break 3,Left Side(L),24+ ft.,14,6,0.429,2018-19
League Averages,Above the Break 3,Left Side(L),16-24 ft.,22,8,0.364,2018-19
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,185,64,0.346,2018-19
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,22,4,0.182,2018-19
League Averages,Above the Break 3,Right Side(R),16-24 ft.,14,5,0.357,2018-19
League Averages,Above the Break 3,Right Side(R),24+ ft.,13,8,0.615,2018-19
League Averages,Backcourt,Back Court(BC),Back Court Shot,8,0,0.0,2018-19
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,109,49,0.45,2018-19
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,251,98,0.39,2018-19
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,19,8,0.421,2018-19
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,15,7,0.467,2018-19
League Averages,Left Corner 3,Left Side(L),24+ ft.,40,13,0.325,2018-19
League Averages,Left Corner 3,Left Side(L),16-24 ft.,1,0,0.0,2018-19
League Averages,Mid-Range,Center(C),8-16 ft.,29,15,0.517,2018-19
League Averages,Mid-Range,Center(C),16-24 ft.,96,33,0.344,2018-19
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,87,35,0.402,2018-19
League Averages,Mid-Range,Left Side(L),16-24 ft.,41,16,0.39,2018-19
League Averages,Mid-Range,Left Side(L),8-16 ft.,81,30,0.37,2018-19
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,84,33,0.393,2018-19
League Averages,Mid-Range,Right Side(R),8-16 ft.,98,33,0.337,2018-19
League Averages,Mid-Range,Right Side(R),16-24 ft.,31,9,0.29,2018-19
League Averages,Restricted Area,Center(C),Less Than 8 ft.,706,467,0.661,2018-19
League Averages,Right Corner 3,Right Side(R),24+ ft.,23,6,0.261,2018-19
