GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,8,0,0.0,2003-04
League Averages,Above the Break 3,Center(C),24+ ft.,53,10,0.189,2003-04
League Averages,Above the Break 3,Center(C),16-24 ft.,1154,402,0.348,2003-04
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,68,20,0.294,2003-04
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,1361,457,0.336,2003-04
League Averages,Above the Break 3,Left Side(L),16-24 ft.,702,223,0.318,2003-04
League Averages,Above the Break 3,Left Side(L),24+ ft.,15,0,0.0,2003-04
League Averages,Above the Break 3,Left Side(L),8-16 ft.,1,0,0.0,2003-04
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,72,15,0.208,2003-04
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,1354,481,0.355,2003-04
League Averages,Above the Break 3,Right Side(R),16-24 ft.,598,190,0.318,2003-04
League Averages,Above the Break 3,Right Side(R),24+ ft.,16,5,0.313,2003-04
League Averages,Backcourt,Back Court(BC),Back Court Shot,14,1,0.071,2003-04
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,1448,625,0.432,2003-04
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,3293,1214,0.369,2003-04
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,457,157,0.344,2003-04
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,452,167,0.369,2003-04
League Averages,Left Corner 3,Left Side(L),24+ ft.,166,53,0.319,2003-04
League Averages,Left Corner 3,Left Side(L),16-24 ft.,392,149,0.38,2003-04
League Averages,Mid-Range,Center(C),8-16 ft.,546,215,0.394,2003-04
League Averages,Mid-Range,Center(C),16-24 ft.,434,155,0.357,2003-04
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,327,119,0.364,2003-04
League Averages,Mid-Range,Left Side(L),16-24 ft.,337,124,0.368,2003-04
League Averages,Mid-Range,Left Side(L),8-16 ft.,2392,846,0.354,2003-04
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,399,135,0.338,2003-04
League Averages,Mid-Range,Right Side(R),8-16 ft.,2214,751,0.339,2003-04
League Averages,Mid-Range,Right Side(R),16-24 ft.,274,102,0.372,2003-04
League Averages,Restricted Area,Center(C),Less Than 8 ft.,9410,5094,0.541,2003-04
League Averages,Right Corner 3,Center(C),Less Than 8 ft.,2,2,1.0,2003-04
League Averages,Right Corner 3,Right Side(R),16-24 ft.,367,123,0.335,2003-04
League Averages,Right Corner 3,Right Side(R),24+ ft.,108,34,0.315,2003-04
League Averages,Right Corner 3,Right Side(R),8-16 ft.,1,1,1.0,2003-04
