GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,,,7,0,0.0,2017-18
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,8,0,0.0,2017-18
League Averages,Above the Break 3,Center(C),24+ ft.,681,207,0.304,2017-18
League Averages,Above the Break 3,Center(C),16-24 ft.,668,224,0.335,2017-18
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,1333,433,0.325,2017-18
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,845,318,0.376,2017-18
League Averages,Above the Break 3,Left Side(L),16-24 ft.,241,77,0.32,2017-18
League Averages,Above the Break 3,Left Side(L),24+ ft.,191,71,0.372,2017-18
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1352,435,0.322,2017-18
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,681,267,0.392,2017-18
League Averages,Above the Break 3,Right Side(R),16-24 ft.,153,50,0.327,2017-18
League Averages,Above the Break 3,Right Side(R),24+ ft.,180,69,0.383,2017-18
League Averages,Backcourt,Back Court(BC),Back Court Shot,71,0,0.0,2017-18
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,868,365,0.421,2017-18
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2548,979,0.384,2017-18
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,225,84,0.373,2017-18
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,277,107,0.386,2017-18
League Averages,Left Corner 3,Left Side(L),24+ ft.,424,145,0.342,2017-18
League Averages,Mid-Range,Center(C),8-16 ft.,392,160,0.408,2017-18
League Averages,Mid-Range,Center(C),16-24 ft.,1043,387,0.371,2017-18
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,1031,377,0.366,2017-18
League Averages,Mid-Range,Left Side(L),16-24 ft.,729,298,0.409,2017-18
League Averages,Mid-Range,Left Side(L),8-16 ft.,1295,497,0.384,2017-18
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,1132,412,0.364,2017-18
League Averages,Mid-Range,Right Side(R),8-16 ft.,1088,419,0.385,2017-18
League Averages,Mid-Range,Right Side(R),16-24 ft.,783,298,0.381,2017-18
League Averages,Restricted Area,Center(C),Less Than 8 ft.,9181,5424,0.591,2017-18
League Averages,Right Corner 3,Right Side(R),24+ ft.,298,116,0.389,2017-18
