GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021600011,107,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,8,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,99.0,159.0,1,0,20160519,SAN,CON,2016,1021600011107,6980,validated,,0,matched,playbyplayv2,1611661323,202641|202652|203405|203838|203863,complete,playbyplay_inferred,201067|202662|203015|203402|203408,complete,playbyplay_inferred
Shot Chart Detail,1021600054,195,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,4,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,-48.0,146.0,1,1,20160611,SAN,NYL,2016,1021600054195,9500,validated,,0,matched,playbyplayv2,1611661313,200673|203825|203838|203863|1627669,complete,playbyplay_inferred,100721|101030|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600054,206,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,-48.0,230.0,1,0,20160611,SAN,NYL,2016,1021600054206,10150,validated,,0,matched,playbyplayv2,1611661313,200673|203825|203838|203863|1627669,complete,playbyplay_inferred,101030|202250|203411|204327|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600054,208,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,2,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-24.0,23.0,1,1,20160611,SAN,NYL,2016,1021600054208,10220,validated,200673,1,matched,playbyplayv2,1611661313,200673|203825|203838|203863|1627669,complete,playbyplay_inferred,101030|202250|203411|204327|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600054,354,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,3,2,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23.0,184.0,154.0,1,1,20160611,SAN,NYL,2016,1021600054354,16700,validated,1627669,1,matched,playbyplayv2,1611661313,203405|203838|203863|1627645|1627669,complete,playbyplay_inferred,100721|201919|202250|204327|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600054,394,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,9,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,203.0,131.0,1,1,20160611,SAN,NYL,2016,1021600054394,18560,validated,1627645,1,matched,playbyplayv2,1611661313,202641|203405|203838|203863|1627645,complete,playbyplay_inferred,201919|202670|203411|203830|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600054,396,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,8,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-150.0,25.0,1,0,20160611,SAN,NYL,2016,1021600054396,18840,validated,,0,matched,playbyplayv2,1611661313,202641|203405|203838|203863|1627645,complete,playbyplay_inferred,201919|202670|203411|203830|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600054,493,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,2,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,73.0,247.0,1,0,20160611,SAN,NYL,2016,1021600054493,22540,validated,,0,matched,playbyplayv2,1611661313,202641|203405|203825|203838|203863,complete,playbyplay_inferred,101030|201919|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600054,540,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,0,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,100.0,138.0,1,1,20160611,SAN,NYL,2016,1021600054540,23610,validated,,0,matched,playbyplayv2,1611661313,202641|202652|203405|203838|1627681,complete,playbyplay_inferred,201919|203830|204320|204327|1627679,complete,playbyplay_inferred
Shot Chart Detail,1021600062,108,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,8,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,10.0,154.0,1,0,20160614,SAN,SEA,2016,1021600062108,7050,validated,,0,matched,playbyplayv2,1611661328,202641|203405|203838|203863|1627645,complete,playbyplay_inferred,202257|202626|204317|204319|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600062,127,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,7,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,-3.0,1,1,20160614,SAN,SEA,2016,1021600062127,7700,validated,202641,1,matched,playbyplayv2,1611661328,202641|203405|203838|203863|1627645,complete,playbyplay_inferred,201518|202257|202626|204319|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600062,149,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,5,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,3.0,1,1,20160614,SAN,SEA,2016,1021600062149,8570,validated,,0,matched,playbyplayv2,1611661328,202641|203405|203838|203863|1627645,complete,playbyplay_inferred,100720|201518|202626|204321|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600071,98,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,9,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-155.0,187.0,1,1,20160619,CON,SAN,2016,102160007198,6300,validated,202641,1,matched,playbyplayv2,1611661323,202641|203405|203825|203838|203863,complete,playbyplay_inferred,203015|203408|203410|203823|1627673,complete,playbyplay_inferred
Shot Chart Detail,1021600071,109,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,8,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-152.0,37.0,1,0,20160619,CON,SAN,2016,1021600071109,6860,validated,,0,matched,playbyplayv2,1611661323,200673|202641|203825|203838|203863,complete,playbyplay_inferred,203015|203408|203410|203823|1627673,complete,playbyplay_inferred
Shot Chart Detail,1021600071,131,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-174.0,178.0,1,0,20160619,CON,SAN,2016,1021600071131,7760,validated,,0,matched,playbyplayv2,1611661323,200673|202641|203405|203838|203863,complete,playbyplay_inferred,202662|203402|203410|203823|1627670,complete,playbyplay_inferred
Shot Chart Detail,1021600079,81,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,1,0,38,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,19.0,1,0,20160623,DAL,SAN,2016,102160007981,5620,validated,,0,matched,playbyplayv2,1611661321,202652|203405|203825|203838|1627669,complete,playbyplay_inferred,101039|202640|203017|203849|1627672,complete,playbyplay_inferred
Shot Chart Detail,1021600079,98,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,130.0,206.0,1,1,20160623,DAL,SAN,2016,102160007998,6120,validated,202641,1,matched,playbyplayv2,1611661321,202641|202652|203405|203838|1627645,complete,playbyplay_inferred,203017|203824|203835|203849|1627672,complete,playbyplay_inferred
Shot Chart Detail,1021600079,144,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,6,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23.0,127.0,203.0,1,0,20160623,DAL,SAN,2016,1021600079144,8210,validated,,0,matched,playbyplayv2,1611661321,202251|202641|203825|203838|203863,complete,playbyplay_inferred,100888|201907|203400|203824|203835,complete,playbyplay_inferred
Shot Chart Detail,1021600084,123,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,8,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,141.0,26.0,1,1,20160625,SAN,ATL,2016,1021600084123,6800,validated,,0,matched,playbyplayv2,1611661330,202641|202652|203405|203838|203863,complete,playbyplay_inferred,203026|204322|1627635|1627678|1627680,complete,playbyplay_inferred
Shot Chart Detail,1021600084,132,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,7,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13.0,-71.0,112.0,1,1,20160625,SAN,ATL,2016,1021600084132,7260,validated,,0,matched,playbyplayv2,1611661330,200673|202641|203405|203838|203863,complete,playbyplay_inferred,101023|203026|204322|1627635|1627678,complete,playbyplay_inferred
Shot Chart Detail,1021600084,319,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,8,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,54.0,231.0,1,0,20160625,SAN,ATL,2016,1021600084319,18920,validated,,0,matched,playbyplayv2,1611661330,202641|202652|203405|203825|203838,complete,playbyplay_inferred,203026|204322|1627635|1627678|1627680,complete,playbyplay_inferred
Shot Chart Detail,1021600091,100,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,9,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-101.0,148.0,1,1,20160629,WAS,SAN,2016,1021600091100,6450,validated,202641,1,matched,playbyplayv2,1611661322,202641|202652|203405|203838|203863,complete,playbyplay_inferred,201056|201913|203403|203829|204326,complete,playbyplay_inferred
Shot Chart Detail,1021600091,128,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,5,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-97.0,231.0,1,0,20160629,WAS,SAN,2016,1021600091128,8530,validated,,0,matched,playbyplayv2,1611661322,200673|202652|203405|203838|1627669,complete,playbyplay_inferred,201056|201913|203403|203829|204326,complete,playbyplay_inferred
Shot Chart Detail,1021600091,339,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,5,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,122.0,56.0,1,0,20160629,WAS,SAN,2016,1021600091339,20610,validated,,0,matched,playbyplayv2,1611661322,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,201056|201913|203401|203403|204326,complete,playbyplay_inferred
Shot Chart Detail,1021600091,352,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,4,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,22.0,1,0,20160629,WAS,SAN,2016,1021600091352,21550,validated,,0,matched,playbyplayv2,1611661322,202641|202652|203405|203838|203863,complete,playbyplay_inferred,201056|201913|203401|203403|204333,complete,playbyplay_inferred
Shot Chart Detail,1021600091,387,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,65.0,230.0,1,0,20160629,WAS,SAN,2016,1021600091387,22920,validated,,0,matched,playbyplayv2,1611661322,202652|203405|203838|203863|1627681,complete,playbyplay_inferred,201056|203416|203437|203828|1627684,complete,playbyplay_inferred
Shot Chart Detail,1021600091,409,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,0,24,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-32.0,-8.0,1,0,20160629,WAS,SAN,2016,1021600091409,23760,validated,,0,matched,playbyplayv2,1611661322,202652|203405|203838|203863|1627681,complete,playbyplay_inferred,201056|203828|203829|204326|1627684,complete,playbyplay_inferred
Shot Chart Detail,1021600100,121,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,8,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20.0,-204.0,7.0,1,0,20160702,MIN,SAN,2016,1021600100121,7090,validated,,0,matched,playbyplayv2,1611661324,202251|202641|202652|203838|203863,complete,playbyplay_inferred,100915|200671|201480|202632|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600100,297,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,3,2,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-133.0,67.0,1,0,20160702,MIN,SAN,2016,1021600100297,16660,validated,,0,matched,playbyplayv2,1611661324,202641|202652|203405|203838|203863,complete,playbyplay_inferred,100952|101019|201904|203034|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600100,315,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,3,1,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,70.0,224.0,1,0,20160702,MIN,SAN,2016,1021600100315,17340,validated,,0,matched,playbyplayv2,1611661324,202641|202652|203405|203838|203863,complete,playbyplay_inferred,100944|100952|201904|203034|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600100,327,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,3,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,22.0,-191.0,127.0,1,0,20160702,MIN,SAN,2016,1021600100327,17930,validated,,0,matched,playbyplayv2,1611661324,202641|202652|203405|203838|203863,complete,playbyplay_inferred,100944|100952|201904|203034|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600100,431,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22.0,-24.0,224.0,1,0,20160702,MIN,SAN,2016,1021600100431,22830,validated,,0,matched,playbyplayv2,1611661324,202652|203405|203838|203863|1627681,complete,playbyplay_inferred,100952|201904|203034|203827|1627689,complete,playbyplay_inferred
Shot Chart Detail,1021600100,446,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,0,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23.0,-199.0,124.0,1,1,20160702,MIN,SAN,2016,1021600100446,23710,validated,202652,1,matched,playbyplayv2,1611661324,202652|203405|203838|203863|1627681,complete,playbyplay_inferred,100952|201904|203034|203827|1627689,complete,playbyplay_inferred
Shot Chart Detail,1021600112,307,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,6,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,6.0,244.0,1,0,20160708,SAN,SEA,2016,1021600112307,20230,validated,,0,matched,playbyplayv2,1611661328,200673|202251|203838|203863|1627669,complete,playbyplay_inferred,201049|201518|202252|204321|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600117,114,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,8,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,73.0,142.0,1,0,20160710,NYL,SAN,2016,1021600117114,6760,validated,,0,matched,playbyplayv2,1611661313,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,201919|202670|204296|204320|204327,complete,playbyplay_inferred
Shot Chart Detail,1021600121,272,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,3,1,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,171.0,175.0,1,0,20160712,SAN,MIN,2016,1021600121272,17220,validated,,0,matched,playbyplayv2,1611661324,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,100952|101019|201904|203034|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600121,341,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-150.0,85.0,1,0,20160712,SAN,MIN,2016,1021600121341,20330,validated,,0,matched,playbyplayv2,1611661324,202641|203405|203838|204355|1627681,complete,playbyplay_inferred,100915|101019|201904|202632|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600131,89,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,9,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-76.0,183.0,1,0,20160716,PHO,SAN,2016,102160013189,6110,validated,,0,matched,playbyplayv2,1611661317,202641|202652|203405|203838|203863,complete,playbyplay_inferred,200691|201046|201886|203402|204336,complete,playbyplay_inferred
Shot Chart Detail,1021600131,98,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,9,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,4.0,1,1,20160716,PHO,SAN,2016,102160013198,6580,validated,203863,1,matched,playbyplayv2,1611661317,202641|202652|203405|203838|203863,complete,playbyplay_inferred,200691|201046|201886|203402|204336,complete,playbyplay_inferred
Shot Chart Detail,1021600131,376,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,4,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22.0,-60.0,219.0,1,0,20160716,PHO,SAN,2016,1021600131376,23230,validated,,0,matched,playbyplayv2,1611661317,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,201046|203402|204300|204330|204336,complete,playbyplay_inferred
Shot Chart Detail,1021600141,129,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,8,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,58.0,52.0,1,0,20160720,SEA,SAN,2016,1021600141129,7080,validated,,0,matched,playbyplayv2,1611661328,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,100720|201049|201518|202249|204321,complete,playbyplay_inferred
Shot Chart Detail,1021600141,133,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,7,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,162.0,20.0,1,0,20160720,SEA,SAN,2016,1021600141133,7330,validated,,0,matched,playbyplayv2,1611661328,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,100720|201049|201518|202249|204321,complete,playbyplay_inferred
Shot Chart Detail,1021600141,136,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,7,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,118.0,209.0,1,0,20160720,SEA,SAN,2016,1021600141136,7610,validated,,0,matched,playbyplayv2,1611661328,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,100720|201049|201518|202249|204321,complete,playbyplay_inferred
Shot Chart Detail,1021600141,140,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,6,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-144.0,195.0,1,0,20160720,SEA,SAN,2016,1021600141140,8050,validated,,0,matched,playbyplayv2,1611661328,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,100720|201049|201518|202249|204321,complete,playbyplay_inferred
Shot Chart Detail,1021600148,150,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,5,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-142.0,132.0,1,0,20160826,SAN,NYL,2016,1021600148150,8790,validated,,0,matched,playbyplayv2,1611661313,202641|202652|203405|203838|203863,complete,playbyplay_inferred,100721|201919|202250|203411|204320,complete,playbyplay_inferred
Shot Chart Detail,1021600148,161,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,4,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23.0,-153.0,175.0,1,1,20160826,SAN,NYL,2016,1021600148161,9470,validated,202641,1,matched,playbyplayv2,1611661313,202251|202641|202652|203838|1627669,complete,playbyplay_inferred,100721|201919|202250|203411|204320,complete,playbyplay_inferred
Shot Chart Detail,1021600148,166,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,3,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,127.0,7.0,1,1,20160826,SAN,NYL,2016,1021600148166,9800,validated,,0,matched,playbyplayv2,1611661313,202251|202641|202652|203838|1627669,complete,playbyplay_inferred,100721|201919|202250|203411|204320,complete,playbyplay_inferred
Shot Chart Detail,1021600148,212,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23.0,-185.0,138.0,1,0,20160826,SAN,NYL,2016,1021600148212,12000,validated,,0,matched,playbyplayv2,1611661313,200673|202251|202641|203838|1627669,complete,playbyplay_inferred,100721|201919|202250|203411|204296,complete,playbyplay_inferred
Shot Chart Detail,1021600148,321,203838,Astou Ndour-Fall,1611661319,San Antonio Stars,3,0,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23.0,-81.0,222.0,1,1,20160826,SAN,NYL,2016,1021600148321,17820,validated,1627681,1,matched,playbyplayv2,1611661313,202641|203405|203838|203863|1627681,complete,playbyplay_inferred,201919|202670|204296|204320|204327,complete,playbyplay_inferred
