GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021600038,416,1627679,Adut Bulgak,1611661313,New York Liberty,4,3,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,6.0,11.0,1,1,20160603,NYL,IND,2016,1021600038416,21640,validated,203830,1,matched,playbyplayv2,1611661325,100721|203830|204320|204327|1627679,complete,playbyplay_inferred,100646|201503|201889|203018|204365,complete,playbyplay_inferred
Shot Chart Detail,1021600038,441,1627679,Adut Bulgak,1611661313,New York Liberty,4,2,27,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-114.0,-2.0,1,0,20160603,NYL,IND,2016,1021600038441,22530,validated,,0,matched,playbyplayv2,1611661325,100721|203830|204320|204327|1627679,complete,playbyplay_inferred,203016|203018|203831|204365|1627688,complete,playbyplay_inferred
Shot Chart Detail,1021600047,363,1627679,Adut Bulgak,1611661313,New York Liberty,4,7,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,7.0,194.0,1,0,20160607,LAS,NYL,2016,1021600047363,19690,validated,,0,matched,playbyplayv2,1611661320,201919|203830|204320|204327|1627679,complete,playbyplay_inferred,202650|203833|204302|1627644|1627682,complete,playbyplay_inferred
Shot Chart Detail,1021600047,375,1627679,Adut Bulgak,1611661313,New York Liberty,4,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,84.0,230.0,1,1,20160607,LAS,NYL,2016,1021600047375,20410,validated,201919,1,matched,playbyplayv2,1611661320,100721|201919|203830|204320|1627679,complete,playbyplay_inferred,202650|203833|204302|1627644|1627682,complete,playbyplay_inferred
Shot Chart Detail,1021600047,389,1627679,Adut Bulgak,1611661313,New York Liberty,4,4,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,12.0,238.0,1,0,20160607,LAS,NYL,2016,1021600047389,21500,validated,,0,matched,playbyplayv2,1611661320,100721|201919|203830|204320|1627679,complete,playbyplay_inferred,202650|203833|204302|1627644|1627682,complete,playbyplay_inferred
Shot Chart Detail,1021600054,527,1627679,Adut Bulgak,1611661313,New York Liberty,4,0,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,84.0,86.0,1,0,20160611,SAN,NYL,2016,1021600054527,23420,validated,,0,matched,playbyplayv2,1611661319,201919|203830|204320|204327|1627679,complete,playbyplay_inferred,202641|202652|203405|203838|1627681,complete,playbyplay_inferred
Shot Chart Detail,1021600054,531,1627679,Adut Bulgak,1611661313,New York Liberty,4,0,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,140.0,56.0,1,0,20160611,SAN,NYL,2016,1021600054531,23440,validated,,0,matched,playbyplayv2,1611661319,201919|203830|204320|204327|1627679,complete,playbyplay_inferred,202641|202652|203405|203838|1627681,complete,playbyplay_inferred
Shot Chart Detail,1021600054,542,1627679,Adut Bulgak,1611661313,New York Liberty,4,0,27,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-30.0,11.0,1,1,20160611,SAN,NYL,2016,1021600054542,23730,validated,204320,1,matched,playbyplayv2,1611661319,201919|203830|204320|204327|1627679,complete,playbyplay_inferred,202641|202652|203405|203838|1627681,complete,playbyplay_inferred
Shot Chart Detail,1021600122,470,1627679,Adut Bulgak,1611661313,New York Liberty,4,2,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,15.0,28.0,1,0,20160713,NYL,ATL,2016,1021600122470,22570,validated,,0,matched,playbyplayv2,1611661330,203830|204296|204320|204327|1627679,complete,playbyplay_inferred,203848|204334|1627635|1627678|1627680,complete,playbyplay_inferred
Shot Chart Detail,1021600122,484,1627679,Adut Bulgak,1611661313,New York Liberty,4,2,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-8.0,25.0,1,1,20160713,NYL,ATL,2016,1021600122484,22760,validated,203830,1,matched,playbyplayv2,1611661330,203830|204296|204320|204327|1627679,complete,playbyplay_inferred,203832|203848|1627635|1627678|1627680,complete,playbyplay_inferred
Shot Chart Detail,1021600122,489,1627679,Adut Bulgak,1611661313,New York Liberty,4,1,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,40.0,66.0,1,1,20160713,NYL,ATL,2016,1021600122489,23380,validated,,0,matched,playbyplayv2,1611661330,203830|204296|204320|204327|1627679,complete,playbyplay_inferred,203832|203848|1627635|1627678|1627680,complete,playbyplay_inferred
