GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,6,0,0.0,2018-19
League Averages,Above the Break 3,Center(C),24+ ft.,1298,448,0.345,2018-19
League Averages,Above the Break 3,Center(C),16-24 ft.,280,105,0.375,2018-19
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,2190,759,0.347,2018-19
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,249,87,0.349,2018-19
League Averages,Above the Break 3,Left Side(L),16-24 ft.,190,66,0.347,2018-19
League Averages,Above the Break 3,Left Side(L),24+ ft.,219,87,0.397,2018-19
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,2031,677,0.333,2018-19
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,276,98,0.355,2018-19
League Averages,Above the Break 3,Right Side(R),16-24 ft.,163,55,0.337,2018-19
League Averages,Above the Break 3,Right Side(R),24+ ft.,244,96,0.393,2018-19
League Averages,Backcourt,Back Court(BC),Back Court Shot,98,3,0.031,2018-19
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,1376,563,0.409,2018-19
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2477,1042,0.421,2018-19
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,305,124,0.407,2018-19
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,289,132,0.457,2018-19
League Averages,Left Corner 3,Left Side(L),24+ ft.,409,167,0.408,2018-19
League Averages,Left Corner 3,Left Side(L),16-24 ft.,9,1,0.111,2018-19
League Averages,Mid-Range,Center(C),8-16 ft.,437,193,0.442,2018-19
League Averages,Mid-Range,Center(C),16-24 ft.,1296,490,0.378,2018-19
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,1130,393,0.348,2018-19
League Averages,Mid-Range,Left Side(L),16-24 ft.,524,198,0.378,2018-19
League Averages,Mid-Range,Left Side(L),8-16 ft.,1372,541,0.394,2018-19
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,1223,464,0.379,2018-19
League Averages,Mid-Range,Right Side(R),8-16 ft.,1414,596,0.421,2018-19
League Averages,Mid-Range,Right Side(R),16-24 ft.,480,209,0.435,2018-19
League Averages,Restricted Area,Center(C),Less Than 8 ft.,7693,4762,0.619,2018-19
League Averages,Right Corner 3,Right Side(R),24+ ft.,259,83,0.32,2018-19
League Averages,Right Corner 3,Right Side(R),16-24 ft.,1,0,0.0,2018-19
