GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,2,0,0.0,2001-02
League Averages,Above the Break 3,Center(C),24+ ft.,2,1,0.5,2001-02
League Averages,Above the Break 3,Center(C),16-24 ft.,100,33,0.33,2001-02
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,4,1,0.25,2001-02
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,84,27,0.321,2001-02
League Averages,Above the Break 3,Left Side(L),16-24 ft.,40,20,0.5,2001-02
League Averages,Above the Break 3,Left Side(L),24+ ft.,4,0,0.0,2001-02
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,5,1,0.2,2001-02
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,98,27,0.276,2001-02
League Averages,Above the Break 3,Right Side(R),16-24 ft.,58,18,0.31,2001-02
League Averages,Backcourt,Back Court(BC),Back Court Shot,2,0,0.0,2001-02
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,144,49,0.34,2001-02
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,255,96,0.376,2001-02
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,33,9,0.273,2001-02
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,36,13,0.361,2001-02
League Averages,Left Corner 3,Left Side(L),24+ ft.,12,5,0.417,2001-02
League Averages,Left Corner 3,Left Side(L),16-24 ft.,28,9,0.321,2001-02
League Averages,Mid-Range,Center(C),8-16 ft.,56,16,0.286,2001-02
League Averages,Mid-Range,Center(C),16-24 ft.,34,10,0.294,2001-02
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,34,23,0.676,2001-02
League Averages,Mid-Range,Left Side(L),16-24 ft.,50,21,0.42,2001-02
League Averages,Mid-Range,Left Side(L),8-16 ft.,133,47,0.353,2001-02
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,24,13,0.542,2001-02
League Averages,Mid-Range,Right Side(R),8-16 ft.,148,57,0.385,2001-02
League Averages,Mid-Range,Right Side(R),16-24 ft.,33,13,0.394,2001-02
League Averages,Restricted Area,Center(C),Less Than 8 ft.,591,318,0.538,2001-02
League Averages,Right Corner 3,Right Side(R),16-24 ft.,48,19,0.396,2001-02
League Averages,Right Corner 3,Right Side(R),24+ ft.,3,0,0.0,2001-02
