GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Center(C),16-24 ft.,44,13,0.295,2005-06
League Averages,Above the Break 3,Center(C),24+ ft.,2,0,0.0,2005-06
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,12,3,0.25,2005-06
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,91,38,0.418,2005-06
League Averages,Above the Break 3,Left Side(L),16-24 ft.,45,19,0.422,2005-06
League Averages,Above the Break 3,Left Side(L),24+ ft.,1,1,1.0,2005-06
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,14,4,0.286,2005-06
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,67,25,0.373,2005-06
League Averages,Above the Break 3,Right Side(R),16-24 ft.,48,20,0.417,2005-06
League Averages,Above the Break 3,Right Side(R),24+ ft.,3,1,0.333,2005-06
League Averages,Backcourt,Back Court(BC),Back Court Shot,1,0,0.0,2005-06
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,75,28,0.373,2005-06
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,232,86,0.371,2005-06
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,27,10,0.37,2005-06
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,21,3,0.143,2005-06
League Averages,Left Corner 3,Left Side(L),24+ ft.,13,3,0.231,2005-06
League Averages,Left Corner 3,Left Side(L),16-24 ft.,29,9,0.31,2005-06
League Averages,Mid-Range,Center(C),8-16 ft.,39,18,0.462,2005-06
League Averages,Mid-Range,Center(C),16-24 ft.,32,10,0.313,2005-06
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,54,21,0.389,2005-06
League Averages,Mid-Range,Left Side(L),16-24 ft.,35,11,0.314,2005-06
League Averages,Mid-Range,Left Side(L),8-16 ft.,185,58,0.314,2005-06
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,46,14,0.304,2005-06
League Averages,Mid-Range,Right Side(R),8-16 ft.,166,49,0.295,2005-06
League Averages,Mid-Range,Right Side(R),16-24 ft.,43,12,0.279,2005-06
League Averages,Restricted Area,Center(C),Less Than 8 ft.,604,344,0.57,2005-06
League Averages,Right Corner 3,Right Side(R),16-24 ft.,9,5,0.556,2005-06
League Averages,Right Corner 3,Right Side(R),24+ ft.,15,4,0.267,2005-06
