GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021100011,133,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,6,37,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),16-24 ft.,21,211,-13,1,0,20110610,IND,NYL,2011,1021100011133,8030,validated,,0,matched,playbyplayv2,1611661313,101032|101039|201047|201919|202656,complete,playbyplay_inferred,200665|201086|201502|201913|202638,complete,playbyplay_inferred
Shot Chart Detail,1021100015,72,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,1,2,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,0,1,1,20110611,NYL,IND,2011,102110001572,4640,validated,100666,1,matched,playbyplayv2,1611661313,100646|100666|101039|201047|202656,complete,playbyplay_inferred,100919|201507|201913|202638|202652,complete,playbyplay_inferred
Shot Chart Detail,1021100015,85,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,1,1,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,21,-187,108,1,1,20110611,NYL,IND,2011,102110001585,5360,validated,100666,1,matched,playbyplayv2,1611661313,100646|100666|101039|201047|202656,complete,playbyplay_inferred,201086|201507|201895|202638|202652,complete,playbyplay_inferred
Shot Chart Detail,1021100015,102,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,9,8,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,-16,1,0,20110611,NYL,IND,2011,1021100015102,6520,validated,,0,matched,playbyplayv2,1611661313,100666|101032|101039|201047|202656,complete,playbyplay_inferred,100888|200665|201086|201507|201895,complete,playbyplay_inferred
Shot Chart Detail,1021100015,114,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,8,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,77,14,1,0,20110611,NYL,IND,2011,1021100015114,6910,validated,,0,matched,playbyplayv2,1611661313,100646|101039|201047|201896|202656,complete,playbyplay_inferred,100888|200665|201086|201507|201895,complete,playbyplay_inferred
Shot Chart Detail,1021100015,121,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,7,28,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),16-24 ft.,21,211,-14,1,1,20110611,NYL,IND,2011,1021100015121,7520,validated,101039,1,matched,playbyplayv2,1611661313,100646|101039|201047|201896|202656,complete,playbyplay_inferred,100888|200665|201086|201507|201895,complete,playbyplay_inferred
Shot Chart Detail,1021100015,277,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,3,3,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),16-24 ft.,21,-217,-16,1,1,20110611,NYL,IND,2011,1021100015277,15990,validated,101039,1,matched,playbyplayv2,1611661313,100628|100646|100666|101039|202656,complete,playbyplay_inferred,100888|100919|200665|201502|201895,complete,playbyplay_inferred
Shot Chart Detail,1021100015,408,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,4,0,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),16-24 ft.,21,-213,-24,1,1,20110611,NYL,IND,2011,1021100015408,23680,validated,100646,1,matched,playbyplayv2,1611661313,100646|100666|201047|201896|202656,complete,playbyplay_inferred,100888|100919|200665|201502|201913,complete,playbyplay_inferred
Shot Chart Detail,1021100019,134,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,8,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),16-24 ft.,21,-217,3,1,0,20110614,IND,TUL,2011,1021100019134,7020,validated,,0,matched,playbyplayv2,1611661321,100236|201047|201896|201919|202656,complete,playbyplay_inferred,100887|101080|201050|202315|202653,complete,playbyplay_inferred
Shot Chart Detail,1021100019,354,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,4,4,56,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-6,1,0,20110614,IND,TUL,2011,1021100019354,21040,validated,,0,matched,playbyplayv2,1611661321,100236|101039|201047|201896|202656,complete,playbyplay_inferred,201050|201056|202315|202653|202665,complete,playbyplay_inferred
Shot Chart Detail,1021100025,127,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,129,216,1,0,20110617,SEA,IND,2011,1021100025127,6460,validated,,0,matched,playbyplayv2,1611661328,100236|100666|101039|201047|202656,complete,playbyplay_inferred,100404|100682|100721|101030|201067,complete,playbyplay_inferred
Shot Chart Detail,1021100025,170,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,6,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,59,67,1,1,20110617,SEA,IND,2011,1021100025170,7900,validated,,0,matched,playbyplayv2,1611661328,100236|100646|101039|201047|202656,complete,playbyplay_inferred,100404|100720|100721|100942|100973,complete,playbyplay_inferred
Shot Chart Detail,1021100025,374,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-4,288,1,0,20110617,SEA,IND,2011,1021100025374,17990,validated,,0,matched,playbyplayv2,1611661328,100646|101039|201047|201919|202656,complete,playbyplay_inferred,100404|100721|100973|101030|201067,complete,playbyplay_inferred
Shot Chart Detail,1021100025,428,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,4,5,37,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,23,1,1,20110617,SEA,IND,2011,1021100025428,20630,validated,,0,matched,playbyplayv2,1611661328,100666|101032|201047|201896|202656,complete,playbyplay_inferred,100404|100720|100721|100973|201067,complete,playbyplay_inferred
Shot Chart Detail,1021100025,441,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,4,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-191,143,1,0,20110617,SEA,IND,2011,1021100025441,21170,validated,,0,matched,playbyplayv2,1611661328,101032|201047|201497|201896|202656,complete,playbyplay_inferred,100404|100720|100721|100973|201067,complete,playbyplay_inferred
Shot Chart Detail,1021100025,494,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,4,1,6,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,26,1,1,20110617,SEA,IND,2011,1021100025494,23340,validated,,0,matched,playbyplayv2,1611661328,101032|201047|201497|201919|202656,complete,playbyplay_inferred,100404|100682|100696|101030|202645,complete,playbyplay_inferred
Shot Chart Detail,1021100029,78,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,1,4,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,22,-163,157,1,1,20110619,PHO,IND,2011,102110002978,3390,validated,201896,1,matched,playbyplayv2,1611661317,100646|100666|201047|201896|202656,complete,playbyplay_inferred,100634|100940|101024|200676|201886,complete,playbyplay_inferred
Shot Chart Detail,1021100029,103,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,1,1,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,21,-27,214,1,1,20110619,PHO,IND,2011,1021100029103,4900,validated,100646,1,matched,playbyplayv2,1611661317,100646|100666|201047|201497|202656,complete,playbyplay_inferred,100634|100685|200676|201484|201886,complete,playbyplay_inferred
Shot Chart Detail,1021100029,116,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,1,0,43,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,16,1,0,20110619,PHO,IND,2011,1021100029116,5570,validated,,0,matched,playbyplayv2,1611661317,101032|101039|201047|201497|202656,complete,playbyplay_inferred,100556|100634|100685|201484|201886,complete,playbyplay_inferred
Shot Chart Detail,1021100029,154,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,7,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,0,1,1,20110619,PHO,IND,2011,1021100029154,7270,validated,201497,1,matched,playbyplayv2,1611661317,100236|101032|101039|201497|202656,complete,playbyplay_inferred,100685|100940|101024|101025|201886,complete,playbyplay_inferred
Shot Chart Detail,1021100029,206,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,4,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,145,1,1,20110619,PHO,IND,2011,1021100029206,9480,validated,201497,1,matched,playbyplayv2,1611661317,100646|101032|101039|201497|202656,complete,playbyplay_inferred,100634|100685|100940|200676|201886,complete,playbyplay_inferred
Shot Chart Detail,1021100029,244,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,2,0,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,159,181,1,1,20110619,PHO,IND,2011,1021100029244,11720,validated,,0,matched,playbyplayv2,1611661317,100646|201047|201497|201896|202656,complete,playbyplay_inferred,100634|100940|101024|200676|201886,complete,playbyplay_inferred
Shot Chart Detail,1021100029,540,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,5,2,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,25,1,0,20110619,PHO,IND,2011,1021100029540,25430,validated,,0,matched,playbyplayv2,1611661317,100236|100628|100646|201896|202656,complete,playbyplay_inferred,100685|100940|101024|200676|201886,complete,playbyplay_inferred
Shot Chart Detail,1021100032,69,202656,Jeanette Pohlen-Mavunga,1611661325,Indiana Fever,1,4,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-19,1,0,20110621,WAS,IND,2011,102110003269,3500,validated,,0,matched,playbyplayv2,1611661322,100646|101032|201047|201497|202656,complete,playbyplay_inferred,100627|201492|201500|201518|202640,complete,playbyplay_inferred
