GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021100004,140,201480,Sylvia Fowles,1611661329,Chicago Sky,2,6,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,94,15,1,1,20110604,IND,CHI,2011,1021100004140,7810,validated,202664,1,matched,playbyplayv2,1611661325,100835|101049|201480|202259|202664,complete,playbyplay_inferred,100646|101039|201047|201896|201919,complete,playbyplay_inferred
Shot Chart Detail,1021100013,237,201480,Sylvia Fowles,1611661329,Chicago Sky,3,8,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,7,1,1,20110610,CHI,CON,2011,1021100013237,12650,validated,202664,1,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|201904|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,248,201480,Sylvia Fowles,1611661329,Chicago Sky,3,8,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,0,20110610,CHI,CON,2011,1021100013248,13130,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|201904|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,252,201480,Sylvia Fowles,1611661329,Chicago Sky,3,7,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,11,1,1,20110610,CHI,CON,2011,1021100013252,13350,validated,101049,1,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|201904|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,257,201480,Sylvia Fowles,1611661329,Chicago Sky,3,6,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,4,1,1,20110610,CHI,CON,2011,1021100013257,14200,validated,101049,1,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|201904|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,272,201480,Sylvia Fowles,1611661329,Chicago Sky,3,5,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-54,126,1,0,20110610,CHI,CON,2011,1021100013272,14940,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100533|100723|100874|101020|202263,complete,playbyplay_inferred
Shot Chart Detail,1021100013,357,201480,Sylvia Fowles,1611661329,Chicago Sky,4,9,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,138,34,1,1,20110610,CHI,CON,2011,1021100013357,18220,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100533|101020|201904|202254|202255,complete,playbyplay_inferred
Shot Chart Detail,1021100013,367,201480,Sylvia Fowles,1611661329,Chicago Sky,4,8,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,48,1,0,20110610,CHI,CON,2011,1021100013367,18740,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|101020|201904|202250|202255,complete,playbyplay_inferred
Shot Chart Detail,1021100013,370,201480,Sylvia Fowles,1611661329,Chicago Sky,4,8,20,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,23,1,1,20110610,CHI,CON,2011,1021100013370,19000,validated,100729,1,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|101020|201904|202250|202255,complete,playbyplay_inferred
Shot Chart Detail,1021100013,384,201480,Sylvia Fowles,1611661329,Chicago Sky,4,6,31,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,50,1,1,20110610,CHI,CON,2011,1021100013384,20090,validated,,0,matched,playbyplayv2,1611661323,100384|100729|101049|201480|202259,complete,playbyplay_inferred,100723|100874|201904|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,405,201480,Sylvia Fowles,1611661329,Chicago Sky,4,3,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,23,1,0,20110610,CHI,CON,2011,1021100013405,21630,validated,,0,matched,playbyplayv2,1611661323,100384|100729|201480|202259|202664,complete,playbyplay_inferred,100723|100874|201904|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,411,201480,Sylvia Fowles,1611661329,Chicago Sky,4,3,19,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,9,1,1,20110610,CHI,CON,2011,1021100013411,22010,validated,202664,1,matched,playbyplayv2,1611661323,100384|100729|201480|202259|202664,complete,playbyplay_inferred,100723|100874|101020|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,430,201480,Sylvia Fowles,1611661329,Chicago Sky,4,1,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,55,1,0,20110610,CHI,CON,2011,1021100013430,23390,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|101020|202250|202253,complete,playbyplay_inferred
Shot Chart Detail,1021100013,436,201480,Sylvia Fowles,1611661329,Chicago Sky,4,0,28,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,20,1,1,20110610,CHI,CON,2011,1021100013436,23720,validated,100729,1,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|101020|201904|202250,complete,playbyplay_inferred
Shot Chart Detail,1021100016,8,201480,Sylvia Fowles,1611661329,Chicago Sky,1,8,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,28,1,0,20110611,WAS,CHI,2011,10211000168,630,validated,,0,matched,playbyplayv2,1611661322,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100016,12,201480,Sylvia Fowles,1611661329,Chicago Sky,1,8,29,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20110611,WAS,CHI,2011,102110001612,910,validated,,0,matched,playbyplayv2,1611661322,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100016,14,201480,Sylvia Fowles,1611661329,Chicago Sky,1,7,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,0,1,1,20110611,WAS,CHI,2011,102110001614,1290,validated,,0,matched,playbyplayv2,1611661322,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100016,53,201480,Sylvia Fowles,1611661329,Chicago Sky,1,2,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,-22,1,1,20110611,WAS,CHI,2011,102110001653,4240,validated,202259,1,matched,playbyplayv2,1611661322,100384|201480|201918|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100016,131,201480,Sylvia Fowles,1611661329,Chicago Sky,2,4,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,4,1,0,20110611,WAS,CHI,2011,1021100016131,9250,validated,,0,matched,playbyplayv2,1611661322,101049|201477|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|202640,complete,playbyplay_inferred
Shot Chart Detail,1021100016,144,201480,Sylvia Fowles,1611661329,Chicago Sky,2,3,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,-22,1,1,20110611,WAS,CHI,2011,1021100016144,10070,validated,201477,1,matched,playbyplayv2,1611661322,101049|201477|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201518|201889|202643,complete,playbyplay_inferred
Shot Chart Detail,1021100016,175,201480,Sylvia Fowles,1611661329,Chicago Sky,2,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,4,1,1,20110611,WAS,CHI,2011,1021100016175,12000,validated,202664,1,matched,playbyplayv2,1611661322,100384|100729|101049|201480|202664,complete,playbyplay_inferred,100627|201492|201500|201889|202643,complete,playbyplay_inferred
Shot Chart Detail,1021100016,190,201480,Sylvia Fowles,1611661329,Chicago Sky,3,8,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,34,1,0,20110611,WAS,CHI,2011,1021100016190,12740,validated,,0,matched,playbyplayv2,1611661322,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100016,200,201480,Sylvia Fowles,1611661329,Chicago Sky,3,7,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,6,1,1,20110611,WAS,CHI,2011,1021100016200,13350,validated,,0,matched,playbyplayv2,1611661322,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100016,211,201480,Sylvia Fowles,1611661329,Chicago Sky,3,5,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,0,1,1,20110611,WAS,CHI,2011,1021100016211,14580,validated,101049,1,matched,playbyplayv2,1611661322,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100016,234,201480,Sylvia Fowles,1611661329,Chicago Sky,3,3,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-7,151,1,0,20110611,WAS,CHI,2011,1021100016234,16160,validated,,0,matched,playbyplayv2,1611661322,100384|201480|201918|202259|202664,complete,playbyplay_inferred,100627|201492|201500|202640|202643,complete,playbyplay_inferred
Shot Chart Detail,1021100016,276,201480,Sylvia Fowles,1611661329,Chicago Sky,4,8,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20110611,WAS,CHI,2011,1021100016276,19180,validated,100729,1,matched,playbyplayv2,1611661322,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100627|201492|201500|201518|201889,complete,playbyplay_inferred
Shot Chart Detail,1021100023,6,201480,Sylvia Fowles,1611661329,Chicago Sky,1,9,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,28,1,1,20110617,CHI,NYL,2011,10211000236,590,validated,100729,1,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100888|100919|200665|201507|201913,complete,playbyplay_inferred
Shot Chart Detail,1021100023,21,201480,Sylvia Fowles,1611661329,Chicago Sky,1,7,32,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,52,1,1,20110617,CHI,NYL,2011,102110002321,1480,validated,202259,1,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100888|100919|200665|201507|201913,complete,playbyplay_inferred
Shot Chart Detail,1021100023,126,201480,Sylvia Fowles,1611661329,Chicago Sky,2,9,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,1,20110617,CHI,NYL,2011,1021100023126,6390,validated,100835,1,matched,playbyplayv2,1611661313,100835|101049|201480|202259|202664,complete,playbyplay_inferred,100888|201086|201502|201507|201895,complete,playbyplay_inferred
Shot Chart Detail,1021100023,132,201480,Sylvia Fowles,1611661329,Chicago Sky,2,8,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,-5,1,0,20110617,CHI,NYL,2011,1021100023132,6740,validated,,0,matched,playbyplayv2,1611661313,100835|101049|201480|202259|202664,complete,playbyplay_inferred,100888|201086|201502|201507|201895,complete,playbyplay_inferred
Shot Chart Detail,1021100023,148,201480,Sylvia Fowles,1611661329,Chicago Sky,2,6,45,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-54,123,1,1,20110617,CHI,NYL,2011,1021100023148,7950,validated,100384,1,matched,playbyplayv2,1611661313,100384|100835|101049|201480|202259,complete,playbyplay_inferred,100888|100919|200665|201507|201913,complete,playbyplay_inferred
Shot Chart Detail,1021100023,157,201480,Sylvia Fowles,1611661329,Chicago Sky,2,5,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-106,37,1,0,20110617,CHI,NYL,2011,1021100023157,8670,validated,,0,matched,playbyplayv2,1611661313,100384|100729|101049|201480|202259,complete,playbyplay_inferred,100919|200665|201086|201913|202641,complete,playbyplay_inferred
Shot Chart Detail,1021100023,182,201480,Sylvia Fowles,1611661329,Chicago Sky,2,1,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,4,1,0,20110617,CHI,NYL,2011,1021100023182,10900,validated,,0,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100919|200665|201086|201913|202641,complete,playbyplay_inferred
Shot Chart Detail,1021100023,193,201480,Sylvia Fowles,1611661329,Chicago Sky,2,1,11,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,56,1,1,20110617,CHI,NYL,2011,1021100023193,11290,validated,101049,1,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100888|200665|201502|201507|201913,complete,playbyplay_inferred
Shot Chart Detail,1021100023,220,201480,Sylvia Fowles,1611661329,Chicago Sky,3,8,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,11,1,1,20110617,CHI,NYL,2011,1021100023220,12690,validated,101049,1,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100888|100919|200665|201507|201913,complete,playbyplay_inferred
Shot Chart Detail,1021100023,268,201480,Sylvia Fowles,1611661329,Chicago Sky,3,3,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,4,1,1,20110617,CHI,NYL,2011,1021100023268,15710,validated,202664,1,matched,playbyplayv2,1611661313,100729|201480|202259|202637|202664,complete,playbyplay_inferred,100888|200665|201086|201502|202638,complete,playbyplay_inferred
Shot Chart Detail,1021100023,279,201480,Sylvia Fowles,1611661329,Chicago Sky,3,2,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,-6,1,0,20110617,CHI,NYL,2011,1021100023279,16340,validated,,0,matched,playbyplayv2,1611661313,100729|201480|202259|202637|202664,complete,playbyplay_inferred,100888|200665|201086|201502|202638,complete,playbyplay_inferred
Shot Chart Detail,1021100023,282,201480,Sylvia Fowles,1611661329,Chicago Sky,3,2,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,4,1,1,20110617,CHI,NYL,2011,1021100023282,16480,validated,202664,1,matched,playbyplayv2,1611661313,100729|201480|202259|202637|202664,complete,playbyplay_inferred,100888|200665|201086|201502|202638,complete,playbyplay_inferred
Shot Chart Detail,1021100023,345,201480,Sylvia Fowles,1611661329,Chicago Sky,4,7,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,12,1,1,20110617,CHI,NYL,2011,1021100023345,19560,validated,202664,1,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,200665|201502|201507|201913|202638,complete,playbyplay_inferred
Shot Chart Detail,1021100023,398,201480,Sylvia Fowles,1611661329,Chicago Sky,4,3,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,20,1,0,20110617,CHI,NYL,2011,1021100023398,21840,validated,,0,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100888|100919|200665|201913|202641,complete,playbyplay_inferred
Shot Chart Detail,1021100023,418,201480,Sylvia Fowles,1611661329,Chicago Sky,4,1,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,1,20110617,CHI,NYL,2011,1021100023418,22860,validated,101049,1,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100888|100919|200665|201913|202641,complete,playbyplay_inferred
Shot Chart Detail,1021100023,432,201480,Sylvia Fowles,1611661329,Chicago Sky,4,0,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,100,55,1,0,20110617,CHI,NYL,2011,1021100023432,23590,validated,,0,matched,playbyplayv2,1611661313,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100888|100919|200665|201507|201913,complete,playbyplay_inferred
Shot Chart Detail,1021100027,5,201480,Sylvia Fowles,1611661329,Chicago Sky,1,9,8,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,44,1,0,20110619,CON,CHI,2011,10211000275,520,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,9,201480,Sylvia Fowles,1611661329,Chicago Sky,1,8,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,-10,1,0,20110619,CON,CHI,2011,10211000279,790,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,14,201480,Sylvia Fowles,1611661329,Chicago Sky,1,8,3,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,72,1,1,20110619,CON,CHI,2011,102110002714,1170,validated,202259,1,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,30,201480,Sylvia Fowles,1611661329,Chicago Sky,1,6,8,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,26,56,1,1,20110619,CON,CHI,2011,102110002730,2320,validated,100729,1,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,130,201480,Sylvia Fowles,1611661329,Chicago Sky,2,6,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-13,1,0,20110619,CON,CHI,2011,1021100027130,8130,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|201904|202250|202253|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,151,201480,Sylvia Fowles,1611661329,Chicago Sky,2,4,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,100,0,1,0,20110619,CON,CHI,2011,1021100027151,9540,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|101020|202250|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,154,201480,Sylvia Fowles,1611661329,Chicago Sky,2,3,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-76,31,1,0,20110619,CON,CHI,2011,1021100027154,9850,validated,,0,matched,playbyplayv2,1611661323,100729|101049|201480|202259|202664,complete,playbyplay_inferred,100723|100874|101020|202250|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,166,201480,Sylvia Fowles,1611661329,Chicago Sky,2,3,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,0,20110619,CON,CHI,2011,1021100027166,10130,validated,,0,matched,playbyplayv2,1611661323,101049|201480|201918|202259|202664,complete,playbyplay_inferred,100723|100874|101020|202250|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,183,201480,Sylvia Fowles,1611661329,Chicago Sky,2,2,29,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,42,1,1,20110619,CON,CHI,2011,1021100027183,10510,validated,201918,1,matched,playbyplayv2,1611661323,101049|201480|201918|202259|202664,complete,playbyplay_inferred,100723|100874|101020|202250|202254,complete,playbyplay_inferred
Shot Chart Detail,1021100027,198,201480,Sylvia Fowles,1611661329,Chicago Sky,2,0,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20110619,CON,CHI,2011,1021100027198,11630,validated,201918,1,matched,playbyplayv2,1611661323,101049|201480|201918|202259|202664,complete,playbyplay_inferred,100723|100874|101020|202250|202254,complete,playbyplay_inferred
