GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,20,2,0.1,2008-09
League Averages,Above the Break 3,Center(C),24+ ft.,222,52,0.234,2008-09
League Averages,Above the Break 3,Center(C),16-24 ft.,894,295,0.33,2008-09
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,404,137,0.339,2008-09
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,1524,518,0.34,2008-09
League Averages,Above the Break 3,Left Side(L),16-24 ft.,726,265,0.365,2008-09
League Averages,Above the Break 3,Left Side(L),24+ ft.,117,34,0.291,2008-09
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,330,87,0.264,2008-09
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,1433,526,0.367,2008-09
League Averages,Above the Break 3,Right Side(R),16-24 ft.,609,222,0.365,2008-09
League Averages,Above the Break 3,Right Side(R),24+ ft.,81,29,0.358,2008-09
League Averages,Backcourt,Back Court(BC),Back Court Shot,51,0,0.0,2008-09
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,1284,527,0.41,2008-09
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2855,1065,0.373,2008-09
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,426,162,0.38,2008-09
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,429,147,0.343,2008-09
League Averages,Left Corner 3,Left Side(L),24+ ft.,341,107,0.314,2008-09
League Averages,Left Corner 3,Left Side(L),16-24 ft.,242,87,0.36,2008-09
League Averages,Mid-Range,Center(C),8-16 ft.,487,192,0.394,2008-09
League Averages,Mid-Range,Center(C),16-24 ft.,732,248,0.339,2008-09
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,863,310,0.359,2008-09
League Averages,Mid-Range,Left Side(L),16-24 ft.,788,302,0.383,2008-09
League Averages,Mid-Range,Left Side(L),8-16 ft.,2371,832,0.351,2008-09
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,858,321,0.374,2008-09
League Averages,Mid-Range,Right Side(R),8-16 ft.,2100,698,0.332,2008-09
League Averages,Mid-Range,Right Side(R),16-24 ft.,694,259,0.373,2008-09
League Averages,Restricted Area,Center(C),Less Than 8 ft.,9696,5453,0.562,2008-09
League Averages,Right Corner 3,Center(C),Less Than 8 ft.,1,0,0.0,2008-09
League Averages,Right Corner 3,Right Side(R),16-24 ft.,202,71,0.351,2008-09
League Averages,Right Corner 3,Right Side(R),24+ ft.,222,77,0.347,2008-09
