GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT,SEASON
League Averages,Above the Break 3,,,1,0,0.0,2014-15
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,1,0,0.0,2014-15
League Averages,Above the Break 3,Center(C),24+ ft.,52,13,0.25,2014-15
League Averages,Above the Break 3,Center(C),16-24 ft.,27,7,0.259,2014-15
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,87,30,0.345,2014-15
League Averages,Above the Break 3,Left Side Center(LC),16-24 ft.,73,23,0.315,2014-15
League Averages,Above the Break 3,Left Side(L),16-24 ft.,21,11,0.524,2014-15
League Averages,Above the Break 3,Left Side(L),24+ ft.,18,2,0.111,2014-15
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,70,16,0.229,2014-15
League Averages,Above the Break 3,Right Side Center(RC),16-24 ft.,67,26,0.388,2014-15
League Averages,Above the Break 3,Right Side(R),16-24 ft.,16,9,0.563,2014-15
League Averages,Above the Break 3,Right Side(R),24+ ft.,12,5,0.417,2014-15
League Averages,Backcourt,Back Court(BC),Back Court Shot,7,1,0.143,2014-15
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,79,28,0.354,2014-15
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,218,100,0.459,2014-15
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,29,13,0.448,2014-15
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,24,11,0.458,2014-15
League Averages,Left Corner 3,Left Side(L),24+ ft.,36,14,0.389,2014-15
League Averages,Mid-Range,Center(C),8-16 ft.,59,25,0.424,2014-15
League Averages,Mid-Range,Center(C),16-24 ft.,89,34,0.382,2014-15
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,103,33,0.32,2014-15
League Averages,Mid-Range,Left Side(L),16-24 ft.,87,29,0.333,2014-15
League Averages,Mid-Range,Left Side(L),8-16 ft.,102,41,0.402,2014-15
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,104,35,0.337,2014-15
League Averages,Mid-Range,Right Side(R),8-16 ft.,105,39,0.371,2014-15
League Averages,Mid-Range,Right Side(R),16-24 ft.,72,25,0.347,2014-15
League Averages,Restricted Area,Center(C),Less Than 8 ft.,822,498,0.606,2014-15
League Averages,Right Corner 3,Right Side(R),24+ ft.,26,8,0.308,2014-15
